country_code,country_name,source,medicine_name,active_substance,active_substance_lt,strength,dosage_form,atc_code,product_no,marketing_auth_holder,status,scraped_at
LT,Lithuania,VVKT,Rivaroxaban STADA [Rivaroxaban ALIUD],Rivaroxaban,Rivaroksabanas,20 mg,kietosios kapsulės,B01AF01,LT/1/22/5100/008,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Tranexamic acid Kabi,Tranexamic acid,Traneksamo rūgštis,10 mg/ml,infuzinis tirpalas,B02AA02,LT/1/24/5330/008,Fresenius Kabi Polska Sp.z.o.o.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Viviton,Diosmin,Diosminas,1000 mg,plėvele dengtos tabletės,C05CA03,LT/1/26/5961/002,Berlin-Chemie AG,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Remberix,Etoricoxib,Etorikoksibas,60 mg,plėvele dengtos tabletės,M01AH05,LT/1/24/5483/023,Zakłady Farmaceutyczne POLPHARMA S.A.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Ursogep,Ursodeoxycholic acid,Ursodeoksicholio rūgštis,250 mg,kietosios kapsulės,A05AA02,LT/L/25/3065/002,UAB Niromed,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Activelle,Norethisterone and estrogen,Estradiolis/Noretisterono acetatas,"1 mg/0,5 mg",plėvele dengtos tabletės,G03FA01,LT/L/22/1756/002,UAB Lex ano,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Jivolar,Metformin and sitagliptin,Metformino hidrochloridas/Sitagliptinas,50 mg/1000 mg,plėvele dengtos tabletės,A10BD07,LT/1/23/5156/008,Medochemie Ltd.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Lorazepam SanoSwiss,Lorazepam,Lorazepamas,"2,5 mg",tabletės,N05BA06,LT/1/22/5098/010,UAB SanoSwiss,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Linagliptin/Metformin STADA,Metformin and linagliptin,Linagliptinas/Metformino hidrochloridas,"2,5 mg/1000 mg",plėvele dengtos tabletės,A10BD11,LT/1/24/5539/003,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Edoxaban Olpha,Edoxaban,Edoksabanas,60 mg,plėvele dengtos tabletės,B01AF03,LT/1/25/5725/005,Olpha AS,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Metformin hydrochloride Accord,Metformin,Metformino hidrochloridas,500 mg,plėvele dengtos tabletės,A10BA02,LT/1/21/4823/004,Accord Healthcare B.V.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Dysport,Botulinum toxin,Botulino toksinas A tipo (Clostridium botulinum A tipo toksino ir hemagliutinino kompleksas),300 V,milteliai injekciniam tirpalui,M03AX01,LT/L/21/1621/001,UAB Adeofarma,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Sugammadex Accord,Sugammadex,Sugamadeksas,100 mg/ml,injekcinis tirpalas,V03AB35,LT/1/25/5669/002,Accord Healthcare B.V.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,DIRONORM,Lisinopril and amlodipine,Lizinoprilis/Amlodipinas,20 mg/10 mg,tabletės,C09BB03,LT/L/16/0400/001,"Lex ano, UAB",shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Ranolazine Accord,Ranolazine,Ranolazinas,500 mg,pailginto atpalaidavimo tabletės,C01EB18,LT/1/24/5502/001,Accord Healthcare B.V.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Vabinxo,Valsartan and diuretics,Valsartanas/Indapamidas,"80 mg/1,5 mg",modifikuoto atpalaidavimo tabletės,C09DA03,LT/1/25/5680/003,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Abiraterone Teva,Abiraterone,Abiraterono acetatas,500 mg,plėvele dengtos tabletės,L02BX03,LT/1/22/4959/008,Teva B.V.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Sutent,sunitinib,Sunitinibas,50 mg,kietosios kapsulės,L01EX01,EU/1/06/347/003,UAB EAST EUROPE PHARMACY GROUP,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,HALOPERIDOL SOPHARMA,Haloperidol,Haloperidolis,5 mg/ml,injekcinis tirpalas,N05AD01,LT/L/22/1730/001,UAB TBS Pharma,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Axigalu,sitagliptin and dapagliflozin,Sitagliptinas/Dapagliflozinas,100 mg/10 mg,plėvele dengtos tabletės,A10BD29,LT/1/25/5781/005,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Nalgesin forte,Naproxen,Naprokseno natrio druska,550 mg,plėvele dengtos tabletės,M01AE02,LT/L/25/2765/001,UAB Nemuno vaistinė,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Mestinon LP,Pyridostigmine,Piridostigmino bromidas,180 mg,pailginto atpalaidavimo tabletės,N07AA02,LT/L/23/1802/001,UAB Niromed,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Metfab,Methylphenidate,Metilfenidato hidrochloridas,54 mg,pailginto atpalaidavimo tabletės,N06BA04,LT/1/25/5914/002,G.L. Pharma GmbH,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Edoflusio,Edoxaban,Edoksabanas,60 mg,plėvele dengtos tabletės,B01AF03,LT/1/25/5679/007,Sandoz d.d.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Voziberin,Apixaban,Apiksabanas,5 mg,plėvele dengtos tabletės,B01AF02,LT/1/25/5791/001,MSN Labs Europe Limited,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Atorvastatin TevaPharm,Atorvastatin,Atorvastatinas,80 mg,plėvele dengtos tabletės,C10AA05,LT/1/24/5605/024,Teva B.V.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Blobet,Metoprolol,Metoprololio sukcinatas,95 mg,pailginto atpalaidavimo tabletės,C07AB02,LT/1/24/5495/001,Zentiva k.s.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Cordarone,Amiodarone,Amjodarono hidrochloridas,200 mg,tabletės,C01BD01,LT/L/21/1537/001,UAB Tojaris projektai,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Ezetimibe/Atorvastatin Olpha [Ezetimibe/Atorvastatin Olainfarm],Atorvastatin and ezetimibe,Ezetimibas/Atorvastatinas,10 mg/80 mg,plėvele dengtos tabletės,C10BA05,LT/1/24/5336/001,Olpha AS,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Remberix,Etoricoxib,Etorikoksibas,60 mg,plėvele dengtos tabletės,M01AH05,LT/1/24/5483/004,Zakłady Farmaceutyczne POLPHARMA S.A.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Plategra,Ticagrelor,Tikagreloras,90 mg,plėvele dengtos tabletės,B01AC24,LT/1/22/4920/001,Egis Pharmaceuticals PLC,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Xaboplax,Rivaroxaban,Rivaroksabanas,15 mg,plėvele dengtos tabletės,B01AF01,LT/1/23/5287/021,Sandoz d.d.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Sitagliptin Olpha,Sitagliptin,Sitagliptinas,25 mg,plėvele dengtos tabletės,A10BH01,LT/1/25/5703/003,Olpha AS,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Escitalopram Ipca,Escitalopram,Escitalopramas,10 mg,plėvele dengtos tabletės,N06AB10,LT/1/25/5820/004,IPCA Produtos Farmaceuticos Unipessoal Lda,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Sitagliptin Zentiva,Sitagliptin,Sitagliptinas,100 mg,plėvele dengtos tabletės,A10BH01,LT/1/24/5513//007,Zentiva k.s.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Nexmezol,Esomeprazole,Ezomeprazolas,20 mg,skrandyje neirios tabletės,A02BC05,LT/L/22/1677/001,UAB Lex ano,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Ticagrelor Accord,Ticagrelor,Tikagreloras,60 mg,plėvele dengtos tabletės,B01AC24,LT/1/25/5676/001,Accord Healthcare B.V.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Empagliflozin Polpharma,empagliflozin,Empagliflozinas,25 mg,plėvele dengtos tabletės,A10BK03,LT/1/23/5269/008,Pharmaceutical Works POLPHARMA S.A.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Modylan [Aporiak],Apixaban,Apiksabanas,"2,5 mg",plėvele dengtos tabletės,B01AF02,LT/1/24/5549/006,Egis Pharmaceuticals PLC,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Modylan [Aporiak],Apixaban,Apiksabanas,5 mg,plėvele dengtos tabletės,B01AF02,LT/1/24/5550/014,Egis Pharmaceuticals PLC,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Fulvestrant ALIUD,Fulvestrant,Fulvestrantas,250 mg,injekcinis tirpalas užpildytame švirkšte,L02BA03,LT/1/24/5608/004,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,CAVINTON,Vinpocetine,Vinpocetinas,10 mg/2 ml,koncentratas infuziniam tirpalui,N06BX18,LT/L/25/2736/001,UAB Niromed,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Ibuprofen STADA Arzneimittel,Ibuprofen,Ibuprofenas,600 mg,plėvele dengtos tabletės,M01AE01,LT/1/25/5937/012,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Sitagliptin/Metformin hydrochloride GeneriNobel,Metformin and sitagliptin,Sitagliptinas/Metformino hidrochloridas,50 mg/850 mg,plėvele dengtos tabletės,A10BD07,LT/1/25/5699//005,GeneriNobel GmbH,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Edoxaban TAD,Edoxaban,Edoksabanas,60 mg,plėvele dengtos tabletės,B01AF03,LT/1/24/5578/005,TAD Pharma GmbH,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Xaboplax,Rivaroxaban,Rivaroksabanas,20 mg,plėvele dengtos tabletės,B01AF01,LT/1/23/5288/011,Sandoz d.d.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Bimatoprost/Timolol ELVIM,"Timolol, combinations",Bimatoprostas/Timololis,"0,3 mg/5 mg/ml",akių lašai (tirpalas),S01ED51,LT/1/22/4924/001,SIA ELVIM,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Nexium,Esomeprazole,Ezomeprazolas,20 mg,skrandyje neirios tabletės,A02BC05,LT/L/22/1789/001,UAB Ideal Trade Links,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,ERNYOM,Perindopril,tert-butilamino perindoprilis,8 mg,tabletės,C09AA04,LT/L/25/2466/001,UAB Niromed,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Omeprazol GP [Gasec],Omeprazole,Omeprazolas,20 mg,skrandyje neirios kietosios kapsulės,A02BC01,LT/L/19/0990/003,UAB Lex ano,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Linezolid Inteli,Linezolid,Linezolidas,2 mg/ml,infuzinis tirpalas,J01XX08,LT/1/24/5496/001,UAB Inteli Generics Nord,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,BETACAL,"Calcipotriol, combinations",Kalcipotriolis/Betametazonas,"50 µg/0,5 mg/g",gelis,D05AX52,LT/L/25/2315/002,UAB Niromed,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Valkubit,Valsartan and sacubitril,Sakubitrilas/Valsartanas,24 mg/26 mg,plėvele dengtos tabletės,C09DX04,LT/1/26/5955/012,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Rivaroxaban STADA,Rivaroxaban,Rivaroksabanas,10 mg,plėvele dengtos tabletės,B01AF01,LT/1/22/5066/007,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Tradexera,Tramadol and dexketoprofen,Deksketoprofenas/Tramadolio hidrochloridas,75 mg/25 mg,plėvele dengtos tabletės,N02AJ14,LT/1/25/5732/001,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Atorvastatin TevaPharm,Atorvastatin,Atorvastatinas,20 mg,plėvele dengtos tabletės,C10AA05,LT/1/24/5601/006,Teva B.V.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Edoxaban Polpharma,Edoxaban,Edoksabanas,15 mg,plėvele dengtos tabletės,B01AF03,LT/1/26/5950/012,Zakłady Farmaceutyczne POLPHARMA S.A.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Axigalu,sitagliptin and dapagliflozin,Sitagliptinas/Dapagliflozinas,100 mg/10 mg,plėvele dengtos tabletės,A10BD29,LT/1/25/5781/008,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Ondansetron STADA Arzneimittel AG,Ondansetron,Ondansetronas,8 mg,burnoje disperguojamos tabletės,A04AA01,LT/1/25/5785/009,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Pirfenidone Teva,Pirfenidone,Pirfenidonas,801 mg,plėvele dengtos tabletės,L04AX05,LT/1/22/4932/004,Teva GmbH,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,PRESTILOL,Perindopril and bisoprolol,Bizoprololio fumaratas/Perindoprilio argininas,5 mg/5 mg,plėvele dengtos tabletės,C09BX02,LT/L/25/2915/001,UAB Nemuno vaistinė,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,CITRAMONS FORTE,"Acetylsalicylic acid, comb. excl. psycholeptics",Acetilsalicilo rūgštis/Paracetamolis/Kofeinas,320 mg/240 mg/40 mg,tabletės,N02BA51,LT/L/25/2668/004,UAB Niromed,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Adixemin [Lisdexamfetamine dimesylate STADA],Lisdexamfetamine,Lisdeksamfetamino dimezilatas,40 mg,kietosios kapsulės,N06BA12,LT/1/23/5137/001,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Sitagliptin/Metformin hydrochloride GeneriNobel,Metformin and sitagliptin,Sitagliptinas/Metformino hidrochloridas,50 mg/850 mg,plėvele dengtos tabletės,A10BD07,LT/1/25/5699/006,GeneriNobel GmbH,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Culbista,Valsartan and sacubitril,Sakubitrilas/Valsartanas,24 mg/26 mg,plėvele dengtos tabletės,C09DX04,LT/1/25/5840/006,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Camimbo,Ramipril and diuretics,Ramiprilis/Indapamidas,"5 mg/1,5 mg",modifikuoto atpalaidavimo kietosios kapsulės,C09BA05,LT/1/26/5958/004,Egis Pharmaceuticals PLC,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Trisequens,Norethisterone and estrogen,Estradiolis+Estradiolis/Noretisterono acetatas+Estradiolis,2 mg + 2 mg/1 mg + 1 mg,plėvele dengtos tabletės,G03FB05,LT/L/25/2403/001,UAB Niromed,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Axitinib STADA,axitinib,Aksitinibas,7 mg,plėvele dengtos tabletės,L01EK01,LT/1/23/5149/002,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Edoflusio,Edoxaban,Edoksabanas,30 mg,plėvele dengtos tabletės,B01AF03,LT/1/25/5678/002,Sandoz d.d.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Meriofert,Human menopausal gonadotrophin,Menotropinas,75 TV,milteliai ir tirpiklis injekciniam tirpalui,G03GA02,LT/1/24/5436/001,IBSA Farmaceutici Italia Srl,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Nocutil,Desmopressin,Desmopresino acetatas,10 µg/išpurškime,nosies purškalas (tirpalas),H01BA02,LT/L/25/3030/002,UAB Ideal Trade Links,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Vabinxo,Valsartan and diuretics,Valsartanas/Indapamidas,"80 mg/1,5 mg",modifikuoto atpalaidavimo tabletės,C09DA03,LT/1/25/5680/009,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Metformin hydrochloride Accord,Metformin,Metformino hidrochloridas,1000 mg,plėvele dengtos tabletės,A10BA02,LT/1/21/4825/013,Accord Healthcare B.V.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Ondansetron Basi,Ondansetron,Ondansetronas,2 mg/ml,injekcinis ar infuzinis tirpalas,A04AA01,LT/1/25/5810/005,"Laboratórios Basi-Indústria Farmacêutica, S.A.",shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Paroxetin STADA,Paroxetine,Paroksetinas,20 mg,plėvele dengtos tabletės,N06AB05,LT/L/26/3187/001,UAB Lex ano,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Atorvastatin TevaPharm,Atorvastatin,Atorvastatinas,10 mg,plėvele dengtos tabletės,C10AA05,LT/1/24/5600/030,Teva B.V.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Sacubitril/Valsartan Teva,Valsartan and sacubitril,Sakubitrilas/Valsartanas,49 mg/51 mg,plėvele dengtos tabletės,C09DX04,LT/1/26/5946/009,Teva GmbH,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Yarina,Drospirenone and ethinylestradiol,Etinilestradiolis/Drospirenonas,"0,03 mg/3 mg",plėvele dengtos tabletės,G03AA12,LT/L/15/0265/001,UAB Lex ano,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Metformin hydrochloride Accord,Metformin,Metformino hidrochloridas,850 mg,plėvele dengtos tabletės,A10BA02,LT/1/21/4824/002,Accord Healthcare B.V.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Asigefort,Metformin and sitagliptin,Sitagliptinas/Metformino hidrochloridas,50 mg/1000 mg,plėvele dengtos tabletės,A10BD07,LT/1/23/5165/012,TAD Pharma GmbH,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Bupivacaina Hiperbarica Physan,Bupivacaine,Bupivakaino hidrochloridas,5 mg/ml,injekcinis tirpalas,N01BB01,LT/L/25/2537/001,UAB Ideal Trade Links,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Ranogelan,Ranolazine,Ranolazinas,750 mg,pailginto atpalaidavimo tabletės,C01EB18,LT/1/22/4983/001,G.L. Pharma GmbH,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Roselia,Rosuvastatin and ezetimibe,Rozuvastatinas/Ezetimibas,20 mg/10 mg,plėvele dengtos tabletės,C10BA06,LT/1/23/5112/003,Sandoz d.d.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Amoksiklav,Amoxicillin and beta-lactamase inhibitor,Amoksicilinas/Klavulano rūgštis,875 mg/125 mg,plėvele dengtos tabletės,J01CR02,LT/L/19/1124/001,UAB Tojaris projektai,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Codeine phosphate hemihydrate/Paracetamol Accord,Codeine and paracetamol,Kodeino fosfatas hemihidratas/Paracetamolis,30 mg/500 mg,tabletės,N02AJ06,LT/1/23/5179/006,Accord Healthcare B.V.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,NEURONTIN,Other analgesics and antipyretics;Gabapentin,Gabapentinas,300 mg,kietosios kapsulės,N02BG;N02BF01,LT/L/25/2893/002,UAB Lex ano,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Prenewel,Perindopril and diuretics,tert-butilamino perindoprilis/Indapamidas,"4 mg/1,25 mg",tabletės,C09BA04,LT/L/15/0280/001,UAB Lex ano,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,OXYCODONE MOLTENI,Oxycodone,Oksikodono hidrochloridas,10 mg/ml,injekcinis ar infuzinis tirpalas,N02AA05,LT/L/24/2116/001,UAB Niromed,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Osmetil,Methylphenidate,Metilfenidato hidrochloridas,18 mg,pailginto atpalaidavimo tabletės,N06BA04,LT/1/25/5919/001,UAB Exeltis Baltics,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Nozepam,Oxazepam,Oksazepamas,10 mg,tabletės,N05BA04,LT/L/24/2275/001,UAB Niromed,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Apixaban Sandoz,Apixaban,Apiksabanas,"2,5 mg",plėvele dengtos tabletės,B01AF02,LT/1/24/5574/009,Sandoz d.d.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Xaboplax,Rivaroxaban,Rivaroksabanas,20 mg,plėvele dengtos tabletės,B01AF01,LT/1/23/5288/020,Sandoz d.d.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Rivaroxaban STADA,Rivaroxaban,Rivaroksabanas,20 mg,plėvele dengtos tabletės,B01AF01,LT/1/22/5068/001,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Apixaban Zentiva,Apixaban,Apiksabanas,5 mg,plėvele dengtos tabletės,B01AF02,LT/1/24/5521/001,Zentiva k.s.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Metformin hydrochloride Zentiva,Metformin,Metformino hidrochloridas,1000 mg,plėvele dengtos tabletės,A10BA02,LT/1/22/4937/008,Zentiva k.s.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,vitamin B12-Loges,Cyanocobalamin,Cianokobalaminas,1000 µg/2 ml,injekcinis tirpalas,B03BA01,LT/L/26/3204/002,UAB Ideal Trade Links,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Pirfenidone Teva,Pirfenidone,Pirfenidonas,267 mg,plėvele dengtos tabletės,L04AX05,LT/1/22/4931/004,Teva GmbH,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Ondansetron STADA,Ondansetron,Ondansetronas,8 mg,burnoje disperguojamos tabletės,A04AA01,LT/1/25/5783/005,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Pitipix,Pitavastatin,Pitavastatinas,2 mg,plėvele dengtos tabletės,C10AA08,LT/1/24/5544/007,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,microlax,"sodium lauryl sulfoacetate, incl. combinations",Sorbitolis/Natrio citratas dihidratas/Natrio laurilsulfoacetatas,625 mg/90 mg/9 mg/ml,tiesiosios žarnos tirpalas,A06AG11,LT/L/21/1596/001,UAB Limedika,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Dagrafors,Dapagliflozin,Dapagliflozinas,10 mg,plėvele dengtos tabletės,A10BK01,LT/1/23/5267/021,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Cylerax,Cetirizine,Cetirizino dihidrochloridas,10 mg,plėvele dengtos tabletės,R06AE07,LT/1/24/5392/003,SIA Ingen Pharma,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Diclofenac sodium ELETIS,Diclofenac,Diklofenako natrio druska,75 mg/3 ml,injekcinis ar infuzinis tirpalas,M01AB05,LT/1/25/5863/001,UAB Eletis Pharma,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Euthyrox,Levothyroxine sodium,Levotiroksino natrio druska,125 µg,tabletės,H03AA01,LT/L/24/2208/001,UAB Niromed,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Osmetil,Methylphenidate,Metilfenidato hidrochloridas,36 mg,pailginto atpalaidavimo tabletės,N06BA04,LT/1/25/5921/001,UAB Exeltis Baltics,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,MAXIDEX,Dexamethasone,Deksametazonas,1 mg/ml,akių lašai (suspensija),S01BA01,LT/L/15/0297/001,UAB Tojaris projektai,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Tranexamic acid Kabi,Tranexamic acid,Traneksamo rūgštis,10 mg/ml,infuzinis tirpalas,B02AA02,LT/1/24/5330/002,Fresenius Kabi Polska Sp.z.o.o.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Beta-histina Bluefish,Betahistine,Betahistino dihidrochloridas,16 mg,tabletės,N07CA01,LT/L/25/2535/001,UAB Niromed,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Remberix,Etoricoxib,Etorikoksibas,120 mg,plėvele dengtos tabletės,M01AH05,LT/1/24/5485/009,Zakłady Farmaceutyczne POLPHARMA S.A.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Selexipag STADA,Selexipag,Seleksipagas,1600 µg,plėvele dengtos tabletės,B01AC27,LT/1/25/5907/001,STADA Arzneimittel AG,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Traslor,Travoprost,Travoprostas,40 µg/ml,akių lašai (tirpalas),S01EE04,LT/1/22/4878/002,Zakłady Farmaceutyczne POLPHARMA S.A.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,LONCARTI,"Articaine, combinations",Artikainas/Epinefrinas,"40 mg/0,01 mg/ml",injekcinis tirpalas,N01BB58,LT/L/24/2203/001,UAB Ideal Trade Links,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Ibuprofen Catalent,Ibuprofen,Ibuprofenas,400 mg,minkštosios kapsulės,M01AE01,LT/1/22/4997/007,Catalent Germany Eberbach GmbH,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Furosemida Physan,Furosemide,Furozemidas,20 mg/2 ml,injekcinis tirpalas,C03CA01,LT/L/23/1923/001,UAB Lex ano,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Dimethyl fumarate Glenmark,Dimethyl fumarate,Dimetilfumaratas,240 mg,skrandyje neirios kietosios kapsulės,L04AX07,LT/1/25/5844/008,Glenmark Pharmaceuticals s.r.o.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Pitipix,Pitavastatin,Pitavastatinas,1 mg,plėvele dengtos tabletės,C10AA08,LT/1/24/5543/004,"KRKA, d.d., Novo mesto",shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Budesonide Teva,Budesonide,Budezonidas,"0,5 mg/2 ml",purškiamoji įkvepiamoji suspensija,R03BA02,LT/1/22/4985/009,Teva B.V.,shortage,2026-03-14T16:16:25.669544
LT,Lithuania,VVKT,Fluconazol FARMAGES,Fluconazole,Flukonazolas,2 mg/ml,infuzinis tirpalas,J02AC01,LT/L/18/0582/001,UAB Adeofarma,shortage,2026-03-14T16:16:25.669544
