country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,atc_code,marketing_auth_holder,shortage_start,estimated_end,status,reason,alternative,scraped_at,prk
HU,Hungary,OGYEI,ACIPHEN kenõcs,diethylamin salicylate,,1 X 50 g tubusban,OGYI-T-03201/02,M02AC19,Wagner-Pharma Kft.,2024-05-24,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.633549,
HU,Hungary,OGYEI,ACLOTIN 250 mg filmtabletta,ticlopidine,,20 X   - buborékcsomagolásban,OGYI-T-09235/01,B01AC05,Bausch Health Ireland Ltd.,2013-05-20,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.633595,
HU,Hungary,OGYEI,ACTIVAL EXTRA MAGNÉZIUM filmtabletta,vitamins;minerals,,30 X   - HDPE tartályban,OGYI-T-23230/01,A11AA03,BÉRES Gyógyszergyár Zrt.,2021-01-01,,shortage,Forgalmazói piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.633641,
HU,Hungary,OGYEI,ACTIVAL EXTRA filmtabletta,vitamins;minerals,,90x+30 X   - HDPE tartályban,OGYI-T-09416/07,A11AA03,BÉRES Gyógyszergyár Zrt.,2019-09-19,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.633688,
HU,Hungary,OGYEI,ACTIVAL SENIOR filmtabletta,vitamins;minerals,,60 X   - HDPE tartályban,OGYI-T-09417/02,A11AA03,BÉRES Gyógyszergyár Zrt.,2019-09-19,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.633740,
HU,Hungary,OGYEI,ACTONEL 35 mg filmtabletta,risedronic acid,,4 X   - átlátszó buborékcsomagolásban,OGYI-T-08738/01,M05BA07,Theramex Ireland Ltd.,2014-04-01,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.633787,68888
HU,Hungary,OGYEI,ADACEL szuszpenziós injekció elõretöltött fecskendõben,"Pertussis Vaccine (Acellular, Component, Adsorbed);diphtheria vaccine (adsorbed);Tetanus vaccine (adsorbed)",,1 X   - elõretöltött fecskendõben,OGYI-T-21194/04,J07AJ52,Sanofi Winthrop Industrie,2024-02-26,,shortage,Gyártási gond,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.633832,167827
HU,Hungary,OGYEI,ADEPEND 50 mg filmtabletta,naltrexone hydrochloride,,28 X   - buborékcsomagolásban,OGYI-T-21368/03,N07BB04,Walter Ritter GmbH + Co. KG,2026-01-05,2026-05-31,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Egyedi import,2026-09-21T13:18:30.633886,27863
HU,Hungary,OGYEI,ADIMET XR  500 mg retard tabletta,metformin hydrochloride,,30 X   - buborékcsomagolásban,OGYI-T-23485/01,A10BA02,Teva B.V.,2026-03-27,2026-09-20,shortage,Gyártási gond,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.633940,164836
HU,Hungary,OGYEI,ADIMET XR  500 mg retard tabletta,metformin hydrochloride,,60 X   - buborékcsomagolásban,OGYI-T-23485/02,A10BA02,Teva B.V.,2026-01-27,2026-09-30,shortage,Gyártási gond,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.633993,164836
HU,Hungary,OGYEI,ADIMET XR  750 mg retard tabletta,metformin hydrochloride,,30 X   - buborékcsomagolásban,OGYI-T-23485/03,A10BA02,Teva B.V.,2026-09-09,2026-10-16,shortage,Gyártási gond kapacitás,Azonos hatóanyag más gyógyszerformában elérhetõ,2026-09-21T13:18:30.634046,150673
HU,Hungary,OGYEI,ADIMET XR  750 mg retard tabletta,metformin hydrochloride,,60 X   - buborékcsomagolásban,OGYI-T-23485/04,A10BA02,Teva B.V.,2026-04-16,2026-12-30,shortage,Gyártási gond,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.634098,150673
HU,Hungary,OGYEI,ADRESALF 1 mg/ml koncentrátum oldatos injekcióhoz,epinephrine (adrenaline),,5 X 1 ml ampulla,OGYI-T-23625/01,C01CA24,S.A.L.F. S.p.A. Laboratorio Farmacologico,2026-07-27,,shortage,Megnövekedett igény,Kontingens,2026-09-21T13:18:30.634145,145416
HU,Hungary,OGYEI,"AFRIN 0,5 mg/ml oldatos orrspray",oxymetazoline,,1 X 20 ml HDPE tartályban,OGYI-T-01733/02,R01AA05,Bayer Hungária Kft.,2023-04-20,,shortage,Gyártási gond,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.634192,6416
HU,Hungary,OGYEI,"AFRIN 0,5 mg/ml oldatos orrspray",oxymetazoline,,1 X 20 ml mûanyag tartályban,OGYI-T-01733/01,R01AA05,Bayer Hungária Kft.,2023-04-20,,shortage,Gyártási gond,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.634239,6416
HU,Hungary,OGYEI,AGARTHA DUO 50 mg/850 mg filmtabletta,vildagliptin;metformin hydrochloride,,60 X   - buborékcsomagolásban,OGYI-T-23797/02,A10BD08,Richter Gedeon Nyrt.,2026-09-08,2026-09-30,shortage,Gyártási gond,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.634293,85960
HU,Hungary,OGYEI,AGOMELATIN TEVA 25 mg filmtabletta,agomelatine,,28 X   - buborékcsomagolásban,OGYI-T-23393/01,N06AX22,Teva B.V.,2025-10-14,,shortage,Gyártási gond,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.634340,90824
HU,Hungary,OGYEI,AGOMELATIN TEVA 25 mg filmtabletta,agomelatine,,56 X   - buborékcsomagolásban,OGYI-T-23393/02,N06AX22,Teva B.V.,2025-08-12,,shortage,Gyártási gond,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.634385,90824
HU,Hungary,OGYEI,AKLIEF 50 mikrogramm/g krém,trifarotene,,1 X 75 g többadagos tartályban,OGYI-T-23978/04,D10AD06,Galderma International,2025-01-01,2026-09-30,shortage,Szállítási vagy raktározási gondok,Egyedi import,2026-09-21T13:18:30.634437,203785
HU,Hungary,OGYEI,ALBENDAZOL PHARMA VIM 200 mg tabletta,albendazole,,1 X 2  - buborékcsomagolásban,OGYI-T-22497/01,P02CA03,LTD Future Pharma Kft.,2026-09-01,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.634483,35300
HU,Hungary,OGYEI,ALBUMON 30 mg készlet radioaktív gyógyszerkészítményhez,human albumin solution,,6 X   - injekciós üvegben,OGYI-T-23147/01,V09GA04,Medi-Radiopharma Kft.,2022-08-09,,shortage,Forgalmazói piaci megfontolások,Egyedi import,2026-09-21T13:18:30.634527,
HU,Hungary,OGYEI,ALBUREX  50 g/l oldatos infúzió,human albumin solution,,1 X 100 ml palackban,OGYI-T-21272/01,B05AA01,CSL Behring GmbH,2021-10-27,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma","Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.634572,
HU,Hungary,OGYEI,ALBUREX  50 g/l oldatos infúzió,human albumin solution,,1 X 250 ml palackban,OGYI-T-21272/02,B05AA01,CSL Behring GmbH,2021-10-27,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma","Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.634616,69663
HU,Hungary,OGYEI,ALEVE filmtabletta,naproxen,,20 X   - buborékcsomagolásban,OGYI-T-08021/03,M01AE02,Bayer Hungária Kft.,2013-10-01,,shortage,Gyártási gond,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.634661,50024
HU,Hungary,OGYEI,ALEVE filmtabletta,naproxen,,7 X   - buborékcsomagolásban,OGYI-T-08021/02,M01AE02,Bayer Hungária Kft.,2013-10-01,,shortage,Gyártási gond,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.634705,50024
HU,Hungary,OGYEI,ALEXAN 20 mg/ml oldatos injekció vagy infúzió,cytarabine,,10 X 5 ml injekciós üvegben,OGYI-T-01176/01,L01BC01,Sandoz Hungária Kft.,2025-08-13,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.634749,49328
HU,Hungary,OGYEI,ALFUZOSIN SANDOZ SR 5 mg retard tabletta,alfuzosin,,60 X   - buborékcsomagolásban,OGYI-T-20227/02,G04CA01,Sandoz Hungária Kft.,2023-11-29,,shortage,Forgalmazói piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.634794,
HU,Hungary,OGYEI,ALGOFLEX BABY 20 mg/ml belsõleges szuszpenzió,ibuprofen,,1 X 100 ml üvegben,OGYI-T-08933/08,M01AE01,Opella Healthcare Commercial Kft.,2025-07-02,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.634840,54801
HU,Hungary,OGYEI,ALGOFLEX DUO 400 mg/100 mg filmtabletta,ibuprofen;caffeine,,10 X   - buborékcsomagolásban,OGYI-T-23652/01,M01AE51,Opella Healthcare Commercial Kft.,2026-03-06,,shortage,Forgalmazói piaci megfontolások,Azonos hatóanyag más gyógyszerformában elérhetõ,2026-09-21T13:18:30.634884,
HU,Hungary,OGYEI,ALGOFLEX DUO 400 mg/100 mg filmtabletta,ibuprofen;caffeine,,12 X   - buborékcsomagolásban,OGYI-T-23652/02,M01AE51,Opella Healthcare Commercial Kft.,2026-03-06,,shortage,Forgalmazói piaci megfontolások,Azonos hatóanyag más gyógyszerformában elérhetõ,2026-09-21T13:18:30.634928,
HU,Hungary,OGYEI,ALGOFLEX DUO 400 mg/100 mg filmtabletta,ibuprofen;caffeine,,20 X   - buborékcsomagolásban,OGYI-T-23652/03,M01AE51,Opella Healthcare Commercial Kft.,2026-03-06,,shortage,Forgalmazói piaci megfontolások,Azonos hatóanyag más gyógyszerformában elérhetõ,2026-09-21T13:18:30.634972,
HU,Hungary,OGYEI,ALGOFLEX DUO 400 mg/100 mg filmtabletta,ibuprofen;caffeine,,24 X   - buborékcsomagolásban,OGYI-T-23652/04,M01AE51,Opella Healthcare Commercial Kft.,2026-03-06,,shortage,Forgalmazói piaci megfontolások,Azonos hatóanyag más gyógyszerformában elérhetõ,2026-09-21T13:18:30.635017,
HU,Hungary,OGYEI,ALGOFLEX Izom+Ízület 300 mg retard kemény kapszula,ibuprofen,,10 X   - buborékcsomagolásban,OGYI-T-07101/05,M01AE01,Opella Healthcare Commercial Kft.,2025-06-25,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.635060,
HU,Hungary,OGYEI,ALGOFLEX RAPID 400 mg lágy kapszula,ibuprofen,,10 X   - buborékcsomagolásban,OGYI-T-21112/05,M01AE01,Opella Healthcare Commercial Kft.,2025-06-25,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.635104,69248
HU,Hungary,OGYEI,ALGOFLEX RAPID MINI 200 mg lágy kapszula,ibuprofen,,24 X   - buborékcsomagolásban,OGYI-T-21112/04,M01AE01,Opella Healthcare Commercial Kft.,2017-06-15,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.635148,59072
HU,Hungary,OGYEI,ALGOFLEX ULTRA FORTE 600 mg filmtabletta,ibuprofen,,10 X   - buborékcsomagolásban,OGYI-T-08933/01,M01AE01,Opella Healthcare Commercial Kft.,2025-06-25,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.635191,17469
HU,Hungary,OGYEI,ALGOFLEX ULTRA FORTE 600 mg filmtabletta,ibuprofen,,20 X   - buborékcsomagolásban,OGYI-T-08933/02,M01AE01,Opella Healthcare Commercial Kft.,2025-06-25,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.635235,17469
HU,Hungary,OGYEI,ALGOFLEX ULTRA FORTE 600 mg filmtabletta,ibuprofen,,30 X   - buborékcsomagolásban,OGYI-T-08933/17,M01AE01,Opella Healthcare Commercial Kft.,2026-07-21,2026-08-31,shortage,Gyártási gond,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.635286,17469
HU,Hungary,OGYEI,ALGOPYRIN 1 g/2 ml oldatos injekció,metamizole sodium monohydrate,,25 X 2 ml OPC ampullában,OGYI-T-07845/04,N02BB02,Opella Healthcare Commercial Kft.,2025-06-25,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.635331,1953
HU,Hungary,OGYEI,ALGOPYRIN 500 mg tabletta,metamizole sodium monohydrate,,10 X   - buborékcsomagolásban,OGYI-T-07845/01,N02BB02,Opella Healthcare Commercial Kft.,2025-06-25,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.635375,6572
HU,Hungary,OGYEI,ALGOPYRIN 500 mg tabletta,metamizole sodium monohydrate,,20 X   - buborékcsomagolásban,OGYI-T-07845/02,N02BB02,Opella Healthcare Commercial Kft.,2025-06-25,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.635418,6572
HU,Hungary,OGYEI,ALGOPYRIN 500 mg tabletta,metamizole sodium monohydrate,,30 X   - buborékcsomagolásban,OGYI-T-07845/05,N02BB02,Opella Healthcare Commercial Kft.,2025-06-25,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.635463,6572
HU,Hungary,OGYEI,ALKA-SELTZER 324 mg pezsgõtabletta,acetylsalicylic acid,,10 X   - fóliacsík,OGYI-T-08081/01,N02BA01,Bayer Hungária Kft.,2013-12-01,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.635506,
HU,Hungary,OGYEI,ALKALIGEN oldatos infúzió,sodium hydrogen carbonate,,1 X 400  ml üvegpalackban,OGYI-T-03516/01,B05BB01,Teva Gyógyszergyár Zrt.,2015-12-03,2026-12-31,shortage,Gyártási gond,Kontingens,2026-09-21T13:18:30.635562,
HU,Hungary,OGYEI,ALMOWILL-DUO 875 mg/125 mg filmtabletta,amoxicillin;clavulanic acid,,14 X   - buborékcsomagolásban,OGYI-T-23085/01,J01CR02,Goodwill Pharma Nyrt.,2025-03-10,2027-01-31,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.635613,69280
HU,Hungary,OGYEI,ALPRESTIL 20 mikrogramm/ml koncentrátum oldatos infúzióhoz,alprostadil,,5 X 1 ml ampulla,OGYI-T-06095/01,C01EA01,Gebro Pharma GmbH,2025-04-15,,shortage,Forgalmazói piaci megfontolások,Egyedi import,2026-09-21T13:18:30.635662,70165
HU,Hungary,OGYEI,ALPROSTADIL ALTAN 20 mikrogramm por oldatos infúzióhoz,alprostadil,,5 X   - injekciós üvegben,OGYI-T-23492/02,C01EA01,Altan Pharma Ltd.,2025-02-03,2026-09-30,shortage,Gyártási gond,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.635719,70165
HU,Hungary,OGYEI,"AMBROBENE  7,5 mg/ml belsõleges oldat",ambroxol,,1 X 40 ml üvegben,OGYI-T-02095/05,R05CB06,Teva Gyógyszergyár Zrt.,2018-06-18,,shortage,Gyártási gond,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.635764,
HU,Hungary,OGYEI,AMIKACIN B. BRAUN  5 mg/ml oldatos infúzió,amikacin,,10 X 100 ml LDPE palackban,OGYI-T-21811/01,J01GB06,B. Braun Melsungen AG,2025-08-07,2026-11-15,shortage,Szállítási vagy raktározási gondok,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.635816,
HU,Hungary,OGYEI,AMILOZID-TEVA 50 mg/5 mg tabletta,amiloride;hydrochlorothiazide,,30 X   - buborékcsomagolásban,OGYI-T-04882/02,C03EA01,Teva Gyógyszergyár Zrt.,2021-06-30,,shortage,Gyártási gond,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.635860,2410
HU,Hungary,OGYEI,AMINOMIX 2 NOVUM oldatos infúzió,electrolits;amino acids,,6 X 1000 ml Biofine zsákban,OGYI-T-10484/04,B05BA10,Fresenius Kabi Deutschland GmbH,2012-05-11,,shortage,Adminisztratív okok,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.635904,88072
HU,Hungary,OGYEI,AMOKIL 500 mg/125 mg filmtabletta,amoxicillin;clavulanic acid,,21 X   - buborékcsomagolásban,OGYI-T-22557/12,J01CR02,Actavis Group PTC ehf.,2025-10-14,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.635948,17809
HU,Hungary,OGYEI,AMOKIL 875 mg/125 mg filmtabletta,amoxicillin;clavulanic acid,,14 X   - buborékcsomagolásban,OGYI-T-22557/27,J01CR02,Actavis Group PTC ehf.,2025-10-14,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.635994,69280
HU,Hungary,OGYEI,AMOXICILLIN/KLAVULÁNSAV APTAPHARMA 1000 mg/200 mg por oldatos injekcióhoz vagy infúzióhoz,amoxicillin sodium;potassium clavulanate,,1 X   - injekciós üvegben,OGYI-T-23825/01,J01CR02,Apta Medica Internacional d.o.o.,2023-07-31,,shortage,Gyártási gond,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.636037,22535
HU,Hungary,OGYEI,AMOXICILLIN/KLAVULÁNSAV APTAPHARMA 1000 mg/200 mg por oldatos injekcióhoz vagy infúzióhoz,amoxicillin sodium;potassium clavulanate,,10 X   - injekciós üvegben,OGYI-T-23825/02,J01CR02,Apta Medica Internacional d.o.o.,2026-07-13,2026-12-01,shortage,Szállítási vagy raktározási gondok,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.636089,22535
HU,Hungary,OGYEI,AMOXICILLIN/KLAVULÁNSAV APTAPHARMA 1000 mg/200 mg por oldatos injekcióhoz vagy infúzióhoz,amoxicillin sodium;potassium clavulanate,,100 X   - injekciós üvegben,OGYI-T-23825/03,J01CR02,Apta Medica Internacional d.o.o.,2023-07-31,,shortage,Gyártási gond,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.636133,22535
HU,Hungary,OGYEI,AMOXICILLIN/KLAVULÁNSAV KABI 2000 mg/200 mg por oldatos infúzióhoz,amoxicillin;clavulanic acid,,10 X 100 ml injekciós üvegben,OGYI-T-22650/12,J01CR02,Fresenius Kabi Hungary Kft.,2016-03-22,,shortage,Gyártási gond,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.636177,22543
HU,Hungary,OGYEI,AMOXICILLIN/KLAVULÁNSAV SANDOZ 1000 mg/200 mg por oldatos injekcióhoz,amoxicillin;clavulanic acid,,5 X   - injekciós üvegben,OGYI-T-23251/02,J01CR02,Sandoz GmbH,2025-10-14,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.636222,22535
HU,Hungary,OGYEI,AMPICILLIN ANTIBIOTICE 1 g por oldatos injekcióhoz vagy infúzióhoz,ampicillin,,50 X   - üvegben,OGYI-T-24046/01,J01CA01,Antibiotice SA,2026-08-10,,shortage,Megnövekedett igény,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.636265,
HU,Hungary,OGYEI,AMPICILLIN SGS PHARMA 1 g por oldatos injekcióhoz vagy infúzióhoz,ampicillin,,10 X   - injekciós üvegben,OGYI-T-23971/01,J01CA01,SGS Pharma Magyarország Kft.,2026-03-01,,shortage,Szállítási vagy raktározási gondok,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.636308,
HU,Hungary,OGYEI,"ANAPEN 300 mikrogramm/0,3 ml oldatos injekció elõretöltött fecskendõben",epinephrine (adrenaline),,1 X 1.05 ml elõretöltött fecskendõben,OGYI-T-09925/01,C01CA24,Bioprojet Pharma,2024-03-18,,shortage,Gyártási gond,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.636351,145262
HU,Hungary,OGYEI,"ANAPEN JUNIOR 150 mikrogramm/0,3 ml oldatos injekció elõretöltött fecskendõben",epinephrine (adrenaline),,1 X 0.3 ml elõretöltött fecskendõben,OGYI-T-09924/01,C01CA24,Bioprojet Pharma,2024-03-18,,shortage,Gyártási gond,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.636394,145289
HU,Hungary,OGYEI,ANDROCUR 100 mg tabletta,cyproterone,,1 X 50 - buborékcsomagolásban,OGYI-T-01909/03,G03HA01,Advanz Pharma Ltd.,2025-10-27,,shortage,Forgalmazói piaci megfontolások,Egyedi import,2026-09-21T13:18:30.636437,
HU,Hungary,OGYEI,ANDROCUR 100 mg tabletta,cyproterone,,1 X 60 - buborékcsomagolásban,OGYI-T-01909/04,G03HA01,Advanz Pharma Ltd.,2025-10-27,,shortage,Forgalmazói piaci megfontolások,Egyedi import,2026-09-21T13:18:30.636480,
HU,Hungary,OGYEI,ANESIA 10 mg/ml emulziós injekció vagy infúzió,propofol,,1 X 50 ml injekciós üvegben,OGYI-T-22024/03,N01AX10,Baxter Holding B.V.,2021-04-28,,shortage,Megnövekedett igény,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.636523,80322
HU,Hungary,OGYEI,ANESIA 10 mg/ml emulziós injekció vagy infúzió,propofol,,5 X 20 ml injekciós üvegben,OGYI-T-22024/02,N01AX10,Baxter Holding B.V.,2021-04-28,,shortage,Megnövekedett igény,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.636566,102407
HU,Hungary,OGYEI,ANESIA 20 mg/ml emulziós injekció vagy infúzió,propofol,,1 X 50 ml injekciós üvegben,OGYI-T-22024/07,N01AX10,Baxter Holding B.V.,2021-04-28,,shortage,Megnövekedett igény,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.636609,81299
HU,Hungary,OGYEI,ANIDULAFUNGIN-TEVA 100 mg por oldatos infúzióhoz való koncentrátumhoz,anidulafungin,,1 X   - injekciós üvegben,OGYI-T-23348/01,J02AX06,Teva Gyógyszergyár Zrt.,2022-09-23,,shortage,Forgalmazói piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.636832,85448
HU,Hungary,OGYEI,ANTAETHYL 500 mg tabletta,disulfiram,,20 X   - tartályban,OGYI-T-02907/01,N07BB01,Neuraxpharm Hungary Kft,2023-02-08,,shortage,Forgalmazói piaci megfontolások,Egyedi import,2026-09-21T13:18:30.637081,
HU,Hungary,OGYEI,ANTIFRONT BÉRES belsõleges cseppek,"ginger;Liquorice root;Melissa leaf;Green tea leaf;Turmeric, javanese",,1 X 30 ml üvegben,OGYI-TN-11/01,,BÉRES Gyógyszergyár Zrt.,2025-06-30,2025-11-01,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.637144,
HU,Hungary,OGYEI,ANTIFRONT BÉRES kemény kapszula,"ginger;Liquorice root;Melissa leaf;Turmeric, javanese;Mate leaf dry extract",,30 X   - tartályban,OGYI-TN-38/01,,BÉRES Gyógyszergyár Zrt.,2014-12-10,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.637184,
HU,Hungary,OGYEI,AQUA DESTILLATA KABI oldószer parenterális készítményekhez,Water for injections,,20 X 10 ml ampulla,OGYI-T-21038/03,,Fresenius Kabi Hungary Kft.,2025-02-03,,shortage,Forgalmazás megszüntetése,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.637218,
HU,Hungary,OGYEI,ARCOXIA  60 mg filmtabletta,etoricoxib,,14 X   - buborékcsomagolásban,OGYI-T-08825/06,M01AH05,Organon Hungary Kft.,2020-09-11,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.637252,66745
HU,Hungary,OGYEI,ARCOXIA  60 mg filmtabletta,etoricoxib,,7 X   - buborékcsomagolásban,OGYI-T-08825/29,M01AH05,Organon Hungary Kft.,2016-11-10,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.637283,66745
HU,Hungary,OGYEI,ARCOXIA  90 mg filmtabletta,etoricoxib,,14 X   - buborékcsomagolásban,OGYI-T-08825/08,M01AH05,Organon Hungary Kft.,2019-04-15,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.637315,66753
HU,Hungary,OGYEI,ARCOXIA  90 mg filmtabletta,etoricoxib,,7 X   - buborékcsomagolásban,OGYI-T-08825/43,M01AH05,Organon Hungary Kft.,2015-09-10,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.637467,66753
HU,Hungary,OGYEI,ARDUAN 4 mg por és oldószer oldatos injekcióhoz,pipecuronium bromide,,25 X   - injekciós üveg+oldószerampulla,OGYI-T-03611/01,M03AC06,Richter Gedeon Nyrt.,2026-02-10,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.637587,
