country_code,country_name,source,medicine_name,active_substance,strength,atc_code,dosage_form,marketing_auth_holder,mah_country,notification_date,shortage_start,estimated_end,status,notification_type,reason,scraped_at
RO,Romania,ANMDMR,NO-SPA FORTE 80 mg,DROTAVERINUM,80mg,,COMPR. FILM.,SANOFI ROMANIA S.R.L.,ROMANIA,2024-06-19,2024-06-19,,temporary_discontinuation,Discontinuitate temporara  din Iulie 2024,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,CINACALCET ACCORDPHARMA 30 mg,CINACALCETUM,30mg,H05BX01,COMPR. FILM.,ACCORD HEALTHCARE S.L.U.,SPANIA,2024-06-25,2024-06-25,,temporary_discontinuation,Discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,SUGAMMADEX SANDOZ 100 mg/ml,SUGAMMADEXUM,100mg/ml,V03AB35,SOL. INJ.,SANDOZ PHARMACEUTICALS S.R.L.,ROMANIA,2024-06-27,2024-06-27,,permanent_discontinuation,Discontinuitate permanenta din Iunie 2025,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,LINEZOLID SANDOZ 600 mg,LINEZOLIDUM,600mg,J01XX08,COMPR. FILM.,SANDOZ S.R.L.,ROMANIA,2024-06-27,2024-06-27,,permanent_discontinuation,Discontinuitate permanenta din Iunie 2025,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,AFLAMIL 15 mg/g,ACECLOFENACUM,15mg/g,M01AB16,CREMA,GEDEON RICHTER ROMANIA S.A.,ROMANIA,2024-06-27,2024-06-27,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,SUGAMMADEX PHARMAZAC 100 mg/ml,SUGAMMADEXUM,100mg/ml,V03AB35,SOL. INJ.,PHARMAZAC S.A.,GRECIA,2024-07-08,2024-07-08,,temporary_discontinuation,Discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,PHENHYDAN 250 mg/5 ml,PHENYTOINUM,250mg/5ml,N03AB02,SOL. INJ.,DESITIN ARZNEIMITTEL GMBH,GERMANIA,2024-07-08,2024-07-08,,temporary_discontinuation,Discontinuitate temporara din Aprilie 2025,Motive de fabricatie,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,FUROAT DE MOMETAZONA AMRING 50 micrograme/doza,MOMETASONUM,50micrograme/doza,D07AC13,"SPRAY NAZ.,SUSP.",AMRING FARMA S.R.L.,ROMANIA,2024-07-08,2024-07-08,,temporary_discontinuation,Discontinuitate temporara din Iulie 2024,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,VANCOMICINA VIATRIS 500 mg,VANCOMYCINUM,500mg,J01XA01,PULB. PT. SOL. PERF.,VIATRIS LIMITED,IRLANDA,2024-07-10,2024-07-10,,permanent_discontinuation,Discontinuitate permanenta din Iulie 2025,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,PAXETIN 20 mg,PAROXETINUM,20mg,,COMPR. FILM.,TEVA B.V.,OLANDA,2024-07-17,2024-07-17,,permanent_discontinuation,Discontinuitate permanenta,Motive de fabricatie,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,SUNITINIB ZENTIVA 50 mg,SUNITINIBUM,50mg,L01EX01,CAPS.,ZENTIVA K.S.,REPUBLICA CEHA,2024-07-24,2024-07-24,,permanent_discontinuation,Discontinuitate permanenta din Martie 2025,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,SUNITINIB ZENTIVA 25 mg,SUNITINIBUM,25mg,L01EX01,CAPS.,ZENTIVA K.S.,REPUBLICA CEHA,2024-07-24,2024-07-24,,permanent_discontinuation,Discontinuitate permanenta din Martie 2025,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,"SUNITINIB ZENTIVA 12,5 mg",SUNITINIBUM,"12,5mg",L01EX01,CAPS.,ZENTIVA K.S.,REPUBLICA CEHA,2024-07-24,2024-07-24,,permanent_discontinuation,Discontinuitate permanenta din Ianuarie 2025,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,SER FIZIOLOGIC 90 mg/10 ml,NATRII CHLORIDUM,9mg/ml,,SOLV. PT. UZ PARENT.,ZENTIVA S.A.,ROMANIA,2024-07-24,2024-07-24,,permanent_discontinuation,Discontinuitate permanenta din Septembrie 2024,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,QUETIAPINA ZENTIVA 400 mg,QUETIAPINUM,400mg,,COMPR. CU ELIB. PREL.,ZENTIVA K.S.,REPUBLICA CEHA,2024-07-24,2024-07-24,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,QUETIAPINA ZENTIVA 200 mg,QUETIAPINUM,200mg,,COMPR. CU ELIB. PREL.,ZENTIVA K.S.,REPUBLICA CEHA,2024-07-24,2024-07-24,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,QUETIAPINA ZENTIVA 150 mg,QUETIAPINUM,150mg,,COMPR. CU ELIB. PREL.,ZENTIVA K.S.,REPUBLICA CEHA,2024-07-24,2024-07-24,,temporary_discontinuation,Discontinuitate temporara din August 2024,Motive de fabricatie,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,NITRAZEPAM LPH 5 mg,NITRAZEPAMUM,5mg,N05CD02,COMPR.,LABORMED PHARMA S.A.,ROMANIA,2024-07-24,2024-07-24,,permanent_discontinuation,Discontinuitate permanenta din Mai 2025,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,"NITRAZEPAM LPH 2,5 mg",NITRAZEPAMUM,"2,5mg",N05CD02,COMPR.,LABORMED PHARMA S.A.,ROMANIA,2024-07-24,2024-07-24,,permanent_discontinuation,Discontinuitate permanenta din Iulie 2025,Motive comerciale,2026-03-12T16:46:50.019506
RO,Romania,ANMDMR,MEDAZEPAM LPH 10 mg,MEDAZEPAMUM,10mg,,COMPR.,LABORMED PHARMA S.A.,ROMANIA,2024-07-24,2024-07-24,,permanent_discontinuation,Discontinuitate permanenta din Mai 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,GEFITINIB LABORMED 250 mg,GEFITINIBUM,250mg,L01EB01,COMPR. FILM.,LABORMED PHARMA S.A.,ROMANIA,2024-07-24,2024-07-24,,permanent_discontinuation,Discontinuitate permanenta din Mai 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,EVERIO 25 micrograme/250 micrograme/doza,SALMETEROLUM+FLUTICASONUM,"25micrograme/250micrograme/doza",,SUSP. DE INHALAT PRESURIZATA,ZENTIVA K.S.,REPUBLICA CEHA,2024-07-24,2024-07-24,,permanent_discontinuation,Discontinuitate permanenta din Ianuarie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,EVERIO 25 micrograme/125 micrograme/doza,SALMETEROLUM+FLUTICASONUM,"25micrograme/125micrograme/doza",,SUSP. DE INHALAT PRESURIZATA,ZENTIVA K.S.,REPUBLICA CEHA,2024-07-24,2024-07-24,,permanent_discontinuation,Discontinuitate permanenta din Ianuarie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,EFAVIRENZ/EMTRICITABINA/TENOFOVIR DISOPROXIL ZENTIVA 600 mg/200 mg/245 mg,EFAVIRENZUM+EMTRICITABINUM+TENOFOVIRUM DISOPROXIL,600mg/200mg/245mg,J05AG03,COMPR. FILM.,ZENTIVA K.S.,REPUBLICA CEHA,2024-07-24,2024-07-24,,permanent_discontinuation,Discontinuitate permanenta din Iulie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,"TALLITON 6,25 mg",CARVEDILOLUM,"6,25mg",C07AG02,COMPR.,EGIS PHARMACEUTICALS PLC,UNGARIA,2024-07-25,2024-07-25,,permanent_discontinuation,Discontinuitate permanenta din Iulie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,TALLITON 25 mg,CARVEDILOLUM,25mg,C07AG02,COMPR.,EGIS PHARMACEUTICALS PLC,UNGARIA,2024-07-25,2024-07-25,,permanent_discontinuation,Discontinuitate permanenta din Iulie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,"TALLITON 12,5 mg",CARVEDILOLUM,12.5mg,C07AG02,COMPR.,EGIS PHARMACEUTICALS PLC,UNGARIA,2024-07-25,2024-07-25,,permanent_discontinuation,Discontinuitate permanenta din Iulie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,METFOGAMMA 1000 mg,METFORMINUM,1000mg,A10BA02,COMPR. FILM.,WORWAG PHARMA GMBH & CO. KG,GERMANIA,2024-08-01,2024-08-01,,permanent_discontinuation,Discontinuitate permanenta din Martie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,HIDROCORTIZON ROMPHARM 100 mg,HYDROCORTISONUM,100mg,,PULB. PT. SOL. INJ./PERF.,ROMPHARM COMPANY S.R.L.,ROMANIA,2024-08-14,2024-08-14,,permanent_discontinuation,Discontinuitate permanenta,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,ZEOKS 180 mg,DEFERASIROXUM,180mg,V03AC03,COMPR. FILM.,ZENTIVA K.S.,REPUBLICA CEHA,2024-08-20,2024-08-20,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,"SPERSALLERG 0,5 mg/0,4 mg/ml",COMBINATII,"0,5mg/0,4mg/ml",,SOL. OFT.,LABORATOIRES THEA,FRANTA,2024-08-22,2024-08-22,,permanent_discontinuation,Discontinuitate permanenta din Octombrie 2024,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,SPERSADEX COMP,COMBINATII (CLORAMPHENICOLUM+DEXAMETHASONUM),5mg/ml+1mg/ml,H02AB02,"PICATURI OFT., SOL.",LABORATOIRES  THEA,FRANTA,2024-08-22,2024-08-22,,permanent_discontinuation,Discontinuitate permanenta din Octombrie 2024,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,AXETINE 750 mg,CEFUROXIMUM,750mg,J01DC02,PULB. PT. SOL. INJ./PERF.,MEDOCHEMIE LTD.,CIPRU,2024-08-27,2024-08-27,,temporary_discontinuation,Discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,"AXETINE 1,5 g",CEFUROXIMUM,"1,5g",J01DC02,PULB. PT. SOL. INJ./PERF.,MEDOCHEMIE LTD.,CIPRU,2024-08-27,2024-08-27,,temporary_discontinuation,Discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,TAVANIC  I.V. 500 mg,LEVOFLOXACINUM,5mg/ml,,SOL. PERF.,TERAPIA S.A.,ROMANIA,2024-08-29,2024-08-29,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,TAVANIC  I.V. 250 mg,LEVOFLOXACINUM,5mg/ml,,SOL. PERF.,TERAPIA S.A.,ROMANIA,2024-08-29,2024-08-29,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,LODITER 500 mg,MEROPENEMUM,500mg,J01DH02,PULB. PT. SOL. INJ./PERF.,TERAPIA S.A.,ROMANIA,2024-08-29,2024-08-29,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,LODITER 1000 mg,MEROPENEMUM,1000mg,J01DH02,PULB. PT. SOL. INJ./PERF.,TERAPIA S.A.,ROMANIA,2024-08-29,2024-08-29,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,LAMIVUDINA/ZIDOVUDINA AUROBINDO 150 mg/300 mg,COMBINATII (LAMIVUDINUM+ZIDOVUDINUM),150mg/300mg,,COMPR. FILM.,AUROBINDO PHARMA ROMANIA S.R.L.,ROMANIA,2024-08-29,2024-08-29,,permanent_discontinuation,Discontinuitate permanenta din Septembrie 2024,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,TRAMAL RETARD 150 mg,TRAMADOLUM,150mg,N02AX02,COMPR. CU ELIB. PREL.,STADA ARZNEIMITTEL AG,GERMANIA,2024-08-30,2024-08-30,,permanent_discontinuation,Discontinuitate permanenta din Mai 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,DULOXETINA STADA 30 mg,DULOXETINUM,30mg,,CAPS. GASTROREZ.,STADA M&D SRL,ROMANIA,2024-08-30,2024-08-30,,permanent_discontinuation,Discontinuitate permanenta din Septembrie 2024,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,RISPERIDONA TEVA 50 mg,RISPERIDONUM,50mg,N05AX08,PULB.+SOLV. PT. SUSP. INJ. CU ELIB. PREL.,TEVA B.V.,OLANDA,2024-09-02,2024-09-02,,temporary_discontinuation,Discontinuitate temporara din Octombrie 2024,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,UNIQUET 400 mg,QUETIAPINUM,400mg,,COMPR. CU ELIB. PREL.,TERAPIA S.A.,ROMANIA,2024-09-13,2024-09-13,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,UNIQUET 300 mg,QUETIAPINUM,300mg,,COMPR. CU ELIB. PREL.,TERAPIA S.A.,ROMANIA,2024-09-13,2024-09-13,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,UNIQUET 200 mg,QUETIAPINUM,200mg,,COMPR. CU ELIB. PREL.,TERAPIA S.A.,ROMANIA,2024-09-13,2024-09-13,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,KETANOV 10 mg,KETOROLACUM TROMETHAMIN,10mg,S01BC05,COMPR. FILM.,TERAPIA SA,ROMANIA,2024-09-13,2024-09-13,,temporary_discontinuation,Discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,POSACONAZOL MYLAN 100 mg,POSACONAZOLUM,100mg,J02AC04,COMPR. GASTROREZ.,VIATRIS LIMITED,IRLANDA,2024-09-18,2024-09-18,,permanent_discontinuation,Discontinuitate permanenta din Octombrie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,TETMODIS 25 mg,TETRABENAZINUM,25mg,,COMPR.,AOP ORPHAN PHARMACEUTICALS GMBH,AUSTRIA,2024-09-19,2024-09-19,,temporary_discontinuation,Discontinuitate temporara  din Ianuarie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,"SEVIKAR HCT 40mg/5 mg/12,5 mg",COMBINATII (OLMESARTANUM+AMLODIPINUM+HCT),"40mg/5mg/12,5mg",C09CA08,COMPR. FILM.,LABORMED PHARMA S.A.,ROMANIA,2024-09-19,2024-09-19,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,NALTREXONA AMOMED 50 mg,NALTREXONUM,50mg,N07BB04,COMPR. FILM.,AMOMED PHARMA GMBH,AUSTRIA,2024-09-19,2024-09-19,,temporary_discontinuation,Discontinuitate temporara  din Ianuarie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,MABRON RETARD 200 mg,TRAMADOLUM,200mg,N02AX02,COMPR. CU ELIB. PREL.,MEDOCHEMIE LTD.,CIPRU,2024-09-19,2024-09-19,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,MABRON RETARD 150 mg,TRAMADOLUM,150mg,N02AX02,COMPR. CU ELIB. PREL.,MEDOCHEMIE LTD.,CIPRU,2024-09-19,2024-09-19,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,ESTAN 10 mg,ESCITALOPRAMUM,10mg,,COMPR. FILM.,MEDOCHEMIE LTD.,CIPRU,2024-09-19,2024-09-19,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,PARACETAMOL SANTA,PARACETAMOLUM,500mg,N02BE01,COMPR.,SANTA S.A.,ROMANIA,2024-09-27,2024-09-27,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie.,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,PARACETAMOL SANOSAN 500 mg,PARACETAMOLUM,500mg,N02BE01,COMPR.,SANOSAN S.R.L.,ROMANIA,2024-09-27,2024-09-27,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie.,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,ALGIOTOP 500 mg,METAMIZOLUM NATRIUM,500mg,N02BB02,COMPR.,SANTA S.A.,ROMANIA,2024-09-27,2024-09-27,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie.,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,EFAVIRENZ/EMTRICITABINA/TENOFOVIR DISOPROXIL MYLAN 600 mg/200 mg/245 mg,EFAVIRENZUM+EMTRICITABINUM+TENOFOVIRUM DISOPROXIL,600mg/200mg/245mg,J05AG03,COMPR. FILM.,MYLAN PHARMACEUTICALS LIMITED,IRLANDA,2024-09-30,2024-09-30,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,MECLON,COMBINATII (METRONIDAZOLUM+CLOTRIMAZOLUM),,,SOL. VAGINALA,ALFASIGMA S.P.A.,ITALIA,2024-10-02,2024-10-02,,temporary_discontinuation,Discontinuitate temporara din Noiembrie 2024,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,SUNITINIB SANDOZ 50 mg,SUNITINIBUM,50mg,L01EX01,CAPS.,SANDOZ PHARMACEUTICALS S.R.L.,ROMANIA,2024-10-04,2024-10-04,,permanent_discontinuation,Discontinuitate permanenta din Octombrie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,SUNITINIB SANDOZ 25 mg,SUNITINIBUM,25mg,L01EX01,CAPS.,SANDOZ PHARMACEUTICALS S.R.L.,ROMANIA,2024-10-04,2024-10-04,,permanent_discontinuation,Discontinuitate permanenta din Octombrie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,"SUNITINIB SANDOZ 12,5 mg",SUNITINIBUM,"12,5mg",L01EX01,CAPS.,SANDOZ PHARMACEUTICALS S.R.L.,ROMANIA,2024-10-04,2024-10-04,,permanent_discontinuation,Discontinuitate permanenta din Octombrie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,SORAFENIB SANDOZ 200 mg,SORAFENIBUM,200mg,L01EX02,COMPR. FILM.,SANDOZ PHARMACEUTICALS S.R.L.,ROMANIA,2024-10-04,2024-10-04,,permanent_discontinuation,Discontinuitate permanenta din Octombrie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,OSPAMOX 500 mg,AMOXICILLINUM,500mg,J01CA04,COMPR. FILM.,SANDOZ GMBH,AUSTRIA,2024-10-04,2024-10-04,,permanent_discontinuation,Discontinuitate permanenta din Octombrie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,LENALIDOMIDA SANDOZ 5 mg,LENALIDOMIDUM,5mg,,CAPS.,SANDOZ PHARMACEUTICALS S.R.L.,ROMANIA,2024-10-04,2024-10-04,,permanent_discontinuation,Discontinuitate permanenta din Octombrie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,LEKOKLAR 500 mg,CLARITHROMYCINUM,500mg,J01FA09,COMPR. FILM.,SANDOZ PHARMACEUTICALS S.R.L.,ROMANIA,2024-10-04,2024-10-04,,permanent_discontinuation,Discontinuitate permanenta din Octombrie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,IPRAVENT INHALER 20 micrograme/doza,IPRATROPII BROMIDUM,20micrograme/doza,,SOL. DE INHALAT PRESURIZATA,AMRING FARMA S.R.L.,ROMANIA,2024-10-04,2024-10-04,,temporary_discontinuation,Discontinuitate temporara din Ianuarie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,IBUPROFEN CIPLA 600 mg,IBUPROFENUM,600mg,M01AE01,COMPR. FILM.,CIPLA EUROPE N.V,BELGIA,2024-10-04,2024-10-04,,temporary_discontinuation,Discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,COLEATEZ 10 mg/80 mg,COMBINATII (EZETIMIBUM+ATORVASTATINUM),10mg/80mg,,COMPR. FILM.,SANDOZ  S.R.L.,ROMANIA,2024-10-04,2024-10-04,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,STRATTERA 4 mg/ml,ATOMOXETINUM,4mg/ml,,SOL. ORALA,ELI LILLY NEDERLAND B.V.,OLANDA,2024-10-08,2024-10-08,,permanent_discontinuation,Discontinuitate permanenta din Octombrie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,PROZAC 20 mg,FLUOXETINUM,20mg,,COMPR. DISP.,ELI LILLY SA,SPANIA,2024-10-08,2024-10-08,,permanent_discontinuation,Discontinuitate permanenta din Octombrie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,GLUCOZA 200 mg/ml,GLUCOSUM,200mg/ml,,SOL. PERF.,INFOMED FLUIDS S.R.L.,ROMANIA,2024-10-15,2024-10-15,,permanent_discontinuation,Discontinuitate permanenta din Decembrie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,ASPIFOX 75 mg,ACIDUM ACETYLSALICYLICUM,75mg,,COMPR. GASTROREZ.,TEVA B.V.,OLANDA,2024-10-16,2024-10-16,,permanent_discontinuation,Discontinuitate permanenta din Octombrie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,QUETIAPINA ZENTIVA 50 mg,QUETIAPINUM,50mg,,COMPR. CU ELIB. PREL.,ZENTIVA K.S.,REPUBLICA CEHA,2024-10-17,2024-10-17,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,QUETIAPINA ZENTIVA 300 mg,QUETIAPINUM,300mg,,COMPR. CU ELIB. PREL.,ZENTIVA K.S.,REPUBLICA CEHA,2024-10-17,2024-10-17,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,PARACETAMOL LPH 500 mg,PARACETAMOLUM,500mg,N02BE01,COMPR.,LABORMED PHARMA S.A.,ROMANIA,2024-10-17,2024-10-17,,permanent_discontinuation,Discontinuitate permanenta din Noiembrie 2024,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,VIROLEX,ACICLOVIRUM,250mg,J05AB01,PULB. PT. SOL. INJ./PERF.,"KRKA, D.D., NOVO MESTO",SLOVENIA,2024-10-21,2024-10-21,,permanent_discontinuation,Discontinuitate permanenta din Mai 2025,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,"RAWEL SR 1,5 mg",INDAPAMIDUM,"1,5mg",,COMPR. CU ELIB. PREL.,"KRKA, D.D., NOVO MESTO",SLOVENIA,2024-10-21,2024-10-21,,permanent_discontinuation,Discontinuitate permanenta din Mai 2025,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,BITINEX 18 mg,ATOMOXETINUM,18mg,,CAPS.,EGIS PHARMACEUTICALS P.L.C.,UNGARIA,2024-10-21,2024-10-21,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,BITINEX 10 mg,ATOMOXETINUM,10mg,,CAPS.,EGIS PHARMACEUTICALS P.L.C.,UNGARIA,2024-10-21,2024-10-21,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,ABIRATERONA LANNACHER 250 mg,ABIRATERONUM,250mg,L02BX03,COMPR.,LANNACHER HEILMITTEL GES.M.B.H.,AUSTRIA,2024-10-21,2024-10-21,,permanent_discontinuation,Discontinuitate permanenta din Noiembrie 2024,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,AUBAGIO 7 mg,TERIFLUNOMIDUM,7mg,,COMPR. FILM.,SANOFI WINTHROP INDUSTRIE,FRANTA,2024-10-31,2024-10-31,,permanent_discontinuation,Discontinuitate permanenta din Februarie 2026,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,"ATECTURA BREEZHALER 125 micrograme/62,5 micrograme",COMBINATII (INDACATEROLUM+MOMETASONUM),125micrograme/62.5microgram,,PULB. DE INHAL. CAPSULE,NOVARTIS EUROPHARM LIMITED,IRLANDA,2024-11-04,2024-11-04,,permanent_discontinuation,Discontinuitate permanenta din Aprilie 2026,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,ATECTURA BREEZHALER 125 micrograme/260 micrograme,COMBINATII (INDACATEROLUM+MOMETASONUM),125micrograme/260microgram,,PULB. DE INHAL. CAPSULE,NOVARTIS EUROPHARM LIMITED,IRLANDA,2024-11-04,2024-11-04,,permanent_discontinuation,Discontinuitate permanenta din Aprilie 2026,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,ATECTURA BREEZHALER 125 micrograme/127.5 micrograme,COMBINATII (INDACATEROLUM+MOMETASONUM),125micrograme/127.5microgra,,PULB. DE INHAL. CAPSULE,NOVARTIS EUROPHARM LIMITED,IRLANDA,2024-11-04,2024-11-04,,permanent_discontinuation,Discontinuitate permanenta din Aprilie 2026,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,BROTMIN 500 mg,METFORMINUM,500mg,A10BA02,COMPR. FILM.,MEDOCHEMIE LTD.,CIPRU,2024-11-11,2024-11-11,,temporary_discontinuation,Discontinuitate temporara din Decembrie 2024,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,"MALEAT DE ERGOMETRINA ZENTIVA 0,2 mg/ml",ERGOMETRINUM,"0,2mg/ml",,SOL. INJ.,ZENTIVA S.A.,ROMANIA,2024-11-12,2024-11-12,,permanent_discontinuation,Discontinuitate permanenta,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,BLOONIS 10 mg,OLANZAPINUM,10mg,,COMPR. FILM.,ZENTIVA K.S.,REPUBLICA CEHA,2024-11-12,2024-11-12,,permanent_discontinuation,Discontinuitate permanenta din Mai 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,STODALINE FARA ZAHAR,HOMEOPATE,,,SIROP,BOIRON,FRANTA,2024-11-13,2024-11-13,,temporary_discontinuation,Discontinuitate temporara din Aprilie 2025,Motive de fabricatie,2026-03-12T16:46:50.023366
