country_code,country_name,source,medicine_name,active_substance,strength,dosage_form,package_size,package_description,atc_code,marketing_auth_holder,reporter,status,reason,parallel_export_ban,legal_basis,healthcare_notice,basg_note,shortage_start,estimated_end,scraped_at,prk
AT,Austria,BASG,HyQvia 100 mg/ml Infusionslösung zur subkutanen Anwendung,IMMUNGLOBULIN,100 mg/ml,Infusionslösung,1 Stück,1 Durchstechflasche(Glas) 200 ml + 1 Durchstechflasche(Glas) 10 ml,J06BA01,"Baxalta Innovations GmbH, Industriestraße 67, 1221 Wien, Österreich","BASG, Industriestraße 67, 1221 Wien, Österreich",verfügbar gemäß §4 (1),Verknappung des Wirkstoffes,Ja,§4 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Es handelt sich hierbei um ein Verfahren gemäß § 4 Abs. 1 der Verordnung über die Sicherstellung der Arzneimittelversorgung. Der Bedarf der Patientinnen und Patienten im Inland kann mit dieser Arzneispezialität nicht gedeckt werden, obwohl nach Angaben des Zulassungsinhabers keine Einschränkung der Vertriebsfähigkeit vorliegt.",,,2026-09-21T13:13:14.301150,
AT,Austria,BASG,HyQvia 100 mg/ml Infusionslösung zur subkutanen Anwendung,IMMUNGLOBULIN,100 mg/ml,Infusionslösung,1 Stück,"1 Durchstechflasche(Glas) 50 ml + 1 Durchstechflasche(Glas) 2,25 ml",J06BA01,"Baxalta Innovations GmbH, Industriestraße 67, 1221 Wien, Österreich","BASG, Industriestraße 67, 1221 Wien, Österreich",verfügbar gemäß §4 (1),Verknappung des Wirkstoffes,Ja,§4 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Es handelt sich hierbei um ein Verfahren gemäß § 4 Abs. 1 der Verordnung über die Sicherstellung der Arzneimittelversorgung. Der Bedarf der Patientinnen und Patienten im Inland kann mit dieser Arzneispezialität nicht gedeckt werden, obwohl nach Angaben des Zulassungsinhabers keine Einschränkung der Vertriebsfähigkeit vorliegt.",,,2026-09-21T13:13:14.301153,
AT,Austria,BASG,HyQvia 100 mg/ml Infusionslösung zur subkutanen Anwendung,IMMUNGLOBULIN,100 mg/ml,Infusionslösung,1 Stück,1 Durchstechflasche(Glas) 300 ml + 1 Durchstechflasche(Glas) 15 ml,J06BA01,"Baxalta Innovations GmbH, Industriestraße 67, 1221 Wien, Österreich","BASG, Industriestraße 67, 1221 Wien, Österreich",verfügbar gemäß §4 (1),Verknappung des Wirkstoffes,Ja,§4 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Es handelt sich hierbei um ein Verfahren gemäß § 4 Abs. 1 der Verordnung über die Sicherstellung der Arzneimittelversorgung. Der Bedarf der Patientinnen und Patienten im Inland kann mit dieser Arzneispezialität nicht gedeckt werden, obwohl nach Angaben des Zulassungsinhabers keine Einschränkung der Vertriebsfähigkeit vorliegt.",,,2026-09-21T13:13:14.301155,
AT,Austria,BASG,HyQvia 100 mg/ml Infusionslösung zur subkutanen Anwendung,IMMUNGLOBULIN,100 mg/ml,Infusionslösung,1 Stück,"1 Durchstechflasche(Glas) 25 ml + 1 Durchstechflasche(Glas) 1,25 ml",J06BA01,"Baxalta Innovations GmbH, Industriestraße 67, 1221 Wien, Österreich","BASG, Industriestraße 67, 1221 Wien, Österreich",verfügbar gemäß §4 (1),Verknappung des Wirkstoffes,Ja,§4 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Es handelt sich hierbei um ein Verfahren gemäß § 4 Abs. 1 der Verordnung über die Sicherstellung der Arzneimittelversorgung. Der Bedarf der Patientinnen und Patienten im Inland kann mit dieser Arzneispezialität nicht gedeckt werden, obwohl nach Angaben des Zulassungsinhabers keine Einschränkung der Vertriebsfähigkeit vorliegt.",,,2026-09-21T13:13:14.301158,
AT,Austria,BASG,Finasterid-ratiopharm 5 mg - Filmtabletten,FINASTERID,5 mg,Filmtablette,30 Stück,30 Stück PVC-PE-PVDC-/Al-Blister,G04CB01,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301161,34975
AT,Austria,BASG,Palibon 50 mg Depot-Injektionssuspension in einer Fertigspritze,PALIPERIDON PALMITAT,50 mg,Depot-Injektionssuspension in einer Fertigspritze,1 Stück,"1 Fertigspritze und 2 Kanülen, Fertigspritze (Cyclo-Olefin-Copolymer) mit Kolbenstopfen (Chlorbutylkautschuk), Rücklaufsperre und Spitzenkappe (Chlorbutylkautschuk) mit einer 22-G 1½-Zoll-Sicherhei",N05AX13,"G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich","G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich",Nicht verfügbar,Qualitätsprobleme bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301163,96962
AT,Austria,BASG,Farmorubicin 200 mg Stechampulle,EPIRUBICIN HYDROCHLORID,,Konzentrat zur Herstellung einer Infusionslösung,1 Stück,1 Stechampulle (Kunststoff) 100 ml,L01DB03,"Pfizer Corporation Austria Ges.m.b.H., Floridsdorfer Hauptstraße 1, 1210 Wien, Österreich","Pfizer Corporation Austria Ges.m.b.H., Floridsdorfer Hauptstraße 1, 1210 Wien, Österreich",Nicht verfügbar,Qualitätsprobleme der Bulkware,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301166,82287
AT,Austria,BASG,Pregabalin Sandoz 150 mg Hartkapseln,PREGABALIN,150 mg,Hartkapsel,56 Stück,56 Stück Kapseln in Blister (PVC/PVDC/Aluminium),N02BF02,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301169,75728
AT,Austria,BASG,Pregabalin Sandoz 150 mg Hartkapseln,PREGABALIN,150 mg,Hartkapsel,14 Stück,14 Stück Kapseln in Blister (PVC/PVDC/Aluminium),N02BF02,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301171,75728
AT,Austria,BASG,Jext 300 Mikrogramm Injektionslösung in einem Fertigpen,EPINEPHRIN HYDROGENTARTRAT,300 mg,Injektionslösung,1 Stück,"1 Fertigpen (1,4 ml Einmalpen)",C01CA24,"Alk-Abello A/S, Boege Alle 6/8, 2970 Hoersholm, Kingdom of Denmark","Alk-Abello A/S, Boege Alle 6/8, 2970 Hoersholm, Kingdom of Denmark",Nicht verfügbar,Verzögerung bei der Auslieferung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301174,145262
AT,Austria,BASG,Capecitabin Sandoz 500 mg - Filmtabletten,CAPECITABIN,500 mg,Filmtablette,120 Stück,120 Stück Filmtabletten (Blisterpackung),L01BC06,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301177,59366
AT,Austria,BASG,Rivaroxaban ratiopharm 20 mg Filmtabletten,RIVAROXABAN,20 mg,Filmtablette,28 Stück,1x28 Tabletten in PVC/PVdC-Aluminium-Blisterpackungen mit perforierten Blisterpackungen,B01AF01,"ratiopharm Arzneimittel Vertriebs GmbH, Donau-City-Str. 11/Ares Tower/top 13 -, 1220 Wien, Österreich","ratiopharm Arzneimittel Vertriebs GmbH, Donau-City-Str. 11/Ares Tower/top 13 -, 1220 Wien, Österreich",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301179,100153
AT,Austria,BASG,Rivaroxaban ratiopharm 20 mg Filmtabletten,RIVAROXABAN,20 mg,Filmtablette,14 Stück,1x14 Tabletten in PVC/PVdC-Aluminium-Blisterpackungen mit perforierten Blisterpackungen,B01AF01,"ratiopharm Arzneimittel Vertriebs GmbH, Donau-City-Str. 11/Ares Tower/top 13 -, 1220 Wien, Österreich","ratiopharm Arzneimittel Vertriebs GmbH, Donau-City-Str. 11/Ares Tower/top 13 -, 1220 Wien, Österreich",verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301182,100153
AT,Austria,BASG,Rivaroxaban ratiopharm 20 mg Filmtabletten,RIVAROXABAN,20 mg,Filmtablette,100 Stück,1x100 Tabletten in PVC/PVdC-Aluminium-Blisterpackungen mit perforierten Blisterpackungen,B01AF01,"ratiopharm Arzneimittel Vertriebs GmbH, Donau-City-Str. 11/Ares Tower/top 13 -, 1220 Wien, Österreich","ratiopharm Arzneimittel Vertriebs GmbH, Donau-City-Str. 11/Ares Tower/top 13 -, 1220 Wien, Österreich",verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301185,100153
AT,Austria,BASG,Rabeprazol 1A Pharma 20 mg - magensaftresistente Tabletten,RABEPRAZOL NATRIUM,20 mg,magensaftresistente Tablette,30 Stück,30 Stück (Blister),A02BC04,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301187,54879
AT,Austria,BASG,Rabeprazol 1A Pharma 20 mg - magensaftresistente Tabletten,RABEPRAZOL NATRIUM,20 mg,magensaftresistente Tablette,14 Stück,14 Stück (Blister),A02BC04,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301191,54879
AT,Austria,BASG,Durogesic 75 Mikrogramm/Stunde - Transdermales Pflaster,FENTANYL,75 µg/h,transdermales Pflaster,5 Stück,5 Pflaster einzeln in einem versiegelten Beutel aus Verbundfolie verpackt,N02AB03,"Janssen-Cilag Pharma GmbH, Vorgartenstraße 206b, 1020 Wien, Österreich","Janssen-Cilag Pharma GmbH, Vorgartenstraße 206b, 1020 Wien, Österreich",Nicht verfügbar,Qualitätsprobleme bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301194,
AT,Austria,BASG,Darunavir Krka 600 mg Filmtabletten,DARUNAVIR,600 mg,Filmtablette,60 Stück,Flasche (PP) mit kindersicherem PP Originalitätsverschluss und einem Trocknungsmittel,J05AE10,"KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien","KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien",Nicht verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301197,167371
AT,Austria,BASG,Quetiapin neuraxpharm 150 mg Retardtabletten,QUETIAPIN FUMARAT,150 mg,Retardtablette,30 Stück,30 Tabletten in weiß-opake PVC/PCTFE//Aluminium-Blisterpackung,N05AH04,"neuraxpharm Arzneimittel GmbH, Elisabeth-Selbert-Straße 23, 40764 Langenfeld (Rheinland), Federal Republic of Germany","neuraxpharm Arzneimittel GmbH, Elisabeth-Selbert-Straße 23, 40764 Langenfeld (Rheinland), Federal Republic of Germany",Nicht verfügbar,Qualitätsprobleme bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301200,94757
AT,Austria,BASG,Quetiapin neuraxpharm 150 mg Retardtabletten,QUETIAPIN FUMARAT,150 mg,Retardtablette,10 Stück,10 Tabletten in weiß-opake PVC/PCTFE//Aluminium-Blisterpackung,N05AH04,"neuraxpharm Arzneimittel GmbH, Elisabeth-Selbert-Straße 23, 40764 Langenfeld (Rheinland), Federal Republic of Germany","neuraxpharm Arzneimittel GmbH, Elisabeth-Selbert-Straße 23, 40764 Langenfeld (Rheinland), Federal Republic of Germany",Nicht verfügbar,Qualitätsprobleme bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301202,94757
AT,Austria,BASG,Sufenta - Ampullen,SUFENTANILCITRAT,,Injektionslösung,5 Stück,5 x 1 ml in Typ I Glasampullen,N01AH03,"Piramal Critical Care B.V., Rouboslaan 32, 2252 TR Voorschoten, Niederlande","Piramal Critical Care B.V., Rouboslaan 32, 2252 TR Voorschoten, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.301205,18007
AT,Austria,BASG,Sufenta - Ampullen,SUFENTANILCITRAT,,Injektionslösung,5 Stück,5 x 5 ml in Typ I Glasampullen,N01AH03,"Piramal Critical Care B.V., Rouboslaan 32, 2252 TR Voorschoten, Niederlande","Piramal Critical Care B.V., Rouboslaan 32, 2252 TR Voorschoten, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.301208,18007
AT,Austria,BASG,Sufenta - Ampullen,SUFENTANILCITRAT,,Injektionslösung,5 Stück,5 x 20 ml in Typ I Glasampullen,N01AH03,"Piramal Critical Care B.V., Rouboslaan 32, 2252 TR Voorschoten, Niederlande","Piramal Critical Care B.V., Rouboslaan 32, 2252 TR Voorschoten, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.301210,18007
AT,Austria,BASG,Sitagliptin Sandoz 100 mg – Filmtabletten,SITAGLIPTIN HYDROCHLORID MONOHYDRAT,100 mg,Filmtablette,30 Stück,30 Filmtabletten in OPA/Aluminium/PVC//Aluminium Blisterpackungen,A10BH01,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301213,218138
AT,Austria,BASG,Seroquel XR 50 mg Retardtabletten,QUETIAPIN FUMARAT,50 mg,Retardtablette,30 Stück,30 Stück (3 Blister mit 10 Tabletten),N05AH04,"Cheplapharm Arzneimittel GmbH, Ziegelhof 24, 17489 Greifswald, Federal Republic of Germany","Cheplapharm Arzneimittel GmbH, Ziegelhof 24, 17489 Greifswald, Federal Republic of Germany",Nicht verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301216,76767
AT,Austria,BASG,Vendal retard  10 mg - Filmtabletten,MORPHINHYDROCHLORID,,Retardtablette,30 Stück,30 Stück,N02AA01,"G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich","G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301218,52639
AT,Austria,BASG,Vendal retard  10 mg - Filmtabletten,MORPHINHYDROCHLORID,,Retardtablette,10 Stück,10 Stück,N02AA01,"G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich","G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301221,52639
AT,Austria,BASG,Xarelto 15 mg Filmtabletten,RIVAROXABAN,15 mg,Filmtablette,14 Stück,14 Stück Filmtabletten in PP/Aluminiumfolie-Blisterpackungen,B01AF01,"Bayer AG, - -, 51368 Leverkusen, Federal Republic of Germany","Bayer AG, - -, 51368 Leverkusen, Federal Republic of Germany",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301224,100145
AT,Austria,BASG,Xarelto 15 mg Filmtabletten,RIVAROXABAN,15 mg,Filmtablette,100 Stück,100 Stück in Flasche (HDPE) mit PP Schraubverschluss,B01AF01,"Bayer AG, - -, 51368 Leverkusen, Federal Republic of Germany","Bayer AG, - -, 51368 Leverkusen, Federal Republic of Germany",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301226,100145
AT,Austria,BASG,Xarelto 15 mg Filmtabletten,RIVAROXABAN,15 mg,Filmtablette,100 Stück,100 (10x(10x1)) Stück Bündelpackung Filmtabletten in perforierten PP/Aluminiumfolie-Blisterpackungen  zur Abgabe von Einzeldosen,B01AF01,"Bayer AG, - -, 51368 Leverkusen, Federal Republic of Germany","Bayer AG, - -, 51368 Leverkusen, Federal Republic of Germany",verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301229,100145
AT,Austria,BASG,Xarelto 15 mg Filmtabletten,RIVAROXABAN,15 mg,Filmtablette,42 Stück,42 Stück Filmtabletten in PP/Aluminiumfolie-Blisterpackungen,B01AF01,"Bayer AG, - -, 51368 Leverkusen, Federal Republic of Germany","Bayer AG, - -, 51368 Leverkusen, Federal Republic of Germany",verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301232,100145
AT,Austria,BASG,Xarelto 15 mg Filmtabletten,RIVAROXABAN,15 mg,Filmtablette,28 Stück,28 Stück Filmtabletten in PP/Aluminiumfolie-Blisterpackungen,B01AF01,"Bayer AG, - -, 51368 Leverkusen, Federal Republic of Germany","Bayer AG, - -, 51368 Leverkusen, Federal Republic of Germany",verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301234,100145
AT,Austria,BASG,Levetiracetam Sandoz 1000 mg - Filmtabletten,LEVETIRACETAM,1000 mg,Filmtablette,100 Stück,100 Stück Filmtabletten (OPA/Alu/PVC-Alu-Blisterpackung),N03AX14,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301237,58408
AT,Austria,BASG,Levetiracetam Sandoz 1000 mg - Filmtabletten,LEVETIRACETAM,1000 mg,Filmtablette,60 Stück,60 Stück Filmtabletten (OPA/Alu/PVC-Alu-Blisterpackung),N03AX14,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301240,58408
AT,Austria,BASG,Ramipril/Amlodipin/HCT 1A Pharma 10 mg/5 mg/25 mg – Hartkapseln,"AMLODIPIN BESILAT, HYDROCHLOROTHIAZID, RAMIPRIL",10 mg/5 mg/25 mg,Hartkapsel,30 Stück,OPA/Aluminium/PVC//Aluminium- Blisterpackung,C09BX03,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301242,
AT,Austria,BASG,"Rivaroxaban Genericon 2,5 mg Filmtabletten",RIVAROXABAN,"2,5 mg",Filmtablette,60 Stück,Aluminium-PVC/PE/PVdC-Blisterpackung,B01AF01,"Genericon Pharma Ges.m.b.H., Hafnerstraße 211, 8054 Graz, Österreich","Genericon Pharma Ges.m.b.H., Hafnerstraße 211, 8054 Graz, Österreich",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301245,117250
AT,Austria,BASG,"Rivaroxaban Genericon 2,5 mg Filmtabletten",RIVAROXABAN,"2,5 mg",Filmtablette,30 Stück,Aluminium-PVC/PE/PVdC-Blisterpackung,B01AF01,"Genericon Pharma Ges.m.b.H., Hafnerstraße 211, 8054 Graz, Österreich","Genericon Pharma Ges.m.b.H., Hafnerstraße 211, 8054 Graz, Österreich",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301248,117250
AT,Austria,BASG,"Rivaroxaban Genericon 2,5 mg Filmtabletten",RIVAROXABAN,"2,5 mg",Filmtablette,100 Stück,Aluminium-PVC/PE/PVdC-Blisterpackung,B01AF01,"Genericon Pharma Ges.m.b.H., Hafnerstraße 211, 8054 Graz, Österreich","Genericon Pharma Ges.m.b.H., Hafnerstraße 211, 8054 Graz, Österreich",verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.301251,117250
AT,Austria,BASG,Ursogrix 250 mg Hartkapseln,URSODEOXYCHOLSÄURE,250 mg,Hartkapsel,50 Stück,PVC/Aluminium-Blisterpackung,A05AA02,"Grindeks AS, Krustpils Iela 53, 1057 Riga, Republic of Latvia","Grindeks AS, Krustpils Iela 53, 1057 Riga, Republic of Latvia",eingeschränkt verfügbar,Verzögerung bei der Auslieferung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Ja,,,,2026-09-21T13:13:14.301254,15830
