country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,atc_code,marketing_auth_holder,shortage_start,estimated_end,status,reason,alternative,scraped_at
HU,Hungary,OGYEI,SMOFlipid 200 mg/ml emulziós infúzió,"fish oil, rich in omega-3-acids;Olive Oil. Refined;soya-bean oil, refined;Tryglycerides, medium chain",,10 X 500 ml üvegben,OGYI-T-10109/03,B05BA02,"Fresenius Kabi AB, Uppsala",2025-09-02,,shortage,Piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.203441
HU,Hungary,OGYEI,SOLMUCOL 200 mg szopogató tabletta,acetylcysteine,,20 X   - buborékcsomagolásban,OGYI-T-04060/02,R05CB01,Ibsa Pharma Kft.,2025-11-10,,shortage,Gyártási gond,Azonos hatóanyag más gyógyszerformában elérhetõ,2026-03-13T23:10:54.203441
HU,Hungary,OGYEI,"SOMNOL 7,5 mg filmtabletta",zopiclone,,20 X   - buborékcsomagolásban,OGYI-T-09590/02,N05CF01,Goodwill Pharma Nyrt.,2022-03-30,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.203441
HU,Hungary,OGYEI,SPIRON  50 mg tabletta,spironolactone,,20 X   - buborékcsomagolásban,OGYI-T-06306/01,C03DA01,Teva Gyógyszergyár Zrt.,2026-02-18,2026-03-15,shortage,Gyártási gond,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-03-13T23:10:54.203441
HU,Hungary,OGYEI,SPUTOPUR 200 mg kemény kapszula,acetylcysteine,,30 X   - üvegben,OGYI-T-03795/01,R05CB01,Wagner-Pharma Kft.,2022-06-03,,shortage,Piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.203441
HU,Hungary,OGYEI,"STACAPOLO 150 mg/37,5 mg/200 mg filmtabletta",levodopa;carbidopa;entacapone,,100 X   - HDPE tartályban,OGYI-T-22782/06,N04BA03,Vipharm S.A.,2026-02-17,2026-03-31,shortage,Gyártási gond,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-03-13T23:10:54.204444
HU,Hungary,OGYEI,"STODETTE 0,075 mg/0,02 mg bevont tabletta",gestodene;ethinylestradiol,,1 X 21 - buborékcsomagolásban,OGYI-T-20592/01,G03AA10,PharmaSwiss Ceska Republika s.r.o,2025-02-20,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.204444
HU,Hungary,OGYEI,"STREPFEN cukormentes 8,75 mg szopogató tabletta",flurbiprofen,,16 X   - buborékcsomagolásban,OGYI-T-08900/11,R02AX01,Reckitt Benckiser Kft.,2017-06-28,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.204444
HU,Hungary,OGYEI,STROGEN UNO lágy kapszula,serenoa repens,,120 X   - buborékcsomagolásban,OGYI-T-05417/05,G04CX02,Strathmann GmbH&Co.KG,2018-11-01,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.204444
HU,Hungary,OGYEI,STROGEN UNO lágy kapszula,serenoa repens,,30 X   -,OGYI-T-05417/01,G04CX02,Strathmann GmbH&Co.KG,2018-11-01,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.204444
HU,Hungary,OGYEI,STROGEN UNO lágy kapszula,serenoa repens,,60 X   - buborékcsomagolásban,OGYI-T-05417/04,G04CX02,Strathmann GmbH&Co.KG,2018-11-01,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.204444
HU,Hungary,OGYEI,SUFENTANIL TORREX  5 mikrogramm/ml oldatos injekció,sufentanil citrate,,5 X 10 ml ampulla,OGYI-T-08710/01,N01AH03,Chiesi Pharmaceuticals GmbH,2026-02-01,,shortage,Piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.204444
HU,Hungary,OGYEI,SUGAMMADEX QILU 100 mg/ml oldatos injekció,sugammadex,,10 X 2 ml injekciós üvegben,OGYI-T-24144/01,V03AB35,Qilu Pharma Spain S.L.,2025-02-14,,shortage,Piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.204444
HU,Hungary,OGYEI,"SUNITINIB PHARMASCIENCE 12,5 mg kemény kapszula",sunitinib,,30 X   - buborékcsomagolásban,OGYI-T-23945/02,L01EX01,Pharmascience International Ltd.,2024-02-08,,shortage,Gyártási gond,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.204444
HU,Hungary,OGYEI,SUNITINIB PHARMASCIENCE 25 mg kemény kapszula,sunitinib,,30 X   - buborékcsomagolásban,OGYI-T-23945/04,L01EX01,Pharmascience International Ltd.,2024-02-08,,shortage,Gyártási gond,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.205440
HU,Hungary,OGYEI,"SUNITINIB PHARMASCIENCE 37,5 mg kemény kapszula",sunitinib,,30 X   - buborékcsomagolásban,OGYI-T-23945/06,L01EX01,Pharmascience International Ltd.,2024-12-18,,shortage,Gyártási gond,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.205440
HU,Hungary,OGYEI,SUNITINIB PHARMASCIENCE 50 mg kemény kapszula,sunitinib,,30 X   - buborékcsomagolásban,OGYI-T-23945/08,L01EX01,Pharmascience International Ltd.,2024-12-18,,shortage,Gyártási gond,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.205440
HU,Hungary,OGYEI,"SUNITINIB STADA 12,5 mg kemény kapszula",sunitinib,,30 X   - HDPE tartályban,OGYI-T-23524/03,L01EX01,Stada Arzneimittel AG,2023-06-20,,shortage,Piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.205440
HU,Hungary,OGYEI,SUNITINIB STADA 25 mg kemény kapszula,sunitinib,,30 X   - HDPE tartályban,OGYI-T-23524/06,L01EX01,Stada Arzneimittel AG,2023-06-20,,shortage,Piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.205440
HU,Hungary,OGYEI,SUNITINIB STADA 50 mg kemény kapszula,sunitinib,,30 X   - HDPE tartályban,OGYI-T-23524/09,L01EX01,Stada Arzneimittel AG,2023-06-20,,shortage,Piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.206442
HU,Hungary,OGYEI,SUPPOSITORIUM HAEMORRHOIDALE FoNo VII. NATURLAND,lidocaine;bismuth subgallate;Zinc oxide;Peru Balsam;ephedrine hydrochloride,,10 X   - szalagcsomagolásban,OGYI-T-09898/01,C05A,Naturland Magyarország Kft.,2020-01-21,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.206442
HU,Hungary,OGYEI,SYNCUMAR MITE 1 mg tabletta,acenocoumarol,,60 X   - buborékcsomagolásban,OGYI-T-05965/02,B01AA07,Bausch Health Ireland Ltd.,2011-10-14,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.206442
HU,Hungary,OGYEI,SYNOTIREX  13 mikrogramm belsõleges oldat egyadagos tartályban,levothyroxine sodium,,6 X 5 - egyadagos tartályban,OGYI-T-23589/01,H03AA01,Ibsa Pharma Kft.,2023-01-23,,shortage,Gyártási gond,Azonos hatóanyag más gyógyszerformában elérhetõ,2026-03-13T23:10:54.206442
HU,Hungary,OGYEI,SYNOTIREX  25 mikrogramm belsõleges oldat egyadagos tartályban,levothyroxine sodium,,6 X 5 - egyadagos tartályban,OGYI-T-23589/02,H03AA01,Ibsa Pharma Kft.,2023-01-23,,shortage,Gyártási gond,Azonos hatóanyag más gyógyszerformában elérhetõ,2026-03-13T23:10:54.206442
HU,Hungary,OGYEI,SYNOTIREX  50 mikrogramm belsõleges oldat egyadagos tartályban,levothyroxine sodium,,6 X 5 - egyadagos tartályban,OGYI-T-23589/03,H03AA01,Ibsa Pharma Kft.,2023-01-23,,shortage,Gyártási gond,Azonos hatóanyag más gyógyszerformában elérhetõ,2026-03-13T23:10:54.206442
HU,Hungary,OGYEI,Scintimun 1 mg készlet radioaktív gyógyszerkészítményhez,besilesomab,,1 X   - porüveg+oldószerüveg,EU/1/09/602/001,V09HA03,Telix Innovations S.A.,2025-09-17,2026-06-26,shortage,Gyártási gond,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.206442
HU,Hungary,OGYEI,Scintimun 1 mg készlet radioaktív gyógyszerkészítményhez,besilesomab,,2 X   - porüveg+oldószerüveg,EU/1/09/602/002,V09HA03,Telix Innovations S.A.,2025-09-17,2026-06-26,shortage,Gyártási gond,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.207440
HU,Hungary,OGYEI,"Segluromet 2,5 mg/1000 mg filmtabletta",ertugliflozin;metformin hydrochloride,,56 X   - buborékcsomagolásban,EU/1/18/1265/011,A10BD23,Merck Sharp & Dohme BV,2023-10-31,,shortage,Piaci megfontolások,Egyedi import,2026-03-13T23:10:54.207440
HU,Hungary,OGYEI,Sivextro 200 mg filmtabletta,tedizolid phosphate,,6 X   - buborékcsomagolásban,EU/1/15/991/001,J01XX11,Merck Sharp & Dohme BV,2020-03-20,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.207440
HU,Hungary,OGYEI,Sivextro 200 mg por oldatos infúzióhoz való koncentrátumhoz,tedizolid phosphate,,6 X   - injekciós üvegben,EU/1/15/991/003,J01XX11,Merck Sharp & Dohme BV,2020-03-20,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.207440
HU,Hungary,OGYEI,"Stayveer  62,5 mg filmtabletta",bosentan monohydrate,,56 X   HDPE palackban,EU/1/13/832/005,C02KX01,Janssen-Cilag International NV,2024-08-31,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.207440
HU,Hungary,OGYEI,Stayveer 125 mg filmtabletta,bosentan monohydrate,,56 X   HDPE palackban,EU/1/13/832/006,C02KX01,Janssen-Cilag International NV,2024-02-29,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.207440
HU,Hungary,OGYEI,Stocrin 600 mg filmtabletta,efavirenz,,30 X   - HDPE tartályban,EU/1/99/111/008,J05AG03,Merck Sharp & Dohme BV,2023-06-30,,shortage,Piaci megfontolások,Egyedi import,2026-03-13T23:10:54.208442
HU,Hungary,OGYEI,"Suboxone  2 mg/0,5 mg nyelvalatti film",buprenorphine;naloxone,,28 X 1 - tasakban,EU/1/06/359/009,N07BC51,Indivior Europe Ltd.,2025-11-11,,shortage,Piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.208442
HU,Hungary,OGYEI,"Suboxone  2 mg/0,5 mg nyelvalatti film",buprenorphine;naloxone,,7 X 1 - tasakban,EU/1/06/359/007,N07BC51,Indivior Europe Ltd.,2025-11-11,,shortage,Piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.208442
HU,Hungary,OGYEI,"Suboxone  2 mg/0,5 mg nyelvalatti tabletta",buprenorphine;naloxone,,7 X   - buborékcsomagolásban,EU/1/06/359/001,N07BC51,Indivior Europe Ltd.,2022-06-08,,shortage,Gyártási gond,Egyedi import,2026-03-13T23:10:54.208442
HU,Hungary,OGYEI,Suboxone  8 mg/2 mg nyelvalatti tabletta,buprenorphine;naloxone,,28 X   - buborékcsomagolásban,EU/1/06/359/004,N07BC51,Indivior Europe Ltd.,2025-11-11,,shortage,Piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.208442
HU,Hungary,OGYEI,Suboxone  8 mg/2 mg nyelvalatti tabletta,buprenorphine;naloxone,,7 X   - buborékcsomagolásban,EU/1/06/359/003,N07BC51,Indivior Europe Ltd.,2022-06-08,,shortage,Gyártási gond,Egyedi import,2026-03-13T23:10:54.208442
HU,Hungary,OGYEI,"TACROLIMUS STADA 0,5 mg retard kemény kapszula",tacrolimus,,50 X   - buborékcsomagolásban,OGYI-T-24105/03,L04AD02,Stada Arzneimittel AG,2025-02-18,,shortage,Gyártási gond,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.208442
HU,Hungary,OGYEI,TACROLIMUS STADA 1 mg retard kemény kapszula,tacrolimus,,60 X   - buborékcsomagolásban,OGYI-T-24105/11,L04AD02,Stada Arzneimittel AG,2025-02-18,,shortage,Gyártási gond,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.209440
HU,Hungary,OGYEI,TACROLIMUS STADA 3 mg retard kemény kapszula,tacrolimus,,50 X   - buborékcsomagolásban,OGYI-T-24105/17,L04AD02,Stada Arzneimittel AG,2025-02-18,,shortage,Gyártási gond,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.209440
HU,Hungary,OGYEI,TACROLIMUS STADA 5 mg retard kemény kapszula,tacrolimus,,50 X   - buborékcsomagolásban,OGYI-T-24105/23,L04AD02,Stada Arzneimittel AG,2025-02-18,,shortage,Gyártási gond,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.209440
HU,Hungary,OGYEI,TADALAFIL ACTAVIS 10 mg filmtabletta,Tadalafil,,4 X   - buborékcsomagolásban,OGYI-T-23061/03,G04BE08,Teva Gyógyszergyár Zrt.,2026-02-12,,shortage,Piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.209440
HU,Hungary,OGYEI,TALSIAN 100 mg tabletta,amisulpride,,30 X   - buborékcsomagolásban,OGYI-T-23777/02,N05AL05,G.L. Pharma GmbH,2025-12-19,2026-03-19,shortage,Piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.209440
HU,Hungary,OGYEI,"TAMSUDIL DUO 0,5 mg/0,4 mg kemény kapszula",dutasteride;tamsulosin hydrochloride,,30 X   - HDPE tartályban,OGYI-T-23835/01,G04CA52,Teva B.V.,2026-02-24,2026-03-30,shortage,Gyártási gond,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.209440
HU,Hungary,OGYEI,TANTUM VERDE CITROM 3 mg szopogató tabletta,benzydamine,,20 X   - -,OGYI-T-07594/04,R02AX03,Angelini Pharma Österreich GmbH,2024-11-26,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.209440
HU,Hungary,OGYEI,TANTUM VERDE EUKALIPTUSZ 3 mg szopogató tabletta,benzydamine,,20 X   - -,OGYI-T-07594/16,R02AX03,Angelini Pharma Österreich GmbH,2025-01-31,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.210439
HU,Hungary,OGYEI,TANTUM VERDE MENTA 3 mg szopogató tabletta,benzydamine,,20 X   - -,OGYI-T-07594/01,R02AX03,Angelini Pharma Österreich GmbH,2024-11-26,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.210439
HU,Hungary,OGYEI,TANTUM VERDE NARANCS-MÉZ 3 mg szopogató tabletta,benzydamine,,20 X   - -,OGYI-T-07594/15,R02AX03,Angelini Pharma Österreich GmbH,2024-11-26,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.210439
HU,Hungary,OGYEI,"TAPTIQOM 0,015 mg/ml + 5 mg/ml oldatos szemcsepp egyadagos tartályban",tafluprost;timolol,,30 X 0.3 ml egyadagos tartályban,OGYI-T-22751/01,S01ED51,Santen OY,2023-01-01,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-03-13T23:10:54.210439
HU,Hungary,OGYEI,TARKA 240 mg/4 mg filmtabletta,trandolapril;verapamil,,28 X   - buborékcsomagolásban,OGYI-T-10032/05,C09BB10,Viatris Healthcare Ltd.,2026-02-10,2026-06-20,shortage,Gyártási gond,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-03-13T23:10:54.210439
HU,Hungary,OGYEI,TEGRETOL CR 400 mg módosított hatóanyagleadású tabletta,carbamazepine,,30 X   - buborékcsomagolásban,OGYI-T-05833/09,N03AF01,Novartis Hungária Kft. Pharma részlege,2026-03-10,2026-03-31,shortage,Gyártási gond,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-03-13T23:10:54.210439
HU,Hungary,OGYEI,TEICOPLANIN APTAPHARMA 200 mg por és oldószer oldatos injekcióhoz/infúzióhoz,teicoplanin,,10 X   - porüveg+oldószerüveg,OGYI-T-24025/02,J01XA02,Apta Medica Internacional d.o.o.,2024-12-16,2026-03-30,shortage,Szállítási vagy raktározási gondok,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.210439
HU,Hungary,OGYEI,TEICOPLANIN APTAPHARMA 400 mg por és oldószer oldatos injekcióhoz/infúzióhoz,teicoplanin,,10 X   - porüveg+oldószerüveg,OGYI-T-24025/04,J01XA02,Apta Medica Internacional d.o.o.,2024-12-16,2026-03-31,shortage,Szállítási vagy raktározási gondok,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.211439
HU,Hungary,OGYEI,TELFAST 120 mg filmtabletta,fexofenadine hydrochloride,,30 X   - buborékcsomagolásban,OGYI-T-06450/02,R06AX26,Opella Healthcare Commercial Kft.,2026-03-06,,shortage,Piaci megfontolások,Azonos hatóanyag más gyógyszerformában elérhetõ,2026-03-13T23:10:54.211439
HU,Hungary,OGYEI,TELFAST 180 mg filmtabletta,fexofenadine hydrochloride,,10 X   - buborékcsomagolásban,OGYI-T-06450/04,R06AX26,Opella Healthcare Commercial Kft.,2013-07-01,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-03-13T23:10:54.211439
HU,Hungary,OGYEI,TEMOZOLOMIDE PHARMACENTER  20 mg kemény kapszula,temozolomide,,5 X   - buborékcsomagolásban,OGYI-T-24100/02,L01AX03,Pharmacenter Europe Kft.,2025-10-07,2025-11-06,shortage,Adminisztratív okok,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.211439
HU,Hungary,OGYEI,"TENSART HCT  80 mg/12,5 mg filmtabletta",valsartan;hydrochlorothiazide,,30 X   - buborékcsomagolásban,OGYI-T-21032/07,C09DA03,Egis Gyógyszergyár Zrt.,2025-07-31,2026-12-31,shortage,Piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.211439
HU,Hungary,OGYEI,"TENSART HCT 160 mg/12,5 mg filmtabletta",valsartan;hydrochlorothiazide,,30 X   - buborékcsomagolásban,OGYI-T-21032/08,C09DA03,Egis Gyógyszergyár Zrt.,2025-01-20,2027-12-31,shortage,Piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.212440
HU,Hungary,OGYEI,TENSART HCT 160 mg/25 mg filmtabletta,valsartan;hydrochlorothiazide,,30 X   - buborékcsomagolásban,OGYI-T-21032/09,C09DA03,Egis Gyógyszergyár Zrt.,2025-10-20,2027-12-31,shortage,Piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.212440
HU,Hungary,OGYEI,"TENSIOMIN  12,5 mg tabletta",captopril,,90 X   - buborékcsomagolásban,OGYI-T-03699/02,C09AA01,Egis Gyógyszergyár Zrt.,2026-01-12,2027-12-31,shortage,Piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-03-13T23:10:54.212440
HU,Hungary,OGYEI,TENSIOMIN  50 mg tabletta,captopril,,20 X   - buborékcsomagolásban,OGYI-T-03699/05,C09AA01,Egis Gyógyszergyár Zrt.,2015-01-01,2027-12-31,shortage,Gyártási gond,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.212440
HU,Hungary,OGYEI,TENSIOMIN  50 mg tabletta,captopril,,90 X   - buborékcsomagolásban,OGYI-T-03699/06,C09AA01,Egis Gyógyszergyár Zrt.,2025-07-31,2026-12-31,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-03-13T23:10:54.212440
HU,Hungary,OGYEI,TENUTAN  50 mg kemény kapszula,doxycycline,,60 X   - buborékcsomagolásban,OGYI-T-04516/01,J01AA02,PannonPharma Kft.,2025-02-26,,shortage,Gyártási gond,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-03-13T23:10:54.212440
HU,Hungary,OGYEI,TERBINAFIN HEXAL 250 mg tabletta,terbinafine,,30 X   - buborékcsomagolásban,OGYI-T-10029/02,D01BA02,Sandoz Hungária Kft.,2025-04-30,,shortage,Piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.212440
HU,Hungary,OGYEI,TERBINAFIN WAGNER 10 mg/g külsõleges oldatos spray,terbinafine hydrochloride,,1 X   - tartályban,OGYI-T-22697/01,D01AE15,Wagner-Pharma Kft.,2024-10-04,,shortage,Piaci megfontolások,Azonos hatóanyag más gyógyszerformában elérhetõ,2026-03-13T23:10:54.213440
HU,Hungary,OGYEI,TERBISIL KID 125 mg tabletta,terbinafine,,14 X   - buborékcsomagolásban,OGYI-T-07454/03,D01BA02,Richter Gedeon Nyrt.,2025-08-28,,shortage,Piaci megfontolások,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-03-13T23:10:54.213440
HU,Hungary,OGYEI,TERVALON 100 mg filmtabletta,losartan,,30 X   - buborékcsomagolásban,OGYI-T-20190/10,C09CA01,"Zentiva, k.s.",2024-11-26,,shortage,Piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.213440
HU,Hungary,OGYEI,TETIG 250 NE oldatos injekció,immunglobulin,,1 X   - ampulla,OGYI-T-09471/01,J06BB02,Human BioPlazma Kft.,2019-06-30,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Kontingens,2026-03-13T23:10:54.213440
HU,Hungary,OGYEI,TETIG 500 NE oldatos injekció,immunglobulin,,1 X   - ampulla,OGYI-T-09471/02,J06BB02,Human BioPlazma Kft.,2019-06-30,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Kontingens,2026-03-13T23:10:54.213440
HU,Hungary,OGYEI,TETRALYSAL 300 mg kemény kapszula,lymecycline,,16 X   - szalagcsomagolásban,OGYI-T-09555/01,J01AA04,Galderma International,2019-07-11,,shortage,Piaci megfontolások,Egyedi import,2026-03-13T23:10:54.213440
HU,Hungary,OGYEI,TETRALYSAL 300 mg kemény kapszula,lymecycline,,28 X   - szalagcsomagolásban,OGYI-T-09555/02,J01AA04,Galderma International,2019-07-11,,shortage,Piaci megfontolások,Egyedi import,2026-03-13T23:10:54.213440
HU,Hungary,OGYEI,TETRAN külsõleges por,oxytetracycline,,1 X 10 g PP tartályban,OGYI-T-03103/01,D06AA03,Wagner-Pharma Kft.,2024-11-15,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.213440
HU,Hungary,OGYEI,TETRAN szemkenõcs,oxytetracycline,,1 X 5 g Al tubusban,OGYI-T-03140/01,S01AA04,Wagner-Pharma Kft.,2025-10-14,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-03-13T23:10:54.213440
HU,Hungary,OGYEI,TEVA-ENTEROBENE 2 mg filmtabletta,loperamide hydrochloride,,20 X   - buborékcsomagolásban,OGYI-T-10440/02,A07DA03,Teva Gyógyszergyár Zrt.,2026-02-03,2026-03-31,shortage,Gyártási gond,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-03-13T23:10:54.214440
