file,substance,atc_code
NO_DMP_shortage_2026-03-12.csv,diklofenakdietylamin,
NO_DMP_shortage_2026-03-12.csv,"erysipelothrix rhusiopathiae, stamme r32e11, inaktivert",
NO_DMP_shortage_2026-03-12.csv,"hepatitt a-virus, inaktivert",
NO_DMP_shortage_2026-03-12.csv,adrenalintartrat,
NO_DMP_shortage_2026-03-12.csv,"hepatitt b-virus overflateantigen, rekombinant",
NO_DMP_shortage_2026-03-12.csv,infliksimab,
NO_DMP_shortage_2026-03-12.csv,cefuroksimnatrium,
NO_DMP_shortage_2026-03-12.csv,budesonid,
NO_DMP_shortage_2026-03-12.csv,natriumoksybat,
NO_DMP_shortage_2026-03-12.csv,erytromycinstearat,
NO_DMP_shortage_2026-03-12.csv,lidokainhydrokloridmonohydrat,
NO_DMP_shortage_2026-03-12.csv,"naloksonhydrokloriddihydrat, oksykodonhydroklorid",
NO_DMP_shortage_2026-03-12.csv,doksysyklin,
NO_DMP_shortage_2026-03-12.csv,"canarykoppervirus uttrykker felint leukemia virus, levende, felid alphaherpesvirus 1, stamme f2, levende, felint calicivirus, stamme 431 og g1, inaktivert, felint panleukopenivirus, stamme pli iv, levende",
NO_DMP_shortage_2026-03-12.csv,"mycobacterium bovis, levende, svekket",
NO_DMP_shortage_2026-03-12.csv,podofyllotoksin,
NO_DMP_shortage_2026-03-12.csv,fosfenytoindinatrium,
NO_DMP_shortage_2026-03-12.csv,karbomer,
NO_DMP_shortage_2026-03-12.csv,"canarykoppervirus uttrykker felint leukemia virus, levende, chlamydia felis, stamme 905, hel, levende, felid alphaherpesvirus 1, stamme f2, levende, felint calicivirus, stamme 431 og g1, inaktivert, felint panleukopenivirus, stamme pli iv, levende",
NO_DMP_shortage_2026-03-12.csv,"fluocinolonacetonid, kliokinol",
NO_DMP_shortage_2026-03-12.csv,"adapalen, benzoylperoksid",
NO_DMP_shortage_2026-03-12.csv,"iktammol, sinkoksid, titandioksid",
NO_DMP_shortage_2026-03-12.csv,acetylsalisylsyre,
NO_DMP_shortage_2026-03-12.csv,klorheksidindiglukonat,
NO_DMP_shortage_2026-03-12.csv,"kaliumklorid, makrogol 3350, natriumhydrogenkarbonat, natriumklorid, natriumsulfat",
NO_DMP_shortage_2026-03-12.csv,xylazinhydroklorid,
NO_DMP_shortage_2026-03-12.csv,cetylpyridiniumkloridmonohydrat,
NO_DMP_shortage_2026-03-12.csv,okskarbazepin,
NO_DMP_shortage_2026-03-12.csv,foskarnetnatriumheksahydrat,
NO_DMP_shortage_2026-03-12.csv,"glukosemonohydrat, natriumklorid",
NO_DMP_shortage_2026-03-12.csv,"hesteinfluensavirus h3n8, a/ekvint/newmarket/2/93, inaktivert, hesteinfluensavirus, stamme a/equi-2/south africa/4/03",
NO_DMP_shortage_2026-03-12.csv,ekonazol,
NO_DMP_shortage_2026-03-12.csv,alfakalsidol,
NO_DMP_shortage_2026-03-12.csv,paroksetinhydrokloridhemihydrat,
NO_DMP_shortage_2026-03-12.csv,"cyanokobalamin, folsyre, pyridoksinhydroklorid",
NO_DMP_shortage_2026-03-12.csv,"butafosfan, cyanokobalamin",
NO_DMP_shortage_2026-03-12.csv,karbomer 974p,
NO_DMP_shortage_2026-03-12.csv,terbutalinsulfat,
NO_DMP_shortage_2026-03-12.csv,imikvimod,
NO_DMP_shortage_2026-03-12.csv,amoksicillintrihydrat,
NO_DMP_shortage_2026-03-12.csv,ciklesonid,
NO_DMP_shortage_2026-03-12.csv,etorikoksib,
NO_DMP_shortage_2026-03-12.csv,"prazikvantel, pyrantel",
NO_DMP_shortage_2026-03-12.csv,azametifos,
NO_DMP_shortage_2026-03-12.csv,trabektedin,
NO_DMP_shortage_2026-03-12.csv,flutikasonpropionat,
NO_DMP_shortage_2026-03-12.csv,edoksabantosilat,
NO_DMP_shortage_2026-03-12.csv,kabotegravirnatrium,
NO_DMP_shortage_2026-03-12.csv,sugammadeksnatrium,
NO_DMP_shortage_2026-03-12.csv,gadoteratmeglumin,
NO_DMP_shortage_2026-03-12.csv,oksykodonhydroklorid,
NO_DMP_shortage_2026-03-12.csv,tiamulinhydrogenfumarat,
NO_DMP_shortage_2026-03-12.csv,"alanin, arginin, fenylalanin, fiskeolje, rik på omega-3-syrer, glukosemonohydrat, glysin, histidin, isoleucin, kaliumklorid, kalsiumkloriddihydrat, lysinacetat, magnesiumsulfatheptahydrat, metionin, natriumacetattrihydrat, natriumglyserofosfat, hydrat, olivenolje, renset, prolin, serin, sinksulfatheptahydrat, soyaolje, renset, taurin, treonin, triglyserider av middels kjedelengde, tryptofan, tyrosin, valin",
NO_DMP_shortage_2026-03-12.csv,escitalopramoksalat,
NO_DMP_shortage_2026-03-12.csv,esomeprazolnatrium,
NO_DMP_shortage_2026-03-12.csv,acepromazinmaleat,
NO_DMP_shortage_2026-03-12.csv,ganireliksacetat,
NO_DMP_shortage_2026-03-12.csv,nikotin,
NO_DMP_shortage_2026-03-12.csv,trimipraminmaleat,
NO_DMP_shortage_2026-03-12.csv,klomipraminhydroklorid,
NO_DMP_shortage_2026-03-12.csv,kolestyramin,
NO_DMP_shortage_2026-03-12.csv,ilunocitinib,
NO_DMP_shortage_2026-03-12.csv,linaklotid,
NO_DMP_shortage_2026-03-12.csv,lidokainhydroklorid,
NO_DMP_shortage_2026-03-12.csv,pentoksyfyllin,
NO_DMP_shortage_2026-03-12.csv,karmustin,
NO_DMP_shortage_2026-03-12.csv,metotreksatdinatrium,
NO_DMP_shortage_2026-03-12.csv,kloramfenikol,
NO_DMP_shortage_2026-03-12.csv,karvedilol,
NO_DMP_shortage_2026-03-12.csv,aciklovir,
NO_DMP_shortage_2026-03-12.csv,fampridin,
NO_DMP_shortage_2026-03-12.csv,gozetotid,
NO_DMP_shortage_2026-03-12.csv,krisantaspase,
NO_DMP_shortage_2026-03-12.csv,naproksen,
NO_DMP_shortage_2026-03-12.csv,kyllinganemivirus (cav) stamme cux-1,
NO_DMP_shortage_2026-03-12.csv,lidokain,
NO_DMP_shortage_2026-03-12.csv,fusidinsyre,
NO_DMP_shortage_2026-03-12.csv,esketaminhydroklorid,
NO_DMP_shortage_2026-03-12.csv,levende svekkede mikrokonidier av trichophyton verrucosum stamme 130,
NO_DMP_shortage_2026-03-12.csv,fluciklovin (18f),
NO_DMP_shortage_2026-03-12.csv,momelotinibdihydrokloridmonohydrat,
NO_DMP_shortage_2026-03-12.csv,metotreksat,
NO_DMP_shortage_2026-03-12.csv,hydroksokobalaminklorid,
NO_DMP_shortage_2026-03-12.csv,"imidakloprid, moksidektin",
NO_DMP_shortage_2026-03-12.csv,"megluminamidotrizoat, natriumamidotrizoat",
NO_DMP_shortage_2026-03-12.csv,liraglutid,
NO_DMP_shortage_2026-03-12.csv,urea,
NO_DMP_shortage_2026-03-12.csv,meflokinhydroklorid,
NO_DMP_shortage_2026-03-12.csv,"brimonidintartrat, brinzolamid",
NO_DMP_shortage_2026-03-12.csv,"bibersteinia trehalosi, inaktivert, clostridium chauvoei, stamme 1048, celler og ekvivalent toksoid, clostridium chauvoei, stamme 655, celler og ekvivalent toksoid, clostridium chauvoei, stamme 656, celler og ekvivalent toksoid, clostridium chauvoei, stamme 657, celler og ekvivalent toksoid, clostridium chauvoei, stamme 658, celler og ekvivalent toksoid, clostridium perfringens, serotype d, inaktivert, clostridium septicum, stamme 505, toksoid, clostridium tetani, inaktivert, mannheimia haemolytica, inaktivert",
NO_DMP_shortage_2026-03-12.csv,"ivermektin, prazikvantel",
NO_DMP_shortage_2026-03-12.csv,glukagon,
NO_DMP_shortage_2026-03-12.csv,allergen av timotei,
NO_DMP_shortage_2026-03-12.csv,"amoksicillintrihydrat, kaliumklavulanat",
NO_DMP_shortage_2026-03-12.csv,lisdeksamfetamindimesilat,
NO_DMP_shortage_2026-03-12.csv,iloprosttrometamol,
NO_DMP_shortage_2026-03-12.csv,klortetrasyklinhydroklorid,
NO_DMP_shortage_2026-03-12.csv,"emtricitabin, rilpivirinhydroklorid, tenofovirdisoproksilfumarat",
NO_DMP_shortage_2026-03-12.csv,"buprenorfinhydroklorid, naloksonhydrokloriddihydrat",
NO_DMP_shortage_2026-03-12.csv,glyseryltrinitrat,
NO_DMP_shortage_2026-03-12.csv,"antazolinhydroklorid, tetryzolinhydroklorid",
NO_DMP_shortage_2026-03-12.csv,betametason,
NO_DMP_shortage_2026-03-12.csv,glukosemonohydrat,
NO_DMP_shortage_2026-03-12.csv,traneksamsyre,
NO_DMP_shortage_2026-03-12.csv,metylfenidathydroklorid,
NO_DMP_shortage_2026-03-12.csv,benzokain,
NO_DMP_shortage_2026-03-12.csv,"abakavirsulfat, lamivudin",
NO_DMP_shortage_2026-03-12.csv,deltametrin,
NO_DMP_shortage_2026-03-12.csv,amitriptylinhydroklorid,
NO_DMP_shortage_2026-03-12.csv,pergolidmesilat,
NO_DMP_shortage_2026-03-12.csv,"milbemycinoksim, prazikvantel",
NO_DMP_shortage_2026-03-12.csv,levokabastinhydroklorid,
NO_DMP_shortage_2026-03-12.csv,ketokonazol,
NO_DMP_shortage_2026-03-12.csv,lanreotidacetat,
NO_DMP_shortage_2026-03-12.csv,kvetiapinfumarat,
NO_DMP_shortage_2026-03-12.csv,betametasonvalerat,
NO_DMP_shortage_2026-03-12.csv,ivabradinhydroklorid,
NO_DMP_shortage_2026-03-12.csv,dimetikon,
NO_DMP_shortage_2026-03-12.csv,hydrokortisonbutyrat,
NO_DMP_shortage_2026-03-12.csv,apomorfinhydrokloridhemihydrat,
NO_DMP_shortage_2026-03-12.csv,bortezomibmannitolboronat,
NO_DMP_shortage_2026-03-12.csv,østradiolhemihydrat,
NO_DMP_shortage_2026-03-12.csv,"pneumokokk-polysakkarid serotype 1, pneumokokk-polysakkarid serotype 10a, pneumokokk-polysakkarid serotype 11a, pneumokokk-polysakkarid serotype 12f, pneumokokk-polysakkarid serotype 14, pneumokokk-polysakkarid serotype 15b, pneumokokk-polysakkarid serotype 18c, pneumokokk-polysakkarid serotype 19a, pneumokokk-polysakkarid serotype 19f, pneumokokk-polysakkarid serotype 22f, pneumokokk-polysakkarid serotype 23f, pneumokokk-polysakkarid serotype 3, pneumokokk-polysakkarid serotype 33f, pneumokokk-polysakkarid serotype 4, pneumokokk-polysakkarid serotype 5, pneumokokk-polysakkarid serotype 6a, pneumokokk-polysakkarid serotype 6b, pneumokokk-polysakkarid serotype 7f, pneumokokk-polysakkarid serotype 8, pneumokokk-polysakkarid serotype 9v",
NO_DMP_shortage_2026-03-12.csv,turoktokog alfa,
NO_DMP_shortage_2026-03-12.csv,kargluminsyre,
NO_DMP_shortage_2026-03-12.csv,saksagliptinhydroklorid,
NO_DMP_shortage_2026-03-12.csv,"deksametason, neomycinsulfat, polymyksin b sulfat",
NO_DMP_shortage_2026-03-12.csv,fenofibrat,
NO_DMP_shortage_2026-03-12.csv,fusidinsyrehemihydrat,
NO_DMP_shortage_2026-03-12.csv,dakarbazin,
NO_DMP_shortage_2026-03-12.csv,natriumfluorid,
NO_DMP_shortage_2026-03-12.csv,"zoledronsyre, zoledronsyremonohydrat",
NO_DMP_shortage_2026-03-12.csv,paratyroideahormon,
NO_DMP_shortage_2026-03-12.csv,"sarolaner, selamektin",
NO_DMP_shortage_2026-03-12.csv,"fugleencefalomyelittvirus, stamme calnek 1143, levende",
NO_DMP_shortage_2026-03-12.csv,meloksikam,
NO_DMP_shortage_2026-03-12.csv,"eimeria acervulina, stamme hp, levende, eimeria maxima, stamme 013, levende, eimeria mitis, stamme hp, levende, eimeria tenella, stamme 004, levende",
NO_DMP_shortage_2026-03-12.csv,enoksaparinnatrium,
NO_DMP_shortage_2026-03-12.csv,propentofyllin,
NO_DMP_shortage_2026-03-12.csv,glukosaminsulfatkaliumklorid,
NO_DMP_shortage_2026-03-12.csv,"emodepsid, prazikvantel",
NO_DMP_shortage_2026-03-12.csv,naltreksonhydroklorid,
NO_DMP_shortage_2026-03-12.csv,teofyllin,
PT_INFARMED_shortage_2026-03-13.csv,Ubidecarenona,
PT_INFARMED_shortage_2026-03-13.csv,Ifosfamida,
PT_INFARMED_shortage_2026-03-13.csv,Ácido ascórbico,
PT_INFARMED_shortage_2026-03-13.csv,Vacina contra o meningococo,
PT_INFARMED_shortage_2026-03-13.csv,Ácido hialurónico,
PT_INFARMED_shortage_2026-03-13.csv,Colagenase,
PT_INFARMED_shortage_2026-03-13.csv,Lidocaína + Prilocaína,
PT_INFARMED_shortage_2026-03-13.csv,Cilostazol,
PT_INFARMED_shortage_2026-03-13.csv,Cetrimida,
PT_INFARMED_shortage_2026-03-13.csv,Ruscogenina + Trimebutina,
PT_INFARMED_shortage_2026-03-13.csv,Codeína + Feniltoloxamina,
PT_INFARMED_shortage_2026-03-13.csv,Cloreto de zinco,
PT_INFARMED_shortage_2026-03-13.csv,Acetato de cálcio + Carbonato de magnésio,
PT_INFARMED_shortage_2026-03-13.csv,Bilastina,
PT_INFARMED_shortage_2026-03-13.csv,Dimenidrinato,
PT_INFARMED_shortage_2026-03-13.csv,Clemastina,
PT_INFARMED_shortage_2026-03-13.csv,Amoxicilina + Ácido clavulânico,
PT_INFARMED_shortage_2026-03-13.csv,Besilesomab,
PT_INFARMED_shortage_2026-03-13.csv,Cloreto de acetilcolina,
PT_INFARMED_shortage_2026-03-13.csv,Fentanilo,
PT_INFARMED_shortage_2026-03-13.csv,Fluocortolona + Lidocaína,
PT_INFARMED_shortage_2026-03-13.csv,Vitaminas do complexo B + Ácido ascórbico + Colecalciferol + Retinol,
PT_INFARMED_shortage_2026-03-13.csv,Octreotido,
PT_INFARMED_shortage_2026-03-13.csv,Linaclotida,
PT_INFARMED_shortage_2026-03-13.csv,Leuprorrelina,
RO_ANMDMR_shortage_2026-03-12.csv,FAMOTIDINUM,
RO_ANMDMR_shortage_2026-03-12.csv,HYDROCORTISONUM,
RO_ANMDMR_shortage_2026-03-12.csv,INDAPAMIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,MIRTAZAPINUM,
RO_ANMDMR_shortage_2026-03-12.csv,VINORELBINUM,
RO_ANMDMR_shortage_2026-03-12.csv,BILASTINUM,
RO_ANMDMR_shortage_2026-03-12.csv,PAPAVERINI HYDROCHLORIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,NIMODIPINUM,
RO_ANMDMR_shortage_2026-03-12.csv,LOPERAMIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,FOLLITROPINUM ALFA,
RO_ANMDMR_shortage_2026-03-12.csv,COMBINATII (TOBRAMYCINUM+DEXAMETHASONUM),
RO_ANMDMR_shortage_2026-03-12.csv,SEMAGLUTIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,RALOXIFENUM,
RO_ANMDMR_shortage_2026-03-12.csv,HEXETIDINUM,
RO_ANMDMR_shortage_2026-03-12.csv,SUXAMETHONII CHLORIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,COMBINATII (LEVONORGESTRELUM+ETINILESTRADIOLUM),
RO_ANMDMR_shortage_2026-03-12.csv,OXACEPROLUM,
RO_ANMDMR_shortage_2026-03-12.csv,TENECTEPLAZUM,
RO_ANMDMR_shortage_2026-03-12.csv,VINBLASTINUM,
RO_ANMDMR_shortage_2026-03-12.csv,IMUNOGLOBULINA  ANTI-LIMFOCITE (DE CAL),
RO_ANMDMR_shortage_2026-03-12.csv,GADODIAMIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,FUROSEMIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,TIGECYCLINUM,
RO_ANMDMR_shortage_2026-03-12.csv,TERIPARATIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,OXACILLINUM,
RO_ANMDMR_shortage_2026-03-12.csv,CALCII FOLINAS,
RO_ANMDMR_shortage_2026-03-12.csv,ERGOMETRINUM,
RO_ANMDMR_shortage_2026-03-12.csv,COMBINATII (ROSUVASTATINUM+EZETIMIBUM),
RO_ANMDMR_shortage_2026-03-12.csv,ESCITALOPRAMUM,
RO_ANMDMR_shortage_2026-03-12.csv,COMBINATII (VERAPAMILUM+TRANDOLAPRILUM),
RO_ANMDMR_shortage_2026-03-12.csv,"TRIPSINUM, COMBINATII",
RO_ANMDMR_shortage_2026-03-12.csv,CIPROFLOXACINUM,
RO_ANMDMR_shortage_2026-03-12.csv,AMISULPRIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,CYCLOPHOSPHAMIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,LAMOTRIGINUM,
RO_ANMDMR_shortage_2026-03-12.csv,AMBAZONUM,
RO_ANMDMR_shortage_2026-03-12.csv,METHOTREXATUM,
RO_ANMDMR_shortage_2026-03-12.csv,MESALAZINUM,
RO_ANMDMR_shortage_2026-03-12.csv,GALANTAMINUM,
RO_ANMDMR_shortage_2026-03-12.csv,ATOMOXETINUM,
RO_ANMDMR_shortage_2026-03-12.csv,PYRITINOLUM,
RO_ANMDMR_shortage_2026-03-12.csv,FLUOXETINUM,
RO_ANMDMR_shortage_2026-03-12.csv,GUAIFENESINUM,
RO_ANMDMR_shortage_2026-03-12.csv,BEMIPARINUM,
RO_ANMDMR_shortage_2026-03-12.csv,GLICLAZIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,COMBINATII (IBUPROFENUM+PARACETAMOLUM),
RO_ANMDMR_shortage_2026-03-12.csv,PROCHLORPERAZINUM,
RO_ANMDMR_shortage_2026-03-12.csv,LACOSAMIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,COMBINATII (CALCII ACETAS+MAGNESII SUBCARBONAS),
RO_ANMDMR_shortage_2026-03-12.csv,DROTAVERINUM,
RO_ANMDMR_shortage_2026-03-12.csv,ACIDUM ACETYLSALICYLICUM,
RO_ANMDMR_shortage_2026-03-12.csv,COMBINATII (BUPRENORPHINUM+NALAXONE),
RO_ANMDMR_shortage_2026-03-12.csv,COMBINATII(ACIDUM ACETYLSALICYLICUM+PSEUDOEFEDRINA,
RO_ANMDMR_shortage_2026-03-12.csv,TERIFLUNOMIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,VACCIN PNEUMOCOCIC POLIZAHARIDIC,
RO_ANMDMR_shortage_2026-03-12.csv,IVABRADINUM,
RO_ANMDMR_shortage_2026-03-12.csv,BENDAMUSTINUM,
RO_ANMDMR_shortage_2026-03-12.csv,SALMETEROLUM+FLUTICASONUM,
RO_ANMDMR_shortage_2026-03-12.csv,COMBINATII (RUTOSIDUM+BROMELINA+TRIPSINUM),
RO_ANMDMR_shortage_2026-03-12.csv,LORATADINUM,
RO_ANMDMR_shortage_2026-03-12.csv,TRIMEBUTINUM,
RO_ANMDMR_shortage_2026-03-12.csv,VINPOCETINUM,
RO_ANMDMR_shortage_2026-03-12.csv,PENTOXIFYLLINUM,
RO_ANMDMR_shortage_2026-03-12.csv,OLANZAPINUM,
RO_ANMDMR_shortage_2026-03-12.csv,COMBINATII (CLINDAMYCINUM+TRETINOINUM),
RO_ANMDMR_shortage_2026-03-12.csv,LACTULOSUM,
RO_ANMDMR_shortage_2026-03-12.csv,POMALIDOMIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,SULFAFURAZOLUM,
RO_ANMDMR_shortage_2026-03-12.csv,NATRII TETRADECYL SULPHAT,
RO_ANMDMR_shortage_2026-03-12.csv,COMBINATII (LEVODOPUM+BENSERAZIDUM),
RO_ANMDMR_shortage_2026-03-12.csv,TOPIRAMATUM,
RO_ANMDMR_shortage_2026-03-12.csv,BENFOTIAMINUM,
RO_ANMDMR_shortage_2026-03-12.csv,VACCIN TETANIC ADSORBIT,
RO_ANMDMR_shortage_2026-03-12.csv,COMBINATII (SITAGLIPTINUM+METFORMINUM),
RO_ANMDMR_shortage_2026-03-12.csv,IMUNOGLOBULINA NORMALA PT. ADM. INTRAVASCULARA,
RO_ANMDMR_shortage_2026-03-12.csv,FLUDARABINUM,
RO_ANMDMR_shortage_2026-03-12.csv,GLIPIZIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,BIFONAZOLUM,
RO_ANMDMR_shortage_2026-03-12.csv,ACIDUM ASCORBICUM,
RO_ANMDMR_shortage_2026-03-12.csv,COMBINATII (SOLIFENACINUM SUCCINATE+TAMSULOSINUM),
RO_ANMDMR_shortage_2026-03-12.csv,IPRATROPII BROMIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,COMBINATII (METRONIDAZOLUM+CLOTRIMAZOLUM),
RO_ANMDMR_shortage_2026-03-12.csv,EPINEPHRINUM,
RO_ANMDMR_shortage_2026-03-12.csv,IOPROMIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,LIRAGLUTIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,COMBINATII (LAMIVUDINUM+ZIDOVUDINUM),
RO_ANMDMR_shortage_2026-03-12.csv,COMBINATII (TRAMADOLUM+PARACETAMOLUM),
RO_ANMDMR_shortage_2026-03-12.csv,HEXOPRENALINUM,
RO_ANMDMR_shortage_2026-03-12.csv,PANCREATINUM IN COMBINATII,
RO_ANMDMR_shortage_2026-03-12.csv,ALTEPLASUM,
RO_ANMDMR_shortage_2026-03-12.csv,CARBAMAZEPINUM,
RO_ANMDMR_shortage_2026-03-12.csv,ROPIVACAINUM,
RO_ANMDMR_shortage_2026-03-12.csv,VACCIN COMBINAT DTPA-HBV-IPV+HIB,
RO_ANMDMR_shortage_2026-03-12.csv,FACTOR VIII DE COAGULARE,
RO_ANMDMR_shortage_2026-03-12.csv,ACIDUM CLODRONICUM,
RO_ANMDMR_shortage_2026-03-12.csv,AMLODIPINUM,
RO_ANMDMR_shortage_2026-03-12.csv,PIROXICAMUM,
RO_ANMDMR_shortage_2026-03-12.csv,INSULINE UMANE,
RO_ANMDMR_shortage_2026-03-12.csv,BIOLOGIC (LYSATUM BACTERIALE OM 85 CRYODESICATUM),
RO_ANMDMR_shortage_2026-03-12.csv,EPHEDRINI HYDROCHLORIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,TETRABENAZINUM,
RO_ANMDMR_shortage_2026-03-12.csv,ARSENICUM TRIOXIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,COMBINATII (EZETIMIBUM+ATORVASTATINUM),
RO_ANMDMR_shortage_2026-03-12.csv,COMBINATII (INDACATEROLUM+MOMETASONUM),
RO_ANMDMR_shortage_2026-03-12.csv,ACETYLCYSTEINUM,
RO_ANMDMR_shortage_2026-03-12.csv,NATRII CHLORIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,ACIDUM URSODEOXYCHOLICUM,
RO_ANMDMR_shortage_2026-03-12.csv,BETAHISTINUM,
RO_ANMDMR_shortage_2026-03-12.csv,GLUCOSUM,
RO_ANMDMR_shortage_2026-03-12.csv,VACCIN BCG,
RO_ANMDMR_shortage_2026-03-12.csv,ACIDUM ALENDRONICUM,
RO_ANMDMR_shortage_2026-03-12.csv,BUTYLSCOPOLAMMONII BROMIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,TRIMETAZIDINUM,
RO_ANMDMR_shortage_2026-03-12.csv,AMINOPHYLLINUM,
RO_ANMDMR_shortage_2026-03-12.csv,HOMEOPATE,
RO_ANMDMR_shortage_2026-03-12.csv,HYDROXYETHYL - AMIDON,
RO_ANMDMR_shortage_2026-03-12.csv,LOPINAVIRUM+RITONAVIRUM,
RO_ANMDMR_shortage_2026-03-12.csv,GLUCOSAMINUM,
RO_ANMDMR_shortage_2026-03-12.csv,ACIDUM IBANDRONICUM,
RO_ANMDMR_shortage_2026-03-12.csv,COMPLEX DE ANTIINHIBITORI AI COAGULARII,
RO_ANMDMR_shortage_2026-03-12.csv,PAROXETINUM,
RO_ANMDMR_shortage_2026-03-12.csv,DORZOLAMIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,TEMOZOLOMIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,VINCRISTINUM,
RO_ANMDMR_shortage_2026-03-12.csv,IFOSFAMIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,ACIDUM FUSIDICUM,
RO_ANMDMR_shortage_2026-03-12.csv,RIVASTIGMINUM,
RO_ANMDMR_shortage_2026-03-12.csv,QUETIAPINUM,
RO_ANMDMR_shortage_2026-03-12.csv,VACCIN GRIPAL INACTIVAT,
RO_ANMDMR_shortage_2026-03-12.csv,COMBINATII,
RO_ANMDMR_shortage_2026-03-12.csv,PLANTE,
RO_ANMDMR_shortage_2026-03-12.csv,RACECADOTRILUM,
RO_ANMDMR_shortage_2026-03-12.csv,FINASTERIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,DULOXETINUM,
RO_ANMDMR_shortage_2026-03-12.csv,ATROPINUM,
RO_ANMDMR_shortage_2026-03-12.csv,TIANEPTINUM,
RO_ANMDMR_shortage_2026-03-12.csv,FELODIPINUM,
RO_ANMDMR_shortage_2026-03-12.csv,BUDESONIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,TETRACYCLINUM,
RO_ANMDMR_shortage_2026-03-12.csv,ISOSORBIDI MONONITRAS,
RO_ANMDMR_shortage_2026-03-12.csv,VACCIN HEPATITIC B,
RO_ANMDMR_shortage_2026-03-12.csv,LENALIDOMIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,IMUNOGLOBULINA  ANTI-D,
RO_ANMDMR_shortage_2026-03-12.csv,TROXERUTINUM,
RO_ANMDMR_shortage_2026-03-12.csv,COMBINATII (LIPIDE),
RO_ANMDMR_shortage_2026-03-12.csv,ANAGRELIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,RANITIDINUM,
RO_ANMDMR_shortage_2026-03-12.csv,PASIREOTIDUM,
RO_ANMDMR_shortage_2026-03-12.csv,CLOMIFENUM,
RO_ANMDMR_shortage_2026-03-12.csv,TIXOCORTOLUM,
RO_ANMDMR_shortage_2026-03-12.csv,LEVOFLOXACINUM,
RO_ANMDMR_shortage_2026-03-12.csv,COMBINATII (BIMATOPROSTUM + TIMOLOLUM),
RO_ANMDMR_shortage_2026-03-12.csv,DESLORATADINUM,
RO_ANMDMR_shortage_2026-03-12.csv,AMPICILLINUM,
RO_ANMDMR_shortage_2026-03-12.csv,MEDAZEPAMUM,
RO_ANMDMR_shortage_2026-03-12.csv,IMUNOGLOBULINA UMANA NORMALA,
RO_ANMDMR_shortage_2026-03-12.csv,GELATINUM,
RO_ANMDMR_shortage_2026-03-12.csv,INSULINUM LISPRO,
RO_ANMDMR_shortage_2026-03-12.csv,GLIQUIDONUM,
RO_ANMDMR_shortage_2026-03-12.csv,TENOFOVIRUM DISOPROXIL,
RO_ANMDMR_shortage_2026-03-12.csv,ACID OMEGA-3-ESTERI ETILICI 90,
SK_SUKL_shortage_2026-03-12.csv,Tadard 20 mg (tbl flm 4x20 mg (blis.PVC/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Ganaton (tbl flm 100x50 mg (blis.PVC/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Valzap 80 mg (tbl flm 28x80 mg (blis.PVC/PE/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Duofilm (sol der 1x15 ml (fľ.skl.hnedá)),
SK_SUKL_shortage_2026-03-12.csv,MEGAMOX DUO (plu por 1x70 ml (fľ.PE)),
SK_SUKL_shortage_2026-03-12.csv,ARTRODAR (cps dur 30x50 mg (blis. PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,"Metoject PEN 17,5 mg injekčný roztok naplnený v injekčnom pere (sol ira 1x0,35 ml/17,5 mg (pero napl. BD))",
SK_SUKL_shortage_2026-03-12.csv,Maymetsi 50 mg/1000 mg filmom obalené tablety (tbl flm 196x50 mg/1000 mg (blis.PVC/PE/PVDC/PE/PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,ZAHRON COMBI 20 mg/5 mg (cps dur 30x20 mg/5 mg (blis.PA/Al/PVC/Al)),
