country_code,country_name,source,medicine_name,active_substance,active_substance_lt,strength,dosage_form,atc_code,product_no,marketing_auth_holder,status,scraped_at,prk
LT,Lithuania,VVKT,Ondansetron STADA Arzneimittel AG,Ondansetron,Ondansetronas,8 mg,burnoje disperguojamos tabletės,A04AA01,LT/1/25/5785/010,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.349217,49913
LT,Lithuania,VVKT,Paroxetina Mylan generics,Paroxetine,Paroksetinas,20 mg,plėvele dengtos tabletės,N06AB05,LT/L/24/2115/001,UAB Niromed,shortage,2026-07-23T11:41:58.349218,125032
LT,Lithuania,VVKT,Empagliflozin Polpharma,empagliflozin,Empagliflozinas,10 mg,plėvele dengtos tabletės,A10BK03,LT/1/23/5268/006,Pharmaceutical Works POLPHARMA S.A.,shortage,2026-07-23T11:41:58.349219,119407
LT,Lithuania,VVKT,SELEPARINA,Nadroparin,Nadroparino kalcio druska,"2850 anti-Xa TV/0,3 ml",injekcinis tirpalas,B01AB06,LT/L/24/2144/001,UAB Niromed,shortage,2026-07-23T11:41:58.349221,27375
LT,Lithuania,VVKT,Valkubit,Valsartan and sacubitril,Sakubitrilas/Valsartanas,97 mg/103 mg,plėvele dengtos tabletės,C09DX04,LT/1/26/5957/007,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.349223,132101
LT,Lithuania,VVKT,Dapagliflozin STADA,Dapagliflozin,Dapagliflozinas,10 mg,plėvele dengtos tabletės,A10BK01,LT/1/26/5944/013,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.349224,104779
LT,Lithuania,VVKT,Kliqqo,Nevibolol and amlodipine,Nebivololis/Amlodipinas,5 mg/5 mg,plėvele dengtos tabletės,C07FB12,LT/1/25/5681/006,Menarini International Operations Luxembourg S.A.,shortage,2026-07-23T11:41:58.349226,
LT,Lithuania,VVKT,Mexdagry,Metformin and dapagliflozin,Dapagliflozinas/Metformino hidrochloridas,5 mg/1000 mg,plėvele dengtos tabletės,A10BD15,LT/1/25/5828/004,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.349227,115533
LT,Lithuania,VVKT,Xaboplax,Rivaroxaban,Rivaroksabanas,15 mg,plėvele dengtos tabletės,B01AF01,LT/1/23/5287/013,Sandoz d.d.,shortage,2026-07-23T11:41:58.349228,100145
LT,Lithuania,VVKT,Nodexon,Dexamethasone,Deksametazonas,8 mg,tabletės,H02AB02,LT/1/21/4757/004,UAB Norameda,shortage,2026-07-23T11:41:58.349229,
LT,Lithuania,VVKT,Dimtelzo,Dimethyl fumarate,Dimetilfumaratas,240 mg,skrandyje neirios kietosios kapsulės,L04AX07,LT/1/23/5257/003,Sandoz d.d.,shortage,2026-07-23T11:41:58.349230,117889
LT,Lithuania,VVKT,Mempoglyn,Metformin and empagliflozin,Empagliflozinas/Metformino hidrochloridas,"12,5 mg/850 mg",plėvele dengtos tabletės,A10BD20,LT/1/26/6016/010,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.349232,
LT,Lithuania,VVKT,GARDURIN,Solifenacin,Solifenacino sukcinatas,5 mg,plėvele dengtos tabletės,G04BD08,LT/1/24/5328/001,Zakłady Farmaceutyczne POLPHARMA S.A.,shortage,2026-07-23T11:41:58.349233,75337
LT,Lithuania,VVKT,Ticagrelor Accord,Ticagrelor,Tikagreloras,60 mg,plėvele dengtos tabletės,B01AC24,LT/1/25/5676/011,Accord Healthcare B.V.,shortage,2026-07-23T11:41:58.349234,130680
LT,Lithuania,VVKT,ENTEROL,Saccharomyces boulardii,Liofilizuotos Saccharomyces boulardii CNCM I-745 ląstelės,250 mg,milteliai geriamajai suspensijai,A07FA02,LT/L/26/3309/002,UAB Niromed,shortage,2026-07-23T11:41:58.349235,
LT,Lithuania,VVKT,Tadalafil STADA,Tadalafil,Tadalafilis,10 mg,plėvele dengtos tabletės,G04BE08,LT/1/24/5405/007,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.349236,68233
LT,Lithuania,VVKT,Gabapentin Ipca,Gabapentin,Gabapentinas,600 mg,plėvele dengtos tabletės,N02BF01,LT/1/25/5897/002,IPCA Produtos Farmaceuticos Unipessoal Lda,shortage,2026-07-23T11:41:58.349237,57541
LT,Lithuania,VVKT,Moxonidine ELETIS,Moxonidine,Moksonidinas,200 µg,plėvele dengtos tabletės,C02AC05,LT/1/25/5866/001,UAB Eletis Pharma,shortage,2026-07-23T11:41:58.349238,42617
LT,Lithuania,VVKT,Kalio chloridas GSK,Potassium chloride,Kalio chloridas,750 mg,pailginto atpalaidavimo tabletės,A12BA01,LT/L/18/0631/001,UAB Limedika,shortage,2026-07-23T11:41:58.349239,
LT,Lithuania,VVKT,Betaloc,Metoprolol,Metoprololio tartratas,5 mg/5 ml,injekcinis tirpalas,C07AB02,LT/L/18/0683/001,UAB Lex ano,shortage,2026-07-23T11:41:58.349240,15490
LT,Lithuania,VVKT,Dapagliflozin Polpharma,Dapagliflozin,Dapagliflozinas,10 mg,plėvele dengtos tabletės,A10BK01,LT/1/23/5159/010,Zakłady Farmaceutyczne POLPHARMA S.A.,shortage,2026-07-23T11:41:58.349242,104779
LT,Lithuania,VVKT,Edoxaban Teva,Edoxaban,Edoksabanas,30 mg,plėvele dengtos tabletės,B01AF03,LT/1/25/5707/002,Teva GmbH,shortage,2026-07-23T11:41:58.349242,128198
LT,Lithuania,VVKT,Xonvea,"Doxylamine, combinations",Doksilamino-vandenilio sukcinatas/Piridoksino hidrochloridas,10 mg/10 mg,skrandyje neirios tabletės,R06AA59,LT/1/22/5018/002,UAB Exeltis Baltics,shortage,2026-07-23T11:41:58.349244,204358
LT,Lithuania,VVKT,Rennie Orange,Ordinary salt combinations,"Kalcio karbonatas/Magnio subkarbonatas, sunkusis",680 mg/80 mg,kramtomosios tabletės,A02AD01,LT/1/22/4956/009,UAB Bayer,shortage,2026-07-23T11:41:58.349245,18724
LT,Lithuania,VVKT,Tranexamic acid Unifarma,Tranexamic acid,Traneksamo rūgštis,100 mg/ml,injekcinis ar infuzinis tirpalas,B02AA02,LT/1/26/5969/003,SIA Unifarma,shortage,2026-07-23T11:41:58.349247,196568
LT,Lithuania,VVKT,Apixaban Viatris Pharma,Apixaban,Apiksabanas,5 mg,plėvele dengtos tabletės,B01AF02,LT/1/25/5812/015,Viatris Limited,shortage,2026-07-23T11:41:58.349248,105678
LT,Lithuania,VVKT,DOSTINEX,Cabergoline,Kabergolinas,"0,5 mg",tabletės,G02CB03,LT/L/26/3154/002,UAB Ideal Trade Links,shortage,2026-07-23T11:41:58.349249,37206
LT,Lithuania,VVKT,Ticagrelor Accord,Ticagrelor,Tikagreloras,60 mg,plėvele dengtos tabletės,B01AC24,LT/1/25/5676/003,Accord Healthcare B.V.,shortage,2026-07-23T11:41:58.349250,130680
LT,Lithuania,VVKT,GARDURIN,Solifenacin,Solifenacino sukcinatas,5 mg,plėvele dengtos tabletės,G04BD08,LT/1/24/5328/003,Zakłady Farmaceutyczne POLPHARMA S.A.,shortage,2026-07-23T11:41:58.349252,75337
LT,Lithuania,VVKT,ILIPIM IP,Cefepime,Cefepimas,1000 mg,milteliai injekciniam ar infuziniam tirpalui,J01DE01,LT/L/24/2163/001,UAB Lex ano,shortage,2026-07-23T11:41:58.349253,204331
LT,Lithuania,VVKT,Eltrombopag Olpha [Eltrombopag Olainfarm],Eltrombopag,Eltrombopagas,75 mg,plėvele dengtos tabletės,B02BX05,LT/1/24/5404/005,Olpha AS,shortage,2026-07-23T11:41:58.349254,108219
LT,Lithuania,VVKT,Ruxolitinib Sandoz,ruxolitinib,Ruksolitinibas,5 mg,tabletės,L01EJ01,LT/1/26/6049/003,Sandoz d.d.,shortage,2026-07-23T11:41:58.349255,108464
LT,Lithuania,VVKT,TOBREX,Tobramycin,Tobramicinas,3 mg/ml,akių lašai (tirpalas),S01AA12,LT/L/14/0233/001,UAB Lex ano,shortage,2026-07-23T11:41:58.349256,
LT,Lithuania,VVKT,Vabinxo,Valsartan and diuretics,Valsartanas/Indapamidas,"160 mg/1,5 mg",modifikuoto atpalaidavimo tabletės,C09DA03,LT/1/24/5472/009,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.349257,
LT,Lithuania,VVKT,Desmopressin Sumar,Desmopressin,Desmopresinas,240 µg,poliežuvinės tabletės,H01BA02,LT/1/23/5211/004,Sumar Pharma ehf,shortage,2026-07-23T11:41:58.349258,225428
LT,Lithuania,VVKT,Lymerexo,Metformin and linagliptin,Linagliptinas/Metforminas,"2,5 mg/1000 mg",plėvele dengtos tabletės,A10BD11,LT/1/26/6033/001,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.349259,102776
LT,Lithuania,VVKT,Varesta,Vortioxetine,Vortioksetinas,5 mg,plėvele dengtos tabletės,N06AX26,LT/1/24/5460/003,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.349260,120731
LT,Lithuania,VVKT,Bulgaplin,Pregabalin,Pregabalinas,75 mg,kietosios kapsulės,N02BF02,LT/1/24/5375/009,Orion Corporation,shortage,2026-07-23T11:41:58.349262,75701
LT,Lithuania,VVKT,Apixaban Olpha,Apixaban,Apiksabanas,"2,5 mg",plėvele dengtos tabletės,B01AF02,LT/1/24/5589/003,Olpha AS,shortage,2026-07-23T11:41:58.349265,99066
LT,Lithuania,VVKT,Omacor,Omega-3-triglycerides incl. other esters and acids,Omega-3-rūgščių etilo esteriai 90,1000 mg,minkštosios kapsulės,C10AX06,LT/L/17/0539/001,UAB Limedika,shortage,2026-07-23T11:41:58.349266,70580
LT,Lithuania,VVKT,Dalixen,Lorazepam,Lorazepamas,1 mg,tabletės,N05BA06,LT/1/25/5740/005,Tarchomińskie Zakłady Farmaceutyczne „Polfa” Spółka Akcyjna,shortage,2026-07-23T11:41:58.349268,2445
LT,Lithuania,VVKT,Quetiapine Accord,Quetiapine,Kvetiapinas,200 mg,plėvele dengtos tabletės,N05AH04,LT/L/17/0556/001,UAB Lex ano,shortage,2026-07-23T11:41:58.349269,50776
LT,Lithuania,VVKT,AMPICILIN BBP,Ampicillin,Ampicilinas,1 g,milteliai injekciniam ar infuziniam tirpalui,J01CA01,LT/L/26/3348/003,UAB Niromed,shortage,2026-07-23T11:41:58.349271,
LT,Lithuania,VVKT,Treprostinil Tillomed,Treprostinil,Treprostinilis,10 mg/ml,infuzinis tirpalas,B01AC21,LT/L/25/2461/001,UAB Niromed,shortage,2026-07-23T11:41:58.349273,82457
LT,Lithuania,VVKT,COLDREX MAXGRIP,"Paracetamol, combinations excl. psycholeptics",Paracetamolis/Fenilefrinas/Askorbo rūgštis,1000 mg/10 mg/40 mg,milteliai geriamajam tirpalui,N02BE51,LT/L/12/0078/001,"Lex ano, UAB",shortage,2026-07-23T11:41:58.349274,
LT,Lithuania,VVKT,Fluconazol Arena,Fluconazole,Flukonazolas,150 mg,kietosios kapsulės,J02AC01,LT/L/26/3135/001,UAB Ideal Trade Links,shortage,2026-07-23T11:41:58.349275,30384
LT,Lithuania,VVKT,Rivaroxaban STADA,Rivaroxaban,Rivaroksabanas,15 mg,plėvele dengtos tabletės,B01AF01,LT/1/22/5067/018,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.349276,100145
LT,Lithuania,VVKT,Diclac,Diclofenac,Diklofenako dietilaminas,"23,2 mg/g",gelis,M02AA15,LT/1/23/5177/001,Sandoz d.d.,shortage,2026-07-23T11:41:58.349277,198668
LT,Lithuania,VVKT,Enoxaparine arrow,Enoxaparin,Enoksaparino natrio druska,"8000 TV (80 mg)/0,8 ml",injekcinis tirpalas užpildytame švirkšte,B01AB05,LT/L/25/2590/001,UAB Niromed,shortage,2026-07-23T11:41:58.349279,146706
LT,Lithuania,VVKT,Apixaban Olpha,Apixaban,Apiksabanas,"2,5 mg",plėvele dengtos tabletės,B01AF02,LT/1/24/5589/001,Olpha AS,shortage,2026-07-23T11:41:58.349280,99066
LT,Lithuania,VVKT,Tenamid,Teriflunomide,Teriflunomidas,14 mg,plėvele dengtos tabletės,L04AK02,LT/1/24/5459/001,LV System Service SIA,shortage,2026-07-23T11:41:58.349281,117838
LT,Lithuania,VVKT,Mometasone Aristo,Mometasone,Mometazono furoatas,50 µg/dozėje,nosies purškalas (suspensija),R01AD09,LT/L/25/2416/002,UAB Niromed,shortage,2026-07-23T11:41:58.349282,52434
LT,Lithuania,VVKT,Colhot,"Paracetamol, combinations excl. psycholeptics",Paracetamolis/Fenilefrino hidrochloridas/Askorbo rūgštis,300 mg/5 mg/20 mg,milteliai geriamajam tirpalui paketėlyje,N02BE51,LT/1/23/5195/002,Perrigo Poland Sp. z o.o.,shortage,2026-07-23T11:41:58.349283,
LT,Lithuania,VVKT,Vabinxo,Valsartan and diuretics,Valsartanas/Indapamidas,"160 mg/1,5 mg",modifikuoto atpalaidavimo tabletės,C09DA03,LT/1/24/5472/006,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.349284,
LT,Lithuania,VVKT,Atirabo,Ticagrelor,Tikagreloras,60 mg,plėvele dengtos tabletės,B01AC24,LT/1/24/5397/005,TAD Pharma GmbH,shortage,2026-07-23T11:41:58.349285,130680
LT,Lithuania,VVKT,Sitagliptin Olpha,Sitagliptin,Sitagliptinas,50 mg,plėvele dengtos tabletės,A10BH01,LT/1/25/5704/002,Olpha AS,shortage,2026-07-23T11:41:58.349286,218111
LT,Lithuania,VVKT,Pomalidomide Olpha,Pomalidomide,Pomalidomidas,3 mg,kietosios kapsulės,L04AX06,LT/1/25/5788/003,Olpha AS,shortage,2026-07-23T11:41:58.349287,107530
LT,Lithuania,VVKT,Pomalidomide STADA,Pomalidomide,Pomalidomidas,1 mg,kietosios kapsulės,L04AX06,LT/1/25/5711/002,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.349288,107514
LT,Lithuania,VVKT,Travogen,Isoconazole,Izokonazolo nitratas,10 mg/g,kremas,D01AC05,LT/L/26/3429/001,UAB Niromed,shortage,2026-07-23T11:41:58.349289,
LT,Lithuania,VVKT,nicorette freshmint,Nicotine,Nikotinas,4 mg,vaistinė kramtomoji guma,N07BA01,LT/L/21/1494/002,UAB Lex ano,shortage,2026-07-23T11:41:58.349290,
LT,Lithuania,VVKT,MONTELUCASTE GENERIS,Montelukast,Montelukastas,10 mg,plėvele dengtos tabletės,R03DC03,LT/L/26/3441/001,UAB Niromed,shortage,2026-07-23T11:41:58.349291,52051
LT,Lithuania,VVKT,Etoricoxib Inteli,Etoricoxib,Etorikoksibas,120 mg,plėvele dengtos tabletės,M01AH05,LT/1/25/5852/001,UAB Inteli Generics Nord,shortage,2026-07-23T11:41:58.349293,66761
LT,Lithuania,VVKT,Piperacillin/Tazobactam Kalceks,Piperacillin and beta-lactamase inhibitor,Piperacilinas/Tazobaktamas,2000 mg/250 mg,milteliai infuziniam tirpalui,J01CR05,LT/1/23/5107/002,AS Kalceks,shortage,2026-07-23T11:41:58.349294,37125
LT,Lithuania,VVKT,Azitromycine Sandoz,Azithromycin,Azitromicinas,500 mg,plėvele dengtos tabletės,J01FA10,LT/L/13/0139/001,"Lex ano, UAB",shortage,2026-07-23T11:41:58.349295,115002
LT,Lithuania,VVKT,Vancomicina Hikma,Vancomycin,Vankomicinas,1000 mg,milteliai infuzinio tirpalo koncentratui,J01XA01,LT/L/19/1140/001,UAB Lex ano,shortage,2026-07-23T11:41:58.349296,32662
LT,Lithuania,VVKT,Teriflunomide Glenmark,Teriflunomide,Teriflunomidas,14 mg,plėvele dengtos tabletės,L04AK02,LT/1/25/5780/010,Glenmark Pharmaceuticals s.r.o.,shortage,2026-07-23T11:41:58.349297,117838
LT,Lithuania,VVKT,Valkubit,Valsartan and sacubitril,Sakubitrilas/Valsartanas,97 mg/103 mg,plėvele dengtos tabletės,C09DX04,LT/1/26/5957/008,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.349298,132101
LT,Lithuania,VVKT,Megace,Megestrol,Megestrolis,40 mg/ml,geriamoji suspensija,L02AB01,LT/L/13/0159/001,UAB Lex ano,shortage,2026-07-23T11:41:58.349299,
LT,Lithuania,VVKT,Norepinephrine Basi,Norepinephrine,Noradrenalinas,"0,5 mg/ml",koncentratas infuziniam tirpalui,C01CA03,LT/1/25/5772/005,"Laboratórios Basi-Indústria Farmacêutica, S.A.",shortage,2026-07-23T11:41:58.349300,204064
LT,Lithuania,VVKT,Mexdagry,Metformin and dapagliflozin,Dapagliflozinas/Metformino hidrochloridas,5 mg/850 mg,plėvele dengtos tabletės,A10BD15,LT/1/25/5827/004,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.349301,115525
LT,Lithuania,VVKT,Atorvastatin TevaPharm,Atorvastatin,Atorvastatinas,20 mg,plėvele dengtos tabletės,C10AA05,LT/1/24/5601/023,Teva B.V.,shortage,2026-07-23T11:41:58.349302,98612
LT,Lithuania,VVKT,nicorette freshfruit,Nicotine,Nikotinas,4 mg,vaistinė kramtomoji guma,N07BA01,LT/L/21/1493/003,UAB Lex ano,shortage,2026-07-23T11:41:58.349303,
LT,Lithuania,VVKT,Tolvecom,"telmisartan, amlodipine and hydrochlorothiazide",Telmisartanas/Amlodipinas/Hidrochlorotiazidas,"80 mg/10 mg/12,5 mg",tabletės,C09DX08,LT/1/24/5347/001,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.349305,
LT,Lithuania,VVKT,Vabinxo,Valsartan and diuretics,Valsartanas/Indapamidas,"160 mg/1,5 mg",modifikuoto atpalaidavimo tabletės,C09DA03,LT/1/24/5472/011,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.349306,
LT,Lithuania,VVKT,Metformin hydrochloride Zentiva,Metformin,Metformino hidrochloridas,850 mg,plėvele dengtos tabletės,A10BA02,LT/1/22/4936/003,Zentiva k.s.,shortage,2026-07-23T11:41:58.349307,
LT,Lithuania,VVKT,Atorvastatin TevaPharm,Atorvastatin,Atorvastatinas,10 mg,plėvele dengtos tabletės,C10AA05,LT/1/24/5600/026,Teva B.V.,shortage,2026-07-23T11:41:58.349308,98604
LT,Lithuania,VVKT,Metamizole sodium Bausch Health,Metamizole sodium,Metamizolo natrio druska,500 mg/ml,injekcinis tirpalas,N02BB02,LT/1/23/5243/003,Bausch Health Ireland Limited,shortage,2026-07-23T11:41:58.349309,220175
LT,Lithuania,VVKT,Desmopressin Sumar,Desmopressin,Desmopresinas,60 µg,poliežuvinės tabletės,H01BA02,LT/1/23/5209/007,Sumar Pharma ehf,shortage,2026-07-23T11:41:58.349310,225479
LT,Lithuania,VVKT,Pitipix,Pitavastatin,Pitavastatinas,4 mg,plėvele dengtos tabletės,C10AA08,LT/1/24/5545/004,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.349312,
LT,Lithuania,VVKT,Atorvastatin TevaPharm,Atorvastatin,Atorvastatinas,60 mg,plėvele dengtos tabletės,C10AA05,LT/1/24/5604/015,Teva B.V.,shortage,2026-07-23T11:41:58.349313,
LT,Lithuania,VVKT,Lanoxin,Digoxin,Digoksinas,250 µg,tabletės,C01AA05,LT/L/23/1989/002,UAB Ideal Trade Links,shortage,2026-07-23T11:41:58.349314,5932
LT,Lithuania,VVKT,Co-Amlessa,"Perindopril, amlodipine and indapamide",tert-butilamino perindoprilis/Amlodipinas/Indapamidas,"8 mg/10 mg/2,5 mg",tabletės,C09BX01,LT/L/16/0424/001,UAB Lex ano,shortage,2026-07-23T11:41:58.349315,
LT,Lithuania,VVKT,Ramlon,Ramipril and amlodipine,Ramiprilis/Amlodipinas,10 mg/10 mg,kietosios kapsulės,C09BB07,LT/L/25/2954/002,UAB Lex ano,shortage,2026-07-23T11:41:58.349317,
LT,Lithuania,VVKT,KOGAVANT,Ticagrelor,Tikagreloras,60 mg,plėvele dengtos tabletės,B01AC24,LT/1/23/5131/006,Gedeon Richter Plc,shortage,2026-07-23T11:41:58.349318,130680
LT,Lithuania,VVKT,Edoxaban Olpha,Edoxaban,Edoksabanas,30 mg,plėvele dengtos tabletės,B01AF03,LT/1/25/5724/002,Olpha AS,shortage,2026-07-23T11:41:58.349319,128198
LT,Lithuania,VVKT,Rivaroxaban Grindeks,Rivaroxaban,Rivaroksabanas,10 mg,plėvele dengtos tabletės,B01AF01,LT/1/25/5814/007,AS Grindeks,shortage,2026-07-23T11:41:58.349320,88862
LT,Lithuania,VVKT,Sorvitimb,Rosuvastatin and ezetimibe,Rozuvastatinas/Ezetimibas,30 mg/10 mg,plėvele dengtos tabletės,C10BA06,LT/1/25/5896/007,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.349321,
LT,Lithuania,VVKT,Atorvastatin TevaPharm,Atorvastatin,Atorvastatinas,40 mg,plėvele dengtos tabletės,C10AA05,LT/1/24/5603/026,Teva B.V.,shortage,2026-07-23T11:41:58.349322,98620
LT,Lithuania,VVKT,Rivaroxaban Grindeks,Rivaroxaban,Rivaroksabanas,10 mg,plėvele dengtos tabletės,B01AF01,LT/1/25/5814/002,AS Grindeks,shortage,2026-07-23T11:41:58.349324,88862
LT,Lithuania,VVKT,Xaboplax,Rivaroxaban,Rivaroksabanas,"2,5 mg",plėvele dengtos tabletės,B01AF01,LT/1/23/5285/024,Sandoz d.d.,shortage,2026-07-23T11:41:58.349325,117250
LT,Lithuania,VVKT,Bosutinib MSN,bosutinib,Bozutinibas,500 mg,plėvele dengtos tabletės,L01EA04,LT/1/25/5760/003,MSN Labs Europe Limited,shortage,2026-07-23T11:41:58.349326,106089
LT,Lithuania,VVKT,Vancomycin IBE,Vancomycin;Vancomycin,Vankomicinas,1000 mg,milteliai infuzinio tirpalo koncentratui,A07AA09,LT/1/24/5396/001,UAB Eletis Pharma,shortage,2026-07-23T11:41:58.349327,
LT,Lithuania,VVKT,NAFUBI [Ibuprofen PharmSol],Ibuprofen,Ibuprofenas,400 mg,plėvele dengtos tabletės,M01AE01,LT/1/25/5881/001,Pharmsol Europe Limited,shortage,2026-07-23T11:41:58.349328,27278
LT,Lithuania,VVKT,Xaboplax,Rivaroxaban,Rivaroksabanas,"2,5 mg",plėvele dengtos tabletės,B01AF01,LT/1/23/5285/007,Sandoz d.d.,shortage,2026-07-23T11:41:58.349329,117250
LT,Lithuania,VVKT,Mempoglyn,Metformin and empagliflozin,Empagliflozinas/Metformino hidrochloridas,"12,5 mg/1000 mg",plėvele dengtos tabletės,A10BD20,LT/1/26/6017/012,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.349331,
LT,Lithuania,VVKT,Pirfenidone Accord,Pirfenidone,Pirfenidonas,267 mg,plėvele dengtos tabletės,L04AX05,LT/1/23/5190/011,Accord Healthcare B.V.,shortage,2026-07-23T11:41:58.349332,146765
LT,Lithuania,VVKT,Uvamin retard,Nitrofurantoin,Nitrofurantoinas,100 mg,pailginto atpalaidavimo kietosios kapsulės,J01XE01,LT/L/26/3339/004,UAB Niromed,shortage,2026-07-23T11:41:58.349333,39705
LT,Lithuania,VVKT,Rupafin,Rupatadine,Rupatadinas,10 mg,tabletės,R06AX28,LT/L/24/2067/003,UAB Tojaris projektai,shortage,2026-07-23T11:41:58.349334,98426
LT,Lithuania,VVKT,Igzelymas,Combinations,Tikagreloras/Acetilsalicilo rūgštis,90 mg/50 mg,kietosios kapsulės,A01AA30,LT/1/25/5932/005,Viatris Healthcare Limited,shortage,2026-07-23T11:41:58.349335,
LT,Lithuania,VVKT,Ruxolitinib Sandoz,ruxolitinib,Ruksolitinibas,15 mg,tabletės,L01EJ01,LT/1/26/6051/019,Sandoz d.d.,shortage,2026-07-23T11:41:58.349336,108472
LT,Lithuania,VVKT,Risperidone Grindeks,Risperidone,Risperidonas,"0,5 mg",plėvele dengtos tabletės,N05AX08,LT/1/23/5214/001,AS Grindeks,shortage,2026-07-23T11:41:58.349337,
LT,Lithuania,VVKT,Esomeprazole Siromed [Esomeprazole PharmSol],Esomeprazole,Ezomeprazolas,40 mg,skrandyje neirios tabletės,A02BC05,LT/1/24/5598/001,Pharmsol Europe Limited,shortage,2026-07-23T11:41:58.349339,57878
LT,Lithuania,VVKT,Cyclophosphamide Accord Healthcare,Cyclophosphamide,Ciklofosfamidas,200 mg/ml,koncentratas injekciniam ar infuziniam tirpalui,L01AA01,LT/1/24/5497/007,Accord Healthcare B.V.,shortage,2026-07-23T11:41:58.349340,
LT,Lithuania,VVKT,Dabigatran etexilate Viatris,Dabigatran etexilate,Dabigatranas eteksilatas,110 mg,kietosios kapsulės,B01AE07,LT/1/24/5359/011,Viatris Limited,shortage,2026-07-23T11:41:58.349341,86991
LT,Lithuania,VVKT,Ticagrelor Teva,Ticagrelor,Tikagreloras,90 mg,plėvele dengtos tabletės,B01AC24,LT/1/23/5302/009,Teva B.V.,shortage,2026-07-23T11:41:58.349342,97446
LT,Lithuania,VVKT,Culbista,Valsartan and sacubitril,Sakubitrilas/Valsartanas,49 mg/51 mg,plėvele dengtos tabletės,C09DX04,LT/1/25/5841/002,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.349343,132098
LT,Lithuania,VVKT,Pantoprazol Azevedos,Pantoprazole,Pantoprazolas,40 mg,milteliai injekciniam tirpalui,A02BC02,LT/L/17/0505/001,UAB Adeofarma,shortage,2026-07-23T11:41:58.349344,50482
LT,Lithuania,VVKT,Maracex,Morphine,Morfino hidrochloridas,20 mg/ml,injekcinis ar infuzinis tirpalas,N02AA01,LT/1/18/4219/002,AS Kalceks,shortage,2026-07-23T11:41:58.349346,43850
LT,Lithuania,VVKT,Valkubit,Valsartan and sacubitril,Sakubitrilas/Valsartanas,97 mg/103 mg,plėvele dengtos tabletės,C09DX04,LT/1/26/5957/016,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.349348,132101
LT,Lithuania,VVKT,TENAXUM,Rilmenidine,Rilmenidinas,1 mg,tabletės,C02AC06,LT/L/25/2963/001,UAB Niromed,shortage,2026-07-23T11:41:58.349349,
LT,Lithuania,VVKT,Clonazepam ELETIS,Clonazepam,Klonazepamas,2 mg,tabletės,N03AE01,LT/1/25/5862/001,UAB Eletis Pharma,shortage,2026-07-23T11:41:58.349350,7129
LT,Lithuania,VVKT,Brexine,Piroxicam,Piroksikamas,20 mg,tabletės,M01AC01,LT/L/25/2934/001,UAB Niromed,shortage,2026-07-23T11:41:58.349351,
LT,Lithuania,VVKT,Metfab,Methylphenidate,Metilfenidato hidrochloridas,18 mg,pailginto atpalaidavimo tabletės,N06BA04,LT/1/25/5911/004,G.L. Pharma GmbH,shortage,2026-07-23T11:41:58.349351,68004
LT,Lithuania,VVKT,Hylosept,Fusidic acid,Fuzido rūgštis,20 mg/g,kremas,D06AX01,LT/L/26/3504/001,UAB Niromed,shortage,2026-07-23T11:41:58.349353,16705
LT,Lithuania,VVKT,Rivaroxaban STADA,Rivaroxaban,Rivaroksabanas,"2,5 mg",plėvele dengtos tabletės,B01AF01,LT/1/22/5065/007,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.349354,117250
LT,Lithuania,VVKT,Pomalidomide STADA,Pomalidomide,Pomalidomidas,3 mg,kietosios kapsulės,L04AX06,LT/1/25/5713/004,STADA Arzneimittel AG,shortage,2026-07-23T11:41:58.349355,107530
LT,Lithuania,VVKT,Dicloberl,Diclofenac,Diklofenako natrio druska,75 mg/3 ml,injekcinis tirpalas,M01AB05,LT/L/25/3003/001,UAB Niromed,shortage,2026-07-23T11:41:58.349356,99945
LT,Lithuania,VVKT,Pitipix,Pitavastatin,Pitavastatinas,2 mg,plėvele dengtos tabletės,C10AA08,LT/1/24/5544/022,"KRKA, d.d., Novo mesto",shortage,2026-07-23T11:41:58.349357,
