country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,atc_code,authorisation_number,marketing_auth_holder,shortage_start,estimated_end,actual_end,status,reason,impact,scraped_at
BE,Belgium,FAMHP,Tramadol Krka 100 mg tabl. verl. afgifte 30,Tramadol Hydrochloride,,,3923737,N02AX02 Tramadol,BE535786,KRKA d.d. Novo mesto d.d.,2024-04-01,2026-04-02,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.524640
BE,Belgium,FAMHP,Daktarin 20 mg/g or. gel 40 g,Miconazole,,,0033910,A01AB09 Miconazole,BE108087,Kenvue Belgium SA-NV,2024-03-26,2026-06-30,,unavailable,Vertraging in de productie,Invoer door de groothandelaar mogelijk,2026-03-12T15:52:43.524640
BE,Belgium,FAMHP,Pemetrexed Accord 25 mg/ml inf. opl. (conc.) i.v. flac. 34 ml,Pemetrexed ,,,4324489,L01BA04 Pemetrexed,EU/1/15/1071/006,Accord Healthcare S.L.U.,2024-02-22,2026-04-30,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.524640
BE,Belgium,FAMHP,Risperidone EG 6 mg filmomh. tabl. 100 (5 x 20),Risperidone,,,2451433,N05AX08 Risperidone,BE329804,EG SA-NV,2024-02-19,2026-03-16,,unavailable,Vertraging in de productie,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.524640
BE,Belgium,FAMHP,Pelmeg 6 mg (Orifarm) inj. opl. s.c. voorgev. spuit 0.6 ml,Pegfilgrastim,,,4272308,L03AA13 Pegfilgrastim,EU/1/18/1328/001,Orifarm a.s.,2024-02-16,2026-12-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.524640
BE,Belgium,FAMHP,Biktarvy 50 mg - 200 mg - 25 mg (Orifarm) filmomh. tabl. 30,"Emtricitabine, Tenofovir Alafenamide , Bictegravir ",,,4272142,"J05AR20 Emtricitabine, Tenofovir Alafenamide and Bictegravir",EU/1/18/1289/001,Orifarm a.s.,2024-02-16,2026-12-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.524640
BE,Belgium,FAMHP,Tecfidera 240 mg (Orifarm) harde maagsapresist. caps. 56,Dimethyl Fumarate,,,4201836,L04AX07 Dimethyl Fumarate,EU/1/13/837/002,Orifarm a.s.,2024-02-16,2026-12-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.524640
BE,Belgium,FAMHP,Odefsey 200 mg - 25 mg - 25 mg (Orifarm) filmomh. tabl. 30,"Emtricitabine, Rilpivirine , Tenofovir Alafenamide ",,,4201901,"J05AR19 Emtricitabine, Tenofovir Alafenamide and Rilpivirine",EU/1/16/1112/001,Orifarm a.s.,2024-02-14,2026-12-31,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.524640
BE,Belgium,FAMHP,Eliquis 2.5 mg (Orifarm) filmomh. tabl. 168,Apixaban,,,4201810,B01AF02 Apixaban,EU/1/11/691/013,Orifarm a.s.,2024-02-14,2026-12-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.524640
BE,Belgium,FAMHP,Eliquis 5 mg (Orifarm) filmomh. tabl. 168,Apixaban,,,4272175,B01AF02 Apixaban,EU/1/11/691/011,Orifarm a.s.,2024-02-14,2026-12-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.524640
BE,Belgium,FAMHP,Lonquex 6 mg (Orifarm) inj. opl. s.c. voorgev. spuit 0.6 ml,Lipegfilgrastim,,,4201893,L03AA14 Lipegfilgrastim,EU/1/13/856/001,Orifarm a.s.,2024-02-14,2026-12-31,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.525635
BE,Belgium,FAMHP,Trulicity 1.5 mg (Abacus Medicine) inj. opl. s.c. voorgev. pen 4 x 0.5 ml,Dulaglutide,,,4235453,A10BJ05 Dulaglutide,EU/1/14/956/007,Abacus Medicine a.s.,2024-02-09,2026-12-31,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.525635
BE,Belgium,FAMHP,Dexafort inj. susp. i.m./s.c. flac. 50 ml,"Dexamethasone, Dexamethasone",,,0837484,QH02AB02 Dexamethasone,BE-V059437,Intervet International B.V.,2024-02-01,2026-12-31,,unavailable,Andere reden,-,2026-03-12T15:52:43.525635
BE,Belgium,FAMHP,Vetivex Ringer Lactate inf. opl. i.v. 20 x 500 ml,"Potassium Chloride, Sodium Chloride, Sodium Lactate, Calcium Chloride ",,,3090313,QB05BB01 Electrolytes,BE-V442032,Dechra Regulatory B.V.,2024-01-18,2026-12-30,,unavailable,Vertraging in de productie,-,2026-03-12T15:52:43.525635
BE,Belgium,FAMHP,Pantoprazol Eugia  40 mg inj. opl. (pdr.) i.v. flac. 40 mg,Pantoprazole,,,4166708,A02BC02 Pantoprazole,BE511884,Eugia Pharma (Malta) Ltd.,2024-01-03,2026-07-01,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.525635
BE,Belgium,FAMHP,"Enoxaparine Becat 12 000 IU (120 mg)/0,8 ml inj. opl. i.v./s.c. voorgev. spuit 10 x 0.8 ml",Enoxaparin Sodium,,,4234175,B01AB05 Enoxaparin,BE531146,Laboratorios Farmaceuticos ROVI S.A.,2024-01-01,2026-09-30,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.525635
BE,Belgium,FAMHP,Enoxaparine Becat 10 000 IU (100 mg)/1 ml inj. opl. i.v./s.c. voorgev. spuit 10 x 1 ml,Enoxaparin Sodium,,,4234167,B01AB05 Enoxaparin,BE531137,Laboratorios Farmaceuticos ROVI S.A.,2024-01-01,2026-09-30,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.525635
BE,Belgium,FAMHP,Enoxaparine Becat 15 000 IU (150 mg)/1 ml inj. opl. i.v./s.c. voorgev. spuit 10 x 1 ml,Enoxaparin Sodium,,,4234183,B01AB05 Enoxaparin,BE531155,Laboratorios Farmaceuticos ROVI S.A.,2024-01-01,2026-09-30,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.525635
BE,Belgium,FAMHP,"Enoxaparine Becat 6 000 IU (60 mg)/0,6 ml inj. opl. i.v./s.c. voorgev. spuit 10 x 0.6 ml",Enoxaparin Sodium,,,4234423,B01AB05 Enoxaparin,BE531111,Laboratorios Farmaceuticos ROVI S.A.,2024-01-01,2026-09-30,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.525635
BE,Belgium,FAMHP,"Enoxaparine Becat 2 000 IU (20 mg)/0,2 ml inj. opl. i.v./s.c. voorgev. spuit 10 x 0.2 ml",Enoxaparin Sodium,,,4234407,B01AB05 Enoxaparin,BE531093,Laboratorios Farmaceuticos ROVI S.A.,2024-01-01,2026-09-30,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.525635
BE,Belgium,FAMHP,"Enoxaparine Becat 8 000 IU (80 mg)/0,8 ml inj. opl. i.v./s.c. voorgev. spuit 10 x 0.8 ml",Enoxaparin Sodium,,,4234159,B01AB05 Enoxaparin,BE531120,Laboratorios Farmaceuticos ROVI S.A.,2024-01-01,2026-09-30,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.525635
BE,Belgium,FAMHP,Paracetamol Kruidvat Health 500 mg tabl. 20,Paracetamol,,,4295101,N02BE01 Paracetamol,BE530577,Kruidvat Health Services B.V.,2024-01-01,2026-06-30,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.525635
BE,Belgium,FAMHP,"Enoxaparine Becat 4 000 IU (40 mg)/0,4 ml inj. opl. i.v./s.c. voorgev. spuit 10 x 0.4 ml",Enoxaparin Sodium,,,4234415,B01AB05 Enoxaparin,BE531102,Laboratorios Farmaceuticos ROVI S.A.,2024-01-01,2026-09-30,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.525635
BE,Belgium,FAMHP,Ozempic 0.25 mg (Abacus Medicine) inj. opl. s.c. voorgev. pen 1.5 ml,Semaglutide,,,4200572,A10BJ06 Semaglutide,EU/1/17/1251/002,Abacus Medicine a.s.,2024-01-01,2026-12-31,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.525635
BE,Belgium,FAMHP,Ozempic 0.5 mg (Abacus Medicine) inj. opl. s.c. voorgev. pen 1.5 ml,Semaglutide,,,4239737,A10BJ06 Semaglutide,EU/1/17/1251/003,Abacus Medicine a.s.,2024-01-01,2026-12-31,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.525635
BE,Belgium,FAMHP,Rybelsus 3 mg (Abacus Medicine) tabl. 30,Semaglutide,,,4271649,A10BJ06 Semaglutide,EU/1/20/1430/002,Abacus Medicine a.s.,2024-01-01,2026-12-31,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.525635
BE,Belgium,FAMHP,Rybelsus 14 mg (Abacus Medicine) tabl. 30,Semaglutide,,,4271789,A10BJ06 Semaglutide,EU/1/20/1430/008,Abacus Medicine a.s.,2024-01-01,2026-12-31,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.525635
BE,Belgium,FAMHP,Rybelsus 7 mg (Abacus Medicine) tabl. 30,Semaglutide,,,4271771,A10BJ06 Semaglutide,EU/1/20/1430/005,Abacus Medicine a.s.,2024-01-01,2026-12-31,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.525635
BE,Belgium,FAMHP,Minirin Spray 10 µg/dosis neusspray opl. spuitbus 2.5 ml (25 doses),Desmopressin,,,1087030,H01BA02 Desmopressin,BE164954,Ferring SA-NV,2024-01-01,2026-03-31,,unavailable,Vertraging in de productie,Invoer door de firma mogelijk,2026-03-12T15:52:43.525635
BE,Belgium,FAMHP,Sodiphos 22 meq/10 ml inf. opl. (conc.) i.v. amp. 100 x 10 ml,Disodium Hydrogen Phosphate Dihydrate,,,2075067,B05XA09 Sodium Phosphate,BE251334,Laboratoires Sterop SA-NV,2023-12-28,2026-12-31,,unavailable,Andere reden,Aanpassing van de behandeling mogelijk,2026-03-12T15:52:43.525635
BE,Belgium,FAMHP,Triaxis Polio 0.5 ml inj. susp. i.m. voorgev. spuit 0.5 ml,"Bordetella Pertussis Filamentous Hemagglutinin (FHA) , Poliovirus Type 1 (inactivated), Poliovirus Type 3 (inactivated), Bordetella Pertussis Pertactin , Bordetella Pertussis Toxoid (PT) , Bordetella Pertussis Purified Fimbrial Agglutinogens 2 and 3 (FIM) , Diphtheria Toxoid (DT), Poliovirus Type 2 (inactivated), Tetanus Toxoid",,,4237939,J07CA02 Diphtheria-Pertussis-Poliomyelitis-Tetanus,BE241096,Sanofi Winthrop Industrie S.A.,2023-12-12,2026-06-28,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.525635
BE,Belgium,FAMHP,Glucose Sterop 200 mg/ml inf. opl. i.v. amp. 100 x 10 ml,Glucose Anhydrous,,,2179364,B05BA03 Carbohydrates,BE266716,Laboratoires Sterop SA-NV,2023-12-07,2026-12-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.525635
BE,Belgium,FAMHP,Hydroxocobalamine Acetate Sterop 10 mg/2 ml or. opl./inj. opl. i.m./i.v. amp. 3 x 2 ml,Hydroxocobalamin Acetate,,,0048454,B03BA03 Hydroxocobalamin,BE489511,Laboratoires Sterop SA-NV,2023-11-30,2026-12-31,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.525635
BE,Belgium,FAMHP,Toviaz 4 mg (Abacus Medicine) tabl. verl. afgifte 84,Fesoterodine,,,4271813,G04BD11 Fesoterodine,EU/1/07/386/011,Abacus Medicine a.s.,2023-11-14,2026-06-25,,unavailable,Andere reden,Aanpassing van de behandeling mogelijk,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Oxytocine Prodivet 10 IE/ml inj. opl. i.m./i.v. flac. 100 ml,Oxytocin,,,2906493,QH01BB02 Oxytocin,BE-V106881,Prodivet Pharmaceuticals SA-NV,2023-10-17,2026-06-30,,unavailable,Vertraging in de productie,-,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Azilect 1 mg (Orifarm) tabl. 112,Rasagiline ,,,4201786,N04BD02 Rasagiline,EU/1/04/304/006,Orifarm a.s.,2023-09-15,2026-05-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Tricho Plus 200 mg pdr. voor drinkwater sachet 30 x 4 g,Ronidazol,,,1233014,QP51AA08 Ronidazole,BE-V149974,Oropharma SA-NV,2023-09-08,2026-12-31,,unavailable,Werkzaam bestanddeel niet beschikbaar,-,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Piperacillin/Tazobactam Eugia  2 g - 250 mg inf. opl. (pdr.) i.v. flac. 10 (2 g - 250 mg),"Piperacillin, Tazobactam",,,4460440,J01CR05 Piperacillin and Beta-Lactamase Inhibitor,BE591733,Eugia Pharma (Malta) Ltd.,2023-07-20,2026-07-01,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Piperacillin/Tazobactam Eugia  4 g - 500 mg inf. opl. (pdr.) i.v. flac. 10 (4 g - 500 mg),"Piperacillin, Tazobactam",,,4460457,J01CR05 Piperacillin and Beta-Lactamase Inhibitor,BE591742,Eugia Pharma (Malta) Ltd.,2023-07-20,2026-07-01,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Irinotecan Eugia 20 mg/ml inf. opl. (conc.) i.v. flac. 25 ml,Irinotecan,,,2596799,L01CE02 Irinotecan,BE333121,Eugia Pharma (Malta) Ltd.,2023-07-03,2026-07-01,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Irinotecan Eugia 20 mg/ml inf. opl. (conc.) i.v. flac. 2 ml,Irinotecan,,,2585362,L01CE02 Irinotecan,BE316994,Eugia Pharma (Malta) Ltd.,2023-07-03,2026-07-01,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Irinotecan Eugia 20 mg/ml inf. opl. (conc.) i.v. flac. 5 ml,Irinotecan,,,2585396,L01CE02 Irinotecan,BE317003,Eugia Pharma (Malta) Ltd.,2023-07-03,2026-07-01,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Irinotecan Eugia 20 mg/ml inf. opl. (conc.) i.v. flac. 15 ml,Irinotecan,,,2813210,L01CE02 Irinotecan,BE384657,Eugia Pharma (Malta) Ltd.,2023-07-03,2026-07-01,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Otrivine Junior Décongestionnant 0.5 mg/ml neusdruppels opl. druppelfl. 10 ml,Xylometazoline Hydrochloride ,,,1619246,R01AA07 Xylometazoline,BE225565,Haleon Belgium SA-NV,2023-06-13,2026-06-30,,unavailable,Vertraging in de productie,Aanpassing van de behandeling mogelijk (niet-levensnoodzakelijk geneesmiddel),2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Kaliphos 1.36 g/10 ml - 1.74 g/10 ml inf. opl. (conc.) i.v. amp. 100 x 10 ml,"Dipotassium Hydrogen Phosphate, Potassium Dihydrogen Phosphate",,,2117513,"B05XA06 Potassium Phosphate, Incl. Combinations with Other Potassium Salts",BE100177,Laboratoires Sterop SA-NV,2023-06-01,2030-12-31,,unavailable,Andere reden,Aanpassing van de behandeling mogelijk,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Lysotossil 10 mg omh. tabl. 30,Cloperastine Hydrochloride,,,1799923,R05DB21 Cloperastine,BE118867,Zambon SA-NV,2023-05-30,2026-04-17,,unavailable,Vertraging in de productie,Aanpassing van de behandeling mogelijk (niet-levensnoodzakelijk geneesmiddel),2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Poulvac NDW flac. 10 x 2000 doses,"Newcastle Disease Virus (live, attenuated)",,,1151810,QI01AD06 Newcastle Disease Virus / Paramyxovirus,BE-V467475,Zoetis Belgium SA-NV,2023-04-25,2026-06-30,,unavailable,Andere reden,-,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Poulvac NDW flac. 10 x 5000 doses,"Newcastle Disease Virus (live, attenuated)",,,3571452,QI01AD06 Newcastle Disease Virus / Paramyxovirus,BE-V467475,Zoetis Belgium SA-NV,2023-04-25,2026-06-30,,unavailable,Andere reden,-,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Thorens 10 000 IE/ml druppels opl. 10 ml,Cholecalciferol,,,3547270,A11CC05 Colecalciferol,BE443676,Abiogen Pharma S.p.A.,2023-04-13,2026-04-30,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Lumivela Continu 30 0.15 mg - 0.03 mg filmomh. tabl. 6 x 28 (21 + 7),"Desogestrel, Ethinylestradiol, Placebo ",,,3787751,G03AA09 Desogestrel and Ethinylestradiol,BE532542,Exeltis Germany GmbH,2023-03-31,2026-12-31,,unavailable,Andere reden,Aanpassing van de behandeling mogelijk (niet-levensnoodzakelijk geneesmiddel),2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Hytrin 10 mg tabl. 28,Terazosin ,,,0105627,G04CA03 Terazosin,BE138031,Amdipharm Ltd.,2023-03-01,2026-05-31,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Oxytocine Prodivet 10 IE/ml inj. opl. i.m./i.v. flac. 50 ml,Oxytocin,,,1203231,QH01BB02 Oxytocin,BE-V106881,Prodivet Pharmaceuticals SA-NV,2023-02-28,2026-06-30,,unavailable,Vertraging in de productie,-,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Somatostatine-Belpharma 3 mg inf. opl. (pdr. + oplosm.) i.v. amp. 3 mg + 1 ml,Somatostatin,,,2328169,H01CB01 Somatostatin,BE275265,Eumedica Pharmaceuticals GmbH,2023-02-20,2026-03-31,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Epirubicin Eugia  2 mg/ml inj. opl. i.v. flac. 100 ml,Epirubicin,,,2585461,L01DB03 Epirubicin,BE317152,Eugia Pharma (Malta) Ltd.,2023-02-17,2026-07-01,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Epirubicin Eugia  2 mg/ml inj. opl. i.v. flac. 25 ml,Epirubicin,,,2585446,L01DB03 Epirubicin,BE317134,Eugia Pharma (Malta) Ltd.,2023-02-17,2026-07-01,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Metiblo 50 mg/5 ml inj. opl. i.v. amp. 100 x 5 ml,Methylthioninium Chloride,,,3345741,V03AB17 Methylthioninium Chloride,BE475217,Laboratoires Sterop SA-NV,2023-01-01,2026-07-31,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Erythrocine 250 mg/5 ml or. susp. (gran.) 80 ml,Erythromycin,,,0842112,J01FA01 Erythromycin,BE128703,Amdipharm Ltd.,2023-01-01,2026-03-31,,unavailable,Andere reden,Aanpassing van de behandeling mogelijk,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Fercayl 100 mg/2 ml inj./inf. opl. i.m./i.v. amp. 100 x 2 ml,Iron,,,1203132,"B03AC Iron, Parenteral Preparations",BE168497,Laboratoires Sterop SA-NV,2023-01-01,2026-12-31,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Hydroxocobalamine Acetate Sterop 10 mg/2 ml or. opl./inj. opl. i.m./i.v. amp. 100 x 2 ml,Hydroxocobalamin Acetate,,,1846674,B03BA03 Hydroxocobalamin,BE489511,Laboratoires Sterop SA-NV,2022-12-01,2026-12-31,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Procaine HCl Sterop 2% 40 mg/2 ml inj. opl. i.m./s.c. amp. 100 x 2 ml,Procaine Hydrochloride ,,,1847755,N01BA02 Procaine,BE469431,Laboratoires Sterop SA-NV,2022-11-30,2030-12-31,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Phenobarbital Sodium Sterop 200 mg/2 ml inj. opl. i.v. amp. 100 x 2 ml,Phenobarbital Sodium,,,1847466,N03AA02 Phenobarbital,BE545164,Laboratoires Sterop SA-NV,2022-11-01,2026-12-31,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Phenobarbital Sodium Sterop 40 mg/ml inj. opl. i.v. amp. 100 x 1 ml,Phenobarbital Sodium ,,,1847441,N03AA02 Phenobarbital,BE545146,Laboratoires Sterop SA-NV,2022-11-01,2026-12-31,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Phenobarbital Sodium Sterop 100 mg/1 ml inj. opl. i.v. amp. 100 x 1 ml,Phenobarbital Sodium,,,1847458,N03AA02 Phenobarbital,BE545155,Laboratoires Sterop SA-NV,2022-11-01,2026-12-31,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Cafeine Sterop 25 mg/2 ml inj. opl. i.v. amp. 100 x 2 ml,Caffeine,,,1846047,N06BC01 Caffeine,BE367954,Laboratoires Sterop SA-NV,2022-11-01,2030-11-30,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Actosolv 100 000 IE inj./inf. opl. (pdr.) i.v./i.arter. 100000 IE,Urokinase,,,0664482,B01AD04 Urokinase,BE140777,Eumedica Pharmaceuticals GmbH,2022-10-24,2026-08-31,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Actosolv 600 000 IE inj./inf. opl. (pdr.) i.v./i.arter. 600000 IE,Urokinase,,,0290189,B01AD04 Urokinase,BE156834,Eumedica Pharmaceuticals GmbH,2022-10-12,2026-08-31,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Suvaxyn PRRS MLV inj. susp. (lyof. + oplosm.) i.m. flac. 25 doses + 50 ml,"Porcine Reproductive and Respiratory Syndrome Virus (Live, Attenuated) ",,,3688744,QI09AD03 Porcine Reproductive and Respiratory Syndrome (PRRS) Virus,EU/2/17/215/001,Zoetis Belgium SA-NV,2022-09-27,2027-07-31,,unavailable,Vertraging in de productie,-,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Thiosulfate de Sodium Sterop 1 g/5 ml inj. opl. i.v. amp. 100 x 5 ml,Sodium Thiosulfate Pentahydrate,,,1848290,V03AB06 Thiosulfate,BE470800,Laboratoires Sterop SA-NV,2022-09-13,2026-12-31,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Tarceva 150 mg (Abacus Medicine) filmomh. tabl. 30,Erlotinib ,,,3872744,L01EB02 Erlotinib,EU/1/05/311/003,Abacus Medicine a.s.,2022-02-14,2026-05-27,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Glucose Sterop 500 mg/ml inf. opl. i.v. flac. 50 x 50 ml,Glucose Anhydrous,,,2179489,B05BA03 Carbohydrates,BE266777,Laboratoires Sterop SA-NV,2022-01-01,2030-04-28,,unavailable,Andere reden,Minstens drie alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.526636
BE,Belgium,FAMHP,Ropivacaine Readyfusor 2 mg/ml inf. opl. (toed. systeem) 250 ml,Ropivacaine Hydrochloride,,,4336343,N01BB09 Ropivacaine,BE522053,BioQ Pharma B.V.,2021-10-22,2026-07-01,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.527638
BE,Belgium,FAMHP,Ropivacaine Readyfusor 2 mg/ml inf. opl. (toed. systeem) 250 ml,Ropivacaine Hydrochloride,,,4336368,N01BB09 Ropivacaine,BE522053,BioQ Pharma B.V.,2021-10-22,2026-07-01,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.527638
BE,Belgium,FAMHP,Ropivacaine Readyfusor 2 mg/ml inf. opl. (toed. systeem) 250 ml,Ropivacaine Hydrochloride,,,4309217,N01BB09 Ropivacaine,BE522053,BioQ Pharma B.V.,2021-10-22,2026-07-01,,unavailable,Andere reden,Eén of twee alternatieve verpakkingen beschikbaar,2026-03-12T15:52:43.527638
BE,Belgium,FAMHP,Baxyl Long Acting 200 mg/ml inj. opl. i.m. flac. 250 ml,Oxytetracycline,,,1202829,QJ01AA06 Oxytetracycline,BE-V137146,Prodivet Pharmaceuticals SA-NV,2021-02-22,2026-06-30,,unavailable,Andere reden,-,2026-03-12T15:52:43.527638
