country_code,country_name,source,report_no,progress_stage,company_serial,company_name,company_name_en,company_license_no,company_address,dept_receipt_no,product_serial,product_name,product_name_en,standard_code,expected_shortage_date,shortage_reason,last_supply_date,supply_type,inventory_date,inventory_quantity,patient_impact,normalization_plan,expected_normalization_date,report_date,process_date,public_disclosure,business_no,medicine_name,active_substance,strength,package_size,atc_code,status,shortage_start,estimated_end,scraped_at
KR,South Korea,MFDS,2024000002,신청완료,19680007,(주)서울제약,-,1495,충청북도청주시흥덕구오송읍오송생명6로124-31,202400036500,200302275,세브론시럽(아세틸시스테인)(수출명:뮤시스틴시럽|스파탐시럽),-,8806529009119,20240226,최근감기약등생산이급격히늘어남에따라수탁사의생산일정이지연되어공급이부족할것으로예상됩니다.,20240105,공급,20240108,0,대체의약품존재로영향없음,공급정상화를위해수탁사와긴밀히논의하고있으며|최대한빠르게공급될수있도록노력하겠습니다.,20240311,20240108,-,동의함,1338130405,세브론시럽(아세틸시스테인)(수출명:뮤시스틴시럽|스파탐시럽),,,,,신청완료,2024-02-26,2024-03-11,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000005,신청완료,20160588,머크(주),-,91,서울특별시강남구테헤란로508|5층(대치동|해성2빌딩)[영업소],202400063097,201106368,레비도즈프리필드펜44마이크로그램(재조합인터페론베타1a),-,8806617006327,20240112,제조소사정으로인한일시적공급지연,20231019,수입,20240112,0,레비도즈프리필드펜44마이크로그램(재조합인터페론베타1a)은임상적독립증후군(ClinicallyIsolatedSyndrome|CIS|Firstclinicaldemyelinatingevent)의치료|다른질환으로진단되지않으며|임상적확진다발성경화증(ClinicallyDefiniteMultipleSclerosis|CDMS)으로진행될위험이높은경우의치료를효능효과로하는의약품입니다.대체의약품으로는레비프®프리필드주사44마이크로그램이시판중에있어환자치료에큰영향이없을것으로예상됩니다.,폐사에서는제품의원활한공급을위해모든사전조치를취하고있으며|2024년1월30일이후부터정상적인국내공급이예상됩니다.,20240130,20240112,-,동의함,2208109507,레비도즈프리필드펜44마이크로그램(재조합인터페론베타1a),,,,,신청완료,2024-01-12,2024-01-30,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000118,신청완료,20161576,한국알콘(주),-,218,서울특별시강남구테헤란로5346층(대치동|글라스타워),202301373530,199403259,마이오스타트주사(카바콜),-,8806524001002|8806524001019|8806524001026,20231201,사용기간관련허가변경진행중,20230601,-,20230912,9792,마이오스타트주사는아래와같은상황에서사용이권장되어집니다.1.안과수술중홍채가창상에끼이는경우2.백내장수술에서인공수정체가정확히삽입되지못하는경우인공수정체의위치를안정화하기위해3.안과수술에서유리체이탈을막기위해4.녹내장수술에서축동을하기위해5.이차인공수정체삽입술을할경우6.홍채성형술을할경우안과수술에서일상적으로사용되는약품은아니지만|위와같은특별케이스에서사용이되어져야하는약품입니다.없을시에는안과수술에서유리체이탈에의한안압상승또는인공수정체의움직임등을유발할수있고|수술시간이길어짐에따라수술결과에도영향을미칠수있습니다.또한특정환자들에게는안압상승으로인해안과적합병증이유발될수있습니다.,2024년1월1일,20240101,20230919,-,동의함,1168403700,마이오스타트주사(카바콜),,,,,신청완료,2023-12-01,2024-01-01,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000129,처리완료,20160588,머크(주),-,91,서울특별시강남구테헤란로508|5층(대치동|해성2빌딩)[영업소],202301545834,200711790,크리논겔8%(프로게스테론),-,8806617004101,20231101,글로벌공급망이슈로인한공급지연,20230223,수입,20231023,158,크리논겔8%(프로게스테론)'은프로게스테론결핍으로인한불임여성의ART(AssistedReproductiveTechnique)치료의한부분으로서프로게스테론의보충및대체를효능효과로하는의약품입니다.대체가능한약물로서제이텍바이오젠의'타이유프로게스테론주'가시판중에있어환자치료에는큰영향이없을것으로예상됩니다.,폐사에서는제품의원활한공급을위해모든사전조치를취하고있으며|제조소에서의생산이원활해지면|2024년3월01일이후부터정상적인국내공급이예상됩니다.,20240301,20231024,-,동의함,2208109507,크리논겔8%(프로게스테론),,,,,처리완료,2023-11-01,2024-03-01,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000135,처리완료,20161439,(주)한국로슈,-,188,서울특별시서초구서초대로41117층(서초동|지티타워(이스트),202301617152,200008798,타미플루캡슐75밀리그램(인산오셀타미비르),-,8806450004603|8806450004610,20231108,올해㈜한국로슈에서보유하고있던타미플루75mg10만명분의양이10월중순경3주동안에급작스러운수요로인해90%이상이소요되었습니다.현재계절성독감유행은최근5년내최고점(*)에도달하며|급격하게증가하고있습니다.이에공급대비수요가급증한상황입니다.(*)‘23년12월2주인플루엔자의사환자표본감시결과|외래환자1|000명당61.3명으로최근5년간최고수준에도달함.최근5년최고점:최근5년최고점:(‘19년)49.8명|(’20년)2.8명|(‘21년)4.8명|(’22년)60.7명,20231107,공급,20231103,1756,해당제품과동일한성분으로국내허가된제네릭제품이다수출시되어있으며|동일한적응증을가지고국내허가및공급되어있습니다.또한|주사제로유사한적응증을가진약제도허가및공급되어있습니다.위와같은동일성분의제네릭|유사성분의약제들이현재공급되고있는상황이라환자치료에미치는영향은미미할것으로판단됩니다.,추가수입일정은23년12월로예정되어12월말부터공급정상화가될것으로예상됩니다.아울러|질병청과논의를통해빠른시일내에정부비축분도시장에공급할예정입니다.,20231130,20231103,-,동의함,2208101640,타미플루캡슐75밀리그램(인산오셀타미비르),,,,,처리완료,2023-11-08,2023-11-30,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000145,신청완료,19540006,일동제약(주),-,1293,경기도안성시공단1로25,202301691174,200807127,아지탑스주사500밀리그램(아지트로마이신수화물),-,8806429028319,20231116,8월~9월판매급증으로인한공급지연,20231116,-,20231120,0,대체의약품존재로영향미비,긴급생산진행하여2023년12월10일까지공급예정,20231210,20231120,-,동의함,6828500435,아지탑스주사500밀리그램(아지트로마이신수화물),,,,,신청완료,2023-11-16,2023-12-10,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000149,신청완료,20161652,(주)글락소스미스클라인,-,231,서울특별시용산구한강대로92,202301835270,200807369,서바릭스프리필드시린지[인유두종바이러스백신(유전자재조합)],-,8806500018802|8806500018819|8806500018826,20230930,시험기술이전에따른시험장비입고지연으로인해2024년7월31일까지공급부족이예상됩니다.,20201120,수입,20231215,0,현재한국에공급되고있는HPV백신은아래와같습니다.1.한국엠에스디(주)-가다실프리필드시린지,아사는공급부족정상화를위해최선의노력을다하겠습니다.현재한국에공급되고있는HPV백신은아래와같습니다.1.한국엠에스디(주)-가다실프리필드시린지,20240731,20231215,-,동의함,1068156683,서바릭스프리필드시린지[인유두종바이러스백신(유전자재조합)],,,,,신청완료,2023-09-30,2024-07-31,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2023000155,신청완료,20162563,일동제약(주),-,127,경기도안성시공단1로25,202301873765,197900543,아티반정0.5밀리그람(로라제팜),-,8806429011526,20231223,자재불량으로인한공급지연,20231222,-,20231222,16,대체의약품존재로미비,2024년1월11일공급예정,20240111,20231222,-,동의함,6828500435,아티반정0.5밀리그람(로라제팜),,,,,신청완료,2023-12-23,2024-01-11,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000008,신청완료,20162634,에이징생명과학(주),-,434,서울특별시서초구강남대로29113층(서초동|남강빌딩),202400069739,200008737,류케란정(클로람부실),-,8806261001419,20240212,류케란정은해외제조원에서생산되어수입되는완제품으로현재제조원에서의생산일정지연으로수입잠정중단딥니다.재공급일정은2025년상반기부터재수입되어공급이가능할것으로예정됩니다.,20221101,수입,20240111,94,류케란정은해외제조원에서생산되어수입되는완제품으로현재제조원에서의생산일정지연으로수입잠정중단딥니다.재공급일정은2025년상반기부터재수입되어공급이가능할것으로예정됩니다.,류케란정은해외제조원에서생산되어수입되는완제품으로현재제조원에서의생산일정지연으로수입잠정중단딥니다.당사는현재변경허가진행중에있습니다.허가진행을조속히완료하여|공급원활화에최선을다하겠습니다.,20260831,20240115,-,동의함,2148890579,류케란정(클로람부실),,,,,신청완료,2024-02-12,2026-08-31,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000015,신청완료,19910005,(주)녹십자,-,1735,충청북도청주시청원구오창읍과학산업2로586,202400083402,201702343,아이비글로불린에스엔주10%(글리신첨가사람면역글로불린[pH4.8]),-,8806436053946,20240117,국내의원료혈장감소및수입혈장의가격급상승으로혈장수급에많은애로사항이있습니다.또한팬데믹이후면역글로불린제제수요또한증가하여여유재고를확보하기어려워안정적공급이어려운상황입니다.또한제품의특성상제조시작부터출하전까지많은시간이소요되어즉각적인공급량증가가어려운상황입니다.,20240103,공급,20240112,4412,경쟁사의대체품사용이가능하기에환자치료에큰영향을미치지않을것으로판단됩니다.,환자에게미치는영향을최소화하기위해의료기관및도매상에공급부족관련내용을공유하고있으며|정상적인공급을재개할수있도록최선을다할것입니다.,20250102,20240117,-,동의함,3038117108,아이비글로불린에스엔주10%(글리신첨가사람면역글로불린[pH4.8]),,,,,신청완료,2024-01-17,2025-01-02,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000017,신청완료,19910005,(주)녹십자,-,1735,충청북도청주시청원구오창읍과학산업2로586,202400084251,201006470,아이비글로불린에스엔주5%[말토즈첨가사람면역글로불린(pH4.25)],-,8806436046412,20231219,국내의원료혈장감소및수입혈장의가격급상승으로혈장수급에많은애로사항이있습니다.또한팬데믹이후면역글로불린제제수요또한증가하여여유재고를확보하기어려워안정적공급이어려운상황입니다.또한제품의특성상제조시작부터출하전까지많은시간이소요되어즉각적인공급량증가가어려운상황입니다.,20231218,공급,20240111,0,경쟁사의대체품사용이가능하기에환자치료에큰영향을미치지않을것으로판단됩니다.,환자에게미치는영향을최소화하기위해의료기관및도매상에공급부족관련내용을공유하고있으며|정상적인공급을재개할수있도록최선을다할것입니다.,20250102,20240117,-,동의함,3038117108,아이비글로불린에스엔주5%[말토즈첨가사람면역글로불린(pH4.25)],,,,,신청완료,2023-12-19,2025-01-02,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000023,신청완료,20162563,일동제약(주),-,127,경기도안성시공단1로25,202400160674,197900543,아티반정0.5밀리그람(로라제팜),-,8806429011526,20240130,판매증가로인한품절,20240130,-,20240130,21,대체의약품존재로영향미비,긴급생산진행으로2/20일공급정상화예정,20240220,20240130,-,동의함,6828500435,아티반정0.5밀리그람(로라제팜),,,,,신청완료,2024-01-30,2024-02-20,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000026,신청완료,20162915,대한적십자사,-,543,강원특별자치도원주시혁신로50(반곡동|대한적십자사),202400175828,199906994,타코실,-,8806553002421,20240126,2023년11월약가인상전매출증가함.(현재국가출하승인대기중인수입량있어|2024.02.10.정상공급예상),20230928,수입,20240201,0,타코실미디사이즈를잘라서써야하는불편함이있음.,2024.02.10.국가출하승인대기물량출고로공급정상화예상,20240210,20240201,-,동의함,2038200639,타코실,,,,,신청완료,2024-01-26,2024-02-10,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000034,취하,20161555,바이엘코리아(주),-,212,서울특별시영등포구여의대로108파크원타워224층,202400242975,200800685,가스트로그라핀,-,8806411004116,20240229,소화관검사를위한조영제로서|경구또는관장으로투여할수있는약제로서|사용환자수가적은상황에서|생산공장의생산/수급문제가발생하였습니다,20230421,수입,20240214,2365,소화관검사를위해서|황산바륨을사용하고있고|황산바륨을사용하지못할시|해당약제를사용하기때문에|해당약제에대한다른대체의약품공급이가능할것으로판단되어|환자에미치는위험은적을것으로사료됩니다,환자에게미치는영향을최소화하기위해의료기관및도매상에공급지연관련내용을고지할예정이며|3월15일경일시품절후정상공급할예정입니다.약1.5개월간의제품품절이예상됩니다.신속한공급정상화를위해물량을항공화물로운송하고|국내에서QCTest를최대한빨리진행하겠습니다,20240502,20240214,-,동의함,1208100467,가스트로그라핀,,,,,취하,2024-02-29,2024-05-02,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000036,신청완료,19540006,일동제약(주),-,1293,경기도안성시공단1로25,202400317031,200500421,후로목스정100밀리그램(세프카펜피복실염산염수화물),-,8806429025714,20240229,하절기미생산품목및설비이슈이후지속적인공급지연(수요대비공급부족),20240228,-,20240228,176,3세대세파항생재대체의약품존재로영향미비,긴급생산진행중으로2024년3월말공급정상화예정,20240331,20240228,-,동의함,6828500435,후로목스정100밀리그램(세프카펜피복실염산염수화물),,,,,신청완료,2024-02-29,2024-03-31,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000007,신청완료,20160330,(주)사노피-아벤티스코리아,-,63,서울특별시서초구반포대로235(반포동|반포동오피스빌딩1),202400066422,201307454,카프렐사정300밀리그램(반데타닙),-,8806507008202|8806520012309|8806934002101|8806507008219|8806520012316|8806934002118,20240110,증가한수요대비생산이부족하여|공급부족이예상됩니다.,20230112,수입,20240112,0,카프렐사는VEGFR(VascularEndothelialGrowthFactor)과EGFR(EpidermalGrowthFactorReceptor)을표적으로하는thyrosinekinase억제제로절제불가능한국소진행성또는전이성갑상선수질암의치료제로사용되고있습니다.여러문헌에서는대체약물로cabozantinib을언급하고있지만|해당약제는국내에서갑상선수질암치료제로허가받지않아|동일적응증에허가받은약제및치료적위치가동등한약제는없습니다.가이드라인및문헌에의하면|Vandetanib또는cabozantinib이없는경우다른TKI약제(sunitinib|lenvatinib등)사용이가능하지만|이역시동일적응증에허가받은약제는아니며vandetanib또는cabozantinib사용후질병이진행이되는경우Dacarbazine요법을고려할수있습니다.현재국내에서는fluorouracil+dacarbazine요법이급여인정되고있습니다.,반데타닙성분의완제의약품의공급부족에대해심각성을인지하고있으며|2월14일에는원활한공급을재개하는것을목표로하고있습니다.카프렐사정300밀리그램(반데타닙)을필요로하는환자들에게미치는영향을최소화하기위해의료기관및도매상과긴밀하게소통하고있으며|국내카프렐사정300밀리그램(반데타닙)의공급을최대한신속하게재개할수있도록본사및제조소와함께최선의노력을다하겠습니다.,20240422,20240116,-,동의함,2208100544,카프렐사정300밀리그램(반데타닙),,,,,신청완료,2024-01-10,2024-04-22,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000019,신청완료,19910005,(주)녹십자,-,1735,충청북도청주시청원구오창읍과학산업2로586,202400084372,201006470,아이비글로불린에스엔주5%[말토즈첨가사람면역글로불린(pH4.25)],-,8806436046610,20240117,국내의원료혈장감소및수입혈장의가격급상승으로혈장수급에많은애로사항이있습니다.또한팬데믹이후면역글로불린제제수요또한증가하여여유재고를확보하기어려워안정적공급이어려운상황입니다.또한제품의특성상제조시작부터출하전까지많은시간이소요되어즉각적인공급량증가가어려운상황입니다.,20240103,공급,20240112,5013,경쟁사의대체품사용이가능하기에환자치료에큰영향을미치지않을것으로판단됩니다.,환자에게미치는영향을최소화하기위해의료기관및도매상에공급부족관련내용을공유하고있으며|정상적인공급을재개할수있도록최선을다할것입니다.,20250102,20240117,-,동의함,3038117108,아이비글로불린에스엔주5%[말토즈첨가사람면역글로불린(pH4.25)],,,,,신청완료,2024-01-17,2025-01-02,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000021,신청완료,20162198,동화약품(주),-,337,충청북도충주시충주산단1로167,202400135086,200804589,아프타치정(트리암시놀론아세토니드),-,8806427041815,20240501,*수입의약품제조원변경에따른허가변경진행중-변경신청:2023.11.17(동등성-GMP(완제)|대전청접수번호:20230179097)-대전청|의약품품질과(GMP)|의약품규격과(DMF연계심사)|약효동등성과(동등성)검토-심사완료(2024년12월현재)-처리예정일:2025.02.19(현재기준이며품질과|규격과보완에따라추가연장가능성있음)*[붙임1]참조,20210827,수입,20240124,177|789,유사한효능효과를가진품목이존재하나해당제형(부착정)으로서는단일품목임.-[붙임2]참조,25/07/19,20250719,20240202,-,동의함,1108100102,아프타치정(트리암시놀론아세토니드),,,,,신청완료,2024-05-01,2025-07-19,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000031,신청완료,20162563,일동제약(주),-,127,경기도안성시공단1로25,202400227728,198200943,아티반주사(로라제팜),-,8806429011823,20240214,생산capa부족으로인한공급지연,20240213,-,20240213,52,대체의약품존재로영향미비,긴급생산진행:2024.03.08공급정상화예정,20240308,20240213,-,동의함,6828500435,아티반주사(로라제팜),,,,,신청완료,2024-02-14,2024-03-08,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000038,신청완료,19580012,하나제약(주),-,1371,경기도화성시향남읍제약단지로13-39,202400324967,200502108,엘카닌주20아이유(엘카토닌),-,8806578014225,20240716,원료공급지연에따른공급부족,20230110,생산,20240222,42520,현재국내에공급중인Elcatonin성분의주사제는엘카닌주|엘카닌주20IU가유일하기때문에|공급부족시증상에따른다른약물의투여가필요,원료제조사생산계획에따라2024년7~8월원료생산을시작할경우|2024년11월원료공급이예상되어2025년1월에제품공급예상,20250131,20240304,-,동의함,1248137632,엘카닌주20아이유(엘카토닌),,,,,신청완료,2024-07-16,2025-01-31,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000044,신청완료,19580012,하나제약(주),-,1371,경기도화성시향남읍제약단지로13-39,202400506751,200502107,쿠파린정5밀리그램(와파린나트륨),-,8806578019114,20240405,쿠파린정5밀리그램과동일제품생산처중한곳이제품생산을중단하여자사제품의판매량급증,20240306,공급,20240325,119700,1.정맥혈전증의예방및치료2.색전성심방세동의치료3.폐동맥색전증의예방및치료4.관상동맥폐색의보조제–동일성분|동일적응증을보유한제품이허가및생산되고있어실제환자에게미치는영향은적을것으로사료됨,2024년3월28일생산시작하여2024년5월제품공급예상됨,20240512,20240402,-,동의함,1248137632,쿠파린정5밀리그램(와파린나트륨),,,,,신청완료,2024-04-05,2024-05-12,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000013,신청완료,19910005,(주)녹십자,-,1735,충청북도청주시청원구오창읍과학산업2로586,202400082801,201702343,아이비글로불린에스엔주10%(글리신첨가사람면역글로불린[pH4.8]),-,8806436053922,20240301,국내의원료혈장감소및수입혈장의가격급상승으로혈장수급에많은애로사항이있습니다.또한팬데믹이후면역글로불린제제수요또한증가하여여유재고를확보하기어려워안정적공급이어려운상황입니다.또한제품의특성상제조시작부터출하전까지많은시간이소요되어즉각적인공급량증가가어려운상황입니다.,20240103,공급,20240111,2785,환자에게미치는영향을최소화하기위해의료기관및도매상에공급부족관련내용을공유하고있으며|정상적인공급을재개할수있도록최선을다할것입니다.,경쟁사의대체품사용이가능하기에환자치료에큰영향을미치지않을것으로판단됩니다.,20250102,20240117,-,동의함,3038117108,아이비글로불린에스엔주10%(글리신첨가사람면역글로불린[pH4.8]),,,,,신청완료,2024-03-01,2025-01-02,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000018,신청완료,19910005,(주)녹십자,-,1735,충청북도청주시청원구오창읍과학산업2로586,202400084324,201006470,아이비글로불린에스엔주5%[말토즈첨가사람면역글로불린(pH4.25)],-,8806436046511,20231109,국내의원료혈장감소및수입혈장의가격급상승으로혈장수급에많은애로사항이있습니다.또한팬데믹이후면역글로불린제제수요또한증가하여여유재고를확보하기어려워안정적공급이어려운상황입니다.또한제품의특성상제조시작부터출하전까지많은시간이소요되어즉각적인공급량증가가어려운상황입니다.,20231108,공급,20240111,0,경쟁사의대체품사용이가능하기에환자치료에큰영향을미치지않을것으로판단됩니다.,환자에게미치는영향을최소화하기위해의료기관및도매상에공급부족관련내용을공유하고있으며|정상적인공급을재개할수있도록최선을다할것입니다.,20250102,20240117,-,동의함,3038117108,아이비글로불린에스엔주5%[말토즈첨가사람면역글로불린(pH4.25)],,,,,신청완료,2023-11-09,2025-01-02,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000037,신청완료,19580012,하나제약(주),-,1371,경기도화성시향남읍제약단지로13-39,202400324937,199802278,엘카닌주(엘카토닌),-,8806578014126,20240325,원료공급지연에따른공급부족,20230713,생산,20240222,24530,현재국내에공급중인Elcatonin성분의주사제는엘카닌주|엘카닌주20IU가유일하기때문에|공급부족시증상에따른다른약물의투여가필요,원료제조사생산계획에따라2024년7~8월원료생산을시작할경우|2024년11월원료공급이예상되어2025년1월에제품공급예상,20250131,20240304,-,동의함,1248137632,엘카닌주(엘카토닌),,,,,신청완료,2024-03-25,2025-01-31,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000042,신청완료,20160588,머크(주),-,91,서울특별시강남구테헤란로508|5층(대치동|해성2빌딩)[영업소],202400376339,200711829,고날-에프펜900IU주(폴리트로핀알파|유전자재조합),-,8806617000714,20240315,제조소생산일정의사유로인한일시적인공급지연발생으로인한당사공급지연발생,20240104,수입,20240301,2487,고날에프300/450/900IU(폴리트로핀알파|유전자재조합)제제는Clomiphenecitrate로치료되지않은여성의무배란증과보조생식프로그램실시중다수의난포를성숙시키기위한조절된난소과자극요법치료제로써필요한경우고날-에프®펜150IU으로치료대체가가능하며현재허가후시판중인유전자재조합폴리트로핀알파제제로도대체가가능하기때문에공급중단으로환자에게미치는영향은없거나미미할것으로사료가됩니다.,폐사에서는제품의원활한공급을위해모든사전조치를취하고있으며|제조소에서의생산이원활해지면|2024년4월30일이후부터정상적인국내공급이예상됩니다.,20240430,20240311,-,동의함,2208109507,고날-에프펜900IU주(폴리트로핀알파|유전자재조합),,,,,신청완료,2024-03-15,2024-04-30,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000046,신청완료,20161576,한국알콘(주),-,218,서울특별시강남구테헤란로5346층(대치동|글라스타워),202400515791,199704518,비스코트점안액,-,8806524002306|8806524002313|8806524002405|8806524002412,20240501,원료의약품수급이슈로인한생산지연,20231129,수입,20240403,573,백내장수술및인공수정체이식을포함한각종전방부안과수술의보조제로사용됩니다.자사제품(프로비스크주)를포함하여대체재는여러종류가있습니다.허나특정수술케이스에서는비스코트주를사용하는것이환자의시력에더나은영향을미친다는연구결과가있습니다.,폐사에서는최선을다해공급정상화를추진하여환자치료에차질이없도록노력할예정입니다.월출하량은매월수술건수에따라변동이심하여예측이어렵습니다.기존공급정상화예상일자(2024년5월1일)에변동이생겨갱신보고합니다.,20241001,20240403,-,동의함,1168403700,비스코트점안액,,,,,신청완료,2024-05-01,2024-10-01,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000049,신청완료,19540006,일동제약(주),-,1293,경기도안성시공단1로25,202400536129,201309043,젤로빅정500밀리그램(카페시타빈),-,8806429049017,20240408,판매증가로인한품절,20240408,-,20240408,0,대체의약품존재로영향미비,긴급생산진행하여2024.05.07공급예정,20240507,20240408,-,동의함,6828500435,젤로빅정500밀리그램(카페시타빈),,,,,신청완료,2024-04-08,2024-05-07,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000028,신청완료,20161652,(주)글락소스미스클라인,-,231,서울특별시용산구한강대로92,202400192592,201404255,듀악겔3%,-,8806500029815,20240301,제조원공급일정지연,20230502,수입,20240205,1636,대체치료의약품이있어환자에큰영향없을것으로예상됨,7월초경부터공급재개예정,20240701,20240205,-,동의함,1068156683,듀악겔3%,,,,,신청완료,2024-03-01,2024-07-01,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000035,신청완료,20161936,삼일제약(주),-,283,서울특별시서초구효령로155(방배동)[영업소],202400280616,200809696,조프란정8밀리그램(온단세트론염산염수화물),-,8806439041100|8806439041117,20240405,제조처생산지연으로인한공급부족,20220802,생산,20240221,0,온단세트론성분의약품이17개가유통되고있어환자의불편함은없을것으로판단됨,2024년7월15이후정상공급계획,20240715,20240221,-,동의함,1348500765,조프란정8밀리그램(온단세트론염산염수화물),,,,,신청완료,2024-04-05,2024-07-15,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000039,신청완료,20160588,머크(주),-,91,서울특별시강남구테헤란로508|5층(대치동|해성2빌딩)[영업소],202400338488,200711764,세트로타이드주0.25밀리그램(세트로렐릭스아세트산염),-,8806617002022,20240304,제조소생산process중일부공정자재사유로인한식약처권고사항으로일시적공급부족발생,20240112,수입,20240304,0,'세트로타이드주0.25밀리그램‘은세트로렐릭스아세트산염으로서난모세포채취및보조생식술을수반하는체외수정시술시과배란유도(ControlledOvarianStimulation)에서미성숙난자의배란방지를효능효과로하는의약품입니다.대체가능한약물로서(주)베키오바이오젠의`유레릭스주0.25밀리그램‘이시판중에있어일시적인환자치료에는영향이적을것으로예상됩니다.,폐사에서는제품의원활한공급을위해모든사전조치를취하고있고|이의조속한이행을위하여식약처와지속적인논의를통해최대한빠른공급재개를위해협의하고있습니다.,20240315,20240304,-,동의함,2208109507,세트로타이드주0.25밀리그램(세트로렐릭스아세트산염),,,,,신청완료,2024-03-04,2024-03-15,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000041,신청완료,20160588,머크(주),-,91,서울특별시강남구테헤란로508|5층(대치동|해성2빌딩)[영업소],202400376303,200711828,고날-에프펜450IU주(폴리트로핀알파|유전자재조합),-,8806617000615,20240315,제조소생산일정의사유로인한일시적인공급지연발생으로인한당사공급지연발생,20230824,수입,20240301,697,고날에프300/450/900IU(폴리트로핀알파|유전자재조합)제제는Clomiphenecitrate로치료되지않은여성의무배란증과보조생식프로그램실시중다수의난포를성숙시키기위한조절된난소과자극요법치료제로써필요한경우고날-에프®펜150IU으로치료대체가가능하며현재허가후시판중인유전자재조합폴리트로핀알파제제로도대체가가능하기때문에공급중단으로환자에게미치는영향은없거나미미할것으로사료가됩니다.,폐사에서는제품의원활한공급을위해모든사전조치를취하고있으며|제조소에서의생산이원활해지면|2024년4월30일이후부터정상적인국내공급이예상됩니다.,20240430,20240311,-,동의함,2208109507,고날-에프펜450IU주(폴리트로핀알파|유전자재조합),,,,,신청완료,2024-03-15,2024-04-30,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000043,신청완료,20162563,일동제약(주),-,127,경기도안성시공단1로25,202400462005,197900544,아티반정1밀리그람(로라제팜),-,8806429011625,20240326,판매증가로인한품절,20240326,-,20240326,75,대체의약품존재로영향미비,긴급생산진행중이며|4/11(4월중순)공급예정,20240411,20240326,-,동의함,6828500435,아티반정1밀리그람(로라제팜),,,,,신청완료,2024-03-26,2024-04-11,2026-03-13T15:42:49.322155
KR,South Korea,MFDS,2024000052,신청완료,20160330,(주)사노피-아벤티스코리아,-,63,서울특별시서초구반포대로235(반포동|반포동오피스빌딩1),202400651584,201700395,프랄런트펜주150mg(알리로쿠맙),-,8806520009712,20240501,수입완제품의국내출하시험지체에따른공급부족예상,20240411,수입,20240429,46,프랄런트펜주는전구단백질전환효소섭틸리신켁신9형(PCSK9)에특이적이고높은친화도로결합하는인간단클론항체(mAb)PCSK9억제제로|국내에서다음적응증에허가되어사용되고있습니다:1)원발성고콜레스테롤혈증및혼합형이상지질혈증|2)죽상경화성심혈관계질환.현재국내본의약품과동일주성분(알리로쿠맙)을함유한허가된타제품은없으나동일한작용기전의PCSK9억제제레파타주(에볼로쿠맙)가프랄런트펜주의허가적응증에도사용될수있습니다.다만|프랄런트펜주와동일주성분이아니고molecule상차이가있어해당약물에대한반응은환자마다다를수있으며프랄런트펜주와동일하지않을수있습니다.,신규입고한물량의국내출하시험지연에따른출고불가문제로시장수요대비공급이부족하며|06월01일에는원활한공급을재개하는것을목표로하고있습니다.프랄런트펜주를필요로하는환자들에게미치는영향을최소화하기위해아사는의료기관및도매상과긴밀히소통할것입니다.국내공급을최대한빠르게재개할수있도록최선의노력을다하겠습니다.,20240617,20240430,-,동의함,2208100544,프랄런트펜주150mg(알리로쿠맙),,,,,신청완료,2024-05-01,2024-06-17,2026-03-13T15:42:49.322155
