country_code,country_name,source,medicine_name,active_substance,strength,package_size,dosage_form,company_name,gtin,pharmacode,atc_code,gengrp,status,status_code,delivery_date,estimated_end,days_since_first_report,last_updated,detail_url,scraped_at
CH,Switzerland,drugshortage,CALCIMAGON D3 FORTE KAUTABL ZITRONE DS 30 STK,,,,,Cheplapharm Schweiz GmbH,7680539290146,6739054,A12AX,A12AX99SEBN000001000KAUT,1 aktuell keine Lieferungen,1,10.05.2026,2026-05-10,22,2026-02-19,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27901,2026-03-13T15:42:44.487328
CH,Switzerland,drugshortage,CALCIMAGON D3 Kautabl Zitrone Ds 20 Stk,,,,,CPS Cito Pharma Services GmbH,7680539290351,7174016,A12AX,A12AX99SEBN000000500KAUT,1 aktuell keine Lieferungen,1,offen,,1569,2021-11-25,https://drugshortage.ch/detail_lieferengpass.aspx?ID=14189,2026-03-13T15:42:44.487328
CH,Switzerland,drugshortage,CALCIUM D3 SANDOZ KAUTABL 500/1000 DS 120 STK,,,,,Sandoz Pharmaceuticals AG,7680658240022,6528015,A12AX,A12AX99SEBN300000500KAUT,1 aktuell keine Lieferungen,1,Apr 26,,0,2026-03-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28049,2026-03-13T15:42:44.487328
CH,Switzerland,drugshortage,CANDESARTAN CPS TABL 32 MG 98 STK,,,,,Cheplapharm Schweiz GmbH,7680625690225,7848437,C09CA06,C09CA06SETN000000032TABL,1 aktuell keine Lieferungen,1,offen,,50,2026-01-22,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27685,2026-03-13T15:42:44.487328
CH,Switzerland,drugshortage,CANDESARTAN PLUS CPS TABL 32/12.5MG 98 STK,,,,,Cheplapharm Schweiz GmbH,7680625700221,7848440,C09DA06,C09DA06SETN200000032TABL,1 aktuell keine Lieferungen,1,offen,,22,2026-02-19,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27902,2026-03-13T15:42:44.487328
CH,Switzerland,drugshortage,CARBIDO/LEVODO SANDOZ CR RET TABL 50/200MG 100 STK,,,,,Sandoz Pharmaceuticals AG,7680572750089,3582310,N04BA02,N04BA02SERR000000250RETT,1 aktuell keine Lieferungen,1,Apr 26,,0,2026-03-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28050,2026-03-13T15:42:44.488325
CH,Switzerland,drugshortage,CAVERJECT DC Trockensub 10 mcg Fertspr 2 Stk,,,,,Pfizer AG,7680556740051,2497111,G04BE01,G04BE01LPPN000000010TRSU,1 aktuell keine Lieferungen,1,Ende April 2026,,1031,2026-03-10,https://drugshortage.ch/detail_lieferengpass.aspx?ID=19252,2026-03-13T15:42:44.488325
CH,Switzerland,drugshortage,CAVERJECT DC Trockensub 20 mcg Fertspr 2 Stk,,,,,Pfizer AG,7680556740075,2497134,G04BE01,G04BE01LPPN000000020TRSU,1 aktuell keine Lieferungen,1,Ende März 2026,,1051,2026-03-10,https://drugshortage.ch/detail_lieferengpass.aspx?ID=19053,2026-03-13T15:42:44.488325
CH,Switzerland,drugshortage,CEFPODOXIM SANDOZ FILMTABL 200 MG 20 STK,,,,,Sandoz Pharmaceuticals AG,7680574740071,3519688,J01DD13,J01DD13SETN000000200FILT,1 aktuell keine Lieferungen,1,Mar 26,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27988,2026-03-13T15:42:44.488325
CH,Switzerland,drugshortage,CLEXANE Inj Lös 150 mg/ml 2 Fertspr 1 ml,,,,,Sanofi-Aventis (Suisse) SA,7680494563019,5834678,B01AB05,B01AB05SPPN000000150SOIJ,1 aktuell keine Lieferungen,1,,,1039,2023-05-09,https://drugshortage.ch/detail_lieferengpass.aspx?ID=19184,2026-03-13T15:42:44.488325
CH,Switzerland,drugshortage,CLINDAMYCIN PHOSPHAT Pfizer 600 mg/4ml 10 Amp 4 ml,,,,,Pfizer AG,7680618980043,4874836,J01FF01,J01FF01SPPN000000600SOIJ,1 aktuell keine Lieferungen,1,Ende Feb 2026,,99,2025-12-04,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27289,2026-03-13T15:42:44.488325
CH,Switzerland,drugshortage,CLORAZEPATE Zentiva Filmtabl 20 mg 20 Stk,,,,,Helvepharm AG,7680622350016,4951695,N05BA05,N05BA05SETN000000020FILT,1 aktuell keine Lieferungen,1,,,389,2025-02-17,https://drugshortage.ch/detail_lieferengpass.aspx?ID=24909,2026-03-13T15:42:44.488325
CH,Switzerland,drugshortage,CLORAZEPATE Zentiva Kaps 10 mg 20 Stk,,,,,Helvepharm AG,7680622370038,4951637,N05BA05,N05BA05SETN000000010KAPS,1 aktuell keine Lieferungen,1,,,564,2024-08-26,https://drugshortage.ch/detail_lieferengpass.aspx?ID=23583,2026-03-13T15:42:44.488325
CH,Switzerland,drugshortage,CLORAZEPATE Zentiva Kaps 5 mg 20 Stk,,,,,Helvepharm AG,7680622370014,4951614,N05BA05,N05BA05SETN000000005KAPS,1 aktuell keine Lieferungen,1,,,828,2023-12-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=21269,2026-03-13T15:42:44.489326
CH,Switzerland,drugshortage,CO-ENALAPRIL Spirig HC Tabl 20/12.5 mg 28 Stk,,,,,Spirig HealthCare AG,7680562410078,5462509,C09BA02,C09BA02SETN100000020TABL,1 aktuell keine Lieferungen,1,offen,,127,2025-11-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27060,2026-03-13T15:42:44.489326
CH,Switzerland,drugshortage,COLCTAB TABL 0.5 MG 30 STK,,,,,Streuli Pharma AG,7680679740020,1118728,M04AC01,M04AC01SETN000000500TABL,3 Lieferungen kontingentiert/eingeschränkt,3,kontingentiert,,81,2026-02-19,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27476,2026-03-13T15:42:44.489326
CH,Switzerland,drugshortage,COMPETACT Filmtabl 15/850 mg 28 Stk,,,,,Cheplapharm Schweiz GmbH,7680577250010,3461316,A10BD05,A10BD05SETN000000850FILT,1 aktuell keine Lieferungen,1,offen,,155,2025-10-09,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26879,2026-03-13T15:42:44.489326
CH,Switzerland,drugshortage,CONCERTA RET TABL 36 MG FL 30 STK,,,,,Janssen-Cilag AG,7680562490223,2687231,N06BA04,N06BA04SERR200000036RETT,4 für Spitäler verfügbar; Retail nicht verfügbar,4,Ende Februar 2026,,38,2026-02-03,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27781,2026-03-13T15:42:44.489326
CH,Switzerland,drugshortage,CONDROSULF TABL 800 MG 30 STK,,,,,IBSA Institut Biochimique SA,7680516100161,1427054,M01AX25,M01AX25SETN000000800TABL,1 aktuell keine Lieferungen,1,15.03.2026,2026-03-15,50,2026-01-22,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27687,2026-03-13T15:42:44.489326
CH,Switzerland,drugshortage,CO-RAMIPRIL SANDOZ TABL 2.5/12.5 100 STK,,,,,Sandoz Pharmaceuticals AG,7680573810041,3642839,C09BA05,C09BA05SETN000002500TABL,1 aktuell keine Lieferungen,1,May 26,,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28004,2026-03-13T15:42:44.489326
CH,Switzerland,drugshortage,CORVATON forte Tabl 4 mg 30 Stk,,,,,Cheplapharm Schweiz GmbH,7680419580305,1126312,C01DX12,C01DX12SETN000000004TABL,1 aktuell keine Lieferungen,1,08.12.2025,2025-12-08,120,2025-11-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27108,2026-03-13T15:42:44.489326
CH,Switzerland,drugshortage,CO-TELMISARTAN SANDOZ FILMTABL 80/25 28 STK,,,,,Sandoz Pharmaceuticals AG,7680628860038,6429773,C09DA07,C09DA07SETN100000080FILT,1 aktuell keine Lieferungen,1,Mar 26,,28,2026-02-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27877,2026-03-13T15:42:44.489326
CH,Switzerland,drugshortage,CO-VALSARTAN SANDOZ FILMTABL 160/12.5 98 STK,,,,,Sandoz Pharmaceuticals AG,7680618740067,4804296,C09DA03,C09DA03SETN100000160FILT,1 aktuell keine Lieferungen,1,Apr 26,,0,2026-03-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28051,2026-03-13T15:42:44.490335
CH,Switzerland,drugshortage,CO-VALTAN MEPHA FILMTABL 80/12.5 MG 28 STK,,,,,Mepha Pharma AG,7680593210135,4960926,C09DA03,C09DA03SETN000000080FILT,1 aktuell keine Lieferungen,1,16.03 - 20.03.2026,,84,2026-02-11,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27463,2026-03-13T15:42:44.490335
CH,Switzerland,drugshortage,CO-VALTAN MEPHA FILMTABL 80/12.5 MG 98 STK,,,,,Mepha Pharma AG,7680593210142,4960932,C09DA03,C09DA03SETN000000080FILT,1 aktuell keine Lieferungen,1,16.03 - 20.03.2026,,31,2026-02-10,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27845,2026-03-13T15:42:44.490335
CH,Switzerland,drugshortage,CRYSALIS LEMAN SALBE TB 60 G,,,,,Leman SKL SA,7680685980021,1047844,D05AX52,D05AX52LTEN000000050UNGT,1 aktuell keine Lieferungen,1,03.01.2027,2027-01-03,7,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28033,2026-03-13T15:42:44.490335
CH,Switzerland,drugshortage,CYKLOKAPRON Filmtabl 500 mg 30 Stk,,,,,Viatris Pharma GmbH,7680337410494,1567482,B02AA02,B02AA02SETN000000500FILT,1 aktuell keine Lieferungen,1,TBC,,106,2025-12-01,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27238,2026-03-13T15:42:44.490335
CH,Switzerland,drugshortage,CYTOTEC TABL 200 MCG 30 STK,,,,,Pfizer AG,7680469450344,2542277,A02BB01,A02BB01SETN000000200TABL,1 aktuell keine Lieferungen,1,Mitte März 2026,,8,2026-03-10,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27983,2026-03-13T15:42:44.490335
CH,Switzerland,drugshortage,DAKTARIN Mundgel 20 mg/g Tb 40 g,,,,,JNTL Consumer Health II (Switzerland) GmbH,7680434940153,902582,A01AB09,A01AB09LEBN000000020GELE,1 aktuell keine Lieferungen,1,03.03.2023,2023-03-03,806,2023-12-28,https://drugshortage.ch/detail_lieferengpass.aspx?ID=21535,2026-03-13T15:42:44.490335
CH,Switzerland,drugshortage,DARUNAVIR Viatris Filmtabl 400 mg 60 Stk,,,,,Viatris Pharma GmbH,7680670480048,1046094,J05AE10,J05AE10SETN000000400FILT,1 aktuell keine Lieferungen,1,TBC,,207,2025-12-01,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26415,2026-03-13T15:42:44.491332
CH,Switzerland,drugshortage,DEBRIDAT Filmtabl 100 mg 30 Stk,,,,,F. Uhlmann-Eyraud SA,7680454270483,1395609,A03AA05,A03AA05SETN000000100FILT,1 aktuell keine Lieferungen,1,offen,,246,2025-07-10,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26132,2026-03-13T15:42:44.491332
CH,Switzerland,drugshortage,DEFERASIROX MEPHA LACTAB 90 MG 90 STK,,,,,Mepha Pharma AG,7680676780029,7802703,V03AC03,V03AC03SETN000000090LACT,1 aktuell keine Lieferungen,1,30.03 - 03.04.2026,,31,2026-02-10,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27844,2026-03-13T15:42:44.491332
CH,Switzerland,drugshortage,DEXAMETHASON Zentiva Inj Lös 5 mg/ml 3 Amp 1 ml,,,,,Helvepharm AG,7680410740029,1006106,H02AB02,H02AB02SPPN000003800SOIJ,1 aktuell keine Lieferungen,1,,,263,2025-06-23,https://drugshortage.ch/detail_lieferengpass.aspx?ID=25961,2026-03-13T15:42:44.491332
CH,Switzerland,drugshortage,DEXAMETHASON Zentiva Inj Lös 5 mg/ml Amp 1 ml,,,,,Helvepharm AG,7680410740012,1006107,H02AB02,H02AB02SPPN000003800SOIJ,1 aktuell keine Lieferungen,1,,,241,2025-07-15,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26165,2026-03-13T15:42:44.491332
CH,Switzerland,drugshortage,DILZEM RR Filmtabl 180 mg 100 Stk,,,,,Pfizer AG,7680495770362,1345221,C08DB01,C08DB01SERR000000180FILT,1 aktuell keine Lieferungen,1,N/A,,456,2026-03-05,https://drugshortage.ch/detail_lieferengpass.aspx?ID=24385,2026-03-13T15:42:44.491332
CH,Switzerland,drugshortage,DILZEM RR Filmtabl 180 mg 30 Stk,,,,,Pfizer AG,7680495770287,1345215,C08DB01,C08DB01SERR000000180FILT,1 aktuell keine Lieferungen,1,N/A,,410,2026-03-05,https://drugshortage.ch/detail_lieferengpass.aspx?ID=24749,2026-03-13T15:42:44.491332
CH,Switzerland,drugshortage,DIPROGENTA CREME TB 30 G,,,,,Organon GmbH,7680386950293,665320,D07CC01,D07CC01LTEN100000500CREM,1 aktuell keine Lieferungen,1,08.03.2026,2026-03-08,36,2026-02-05,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27795,2026-03-13T15:42:44.491332
CH,Switzerland,drugshortage,DOCETAXEL Teva liquid Inf Konz 80 mg/4ml Durchstf,,,,,Teva Pharma AG,7680607260088,6984888,L01CD02,L01CD02SPPN000000080INFK,1 aktuell keine Lieferungen,1,06.04. - 10.04.2026,,116,2025-11-17,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27142,2026-03-13T15:42:44.491332
CH,Switzerland,drugshortage,DOMPERIDON LINGUAL SPIRIG HC 10 MG 100 STK,,,,,Spirig HealthCare AG,7680660890024,7073597,A03FA03,A03FA03SELN000000010STAB,1 aktuell keine Lieferungen,1,08.02.2026,2026-02-08,43,2026-01-29,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27741,2026-03-13T15:42:44.492333
CH,Switzerland,drugshortage,DOMPERIDON LINGUAL Spirig HC 10 mg 30 Stk,,,,,Spirig HealthCare AG,7680660890017,7073574,A03FA03,A03FA03SELN000000010STAB,1 aktuell keine Lieferungen,1,22.02.2026,2026-02-22,111,2025-11-22,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27191,2026-03-13T15:42:44.492333
CH,Switzerland,drugshortage,DONEPEZIL Spirig HC Filmtabl 10 mg 98 Stk,,,,,Spirig HealthCare AG,7680628290064,5590377,N06DA02,N06DA02SETN000000010FILT,1 aktuell keine Lieferungen,1,offen,,176,2025-09-18,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26650,2026-03-13T15:42:44.492333
CH,Switzerland,drugshortage,"DORMICUM 15 MG/3ML I.V., I.M., REKTAL 5 AMP 3 ML",,,,,Cheplapharm Schweiz GmbH,7680444480687,943782,N05CD08,N05CD08SPPN000015000SOIJ,1 aktuell keine Lieferungen,1,01.03.2026,2026-03-01,90,2025-12-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27363,2026-03-13T15:42:44.492333
CH,Switzerland,drugshortage,"DORZOCOMP-VISION Gtt Opht 20mg/ml, 5mg/ml 3 x 5 ml",,,,,OmniVision AG,7680656290029,6776463,S01ED51,S01ED51LAON100000005GTTO,1 aktuell keine Lieferungen,1,29.06.2025,2025-06-29,274,2025-06-12,https://drugshortage.ch/detail_lieferengpass.aspx?ID=25897,2026-03-13T15:42:44.492333
CH,Switzerland,drugshortage,"DORZOCOMP-VISION GTT OPHT 20MG/ML, 5MG/ML 5 ML",,,,,OmniVision AG,7680656290012,6776457,S01ED51,S01ED51LAON100000005GTTO,1 aktuell keine Lieferungen,1,offen,,22,2026-02-19,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27904,2026-03-13T15:42:44.492333
CH,Switzerland,drugshortage,"DORZOCOMP-VISION SDU 20MG/ML, 5MG/ML 60 X 0.2 ML",,,,,OmniVision AG,7680691490019,1111562,S01ED51,S01ED51LAON100000005GTTO,1 aktuell keine Lieferungen,1,offen,,15,2026-02-26,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27949,2026-03-13T15:42:44.492333
CH,Switzerland,drugshortage,DOSTINEX TABL 0.5 MG DS 2 STK,,,,,Pfizer AG,7680517560018,7123295,G02CB03,G02CB03SETN000000500TABL,1 aktuell keine Lieferungen,1,Ende März 2026,,36,2026-03-10,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27788,2026-03-13T15:42:44.493330
CH,Switzerland,drugshortage,DRETINELLE 21 Tabl 21 Stk,,,,,Future Health Pharma GmbH,7680623860040,7780990,G03AA12,G03AA12SETN000000003TABL,2 angekündigter Engpass,2,,,1313,2026-01-12,https://drugshortage.ch/detail_lieferengpass.aspx?ID=15900,2026-03-13T15:42:44.493330
CH,Switzerland,drugshortage,DUKORAL SUSP Z EINNEHMEN 1 DOS,,,,,Future Health Pharma GmbH,7680007040051,7852881,J07AE01,J07AE01SEFN000000001SUSP,1 aktuell keine Lieferungen,1,01.04.2026,2026-04-01,60,2026-01-12,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27621,2026-03-13T15:42:44.493330
CH,Switzerland,drugshortage,DULOXETIN MEPHA KAPS 60 MG 100 STK,,,,,Mepha Pharma AG,7680660980107,7739698,N06AX21,N06AX21SETN000000060KAPS,1 aktuell keine Lieferungen,1,12.01 - 16.01.2026,,84,2025-12-19,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27465,2026-03-13T15:42:44.493330
CH,Switzerland,drugshortage,DULOXETIN Sandoz Kaps 30 mg 28 Stk,,,,,Sandoz Pharmaceuticals AG,7680659960011,6638399,N06AX21,N06AX21SETN000000030KAPS,1 aktuell keine Lieferungen,1,Mar 26,,448,2026-01-30,https://drugshortage.ch/detail_lieferengpass.aspx?ID=24454,2026-03-13T15:42:44.493330
CH,Switzerland,drugshortage,DULOXETIN Sandoz Kaps 60 mg 14 Stk,,,,,Sandoz Pharmaceuticals AG,7680659960035,6638413,N06AX21,N06AX21SETN000000060KAPS,1 aktuell keine Lieferungen,1,Mar 26,,410,2026-01-30,https://drugshortage.ch/detail_lieferengpass.aspx?ID=24730,2026-03-13T15:42:44.493330
CH,Switzerland,drugshortage,DULOXETIN Sandoz Kaps 60 mg 28 Stk,,,,,Sandoz Pharmaceuticals AG,7680659960042,6638436,N06AX21,N06AX21SETN000000060KAPS,1 aktuell keine Lieferungen,1,Mar 26,,448,2026-01-30,https://drugshortage.ch/detail_lieferengpass.aspx?ID=24440,2026-03-13T15:42:44.493330
CH,Switzerland,drugshortage,DUOFER FILMTABL ERW 100 STK,,,,,Andreabal AG,7680384230021,7383369,B03AE10,B03AE10SETN100000069FILT,1 aktuell keine Lieferungen,1,offen,,43,2026-01-29,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27742,2026-03-13T15:42:44.493330
CH,Switzerland,drugshortage,DUOFER Filmtabl Erw 40 Stk,,,,,Andreabal AG,7680384230014,7383352,B03AE10,B03AE10SETN100000069FILT,1 aktuell keine Lieferungen,1,offen,,111,2025-12-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27192,2026-03-13T15:42:44.494330
CH,Switzerland,drugshortage,DUOFER FOL FILMTABL 100 STK,,,,,Andreabal AG,7680530480034,7668712,B03AE10,B03AD02SETN000000069FILT,1 aktuell keine Lieferungen,1,03.05.2026,2026-05-03,15,2026-02-26,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27950,2026-03-13T15:42:44.494330
CH,Switzerland,drugshortage,DUOKOPT Gtt Opht 3 Fl 5 ml,,,,,Théa PHARMA S.A.,7680660010026,6785048,S01ED51,S01ED51LAON100000005GTTO,1 aktuell keine Lieferungen,1,22.12.2024,2024-12-22,553,2024-09-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=23690,2026-03-13T15:42:44.494330
CH,Switzerland,drugshortage,DUPHALAC SIRUP 12 FL 500 ML,,,,,VERFORA SA,7680328941235,5629010,A06AD11,A06AD11LEFN000000667SIRZ,1 aktuell keine Lieferungen,1,offen,,43,2026-01-29,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27743,2026-03-13T15:42:44.494330
CH,Switzerland,drugshortage,DUTASTERID DUO Spirig HC Kaps 0.5mg/0.4mg 7 Stk,,,,,Spirig HealthCare AG,7680668750016,7595396,G04CA52,G04CA52SETN000000400KAPS,1 aktuell keine Lieferungen,1,offen,,750,2024-02-22,https://drugshortage.ch/detail_lieferengpass.aspx?ID=22070,2026-03-13T15:42:44.494330
CH,Switzerland,drugshortage,DUTASTERID DUO SPIRIG HC KAPS 0.5MG/0.4MG 90 STK,,,,,Spirig HealthCare AG,7680668750030,7595410,G04CA52,G04CA52SETN000000400KAPS,1 aktuell keine Lieferungen,1,12.04.2026,2026-04-12,43,2026-01-29,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27744,2026-03-13T15:42:44.494330
CH,Switzerland,drugshortage,ECOFENAC FILMTABL 50 MG 20 STK,,,,,Sandoz Pharmaceuticals AG,7680478230487,1301896,M01AB05,M01AB05SETN000000050FILT,1 aktuell keine Lieferungen,1,May 26,,28,2026-02-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27884,2026-03-13T15:42:44.494330
CH,Switzerland,drugshortage,EFEXOR ER Kaps 75 mg 28 Stk,,,,,Viatris Pharma GmbH,7680541680201,1930267,N06AX16,N06AX16SERR000075000KAPS,1 aktuell keine Lieferungen,1,TBC,,1236,2025-12-01,https://drugshortage.ch/detail_lieferengpass.aspx?ID=16642,2026-03-13T15:42:44.494330
CH,Switzerland,drugshortage,EFEXOR ER Kaps 75 mg 98 Stk,,,,,Viatris Pharma GmbH,7680541680393,1930273,N06AX16,N06AX16SERR000075000KAPS,1 aktuell keine Lieferungen,1,TBC,,179,2025-12-01,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26622,2026-03-13T15:42:44.495330
CH,Switzerland,drugshortage,EFFENTORA Buccaltabl 100 mcg 4 Stk,,,,,Curatis AG,7680616690012,5052131,N02AB03,N02AB03SLBN100000100BUCC,1 aktuell keine Lieferungen,1,offen,,148,2025-10-16,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26931,2026-03-13T15:42:44.495330
CH,Switzerland,drugshortage,EFFENTORA Buccaltabl 200 mcg 4 Stk,,,,,Curatis AG,7680616690036,5052154,N02AB03,N02AB03SLBN100000200BUCC,1 aktuell keine Lieferungen,1,offen,,131,2025-11-02,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27039,2026-03-13T15:42:44.495330
CH,Switzerland,drugshortage,EFFILEVO Conti Filmtabl 6 x 28 Stk,,,,,Effik SA,7680652670030,6386207,G03AA07,G03AA07SETN000000100FILT,1 aktuell keine Lieferungen,1,offen,,111,2025-11-22,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27194,2026-03-13T15:42:44.495330
CH,Switzerland,drugshortage,EFIENT FILMTABL 10 MG 28 STK,,,,,Leman SKL SA,7680591360078,4324372,B01AC22,B01AC22SETN000000010FILT,1 aktuell keine Lieferungen,1,offen,,55,2026-01-17,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27661,2026-03-13T15:42:44.495330
CH,Switzerland,drugshortage,EFIENT Filmtabl 10 mg 98 Stk,,,,,Leman SKL SA,7680591360108,4324395,B01AC22,B01AC22SETN000000010FILT,1 aktuell keine Lieferungen,1,21.12.2025,2025-12-21,99,2025-12-04,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27293,2026-03-13T15:42:44.495330
CH,Switzerland,drugshortage,EFIENT FILMTABL 5 MG 98 STK,,,,,Leman SKL SA,7680591360054,4324225,B01AC22,B01AC22SETN000000005FILT,1 aktuell keine Lieferungen,1,22.03.2026,2026-03-22,43,2026-01-29,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27745,2026-03-13T15:42:44.495330
CH,Switzerland,drugshortage,EFUDIX Creme 5 % ohne Fingerlinge Tb 20 g,,,,,MEDA Pharmaceuticals Switzerland GmbH,7680364640024,1020848,L01BC02,L01BC02LTEN000000050CREM,1 aktuell keine Lieferungen,1,KW 25,,189,2026-03-12,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26587,2026-03-13T15:42:44.496328
CH,Switzerland,drugshortage,ELETRIPTAN AXAPHARM FILMTABL 40 MG 20 STK,,,,,axapharm ag,7680659240038,6815996,N02CC06,N02CC06SETN000000040FILT,1 aktuell keine Lieferungen,1,25.03.2025,2025-03-25,42,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27773,2026-03-13T15:42:44.496328
CH,Switzerland,drugshortage,ELETRIPTAN AXAPHARM FILMTABL 40 MG 4 STK,,,,,axapharm ag,7680659240014,6815967,N02CC06,N02CC06SETN000000040FILT,1 aktuell keine Lieferungen,1,25.03.2026,2026-03-25,0,2026-03-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=28048,2026-03-13T15:42:44.496328
CH,Switzerland,drugshortage,ELETRIPTAN AXAPHARM FILMTABL 40 MG 6 STK,,,,,axapharm ag,7680659240021,6815973,N02CC06,N02CC06SETN000000040FILT,1 aktuell keine Lieferungen,1,25.03.2026,2026-03-25,31,2026-03-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27852,2026-03-13T15:42:44.496835
CH,Switzerland,drugshortage,ELETRIPTAN Axapharm Filmtabl 80 mg 6 Stk,,,,,axapharm ag,7680659240045,6816004,N02CC06,N02CC06SETN000000080FILT,1 aktuell keine Lieferungen,1,15.05.2026,2026-05-15,119,2026-02-13,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27132,2026-03-13T15:42:44.496835
CH,Switzerland,drugshortage,ELETRIPTAN MEPHA FILMTABL 40 MG 20 STK,,,,,Mepha Pharma AG,7680656020039,6488356,N02CC06,N02CC06SETN000000040FILT,1 aktuell keine Lieferungen,1,02.03 - 06.03.2026,,31,2026-02-10,https://drugshortage.ch/detail_lieferengpass.aspx?ID=27843,2026-03-13T15:42:44.496835
CH,Switzerland,drugshortage,ELLEACNELLE Drag 3 x 21 Stk,,,,,Stragen Pharma SA,7680569600137,3001431,G03HB01,G03HB01SETN000002035DRAG,1 aktuell keine Lieferungen,1,offen,,330,2026-02-05,https://drugshortage.ch/detail_lieferengpass.aspx?ID=25452,2026-03-13T15:42:44.496835
CH,Switzerland,drugshortage,ELOTRANS Plv 20 Btl 6.03 g,,,,,Helvepharm AG,7680446440450,971353,A07CA,,1 aktuell keine Lieferungen,1,,,221,2025-08-04,https://drugshortage.ch/detail_lieferengpass.aspx?ID=26341,2026-03-13T15:42:44.496835
CH,Switzerland,drugshortage,ENALAPRIL Spirig HC Tabl 10 mg 28 Stk,,,,,Spirig HealthCare AG,7680621490072,5463242,C09AA02,C09AA02SETN000010000TABL,1 aktuell keine Lieferungen,1,offen,,341,2025-04-06,https://drugshortage.ch/detail_lieferengpass.aspx?ID=25339,2026-03-13T15:42:44.496835
