country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,shortage_start,estimated_end,status,scraped_at,atc_code,prk
LV,Latvia,ZVA,Imovax d.T. Adult suspension for injection in pre-filled syringe,Vaccinum diphtheriae et tetani adsorbatum,"0,5 ml",10 pcs,06-0098-02,2020-03-18,,shortage - end date unknown,2026-09-23T21:00:05.108543,,
LV,Latvia,ZVA,Imuldosa,Ustekinumabum,130 mg/26 ml,1 pc,EU/1/24/1872/003,2026-06-03,2027-05-31,shortage,2026-09-23T21:00:05.108618,L04AC05,138274
LV,Latvia,ZVA,Infanrix hexa,"Vaccinum diphtheriae, tetani, pertussis sine cellulis ex elementis praeparatum, hepatitidis B (ADNr), poliomyelitidis inactivatum et haemophili stirpis b coniugatum adsorbatum","0,5 ml",10 pcs,EU/1/00/152/002,2025-09-16,2027-01-01,shortage,2026-09-23T21:00:05.108672,,
LV,Latvia,ZVA,Inflectra,Infliximabum,100 mg,1 pc,EU/1/13/854/001,2024-01-01,,shortage - end date unknown,2026-09-23T21:00:05.108709,L04AB02,54542
LV,Latvia,ZVA,Influcid tablets,"Eupatorium perfoliatum, Bryonia dioica, Phosphorus, Ipecacuanha, Gelsemium, Aconitum",1 UD,40 pcs,00-0990-02,2020-01-20,,shortage - end date unknown,2026-09-23T21:00:05.108744,,
LV,Latvia,ZVA,Influvac suspension for injection,Vaccinum influenzae inactivatum ex corticis antigeniis praeparatum,"0,5 ml",1 pc,24-0156-01,2025-12-16,,shortage - end date unknown,2026-09-23T21:00:05.108779,J07BB02,229512
LV,Latvia,ZVA,Inlyta,Axitinibum,1 mg,56 pcs,EU/1/12/777/002,2026-01-01,,shortage - end date unknown,2026-09-23T21:00:05.108812,L01EK01,104442
LV,Latvia,ZVA,Inlyta,Axitinibum,5 mg,56 pcs,EU/1/12/777/005,2026-01-01,,shortage - end date unknown,2026-09-23T21:00:05.108844,L01EK01,104450
LV,Latvia,ZVA,INOmax,Nitrogenii oxidum,10 l,1 pc,EU/1/01/194/001,2017-01-01,,shortage - end date unknown,2026-09-23T21:00:05.108876,,
LV,Latvia,ZVA,Instillagel 20.9 mg/0.52 mg/ml Gel,"Chlorhexidini digluconas, Lidocaini hydrochloridum",6 ml,1 pc,03-0491-01,2019-08-26,,shortage - end date unknown,2026-09-23T21:00:05.108938,,
LV,Latvia,ZVA,Instillagel 20.9 mg/0.52 mg/ml Gel,"Chlorhexidini digluconas, Lidocaini hydrochloridum",11 ml,1 pc,03-0491-02,2019-08-26,,shortage - end date unknown,2026-09-23T21:00:05.108973,,
LV,Latvia,ZVA,Insulin lispro Sanofi,Insulinum lisprum,300 U/3 ml,5 pcs,EU/1/17/1203/001,2022-03-28,,shortage - end date unknown,2026-09-23T21:00:05.109009,A10AB04,121363
LV,Latvia,ZVA,Insulin lispro Sanofi,Insulinum lisprum,1000 U/10 ml,1 pc,EU/1/17/1203/007,2023-01-30,,shortage - end date unknown,2026-09-23T21:00:05.109041,A10AB04,65838
LV,Latvia,ZVA,Insulin lispro Sanofi,Insulinum lisprum,300 U/3 ml,5 pcs,EU/1/17/1203/005,2025-05-06,,shortage - end date unknown,2026-09-23T21:00:05.109073,A10AB04,121363
LV,Latvia,ZVA,Insuman Basal SoloStar,Insulinum humanum,300 IU/3 ml,5 pcs,EU/1/97/030/148,2024-03-01,,shortage - end date unknown,2026-09-23T21:00:05.109104,A10AB01,
LV,Latvia,ZVA,Invanz,Ertapenemum,1 g,1 pc,EU/1/02/216/001,2016-07-07,,shortage - end date unknown,2026-09-23T21:00:05.109136,J01DH03,63525
LV,Latvia,ZVA,Ipertrofan 40 mg gastro-resistant tablets,Mepartricinum,40 mg,20 pcs,95-0014-01,2016-07-11,,shortage - end date unknown,2026-09-23T21:00:05.109168,A01AB16,
LV,Latvia,ZVA,Ipigrix 5 mg/ml solution for injection,Ipidacrini hydrochloridum,5 mg/1 ml,10 pcs,11-0366-01,2020-06-10,,shortage - end date unknown,2026-09-23T21:00:05.109198,N06DA05,
LV,Latvia,ZVA,Ipinzan 50 mg/1000 mg film-coated tablets,"Vildagliptinum, Metformini hydrochloridum",50 mg/1000 mg,60 pcs,21-0195-07,2025-09-03,,shortage - end date unknown,2026-09-23T21:00:05.109230,,
LV,Latvia,ZVA,Ipraalox 20 mg gastro-resistant tablets,Pantoprazolum,20 mg,14 pcs,11-0064-02,2025-05-25,,shortage - end date unknown,2026-09-23T21:00:05.109268,A02BC02,52272
LV,Latvia,ZVA,Iressa,Gefitinibum,250 mg,30 pcs,EU/1/09/526/002,2019-09-01,,shortage - end date unknown,2026-09-23T21:00:05.109299,L01EB01,90778
LV,Latvia,ZVA,Irinotecan Kabi 20 mg/ml concentrate for solution for infusion,Irinotecani hydrochloridum trihydricum,40 mg/2 ml,1 pc,08-0260-03,2024-04-30,,shortage - end date unknown,2026-09-23T21:00:05.109331,,
LV,Latvia,ZVA,Isentress,Raltegravirum,400 mg,60 pcs,EU/1/07/436/001,2026-08-31,,shortage - end date unknown,2026-09-23T21:00:05.109363,J05AJ01,85804
LV,Latvia,ZVA,Isentress,Raltegravirum,25 mg,60 pcs,EU/1/07/436/003,2026-02-28,,shortage - end date unknown,2026-09-23T21:00:05.109394,J05AJ01,
LV,Latvia,ZVA,Isentress,Raltegravirum,100 mg,60 pcs,EU/1/07/436/004,2026-01-01,,shortage - end date unknown,2026-09-23T21:00:05.109426,J05AJ01,
LV,Latvia,ZVA,ISMN STADA 20 mg tablets,Isosorbidi mononitras,20 mg,100 pcs,05-0087-02,2026-04-28,,leaving the market,2026-09-23T21:00:05.109467,C01DA08,
LV,Latvia,ZVA,ISMN STADA 40 mg tablets,Isosorbidi mononitras,40 mg,100 pcs,05-0088-02,2026-04-28,,leaving the market,2026-09-23T21:00:05.109503,C01DA08,
LV,Latvia,ZVA,Isoket 1.25 mg/dose spray,Isosorbidi dinitras,"1,25 mg/1 dose",300 pcs,99-0862-01,2026-02-04,,leaving the market,2026-09-23T21:00:05.109537,C01DA08,
LV,Latvia,ZVA,Isomonit 60 mg prolonged-release tablets,Isosorbidi mononitras,60 mg,60 pcs,03-0479-03,2024-02-01,,shortage - end date unknown,2026-09-23T21:00:05.109568,C01DA08,
LV,Latvia,ZVA,Itivas 100 mg film-coated tablets,Imatinibum,100 mg,60 pcs,13-0055-03,2021-06-30,,shortage - end date unknown,2026-09-23T21:00:05.109597,L01EA01,71293
LV,Latvia,ZVA,Itivas 400 mg film-coated tablets,Imatinibum,400 mg,60 pcs,13-0056-03,2022-06-28,,leaving the market,2026-09-23T21:00:05.109629,L01EA01,71307
LV,Latvia,ZVA,Itivas 400 mg film-coated tablets,Imatinibum,400 mg,30 pcs,13-0056-02,2026-05-27,,leaving the market,2026-09-23T21:00:05.109662,L01EA01,71307
LV,Latvia,ZVA,Itranols 100 mg cietās kapsulas,Itraconazolum,100 mg,10 pcs,01-0186-02,2017-10-02,,shortage - end date unknown,2026-09-23T21:00:05.109695,J02AC02,32336
LV,Latvia,ZVA,Ivabradine Accord,Ivabradinum,5 mg,56 pcs,EU/1/17/1190/003,2026-07-08,,leaving the market,2026-09-23T21:00:05.109728,C01EB17,81213
LV,Latvia,ZVA,Ivabradine Accord,Ivabradinum,"7,5 mg",56 pcs,EU/1/17/1190/010,2026-07-08,,leaving the market,2026-09-23T21:00:05.109761,C01EB17,81213
LV,Latvia,ZVA,Ivabradine Anpharm,Ivabradinum,5 mg,56 pcs,EU/1/15/1041/003,2026-04-28,,shortage - end date unknown,2026-09-23T21:00:05.109794,C01EB17,81213
LV,Latvia,ZVA,Ivabradine Anpharm,Ivabradinum,"7,5 mg",56 pcs,EU/1/15/1041/010,2026-04-28,,shortage - end date unknown,2026-09-23T21:00:05.109825,C01EB17,81213
LV,Latvia,ZVA,Ivabradine Viatris 5 mg film-coated tablets,Ivabradinum,5 mg,56 pcs,16-0252-13,2023-04-01,,leaving the market,2026-09-23T21:00:05.109860,C01EB17,81213
LV,Latvia,ZVA,Ivabradine Viatris 7.5 mg film-coated tablets,Ivabradinum,"7,5 mg",56 pcs,16-0253-13,2024-12-18,,leaving the market,2026-09-23T21:00:05.109894,C01EB17,81213
LV,Latvia,ZVA,Ivabradine Zentiva,Ivabradinum,5 mg,56 pcs,EU/1/16/1144/003,2020-08-05,,shortage - end date unknown,2026-09-23T21:00:05.109924,C01EB17,81213
LV,Latvia,ZVA,Ivabradine Zentiva,Ivabradinum,"7,5 mg",56 pcs,EU/1/16/1144/010,2023-04-17,,shortage - end date unknown,2026-09-23T21:00:05.109954,C01EB17,81213
LV,Latvia,ZVA,Janumet,"Sitagliptinum, Metformini hydrochloridum",50 mg/850 mg,196 pcs,EU/1/08/455/015,2024-08-20,,shortage - end date unknown,2026-09-23T21:00:05.109983,,
LV,Latvia,ZVA,Janumet,"Sitagliptinum, Metformini hydrochloridum",50 mg/850 mg,56 pcs,EU/1/08/455/003,2024-08-20,,shortage - end date unknown,2026-09-23T21:00:05.110014,,
LV,Latvia,ZVA,Janumet,"Sitagliptinum, Metformini hydrochloridum",50 mg/1000 mg,56 pcs,EU/1/08/455/010,2024-08-20,,shortage - end date unknown,2026-09-23T21:00:05.110043,,
LV,Latvia,ZVA,Janumet,"Sitagliptinum, Metformini hydrochloridum",50 mg/1000 mg,196 pcs,EU/1/08/455/016,2024-08-20,,shortage - end date unknown,2026-09-23T21:00:05.110071,,
LV,Latvia,ZVA,Januvia,Sitagliptinum,25 mg,28 pcs,EU/1/07/383/002,2018-04-01,,shortage - end date unknown,2026-09-23T21:00:05.110100,A10BH01,218103
LV,Latvia,ZVA,Januvia,Sitagliptinum,50 mg,28 pcs,EU/1/07/383/008,2024-08-20,,shortage - end date unknown,2026-09-23T21:00:05.110127,A10BH01,218111
LV,Latvia,ZVA,Januvia,Sitagliptinum,100 mg,28 pcs,EU/1/07/383/014,2024-08-20,,shortage - end date unknown,2026-09-23T21:00:05.110155,A10BH01,218138
LV,Latvia,ZVA,Januvia,Sitagliptinum,100 mg,98 pcs,EU/1/07/383/017,2024-08-20,,shortage - end date unknown,2026-09-23T21:00:05.110185,A10BH01,218138
LV,Latvia,ZVA,Jazeta 100 mg film-coated tablets,Sitagliptinum,100 mg,28 pcs,21-0201-02,2025-10-17,,shortage - end date unknown,2026-09-23T21:00:05.110220,A10BH01,218138
LV,Latvia,ZVA,Jazeta 50 mg film-coated tablets,Sitagliptinum,50 mg,28 pcs,21-0200-02,2025-09-04,,shortage - end date unknown,2026-09-23T21:00:05.360961,A10BH01,218111
LV,Latvia,ZVA,JEVTANA,Cabazitaxelum,"1,5 ml/4,5 ml",1 pc,EU/1/11/676/001,2025-04-08,,shortage - end date unknown,2026-09-23T21:00:05.361008,L01CD04,98434
LV,Latvia,ZVA,Kaletra,"Lopinavirum, Ritonavirum",60 ml,5 pcs,EU/1/01/172/003,2023-01-01,,shortage - end date unknown,2026-09-23T21:00:05.361043,,
LV,Latvia,ZVA,Kaletra,"Lopinavirum, Ritonavirum",60 ml,2 pcs,EU/1/01/172/009,2023-01-01,,shortage - end date unknown,2026-09-23T21:00:05.361073,,
LV,Latvia,ZVA,Kaletra,"Lopinavirum, Ritonavirum",200 mg/50 mg,120 pcs,EU/1/01/172/004,2024-08-09,,shortage - end date unknown,2026-09-23T21:00:05.361101,,
LV,Latvia,ZVA,Kaletra,"Lopinavirum, Ritonavirum",100 mg/25 mg,60 pcs,EU/1/01/172/006,2023-01-01,,shortage - end date unknown,2026-09-23T21:00:05.361128,,
LV,Latvia,ZVA,Kamiren 4 mg tablets,Doxazosinum,4 mg,30 pcs,01-0181-01,2021-12-22,,shortage - end date unknown,2026-09-23T21:00:05.361157,C02CA04,53589
LV,Latvia,ZVA,Kapidin 10 mg film-coated tablets,Lercanidipini hydrochloridum,10 mg,28 pcs,12-0142-14,2026-01-15,,leaving the market,2026-09-23T21:00:05.361193,C08CA13,
LV,Latvia,ZVA,Kapidin 20 mg film-coated tablets,Lercanidipini hydrochloridum,20 mg,28 pcs,12-0143-14,2026-07-06,,leaving the market,2026-09-23T21:00:05.361226,C08CA13,43087
LV,Latvia,ZVA,Karvidil 12.5 mg tablets,Carvedilolum,"12,5 mg",28 pcs,03-0346-01,2026-03-25,,leaving the market,2026-09-23T21:00:05.361256,C07AG02,74241
LV,Latvia,ZVA,Karvidil 25 mg tablets,Carvedilolum,25 mg,28 pcs,03-0347-01,2026-03-25,,leaving the market,2026-09-23T21:00:05.361284,C07AG02,41009
LV,Latvia,ZVA,Karvidil 6.25 mg tablets,Carvedilolum,"6,25 mg",28 pcs,03-0345-01,2026-03-25,,leaving the market,2026-09-23T21:00:05.361313,C07AG02,47864
LV,Latvia,ZVA,Kenalog 40 mg/ml suspension for injection,Triamcinoloni acetonidum,40 mg/1 ml,5 pcs,94-0041-01,2026-07-27,2026-10-28,shortage,2026-09-23T21:00:05.361349,D07AC08,
LV,Latvia,ZVA,Kestine 10 mg film-coated tablets,Ebastinum,10 mg,30 pcs,99-0237-04,2018-08-13,,shortage - end date unknown,2026-09-23T21:00:05.361377,R06AX22,66826
LV,Latvia,ZVA,Kestine 10 mg film-coated tablets,Ebastinum,10 mg,10 pcs,02-0115-01,2018-08-13,,shortage - end date unknown,2026-09-23T21:00:05.361403,R06AX22,66826
LV,Latvia,ZVA,Ketanov 10 mg film-coated tablets,Ketorolacum trometamolum,10 mg,20 pcs,I000445-01,2020-02-14,,shortage - end date unknown,2026-09-23T21:00:05.361429,M01AB15,
LV,Latvia,ZVA,Ketanov 10 mg film-coated tablets,Ketorolacum trometamolum,10 mg,20 pcs,I000430-01,2020-02-14,,shortage - end date unknown,2026-09-23T21:00:05.361454,M01AB15,
LV,Latvia,ZVA,Kineret,Anakinrum,"100 mg/0,67 ml",28 pcs,EU/1/02/203/007,2019-01-16,,shortage - end date unknown,2026-09-23T21:00:05.361480,L04AC03,
LV,Latvia,ZVA,Kiovig,Immunoglobulinum humanum normale,20 g/200 ml,1 pc,EU/1/05/329/005,2018-06-28,,shortage - end date unknown,2026-09-23T21:00:05.361506,J06BA02,
LV,Latvia,ZVA,Klimaktoplan tablets,"Cimicifuga, Sepia officinalis, Ignatia amara, Sanguinaria",1 UD,100 pcs,15-0266-01,2019-10-28,,shortage - end date unknown,2026-09-23T21:00:05.361531,,
LV,Latvia,ZVA,Komboglyze,"Saxagliptinum, Metformini hydrochloridum","2,5 mg/1000 mg",60 pcs,EU/1/11/731/009,2024-03-27,,leaving the market,2026-09-23T21:00:05.361562,,
LV,Latvia,ZVA,Komboglyze,"Saxagliptinum, Metformini hydrochloridum","2,5 mg/850 mg",60 pcs,EU/1/11/731/003,2024-03-27,,leaving the market,2026-09-23T21:00:05.361592,,
LV,Latvia,ZVA,"Kreon 25 000 U gastro-resistant capsules, hard",Pancreatis pulvis,25000 U,20 pcs,99-0595-05,2025-02-01,,shortage - end date unknown,2026-09-23T21:00:05.361619,A09AA02,100331
