country_code,country_name,source,medicine_name,active_substance,strength,package_size,atc_code,dosage_form,status,shortage_start,estimated_end,shortage_reason,manufacturer,company,registration_no,scraped_at
SA,Saudi Arabia,SFDA,CARDEX PLUS 10/25 mg F.C TABLETS,"HYDROCHLOROTHIAZIDE,BISOPROLOL FUMARATE",,24,,,Currently in Shortage,2023-01-12,2024-12-25,Commercial /Manufacturing Issue,TABUK PHARMACEUTICAL MANUFACTURING CO.,SAUDI INTERNATIONAL TRADING COMPANY LTD (SITCO),1809234222,2026-03-19T14:48:00.383553
SA,Saudi Arabia,SFDA,XYLO-MEPHA 0.1% NASAL SPRAY,XYLOMETAZOLINE HYDROCHLORIDE,,30,R01AA07,,Currently in Shortage,2023-01-06,2024-12-25,Commercial /Manufacturing Issue,MERCKLE,Cigalah Group,42-222-10,2026-03-19T14:48:00.386562
SA,Saudi Arabia,SFDA,PREMOSAN 10MG,METOCLOPRAMIDE HYDROCHLORIDE,,38,A03FA01,,Currently in Shortage,2022-01-10,2024-12-25,Commercial /Manufacturing Issue,GULF PHARMACEUTICAL INDUSTIRES- JULPHAR,Cigalah Group,312-186-22,2026-03-19T14:48:00.387563
SA,Saudi Arabia,SFDA,OCRAN,OCTREOTIDE ACETATE,,43,H01CB02,,Currently in Shortage,2022-09-05,2024-12-25,Commercial /Manufacturing Issue,GP PHARM SA,MS Pharma Saudi (MSPS),1110211134,2026-03-19T14:48:00.389565
SA,Saudi Arabia,SFDA,ADOL SINUS 325MG-30MG CAPLET,"PARACETAMOL,PSEUDOEPHEDRINE HYDROCHLORIDE",,50,N02BE01,,Currently in Shortage,2021-01-10,2024-12-25,Commercial /Manufacturing Issue,Gulf Pharmaceutical Industries (Julphar),Cigalah Group,2003245065,2026-03-19T14:48:00.391564
SA,Saudi Arabia,SFDA,JULMENTIN 156.25 MG POWDER FOR SUSP,"AMOXICILLIN,CLAVULANIC ACID",,50,J01CA04,,Currently in Shortage,2021-01-10,2024-12-24,Commercial /Manufacturing Issue,Gulf Pharmaceutical Industries (Julphar),Cigalah Group,0610258331,2026-03-19T14:48:00.393562
SA,Saudi Arabia,SFDA,JULMENTIN 375 MG TAB,"AMOXICILLIN,CLAVULANIC ACID",,50,J01CA04,,Currently in Shortage,2021-01-10,2024-12-24,Regulations Related Issue,Gulf Pharmaceutical Industries (Julphar),Cigalah Group,0307257686,2026-03-19T14:48:00.395562
SA,Saudi Arabia,SFDA,HAEMOPROCT,"TRIBENOSIDE,LIDOCAINE HYDROCHLORIDE",,29,N01BB02,,Currently in Shortage,2023-07-27,2024-12-23,Commercial /Manufacturing Issue,Gulf Pharmaceutical Industries (Julphar),Cigalah Group,0501268857,2026-03-19T14:48:00.397569
SA,Saudi Arabia,SFDA,ACETAB 50 MG TABLETS,CAPTOPRIL,,4,C09AA01,,Currently in Shortage,2024-12-15,2024-12-18,Commercial /Manufacturing Issue,KUWAIT SAUDI PHARMACEUTICAL INDUSTRIES,ZIMMO TRADING ESTABLISHMENT,0801256558,2026-03-19T14:48:00.403089
SA,Saudi Arabia,SFDA,AXOR 20 mg film-coated tablet,PAROXETINE,,24,N06AB05,,Currently in Shortage,2024-01-12,2024-12-18,MAH/Agent changed,RIYADH PHARMA,RIYADH PHARMA,4-801-20,2026-03-19T14:48:00.406088
SA,Saudi Arabia,SFDA,AXOR 40 mg film-coated tablet,PAROXETINE,,24,N06AB05,,Currently in Shortage,2024-01-12,2024-12-18,MAH/Agent changed,RIYADH PHARMA,RIYADH PHARMA,6-801-20,2026-03-19T14:48:00.408089
SA,Saudi Arabia,SFDA,AXOR 30 mg film-coated tablet,PAROXETINE,,24,N06AB05,,Currently in Shortage,2024-01-12,2024-12-18,MAH/Agent changed,RIYADH PHARMA,RIYADH PHARMA,5-801-20,2026-03-19T14:48:00.409594
SA,Saudi Arabia,SFDA,TECANA 20MG/ML VIAL,IRINOTECAN,,14,L01CE02,,Currently in Shortage,2023-01-10,2024-10-12,Regulations Related Issue,Actavis Italy SpA,Boston Oncology Arabia,6-5251-19,2026-03-19T14:48:00.413116
SA,Saudi Arabia,SFDA,OXETINE 20MG F.C. TABLETS,FLUOXETINE,,28,N06AB03,,Currently in Shortage,2022-01-11,2024-09-12,Commercial /Manufacturing Issue,The Jordanian Pharmaceutical Manufacturing Medical Equipment Co. Ltd. (JPM),Dallah Health Care Company,0701256530,2026-03-19T14:48:00.415125
SA,Saudi Arabia,SFDA,SAXID 4MG TABLET,RISPERIDONE,,24,N05AX08,,Currently in Shortage,2023-03-31,2024-09-12,Commercial /Manufacturing Issue,The Jordanian Pharmaceutical Manufacturing Medical Equipment Co. Ltd. (JPM),Dallah Health Care Company,75-171-11,2026-03-19T14:48:00.417709
SA,Saudi Arabia,SFDA,RELPAX 20MG TABLET,ELETRIPTAN,,25,N02CC06,,Currently in Shortage,2024-11-24,2024-02-12,Commercial /Manufacturing Issue,Pfizer Italia S.R.L,Viatris Arabia Limited,66-892-17,2026-03-19T14:48:00.419707
SA,Saudi Arabia,SFDA,CELEBREX 100MG CAPSULE,CELECOXIB,,25,M01AH01,,Currently in Shortage,2024-11-24,2024-11-28,Commercial /Manufacturing Issue,Pfizer Pharmaceutical LLC,Viatris Arabia Limited,62-892-17,2026-03-19T14:48:00.420707
SA,Saudi Arabia,SFDA,DETRUSITOL RETARD 2 mg capsule,TOLTERODINE TARTRATE,,25,G04BD07,,Currently in Shortage,2024-11-24,2024-11-26,Commercial /Manufacturing Issue,PFIZER,Viatris Arabia Limited,2605222072,2026-03-19T14:48:00.424120
SA,Saudi Arabia,SFDA,CELEBREX 400 mg capsule,CELECOXIB,,13,M01AH01,,Currently in Shortage,2024-11-18,2024-11-20,Commercial /Manufacturing Issue,VIATRIS PHARMACEUTICALS LLC,Viatris Arabia Limited,1-5702-22,2026-03-19T14:48:00.426118
SA,Saudi Arabia,SFDA,Isolone,PREDNISOLONE,,26,H02AB06,,Currently in Shortage,2023-01-11,2024-11-20,MAH/Agent changed,SOTHEMA,Cigalah Group,3009200173,2026-03-19T14:48:00.428123
SA,Saudi Arabia,SFDA,Paracetamol Kabi,PARACETAMOL,,26,N02BE01,,Currently in Shortage,2023-01-11,2024-11-20,MAH/Agent changed,FRESENIUS KABI,Faisal Musaed El Seif Saudi Pharmaceutical Co.,11-174-20,2026-03-19T14:48:00.431120
SA,Saudi Arabia,SFDA,UNASYN 1000:500MG VIAL,"AMPICILLIN,SULBACTAM",,67,J01CR01,,Currently in Shortage,2020-04-01,2024-11-20,Global Shortage,KELA LABORATORIA,"Farouk, Maamoun Tamer & CO",3012246504,2026-03-19T14:48:00.434134
SA,Saudi Arabia,SFDA,Fasturtec,RASBURICASE,,33,V03AF07,,Currently in Shortage,2022-01-05,2024-11-14,Commercial /Manufacturing Issue,sanofi S.R.L,Sanofi Arabia Trading Co. Ltd,1301221588,2026-03-19T14:48:00.436117
SA,Saudi Arabia,SFDA,SOFOCURE 400 mg film-coated tablet,SOFOSBUVIR,,5,J05AP55,,Currently in Shortage,2024-06-11,2024-12-11,Commercial /Manufacturing Issue,EUROPEAN EGYPTIAN PHARMACEUTICAL IND. CO,BATTERJEE PHARMACEUTICAL FACTORY,1205222018,2026-03-19T14:48:00.438118
SA,Saudi Arabia,SFDA,BETASAL OINTMENT,"SALICYLIC ACID,BETAMETHASONE",,4,D07AC01,,Currently in Shortage,2024-06-11,2024-07-11,Commercial /Manufacturing Issue,BATTERJEE PHARMACETICAL FACTORY,BATTERJEE PHARMACEUTICAL FACTORY,19-590-11,2026-03-19T14:48:00.440159
SA,Saudi Arabia,SFDA,Apixaban BOS,APIXABAN,,14,B01AF02,,Currently in Shortage,2023-01-10,2024-07-11,Commercial /Manufacturing Issue,Natco Pharma Limited,Boston Oncology Arabia,0811222885,2026-03-19T14:48:00.442425
SA,Saudi Arabia,SFDA,Hizentra 4 g per 20 ml PFS,HUMAN NORMAL IMMUNOGLOBULIN,,12,,,Currently in Shortage,2024-09-29,2024-03-11,Commercial /Manufacturing Issue,CSL BEHRING,ZIMMO TRADING ESTABLISHMENT,1306222183,2026-03-19T14:48:00.444428
SA,Saudi Arabia,SFDA,ARIPEX 10 mg tablet,ARIPIPRAZOLE,,2,N05AX12,,Currently in Shortage,2024-01-10,2024-10-30,Commercial /Manufacturing Issue,DAMMAM PHARMA,DAMMAM PHARMA,2501221641,2026-03-19T14:48:00.446426
SA,Saudi Arabia,SFDA,RIBAVIN 200 MG CAPSULES,RIBAVIRIN,,26,J05AP01,,Currently in Shortage,2024-10-28,2024-10-30,Regulations Related Issue,The Arab Pharmaceutical Manufacturing PSC (Sahab) Co Ltd,Salehiya Trading Co.,2001268970,2026-03-19T14:48:00.449431
SA,Saudi Arabia,SFDA,XYNTHA 500 I.U. POWDER FOR SOLUTION FOR INJECTION,MOROCTOCOG ALFA,,8,B02BD02,,Currently in Shortage,2024-10-21,2024-10-28,Global Shortage,WYETH,Pfizer Saudi Trading,6-752-12,2026-03-19T14:48:00.452464
SA,Saudi Arabia,SFDA,PARACETAMOL B.Braun 10 mg/ml solution for infusion,PARACETAMOL,,36,N02BE01,,Currently in Shortage,2022-10-14,2024-10-17,Commercial /Manufacturing Issue,B. BRAUN MEDICAL A.G,Medical Supplies And Services Co Ltd (Mediserv),2602256941,2026-03-19T14:48:00.454461
SA,Saudi Arabia,SFDA,CALCIUM GLUCONATE 10% AMP,CALCIUM GLUCONATE,,2,B05XA19,,Currently in Shortage,2024-01-05,2024-10-13,Commercial /Manufacturing Issue,B. BRAUN,Medical Supplies And Services Co Ltd (Mediserv),2207245624,2026-03-19T14:48:00.456517
SA,Saudi Arabia,SFDA,SINGULAIR PAEDIATRIC 4 MG CHEWABLE TAB,MONTELUKAST SODIUM,,6,R03DC03,,Currently in Shortage,2024-10-13,2024-10-13,Commercial /Manufacturing Issue,MERCK SHARP & DOHME,"Farouk, Maamoun Tamer & CO",0803210590,2026-03-19T14:48:00.458821
SA,Saudi Arabia,SFDA,TABIFLEX COOL 1% GEL,DICLOFENAC SODIUM,,12,M01AB05,,Currently in Shortage,2024-06-10,2024-10-13,Commercial /Manufacturing Issue,TABUK PHARMACEUTICAL MANUFACTURING CO.,Tabuk Pharmaceutical Manufacturing Company,2011246299,2026-03-19T14:48:00.460819
SA,Saudi Arabia,SFDA,TRACUTIL SOLUSION FOR INFUSION AMPOULE,"IRON CHLORIDE TETRAHYDRATE,ZINC CHLORIDE,SODIUM FLUORIDE,SODIUM SELENITE PENTAHYDRATE,CHROMIUM CHLORIDE HEXAHYDRATE,SODIUM MOLYBDATE",,0,A01AA01,,Currently in Shortage,2024-03-09,2024-10-10,Commercial /Manufacturing Issue,B. BRAUN,Medical Supplies And Services Co Ltd (Mediserv),63-188-04,2026-03-19T14:48:00.462818
SA,Saudi Arabia,SFDA,0.9% w/v SODIUM CHLORIDE for irrigation,SODIUM CHLORIDE,,2,B05CB01,,Currently in Shortage,2024-09-30,2024-07-10,Commercial /Manufacturing Issue,Pharmaceutical Solution Industries (PSI),Pharmaceutical Solution Industries (PSI),3005222095,2026-03-19T14:48:00.463822
SA,Saudi Arabia,SFDA,STERILE WATER for injection,WATER,,12,Z,,Currently in Shortage,2024-06-10,2024-07-10,Commercial /Manufacturing Issue,TABUK PHARMACEUTICAL MANUFACTURING CO.,Tabuk Pharmaceutical Manufacturing Company,2510211226,2026-03-19T14:48:00.466789
SA,Saudi Arabia,SFDA,SOD. CHLORIDE 0.9% FOR IRRIGATION,SODIUM CHLORIDE,,3,B05CB01,,Currently in Shortage,2024-09-30,2024-07-10,Commercial /Manufacturing Issue,Pharmaceutical Solution Industries (PSI),Pharmaceutical Solution Industries (PSI),2107222335,2026-03-19T14:48:00.468785
SA,Saudi Arabia,SFDA,SOD. CHLORIDE 0.9% FOR IRRIGATION,SODIUM CHLORIDE,,3,B05CB01,,Currently in Shortage,2024-09-30,2024-07-10,Commercial /Manufacturing Issue,Pharmaceutical Solution Industries (PSI),Pharmaceutical Solution Industries (PSI),3005222104,2026-03-19T14:48:00.470786
SA,Saudi Arabia,SFDA,PANZYGA,HUMAN IMMUNOGLOBULIN PROTEINS,,12,,,Currently in Shortage,2024-09-29,2024-06-10,Commercial /Manufacturing Issue,OCTAPHARMA,SAUDI INTERNATIONAL TRADING COMPANY LTD (SITCO),6-5098-20,2026-03-19T14:48:00.471818
SA,Saudi Arabia,SFDA,TABICLOR 375 MG- 5ML ORAL SUSPNSION,CEFACLOR,,12,J01DC04,,Currently in Shortage,2024-06-10,2024-06-10,Commercial /Manufacturing Issue,TABUK PHARMACEUTICAL MANUFACTURING CO.,Tabuk Pharmaceutical Manufacturing Company,2401233161,2026-03-19T14:48:00.474871
SA,Saudi Arabia,SFDA,TABICLOR 250MG-5ML SUSP,CEFACLOR,,12,J01DC04,,Currently in Shortage,2024-06-10,2024-06-10,Commercial /Manufacturing Issue,TABUK PHARMACEUTICAL MANUFACTURING CO.,Tabuk Pharmaceutical Manufacturing Company,0802244872,2026-03-19T14:48:00.476874
SA,Saudi Arabia,SFDA,TABICLOR 125MG-5ML SUSP,CEFACLOR,,12,J01DC04,,Currently in Shortage,2024-06-10,2024-06-10,Commercial /Manufacturing Issue,TABUK PHARMACEUTICAL MANUFACTURING CO.,Tabuk Pharmaceutical Manufacturing Company,0802244874,2026-03-19T14:48:00.478906
SA,Saudi Arabia,SFDA,LOCASONE 0.1% cream,MOMETASONE FUROATE,,25,D07AC13,,Currently in Shortage,2022-01-11,2024-09-30,Commercial /Manufacturing Issue,DEEF PHARMACEUTICAL INDUSTRIES,DEEF MARKITING COMPANY,69-539-14,2026-03-19T14:48:00.479871
SA,Saudi Arabia,SFDA,OMIZ PLUS 20MG CAPSULE,"OMEPRAZOLE,SODIUM BICARBONATE",,12,A02BC01,,Currently in Shortage,2024-09-19,2024-09-30,Commercial /Manufacturing Issue,TABUK PHARMACEUTICAL MANUFACTURING CO.,Tabuk Pharmaceutical Manufacturing Company,1501244718,2026-03-19T14:48:00.481874
SA,Saudi Arabia,SFDA,ZITHROMAX 500 MG POWDER FOR IV INFUSION,AZITHROMYCIN,,45,J01FA10,,Currently in Shortage,2022-01-03,2024-09-26,Global Shortage,PHARMACIA UPJOHN,"Farouk, Maamoun Tamer & CO",2003257114,2026-03-19T14:48:00.482878
SA,Saudi Arabia,SFDA,INFLUVAC VACCINE,"A/Victoria/2570/2019 (H1N1)pdm09- like virus,A/Darwin/9/2021 (H3N2)-like virus,B/Austria/1359417/2021 (B/Victoria lineage)-like virus",,6,,,Currently in Shortage,2024-12-09,2024-09-17,Commercial /Manufacturing Issue,ABBOTT BIOLOGICALS,"Farouk, Maamoun Tamer & CO",1-728-96,2026-03-19T14:48:00.485880
SA,Saudi Arabia,SFDA,LETIREM 250 MG FILM COATED TABLET,LEVETIRACETAM,,2,N03AX14,,Currently in Shortage,2024-04-09,2024-11-09,Commercial /Manufacturing Issue,"BLUEPHARMA INDUSTRIA FARMACEUTICA, S.A",ARAC HEALTHCARE,5-5128-19,2026-03-19T14:48:00.487919
SA,Saudi Arabia,SFDA,Tralix,LINAGLIPTIN,,3,A10BH05,,Currently in Shortage,2024-08-09,2024-10-09,Commercial /Manufacturing Issue,Alrai Pharmaceutical industry Co. (L.L.C),ZIMMO TRADING ESTABLISHMENT,2108245797,2026-03-19T14:48:00.488879
SA,Saudi Arabia,SFDA,AZAR-D 100/25 mg film-coated tablet,"LOSARTAN POTASSIUM,HYDROCHLOROTHIAZIDE",,3,C09CA01,,Currently in Shortage,2024-04-09,2024-09-09,Commercial /Manufacturing Issue,SPIMACO,ARAC HEALTHCARE,11-809-14,2026-03-19T14:48:00.489879
SA,Saudi Arabia,SFDA,Bosfit,BOSENTAN,,18,C02KX01,,Currently in Shortage,2024-07-03,2024-09-09,MAH/Agent changed,Aurobindo Pharma Limited Unit VII,Aurobindo Pharma Saudi Arabia Limited,1905210737,2026-03-19T14:48:00.493094
SA,Saudi Arabia,SFDA,Bosfit,BOSENTAN,,18,C02KX01,,Currently in Shortage,2024-07-03,2024-09-09,MAH/Agent changed,Aurobindo Pharma Limited Unit VII,Aurobindo Pharma Saudi Arabia Limited,1110211124,2026-03-19T14:48:00.496048
SA,Saudi Arabia,SFDA,Fostimon 225 I.U,UROFOLLITROPIN,,11,G03GA04,,Currently in Shortage,2024-01-09,2024-08-09,Commercial /Manufacturing Issue,IBSA Institut Biochimique SA,ZIMMO TRADING ESTABLISHMENT,3-5186-19,2026-03-19T14:48:00.497076
SA,Saudi Arabia,SFDA,FERROVEN 20 mg/ml injection,FERRIC HYDROXIDE,,2,,,Currently in Shortage,2024-03-09,2024-05-09,Commercial /Manufacturing Issue,Pharmaceutical Solution Industries (PSI),Pharmaceutical Solution Industries (PSI),2911211395,2026-03-19T14:48:00.500416
SA,Saudi Arabia,SFDA,SCANDICAINE 3% CARTRIDGE 1.8ML,MEPIVACAINE HYDROCHLORIDE,,3,N01BB03,,Currently in Shortage,2024-01-08,2024-08-27,Commercial /Manufacturing Issue,SEPTODENT,Medical Care Solutions Company,2503245094,2026-03-19T14:48:00.502400
SA,Saudi Arabia,SFDA,BONVIVA 150 MG F.C. TABLETS,IBANDRONIC ACID,,1,M05BA06,,Currently in Shortage,2024-01-07,2024-08-22,Commercial /Manufacturing Issue,ROCHE,SAUDI INTERNATIONAL TRADING COMPANY LTD (SITCO),0711222880,2026-03-19T14:48:00.504398
SA,Saudi Arabia,SFDA,ACTEMRA 20 MG/ML Solution for injection/infusion,TOCILIZUMAB,,1,L04AC07,,Currently in Shortage,2024-08-21,2024-08-22,Commercial /Manufacturing Issue,CHUGAI PHARMACEUTICAL CO LTD,ALNAGHI COMPANY,273-24-14,2026-03-19T14:48:00.506398
SA,Saudi Arabia,SFDA,OXYNORM 20MG CAPSULE,OXYCODONE HYDROCHLORIDE,,1,N02AA05,,Currently in Shortage,2024-08-15,2024-08-19,Commercial /Manufacturing Issue,Bard Pharmaceuticals Limited,ARAC HEALTHCARE,1111258572,2026-03-19T14:48:00.508398
SA,Saudi Arabia,SFDA,QUET 200 mg Film-coated Tablet,QUETIAPINE,,50,N05AH04,,Currently in Shortage,2023-08-10,2024-12-08,Commercial /Manufacturing Issue,DEVA HOLDING A.S.,PharmaZone (Netaq Al Dawa) Pharmaceuticals,3-976-17,2026-03-19T14:48:00.509400
SA,Saudi Arabia,SFDA,QUET 100 mg Film-coated Tablet,QUETIAPINE,,50,N05AH04,,Currently in Shortage,2023-08-10,2024-12-08,Commercial /Manufacturing Issue,DEVA HOLDING A.S.,PharmaZone (Netaq Al Dawa) Pharmaceuticals,2-976-17,2026-03-19T14:48:00.511398
SA,Saudi Arabia,SFDA,ZOYLEX  5% CREAM,ACYCLOVIR,,18,,,Currently in Shortage,2024-01-06,2024-06-08,MAH/Agent changed,THE ARAB PESTICIDES & VETERINARY DRUGS MANUFACTURING (MOBEDCO),ZIMMO TRADING ESTABLISHMENT,38-490-08,2026-03-19T14:48:00.512397
SA,Saudi Arabia,SFDA,Minims Povidone Iodine 5%,POVIDONE-IODINE,,9,D08AG02,,Currently in Shortage,2024-01-01,2024-01-08,MAH/Agent changed,Laboratoire Chauvin SAS,ALNAGHI COMPANY,1-5341-19,2026-03-19T14:48:00.513397
SA,Saudi Arabia,SFDA,LINOPRIL 20MG TABLET,LISINOPRIL,,26,C09AA03,,Currently in Shortage,2022-01-11,2024-01-08,Regulations Related Issue,Pharma International Co.,ZIMMO TRADING ESTABLISHMENT,0910258379,2026-03-19T14:48:00.515400
SA,Saudi Arabia,SFDA,OCTAGAM 100 mg/ml solution for infusion,NORMAL HUMAN IMMUNOGLOBULIN,,7,,,Currently in Shortage,2024-01-06,2024-01-08,Commercial /Manufacturing Issue,OCTAPHARMA,Faisal Musaed El Seif Saudi Pharmaceutical Co.,2904210705,2026-03-19T14:48:00.517410
SA,Saudi Arabia,SFDA,YUPELRI 175 mcg / 3 ml,REVEFENACIN,,6,,,Currently in Shortage,2024-03-07,2024-07-31,Commercial /Manufacturing Issue,The Ritedose Corporation,Viatris Arabia Limited,0908222440,2026-03-19T14:48:00.519431
SA,Saudi Arabia,SFDA,LINOPRIL 5MG TABLET,LISINOPRIL,,26,C09AA03,,Currently in Shortage,2022-01-11,2024-07-31,Regulations Related Issue,Pharma International Co.,ZIMMO TRADING ESTABLISHMENT,0910258378,2026-03-19T14:48:00.520428
SA,Saudi Arabia,SFDA,LETRASAN 2.5MG F.C.TABLET,LETROZOLE,,0,L02BG04,,Currently in Shortage,2023-04-10,2024-07-31,Regulations Related Issue,DEVA HOLDING A.S.,PharmaZone (Netaq Al Dawa) Pharmaceuticals,1-5260-19,2026-03-19T14:48:00.522433
SA,Saudi Arabia,SFDA,LUXAT 10mg Film Coated Tablet,MONTELUKAST SODIUM,,0,R03DC03,,Currently in Shortage,2023-02-10,2024-07-31,Regulations Related Issue,DEVA HOLDING A.S.,PharmaZone (Netaq Al Dawa) Pharmaceuticals,4-976-17,2026-03-19T14:48:00.524430
SA,Saudi Arabia,SFDA,IMATIS 100MG F.C.TABLET,IMATINIB MESILATE,,0,L01EA01,,Currently in Shortage,2019-09-13,2024-07-28,Regulations Related Issue,DEVA HOLDING A.S.,PharmaZone (Netaq Al Dawa) Pharmaceuticals,2-5260-19,2026-03-19T14:48:00.526430
SA,Saudi Arabia,SFDA,IMATIS 400MG F.C.TABLET,IMATINIB MESILATE,,124,L01EA01,,Currently in Shortage,2019-09-13,2024-07-28,Regulations Related Issue,DEVA HOLDING A.S.,PharmaZone (Netaq Al Dawa) Pharmaceuticals,3-5260-19,2026-03-19T14:48:00.527427
SA,Saudi Arabia,SFDA,LOCASONE 0.1% cream,MOMETASONE FUROATE,,24,D07AC13,,Currently in Shortage,2022-01-12,2024-07-28,Commercial /Manufacturing Issue,DEEF PHARMACEUTICAL INDUSTRIES,DEEF MARKITING COMPANY,70-539-14,2026-03-19T14:48:00.529433
SA,Saudi Arabia,SFDA,GLYCOPHOS 216MG/ML,SODIUM GLYCEROPHOSPHATE HYDRATED,,21,B05XA14,,Currently in Shortage,2023-01-11,2024-07-25,Commercial /Manufacturing Issue,FRESENIUS KABI NORGE AS,Faisal Musaed El Seif Saudi Pharmaceutical Co.,1202256887,2026-03-19T14:48:00.531402
SA,Saudi Arabia,SFDA,Retevmo,SELPERCATINIB,,1,L01EX22,,Currently in Shortage,2024-01-07,2024-07-23,Commercial /Manufacturing Issue,Quotient Sciences Philadelphia LLC,SAUDI INTERNATIONAL TRADING COMPANY LTD (SITCO),2806222274,2026-03-19T14:48:00.533401
SA,Saudi Arabia,SFDA,ALIMTA 500MG POWDER FOR SOLUTION FOR INFUSION,PEMETREXED,,4,L01BA04,,Currently in Shortage,2024-01-04,2024-07-23,Commercial /Manufacturing Issue,ELI LILLY,SAUDI INTERNATIONAL TRADING COMPANY LTD (SITCO),14-5117-19,2026-03-19T14:48:00.535397
SA,Saudi Arabia,SFDA,CYRAMZA 10 mg/ml Injection,RAMUCIRUMAB,,0,L01FG02,,Currently in Shortage,2024-01-07,2024-07-22,Commercial /Manufacturing Issue,Lilly S.A.,SAUDI INTERNATIONAL TRADING COMPANY LTD (SITCO),1307233868,2026-03-19T14:48:00.537430
SA,Saudi Arabia,SFDA,SmofKabiven extra Nitrogen,"PHENYLALANINE,METHIONINE,LYSINE,LEUCINE,ISOLEUCINE5,ARGININE,GLYCINE,THREONINE,FISH OIL,PROLINE,HISTIDINE,SERINE,ALANINE,TRYPTOPHAN,OLIVE OIL,TYROSINE,VALINE, CALCIUM CHLORIDE,SODIUM GLYCEROPHOSPHATE HYDRATED,MAGNESIUM SULFATE,POTASSIUM CHLORIDE,SODIUM ACETATE,ZINC SULPHATE,GLUCOSE,SOYA OIL,TAURINE,TRIGLYCERIDES MEDIUM CHAIN",,12,,,Currently in Shortage,2024-01-07,2024-07-18,MAH/Agent changed,FRESENIUS KABI,Faisal Musaed El Seif Saudi Pharmaceutical Co.,2703233423,2026-03-19T14:48:00.538432
SA,Saudi Arabia,SFDA,SMOFLIPID,"SOYA OIL,TRIGLYCERIDES MEDIUM CHAIN,OLIVE OIL,FISH OIL",,12,,,Currently in Shortage,2024-01-07,2024-07-18,MAH/Agent changed,FRESENIUS KABI,Faisal Musaed El Seif Saudi Pharmaceutical Co.,7-734-21,2026-03-19T14:48:00.540430
SA,Saudi Arabia,SFDA,Zoxta,FEBUXOSTAT,,24,M04AA03,,Currently in Shortage,2023-06-13,2024-04-07,MAH/Agent changed,Savvy Pharma,ZIMMO TRADING ESTABLISHMENT,1609211059,2026-03-19T14:48:00.541431
SA,Saudi Arabia,SFDA,Zoxta,FEBUXOSTAT,,24,M04AA03,,Currently in Shortage,2023-06-13,2024-04-07,MAH/Agent changed,Savvy Pharma,ZIMMO TRADING ESTABLISHMENT,1609211058,2026-03-19T14:48:00.544317
SA,Saudi Arabia,SFDA,Lorius,DESLORATADINE,,24,R06AX27,,Currently in Shortage,2023-06-13,2024-04-07,MAH/Agent changed,Savvy Pharma,ZIMMO TRADING ESTABLISHMENT,3009211089,2026-03-19T14:48:00.546362
SA,Saudi Arabia,SFDA,Lorius,DESLORATADINE,,24,R06AX27,,Currently in Shortage,2023-06-13,2024-04-07,MAH/Agent changed,Savvy Pharma,ZIMMO TRADING ESTABLISHMENT,3009211090,2026-03-19T14:48:00.547648
SA,Saudi Arabia,SFDA,NIVESTIM 600 mcg Solution for Injection/ Infusion,FILGRASTIM,,12,L03AA02,,Currently in Shortage,2024-06-24,2024-02-07,Commercial /Manufacturing Issue,HOSPIRA ZAGREB D.O.O.,Salehiya Trading Co.,0211234424,2026-03-19T14:48:00.550164
SA,Saudi Arabia,SFDA,VILTIN 50 MG TABLET,VILDAGLIPTIN,,22,A10BH02,,Currently in Shortage,2022-01-11,2024-02-07,Commercial /Manufacturing Issue,Pharma International Co.,ZIMMO TRADING ESTABLISHMENT,69-399-20,2026-03-19T14:48:00.551260
SA,Saudi Arabia,SFDA,PROSTIN E2 0.75ML AMP,DINOPROSTONE,,26,G02AD02,,Currently in Shortage,2023-10-10,2024-01-07,Commercial /Manufacturing Issue,Pfizer Manufacturing Belgium N.V.,"Farouk, Maamoun Tamer & CO",0407245480,2026-03-19T14:48:00.553300
SA,Saudi Arabia,SFDA,Turbo,SILDENAFIL,,7,G04BE03,,Currently in Shortage,2024-01-05,2024-01-07,Commercial /Manufacturing Issue,RIYADH PHARMA,RIYADH PHARMA,1307210862,2026-03-19T14:48:00.554299
SA,Saudi Arabia,SFDA,XYLONOR SPRAY,"LIDOCAINE HYDROCHLORIDE,CETRIMIDE",,0,N01BB02,,Currently in Shortage,2023-01-01,2024-06-30,Commercial /Manufacturing Issue,SEPTODENT,Abdulrauf Ibrahim Batterjee & Bros. Company,1-258-98,2026-03-19T14:48:00.555300
SA,Saudi Arabia,SFDA,Veval,DAPOXETINE,,24,G04BX14,,Currently in Shortage,2023-06-13,2024-06-24,MAH/Agent changed,Savvy Pharma,ZIMMO TRADING ESTABLISHMENT,0710211107,2026-03-19T14:48:00.555300
SA,Saudi Arabia,SFDA,Veval,DAPOXETINE,,24,G04BX14,,Currently in Shortage,2023-06-13,2024-06-24,MAH/Agent changed,Savvy Pharma,ZIMMO TRADING ESTABLISHMENT,0710211108,2026-03-19T14:48:00.557467
SA,Saudi Arabia,SFDA,Dergit,SOLIFENACIN SUCCINATE,,24,G04BD08,,Currently in Shortage,2023-06-13,2024-06-24,MAH/Agent changed,Savvy Pharma,ZIMMO TRADING ESTABLISHMENT,1608210938,2026-03-19T14:48:00.557467
SA,Saudi Arabia,SFDA,Dergit,SOLIFENACIN SUCCINATE,,24,G04BD08,,Currently in Shortage,2023-06-13,2024-06-24,MAH/Agent changed,Savvy Pharma,ZIMMO TRADING ESTABLISHMENT,1207210860,2026-03-19T14:48:00.559473
