country_code,country_name,source,medicine_name,active_substance,strength,dosage_form,package_size,package_description,atc_code,marketing_auth_holder,reporter,status,reason,parallel_export_ban,legal_basis,healthcare_notice,basg_note,shortage_start,estimated_end,scraped_at
AT,Austria,BASG,Quetiapin neuraxpharm 150 mg Retardtabletten,QUETIAPIN FUMARAT,150 mg,Retardtablette,30 Stück,30 Tabletten in weiß-opake PVC/PCTFE//Aluminium-Blisterpackung,N05AH04,"neuraxpharm Arzneimittel GmbH, Elisabeth-Selbert-Straße 23, 40764 Langenfeld (Rheinland), Federal Republic of Germany","neuraxpharm Arzneimittel GmbH, Elisabeth-Selbert-Straße 23, 40764 Langenfeld (Rheinland), Federal Republic of Germany",Nicht verfügbar,Qualitätsprobleme bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.205717
AT,Austria,BASG,Quetiapin neuraxpharm 150 mg Retardtabletten,QUETIAPIN FUMARAT,150 mg,Retardtablette,10 Stück,10 Tabletten in weiß-opake PVC/PCTFE//Aluminium-Blisterpackung,N05AH04,"neuraxpharm Arzneimittel GmbH, Elisabeth-Selbert-Straße 23, 40764 Langenfeld (Rheinland), Federal Republic of Germany","neuraxpharm Arzneimittel GmbH, Elisabeth-Selbert-Straße 23, 40764 Langenfeld (Rheinland), Federal Republic of Germany",Nicht verfügbar,Qualitätsprobleme bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.205717
AT,Austria,BASG,Asicor 1 mg/ml Konzentrat zur Herstellung einer Infusionslösung,MILRINON,1 mg/ml,Konzentrat zur Herstellung einer Infusionslösung,10 Stück,10 Ampullen zu je 10 ml,C01CE02,"Pharmaselect International Beteiligungs GmbH, Ernst-Melchior-Gasse 20, 1020 Wien, Österreich","Pharmaselect International Beteiligungs GmbH, Ernst-Melchior-Gasse 20, 1020 Wien, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.205717
AT,Austria,BASG,Vancomycin Hikma 1000 mg - Pulver für ein Konzentrat zur Herstellung einer Infusionslösung,VANCOMYCIN HYDROCHLORID,1000 mg,Pulver für ein Konzentrat zur Herstellung einer Infusionslösung,10 Stück,1 x 10 Durchstechflaschen,J01XA01,"Hikma Farmaceutica (Portugal) S.A., Estrada Rio Da Mo 8, 8A e, 8B, Fervenca -, 2705-906 Terrugem Snt, Portuguese Republic","Hikma Farmaceutica (Portugal) S.A., Estrada Rio Da Mo 8, 8A e, 8B, Fervenca -, 2705-906 Terrugem Snt, Portuguese Republic",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.205717
AT,Austria,BASG,CiproMed 500 mg - Filmtabletten,CIPROFLOXACINHYDROCHLORID,,Filmtablette,20 Stück,20 Stück,J01MA02,"S.MED Handels GmbH, Zachgasse 1, 1220 Wien, Österreich","S.MED Handels GmbH, Zachgasse 1, 1220 Wien, Österreich",Nicht verfügbar,Vorübergehende Einstellung des Inverkehrbringens,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.205717
AT,Austria,BASG,CiproMed 500 mg - Filmtabletten,CIPROFLOXACINHYDROCHLORID,,Filmtablette,10 Stück,10 Stück,J01MA02,"S.MED Handels GmbH, Zachgasse 1, 1220 Wien, Österreich","S.MED Handels GmbH, Zachgasse 1, 1220 Wien, Österreich",Nicht verfügbar,Vorübergehende Einstellung des Inverkehrbringens,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.205717
AT,Austria,BASG,Gabapentin Viatris 800 mg Filmtabletten,GABAPENTIN,800 mg,Filmtablette,100 Stück,100 Stück  in Blistern aus PVC/PVDC/Aluminium-Folie oderPVC/PE/PVDC/Aluminium-Folie,N02BF01,"Viatris Healthcare Limited, Damastown Road Damastown Industrial Park -, D15 XD71 Dublin 15, Irland","Viatris Healthcare Limited, Damastown Road Damastown Industrial Park -, D15 XD71 Dublin 15, Irland",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.205717
AT,Austria,BASG,Seroquel XR 300 mg Retardtabletten,QUETIAPIN FUMARAT,300 mg,Retardtablette,60 Stück,60 Stück (6 Blister mit 10 Tabletten),N05AH04,"Cheplapharm Arzneimittel GmbH, Ziegelhof 24, 17489 Greifswald, Federal Republic of Germany","Cheplapharm Arzneimittel GmbH, Ziegelhof 24, 17489 Greifswald, Federal Republic of Germany",Nicht verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.205717
AT,Austria,BASG,Fostimon 75 I.E. Pulver und Lösungsmittel zur Herstellung einer Injektionslösung,UROFOLLITROPIN,75 IE,Pulver und Lösungsmittel zur Herstellung einer Injektionslösung,10 Stück,"10 x Pulver in einer Durchstechflasche (Glas Typ I) mit Gummistopfen (Bromobutyl), mit einer Versiegelung (Aluminium) und einer Flip-Off-Kappe (Plastik) + 1 ml Lösungsmittel in einer Ampulle (Glas Ty",G03GA04,"IBSA Farmaceutici Italia S.r.l., Via Martiri Di Cefalonia 2, 26900 Lodi, Italien","IBSA Farmaceutici Italia S.r.l., Via Martiri Di Cefalonia 2, 26900 Lodi, Italien",Nicht verfügbar,Vorübergehende Einstellung des Inverkehrbringens,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.205717
AT,Austria,BASG,Fentoron 100 µg/h - transdermales Matrixpflaster,FENTANYL,,transdermales Pflaster,5 Stück,5 Stück je einzeln verpackt in Beutel bestehend aus Papier/Polyethylenfolie/Aluminiumfolie/Surlyn,N02AB03,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.205717
AT,Austria,BASG,Palibon 50 mg Depot-Injektionssuspension in einer Fertigspritze,PALIPERIDON PALMITAT,50 mg,Depot-Injektionssuspension in einer Fertigspritze,1 Stück,"1 Fertigspritze und 2 Kanülen, Fertigspritze (Cyclo-Olefin-Copolymer) mit Kolbenstopfen (Chlorbutylkautschuk), Rücklaufsperre und Spitzenkappe (Chlorbutylkautschuk) mit einer 22-G 1½-Zoll-Sicherhei",N05AX13,"G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich","G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich",Nicht verfügbar,Qualitätsprobleme bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.205717
AT,Austria,BASG,"Fentanyl - Piramal 0,1 mg - Injektionslösung",FENTANYLCITRAT,"0,1 mg",Injektions-/Infusionslösung,5 Stück,5 x 2 ml,N01AH01,"Piramal Critical Care B.V., Rouboslaan 32, 2252 TR Voorschoten, Niederlande","Piramal Critical Care B.V., Rouboslaan 32, 2252 TR Voorschoten, Niederlande",Nicht verfügbar,Änderung der Packungsgröße,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Ja,,,,2026-03-13T22:11:16.205717
AT,Austria,BASG,"Fentanyl - Piramal 0,1 mg - Injektionslösung",FENTANYLCITRAT,"0,1 mg",Injektions-/Infusionslösung,10 Stück,5 x 2 ml,N01AH01,"Piramal Critical Care B.V., Rouboslaan 32, 2252 TR Voorschoten, Niederlande","Piramal Critical Care B.V., Rouboslaan 32, 2252 TR Voorschoten, Niederlande",Nicht verfügbar,Änderung der Packungsgröße,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Ja,,,,2026-03-13T22:11:16.205717
AT,Austria,BASG,Pregabalin Sandoz 75 mg Hartkapseln,PREGABALIN,75 mg,Hartkapsel,56 Stück,56 Stück Kapseln in Blister (PVC/PVDC/Aluminium),N02BF02,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.205717
AT,Austria,BASG,Pregabalin Sandoz 75 mg Hartkapseln,PREGABALIN,75 mg,Hartkapsel,14 Stück,14 Stück Kapseln in Blister (PVC/PVDC/Aluminium),N02BF02,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.206746
AT,Austria,BASG,Ezetimib Sandoz 10 mg - Tabletten,EZETIMIB,10 mg,Tablette,30 Stück,30 Stück (Al/Al-Blister),C10AX09,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.206746
AT,Austria,BASG,Mytra 50 mg Hartkapseln,ITRACONAZOL,50 mg,Hartkapsel,14 Stück,14 Hartkapseln in Triplex-Blisterpackung (PVC/PE/PVdC),J02AC02,"A-med GmbH, General-Arnold-Straße 6, 5020 Salzburg, Österreich","A-med GmbH, General-Arnold-Straße 6, 5020 Salzburg, Österreich",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.206746
AT,Austria,BASG,Mytra 50 mg Hartkapseln,ITRACONAZOL,50 mg,Hartkapsel,60 Stück,60 Hartkapseln in Triplex-Blisterpackung (PVC/PE/PVdC),J02AC02,"A-med GmbH, General-Arnold-Straße 6, 5020 Salzburg, Österreich","A-med GmbH, General-Arnold-Straße 6, 5020 Salzburg, Österreich",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.206746
AT,Austria,BASG,Mytra 50 mg Hartkapseln,ITRACONAZOL,50 mg,Hartkapsel,28 Stück,28 Hartkapseln in Triplex-Blisterpackung (PVC/PE/PVdC),J02AC02,"A-med GmbH, General-Arnold-Straße 6, 5020 Salzburg, Österreich","A-med GmbH, General-Arnold-Straße 6, 5020 Salzburg, Österreich",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.206746
AT,Austria,BASG,Vancomycin Hikma 500 mg - Pulver für ein Konzentrat zur Herstellung einer Infusionslösung,VANCOMYCIN HYDROCHLORID,500 mg,Pulver für ein Konzentrat zur Herstellung einer Infusionslösung,10 Stück,1 x 10 Durchstechflaschen,J01XA01,"Hikma Farmaceutica (Portugal) S.A., Estrada Rio Da Mo 8, 8A e, 8B, Fervenca -, 2705-906 Terrugem Snt, Portuguese Republic","Hikma Farmaceutica (Portugal) S.A., Estrada Rio Da Mo 8, 8A e, 8B, Fervenca -, 2705-906 Terrugem Snt, Portuguese Republic",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.206746
AT,Austria,BASG,Elvanse 30 mg Hartkapseln,LISDEXAMFETAMIN DIMESYLAT,30 mg,Hartkapsel,30 Stück,30 Hartkapseln in Flasche aus Polyethylen hoher Dichte und kindergesicherter Verschluss aus Polypropylen mit Folieninnensiegel.,N06BA12,"Takeda Pharmaceuticals International AG Ireland Branch, Block 2 Miesian Plaza 50-58 Baggot Street Lower -, D02 HW68 Dublin 2, Irland","Takeda Pharmaceuticals International AG Ireland Branch, Block 2 Miesian Plaza 50-58 Baggot Street Lower -, D02 HW68 Dublin 2, Irland",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.206746
AT,Austria,BASG,Halomycetin - Augensalbe,CHLORAMPHENICOL,,Augensalbe,5 g,5 g Aluminium-Tube mit Kunststoffverschraubung,S01AA01,"Wabosan Arzneimittelvertriebs GmbH, Anton-Anderer-Platz 6/1, 1210 Wien, Österreich","Wabosan Arzneimittelvertriebs GmbH, Anton-Anderer-Platz 6/1, 1210 Wien, Österreich",Nicht verfügbar,Hersteller nicht GMP-konform,Nein,§34 Arzneimittelbetriebsordnung 2009,Nein,,,,2026-03-13T22:11:16.206746
AT,Austria,BASG,Pregabalin ratiopharm 75 mg Hartkapseln,PREGABALIN,75 mg,Hartkapsel,56 Stück,56 Stück in Al/PVC-Blistern,N02BF02,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.206746
AT,Austria,BASG,Pregabalin ratiopharm 75 mg Hartkapseln,PREGABALIN,75 mg,Hartkapsel,14 Stück,14 Stück in Al/PVC-Blistern,N02BF02,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.206746
AT,Austria,BASG,"Lutrelef 3,2 mg - Pulver und Lösungsmittel zur Herstellung einer Injektionslösung",GONADORELIN ACETAT,,Pulver und Lösungsmittel zur Herstellung einer Injektionslösung,1 Stück,"1 Durchstechflasche (Braunglas Typ I Ph. Eur. mit Chlorobutyl-Gummistopfen und Aluminium-Kappe) mit 13,2 g Pulver + 1 Durchstechflasche (Braunglas Typ I Ph. Eur. mit Chlorobutyl-Gummistopfen und Alumi",H01CA01,"Ferring Arzneimittel Ges.m.b.H., The Icon Wiedner Gürtel 13, Turm 24, 10.OG -, 1100 Wien, Österreich","Ferring Arzneimittel Ges.m.b.H., The Icon Wiedner Gürtel 13, Turm 24, 10.OG -, 1100 Wien, Österreich",Nicht verfügbar,Sonstiger,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Ja,,,,2026-03-13T22:11:16.206746
AT,Austria,BASG,Ezetimib/Simvastatin ratiopharm GmbH 10 mg/40 mg Tabletten,"EZETIMIB, SIMVASTATIN",10/40 mg/mg,Tablette,30 Stück,30 Tabletten in OPA/Al/PVC-Blister,C10BA02,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.206746
AT,Austria,BASG,Privigen 100 mg/ml Infusionslösung,IMMUNGLOBULIN,100 mg/ml,Infusionslösung,1 Stück,Glas 100ml(10g),J06BA02,"CSL Behring GmbH, Emil-Von-Behring-Straße 76, 35041 Marburg, Federal Republic of Germany","BASG, Emil-Von-Behring-Straße 76, 35041 Marburg, Federal Republic of Germany",verfügbar gemäß §4 (1),Verknappung des Wirkstoffes,Ja,§4 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Es handelt sich hierbei um ein Verfahren gemäß § 4 Abs. 1 der Verordnung über die Sicherstellung der Arzneimittelversorgung. Der Bedarf der Patientinnen und Patienten im Inland kann mit dieser Arzneispezialität nicht gedeckt werden, obwohl nach Angaben des Zulassungsinhabers keine Einschränkung der Vertriebsfähigkeit vorliegt.",,,2026-03-13T22:11:16.206746
AT,Austria,BASG,Privigen 100 mg/ml Infusionslösung,IMMUNGLOBULIN,100 mg/ml,Infusionslösung,1 Stück,Glas 200ml(20g),J06BA02,"CSL Behring GmbH, Emil-Von-Behring-Straße 76, 35041 Marburg, Federal Republic of Germany","BASG, Emil-Von-Behring-Straße 76, 35041 Marburg, Federal Republic of Germany",verfügbar gemäß §4 (1),Verknappung des Wirkstoffes,Ja,§4 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Es handelt sich hierbei um ein Verfahren gemäß § 4 Abs. 1 der Verordnung über die Sicherstellung der Arzneimittelversorgung. Der Bedarf der Patientinnen und Patienten im Inland kann mit dieser Arzneispezialität nicht gedeckt werden, obwohl nach Angaben des Zulassungsinhabers keine Einschränkung der Vertriebsfähigkeit vorliegt.",,,2026-03-13T22:11:16.206746
AT,Austria,BASG,Privigen 100 mg/ml Infusionslösung,IMMUNGLOBULIN,100 mg/ml,Infusionslösung,1 Stück,Glas 50ml(5g),J06BA02,"CSL Behring GmbH, Emil-Von-Behring-Straße 76, 35041 Marburg, Federal Republic of Germany","BASG, Emil-Von-Behring-Straße 76, 35041 Marburg, Federal Republic of Germany",verfügbar gemäß §4 (1),Verknappung des Wirkstoffes,Ja,§4 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Es handelt sich hierbei um ein Verfahren gemäß § 4 Abs. 1 der Verordnung über die Sicherstellung der Arzneimittelversorgung. Der Bedarf der Patientinnen und Patienten im Inland kann mit dieser Arzneispezialität nicht gedeckt werden, obwohl nach Angaben des Zulassungsinhabers keine Einschränkung der Vertriebsfähigkeit vorliegt.",,,2026-03-13T22:11:16.206746
AT,Austria,BASG,Privigen 100 mg/ml Infusionslösung,IMMUNGLOBULIN,100 mg/ml,Infusionslösung,1 Stück,Glas 400ml(40g),J06BA02,"CSL Behring GmbH, Emil-Von-Behring-Straße 76, 35041 Marburg, Federal Republic of Germany","BASG, Emil-Von-Behring-Straße 76, 35041 Marburg, Federal Republic of Germany",verfügbar gemäß §4 (1),Verknappung des Wirkstoffes,Ja,§4 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Es handelt sich hierbei um ein Verfahren gemäß § 4 Abs. 1 der Verordnung über die Sicherstellung der Arzneimittelversorgung. Der Bedarf der Patientinnen und Patienten im Inland kann mit dieser Arzneispezialität nicht gedeckt werden, obwohl nach Angaben des Zulassungsinhabers keine Einschränkung der Vertriebsfähigkeit vorliegt.",,,2026-03-13T22:11:16.206746
AT,Austria,BASG,Privigen 100 mg/ml Infusionslösung,IMMUNGLOBULIN,100 mg/ml,Infusionslösung,1 Stück,"Glas 25ml(2,5g)",J06BA02,"CSL Behring GmbH, Emil-Von-Behring-Straße 76, 35041 Marburg, Federal Republic of Germany","BASG, Emil-Von-Behring-Straße 76, 35041 Marburg, Federal Republic of Germany",verfügbar gemäß §4 (1),Verknappung des Wirkstoffes,Ja,§4 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Es handelt sich hierbei um ein Verfahren gemäß § 4 Abs. 1 der Verordnung über die Sicherstellung der Arzneimittelversorgung. Der Bedarf der Patientinnen und Patienten im Inland kann mit dieser Arzneispezialität nicht gedeckt werden, obwohl nach Angaben des Zulassungsinhabers keine Einschränkung der Vertriebsfähigkeit vorliegt.",,,2026-03-13T22:11:16.206746
AT,Austria,BASG,Bupropion 1A Pharma 300 mg - Tabletten mit veränderter Wirkstofffreisetzung,BUPROPION HYDROCHLORID,300 mg,Tablette mit veränderter Wirkstofffreisetzung,30 Stück,"OPA/Alu/PVC-Alu-Blister,  Packungen zu 30 Tabletten mit veränderter Wirkstofffreisetzung",N06AX12,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.206746
AT,Austria,BASG,Bupropion 1A Pharma 300 mg - Tabletten mit veränderter Wirkstofffreisetzung,BUPROPION HYDROCHLORID,300 mg,Tablette mit veränderter Wirkstofffreisetzung,10 Stück,"OPA/Alu/PVC-Alu-Blister,  Packungen zu 10 Tabletten mit veränderter Wirkstofffreisetzung",N06AX12,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.206746
AT,Austria,BASG,Bupropion 1A Pharma 150 mg - Tabletten mit veränderter Wirkstofffreisetzung,BUPROPION HYDROCHLORID,150 mg,Tablette mit veränderter Wirkstofffreisetzung,10 Stück,10 Tabletten in Kunststoffflasche (HDPE),N06AX12,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.206746
AT,Austria,BASG,Bupropion 1A Pharma 150 mg - Tabletten mit veränderter Wirkstofffreisetzung,BUPROPION HYDROCHLORID,150 mg,Tablette mit veränderter Wirkstofffreisetzung,30 Stück,30 Tabletten in Kunststoffflasche (HDPE),N06AX12,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.206746
AT,Austria,BASG,Lorano 10 mg - Schmelztabletten,LORATADIN,10 mg,Schmelztablette,30 Stück,30 x 1 Schmelztablette (Alu/Alu-Blister),R06AX13,"Hexal Pharma GmbH, Jakov-Lind-Straße 5,Top 3.05, 1020 Wien, Österreich","Hexal Pharma GmbH, Jakov-Lind-Straße 5,Top 3.05, 1020 Wien, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,freiwillige Meldung,Nein,,,,2026-03-13T22:11:16.206746
AT,Austria,BASG,Lorano 10 mg - Schmelztabletten,LORATADIN,10 mg,Schmelztablette,10 Stück,10 x 1 Schmelztablette (Alu/Alu-Blister),R06AX13,"Hexal Pharma GmbH, Jakov-Lind-Straße 5,Top 3.05, 1020 Wien, Österreich","Hexal Pharma GmbH, Jakov-Lind-Straße 5,Top 3.05, 1020 Wien, Österreich",verfügbar,Erhöhter Mehrbedarf,Nein,freiwillige Meldung,Nein,,,,2026-03-13T22:11:16.206746
AT,Austria,BASG,Quetiapin Genericon 300 mg Filmtabletten,QUETIAPIN FUMARAT,,Filmtablette,60 Stück,60 Stück,N05AH04,"Genericon Pharma Ges.m.b.H., Hafnerstraße 211, 8054 Graz, Österreich","Genericon Pharma Ges.m.b.H., Hafnerstraße 211, 8054 Graz, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.206746
AT,Austria,BASG,Quetiapin Genericon 300 mg Filmtabletten,QUETIAPIN FUMARAT,,Filmtablette,30 Stück,30 Stück,N05AH04,"Genericon Pharma Ges.m.b.H., Hafnerstraße 211, 8054 Graz, Österreich","Genericon Pharma Ges.m.b.H., Hafnerstraße 211, 8054 Graz, Österreich",verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.206746
