country_code,country_name,source,medicine_name,atc_code,active_substance,dosage_form,strength,marketing_auth_holder,status,detail_url,scraped_at
EE,Estonia,RAVIMIAMET,Noroclox DC,QJ51CF02,kloksatsilliin,intramammaarsuspensioon,500mg 1annus,Norbrook Laboratories (Ireland) Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=VetRavimid.Ravim&vid=fcf47fa6-a41b-4722-b0ce-ec3702e7cfa1,2026-03-14T16:11:04.295308
EE,Estonia,RAVIMIAMET,Norodine 24,QJ01EW10,sulfadiasiin +trimetoprim,süstelahus,200mg +40mg 1ml,Norbrook Laboratories (Ireland) Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=VetRavimid.Ravim&vid=f19171a2-4413-491f-9c8f-8fb113e2e255,2026-03-14T16:11:04.295308
EE,Estonia,RAVIMIAMET,NORSPAN,N02AE01,buprenorfiin,transdermaalne plaaster,10mcg 1h,Mundipharma Ges.m.b.H.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=bb37479a-7cfc-45c2-acd5-9621d91d3ed1,2026-03-14T16:11:04.295308
EE,Estonia,RAVIMIAMET,NORSPAN,N02AE01,buprenorfiin,transdermaalne plaaster,5mcg 1h,Mundipharma Ges.m.b.H.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=f8b8c48a-9899-47e6-98b7-5584085fe71c,2026-03-14T16:11:04.295308
EE,Estonia,RAVIMIAMET,NORSPAN,N02AE01,buprenorfiin,transdermaalne plaaster,20mcg 1h,Mundipharma Ges.m.b.H.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=58ec961e-be3e-44b7-95d1-749a376ecdad,2026-03-14T16:11:04.295308
EE,Estonia,RAVIMIAMET,NOVOMIX 30 FLEXPEN,A10AD05,aspart-insuliin,süstesuspensioon pen-süstlis,100ühik 1ml,Novo Nordisk A/S,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=d66aa483-e5c3-42b0-a8ed-782adc51d32f,2026-03-14T16:11:04.295308
EE,Estonia,RAVIMIAMET,NOXAFIL,J02AC04,posakonasool,suukaudne suspensioon,40mg 1ml,Merck Sharp & Dohme B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=5462d296-109d-49ce-89d2-8b8112b28620,2026-03-14T16:11:04.295308
EE,Estonia,RAVIMIAMET,NOXAFIL,J02AC04,posakonasool,gastroresistentne tablett,100mg,Merck Sharp & Dohme B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=60c0cd44-dcc0-43c7-83eb-074e49ea8344,2026-03-14T16:11:04.295308
EE,Estonia,RAVIMIAMET,OFTAGEL,S01XA81,karbomeer,silmageel,"2,5mg 1g",Santen Oy,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=cab324be-1357-4f78-95f9-d7cba77dcf26,2026-03-14T16:11:04.295308
EE,Estonia,RAVIMIAMET,OLANZAPINE TEVA,N05AH03,olansapiin,suus dispergeeruv tablett,15mg,Teva B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=679f4a0f-59e9-438e-83a4-56a616a667dc,2026-03-14T16:11:04.295308
EE,Estonia,RAVIMIAMET,OLICARD 40 MG,C01DA14,isosorbiitmononitraat,toimeainet prolongeeritult vabastav kõvakapsel,40mg,Viatris SIA,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=16c087c2-f053-4c94-a0e4-267b935fe9f6,2026-03-14T16:11:04.295308
EE,Estonia,RAVIMIAMET,OLICARD 60 MG,C01DA14,isosorbiitmononitraat,toimeainet prolongeeritult vabastav kõvakapsel,60mg,Viatris SIA,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=d98c402c-0c50-4edb-9faa-041459c605ba,2026-03-14T16:11:04.295308
EE,Estonia,RAVIMIAMET,OLMESARTAN MEDOXOMIL/AMLODIPINE ZENTIVA,C09DB02,olmesartaanmedoksomiil +amlodipiin,õhukese polümeerikattega tablett,40mg +5mg,Zentiva k.s.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=d912c7b3-86fc-4d0b-a394-84a468ea5008,2026-03-14T16:11:04.295308
EE,Estonia,RAVIMIAMET,OLMESARTAN MEDOXOMIL/AMLODIPINE/HYDROCHLOROTHIAZIDE TEVA,C09DX03,olmesartaanmedoksomiil +amlodipiin +hüdroklorotiasiid,õhukese polümeerikattega tablett,"40mg +5mg +12,5mg",Teva B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=eb15ac4a-5609-4841-83fc-75bf5680277f,2026-03-14T16:11:04.295308
EE,Estonia,RAVIMIAMET,OLMESARTAN MEDOXOMIL/AMLODIPINE/HYDROCHLOROTHIAZIDE TEVA,C09DX03,olmesartaanmedoksomiil +amlodipiin +hüdroklorotiasiid,õhukese polümeerikattega tablett,"40mg +10mg +12,5mg",Teva B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=0c94b6c6-5164-47c0-bf90-5c3674983d46,2026-03-14T16:11:04.295308
EE,Estonia,RAVIMIAMET,ONELAR,N06AX21,duloksetiin,gastroresistentne kõvakapsel,60mg,Medochemie Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=cdfe4dcc-78db-4b1b-b258-a6c8cbc31525,2026-03-14T16:11:04.295308
EE,Estonia,RAVIMIAMET,ONGLYZA,A10BH03,saksagliptiin,õhukese polümeerikattega tablett,5mg,Astrazeneca AB,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=85f67670-5b7f-4ae5-b6eb-8fc695145e07,2026-03-14T16:11:04.295308
EE,Estonia,RAVIMIAMET,ONYTEC,D01AE14,tsiklopiroks,ravimküünelakk,80mg 1g,Polichem S.A.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=faa5d642-cbc9-43fc-bc99-3dddf76d8a84,2026-03-14T16:11:04.295308
EE,Estonia,RAVIMIAMET,OPEXA,R06AX29,bilastiin,suukaudne lahus,"2,5mg 1ml",Menarini International Operations Luxembourg S.A.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=c3ea7734-8ae7-4584-8c9f-f601a5d8b5a9,2026-03-14T16:11:04.295308
EE,Estonia,RAVIMIAMET,Ophtaclin vet,QS01AA02,kloortetratsükliin,silmasalv,"9,3mg 1g",Le Vet. Beheer B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=VetRavimid.Ravim&vid=7e4a062b-8231-46fa-aa91-f2b256fe5535,2026-03-14T16:11:04.295308
EE,Estonia,RAVIMIAMET,OPRYMEA,N04BC05,pramipeksool,toimeainet prolongeeritult vabastav tablett,"3,15mg",KRKA d.d. Novo mesto,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=abac7505-9fd0-4cab-aefd-e184b47583f3,2026-03-14T16:11:04.296304
EE,Estonia,RAVIMIAMET,ORGALUTRAN,H01CC01,ganireliks,süstelahus,"0,25mg 0.5ml",Organon N.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=82bdedd4-b27d-4714-8060-57fcb3b22662,2026-03-14T16:11:04.296304
EE,Estonia,RAVIMIAMET,OROPERIDYS 10 MG,A03FA03,domperidoon,suus dispergeeruv tablett,10mg,Pierre Fabre Medicament,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=a56cf51f-f3c1-4c5f-93ad-cc75233c90c7,2026-03-14T16:11:04.296304
EE,Estonia,RAVIMIAMET,OSPAMOX 250 MG/5 ML,J01CA04,amoksitsilliin,suukaudse suspensiooni pulber,50mg 1ml,Sandoz GmbH,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=2f578b46-2d3f-4d4b-a549-28f19951a2ee,2026-03-14T16:11:06.327601
EE,Estonia,RAVIMIAMET,OXCARBAZEPINE TEVA 300 MG,N03AF02,okskarbasepiin,õhukese polümeerikattega tablett,300mg,Teva Pharma B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=a639cf6e-0f27-455f-aec7-33a83b650996,2026-03-14T16:11:06.327601
EE,Estonia,RAVIMIAMET,OXCARBAZEPINE TEVA 600 MG,N03AF02,okskarbasepiin,õhukese polümeerikattega tablett,600mg,Teva Pharma B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=c51e3359-d24f-400f-b427-6108d825669d,2026-03-14T16:11:06.327601
EE,Estonia,RAVIMIAMET,OXIDRAXIB,M01AH05,etorikoksiib,õhukese polümeerikattega tablett,90mg,Bausch Health Ireland Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=c10322e5-be76-4b5c-ba91-e2b40a57c930,2026-03-14T16:11:06.327601
EE,Estonia,RAVIMIAMET,OXIDRAXIB,M01AH05,etorikoksiib,õhukese polümeerikattega tablett,60mg,Bausch Health Ireland Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=a87257d0-49ba-4d65-8976-0f49ffb3009c,2026-03-14T16:11:06.327601
EE,Estonia,RAVIMIAMET,OXIDRAXIB,M01AH05,etorikoksiib,õhukese polümeerikattega tablett,120mg,Bausch Health Ireland Limited,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=8bb8b962-123f-4058-94db-3a6778164768,2026-03-14T16:11:06.327601
EE,Estonia,RAVIMIAMET,OXIS TURBUHALER,R03AC13,formoterool,inhalatsioonipulber,9mcg 1annus,Astrazeneca AB,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=c16214b6-169a-40cc-9a30-ae355fef5828,2026-03-14T16:11:06.327601
EE,Estonia,RAVIMIAMET,OXIS TURBUHALER,R03AC13,formoterool,inhalatsioonipulber,"4,5mcg 1annus",Astrazeneca AB,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=228e1bf4-125d-4431-86ba-773b67afb10e,2026-03-14T16:11:06.327601
EE,Estonia,RAVIMIAMET,PAMITOR 15 MG/ML,M05BA03,pamidroonhape,infusioonilahuse kontsentraat,15mg 1ml,CHIESI Pharmaceuticals GmbH,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=1574d685-ee98-43a1-b41b-f4bee04610ae,2026-03-14T16:11:06.328599
EE,Estonia,RAVIMIAMET,PAMOL,N02BE01,paratsetamool,õhukese polümeerikattega tablett,500mg,Orifarm Healthcare A/S,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=0ce1cb26-8966-4d93-a9f5-5de8343b3d0d,2026-03-14T16:11:06.328599
EE,Estonia,RAVIMIAMET,PAMOL C,N02BE84,paratsetamool +fenüülefriin +askorbiinhape,kihisev pulber,750mg +10mg +60mg,Orifarm Healthcare A/S,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=ed2b4b80-8fc5-4740-85b1-8ce8bc601ed2,2026-03-14T16:11:06.328599
EE,Estonia,RAVIMIAMET,PANADOL OPTIZORB,N02BE01,paratsetamool,õhukese polümeerikattega tablett,500mg,Haleon Hungary Kft.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=29f6f1b6-9a17-411d-95e8-a98c2fd0cbf8,2026-03-14T16:11:06.328599
EE,Estonia,RAVIMIAMET,PANTOPRAZOL - RATIOPHARM 40 MG,A02BC02,pantoprasool,gastroresistentne tablett,40mg,Ratiopharm GmbH,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=e71b890b-0d25-4933-a7a3-d1bf9bd2a3d0,2026-03-14T16:11:06.328599
EE,Estonia,RAVIMIAMET,PAROXETIN HEXAL 40 MG,N06AB05,paroksetiin,õhukese polümeerikattega tablett,40mg,Hexal AG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=8e55220b-d4db-4eee-82d8-b459ee1a0ab7,2026-03-14T16:11:06.328599
EE,Estonia,RAVIMIAMET,PAZENIR,L01CD01,paklitakseel,infusioonidispersiooni pulber,100mg,Ratiopharm GmbH,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=c3239dbc-7521-4f9a-a85a-eb63256e2453,2026-03-14T16:11:06.328599
EE,Estonia,RAVIMIAMET,PAZOPANIB TEVA,L01EX03,pasopaniib,õhukese polümeerikattega tablett,400mg,Teva B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=d0063f0f-7b3f-4faa-892e-532678a5c153,2026-03-14T16:11:06.328599
EE,Estonia,RAVIMIAMET,PEGASYS,L03AB11,alfa-2a-peginterferoon,süstelahus süstlis,135mcg 0.5ml,pharmaand GmbH,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=b6ab85cd-7f89-436d-ad1a-0d4e5c20b32d,2026-03-14T16:11:06.328599
EE,Estonia,RAVIMIAMET,PEGASYS,L03AB11,alfa-2a-peginterferoon,süstelahus süstlis,180mcg 0.5ml,pharmaand GmbH,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=b92adb2d-a65d-4b6d-9077-cde5e1608653,2026-03-14T16:11:06.328599
EE,Estonia,RAVIMIAMET,PEGINTRON,L03AB10,alfa-2b-peginterferoon,süstelahuse pulber ja lahusti,150mcg,Merck Sharp & Dohme B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=312095b1-c446-4eba-8ea4-3d008f62615a,2026-03-14T16:11:06.328599
EE,Estonia,RAVIMIAMET,PEGINTRON,L03AB10,alfa-2b-peginterferoon,süstelahuse pulber ja lahusti,50mcg,Merck Sharp & Dohme B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=9b17bcf1-c13d-47ad-bc43-e232038da7b4,2026-03-14T16:11:06.328599
EE,Estonia,RAVIMIAMET,PEGINTRON,L03AB10,alfa-2b-peginterferoon,süstelahuse pulber ja lahusti,80mcg,Merck Sharp & Dohme B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=7a76f848-6ce3-4a8d-89d6-78d96dd254a4,2026-03-14T16:11:06.328599
EE,Estonia,RAVIMIAMET,PEGINTRON,L03AB10,alfa-2b-peginterferoon,süstelahuse pulber ja lahusti,120mcg,Merck Sharp & Dohme B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=99790b2e-e835-4c7a-9e65-963218a21f2b,2026-03-14T16:11:06.328599
EE,Estonia,RAVIMIAMET,PEGINTRON,L03AB10,alfa-2b-peginterferoon,süstelahuse pulber ja lahusti,100mcg,Merck Sharp & Dohme B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=e7abd3c1-dca8-47cf-ae09-961a104cabfb,2026-03-14T16:11:06.328599
EE,Estonia,RAVIMIAMET,PEMETREXED PFIZER,L01BA04,pemetrekseed,infusioonilahuse kontsentraadi pulber,100mg,Pfizer Europe MA EEIG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=4acbac7f-b869-430a-94dd-81f434d40b5d,2026-03-14T16:11:06.328599
EE,Estonia,RAVIMIAMET,PERGOVERIS,G03GA30,alfafollitropiin +alfalutropiin,süstelahuse pulber ja lahusti,150RÜ +75RÜ,Merck Europe B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=988f7e4d-75d5-4dbf-b702-dcaa562f890b,2026-03-14T16:11:06.328599
EE,Estonia,RAVIMIAMET,PERINDOPRIL/AMLODIPINE TEVA,C09BB04,perindopriil +amlodipiin,tablett,10mg +5mg,Teva Pharma B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=5446ec88-0a2f-4d39-9802-2324b71233e6,2026-03-14T16:11:06.328599
EE,Estonia,RAVIMIAMET,PERINDOPRIL/AMLODIPINE TEVA,C09BB04,perindopriil +amlodipiin,tablett,10mg +10mg,Teva Pharma B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=1c62a000-0bb0-4296-b519-54d6b32c40a8,2026-03-14T16:11:06.328599
EE,Estonia,RAVIMIAMET,PERINDOPRIL/AMLODIPINE TEVA,C09BB04,perindopriil +amlodipiin,tablett,5mg +10mg,Teva Pharma B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=7c06b595-7f62-43c2-a60e-34daf363b03a,2026-03-14T16:11:06.328599
EE,Estonia,RAVIMIAMET,PERINDOPRIL/INDAPAMIDE TEVA,C09BA83,perindopriil +indapamiid,õhukese polümeerikattega tablett,"2,5mg +0,625mg",Teva Pharma B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=cbfb8dc3-d31c-4ab5-a152-1bd771a7cba0,2026-03-14T16:11:06.328599
EE,Estonia,RAVIMIAMET,PIOGLITAZONE TEVA,A10BG03,pioglitasoon,tablett,15mg,Teva B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=15c4ed47-21cb-4157-9b94-d7f4bfb58159,2026-03-14T16:11:06.328599
EE,Estonia,RAVIMIAMET,PIOGLITAZONE TEVA,A10BG03,pioglitasoon,tablett,30mg,Teva B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=d844dccf-d202-41d8-a730-17194ce1e97a,2026-03-14T16:11:06.328599
EE,Estonia,RAVIMIAMET,PIOGLITAZONE TEVA,A10BG03,pioglitasoon,tablett,45mg,Teva B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=8470c13b-ffee-4350-bca1-53eae7417666,2026-03-14T16:11:06.328599
EE,Estonia,RAVIMIAMET,PIRFENIDONE ZENTIVA,L04AX05,pirfenidoon,õhukese polümeerikattega tablett,801mg,Zentiva k.s.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=2b71d203-874f-4126-9f48-f60f0e49ab0c,2026-03-14T16:11:06.328599
EE,Estonia,RAVIMIAMET,PLAQUENIL,P01BA02,hüdroksüklorokviin,õhukese polümeerikattega tablett,200mg,First Pharma OÜ,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=bdc94301-39a5-4517-bf45-1e975639a83e,2026-03-14T16:11:06.329596
EE,Estonia,RAVIMIAMET,PLENDIL,C08CA02,felodipiin,toimeainet prolongeeritult vabastav tablett,"2,5mg",Astrazeneca AB,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=1297bb38-2460-489c-b2a8-b5820f2c0abc,2026-03-14T16:11:06.329596
EE,Estonia,RAVIMIAMET,PRAVAHEXAL 40 MG,C10AA03,pravastatiin,tablett,40mg,Hexal AG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=31623771-086c-4e1b-a38d-d49167146a0d,2026-03-14T16:11:06.329596
EE,Estonia,RAVIMIAMET,PRENEWEL,C09BA83,perindopriil +indapamiid,tablett,"4mg +1,25mg",KRKA tovarna zdravil d.d. Novo mesto,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=e8fa610f-2533-4c96-beb4-0dc4e397ac2c,2026-03-14T16:11:06.329596
EE,Estonia,RAVIMIAMET,"PRENEWEL 8 MG/ 2,5 MG",C09BA83,perindopriil +indapamiid,tablett,"8mg +2,5mg","KRKA, d.d., Novo mesto",shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=6315bd27-e5c2-4e19-af13-ff7aa1b8694a,2026-03-14T16:11:06.329596
EE,Estonia,RAVIMIAMET,PREPARATION H,C05AX83,pärmseente ekstrakt +haimaksaõli,rektaalsuposiit,23mg +69mg,First Pharma OÜ,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=22f1787d-ffa3-4070-978f-7070b011a904,2026-03-14T16:11:06.329596
EE,Estonia,RAVIMIAMET,PREZISTA,J05AE10,darunaviir,õhukese polümeerikattega tablett,400mg,Janssen - Cilag International,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=2aaa38db-725e-4f7f-8fda-816f1670fe42,2026-03-14T16:11:06.329596
EE,Estonia,RAVIMIAMET,PREZISTA,J05AE10,darunaviir,õhukese polümeerikattega tablett,800mg,Janssen - Cilag International,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=c49331f9-f333-4db5-848c-3d0fa0d2dc8f,2026-03-14T16:11:06.329596
EE,Estonia,RAVIMIAMET,PREZISTA,J05AE10,darunaviir,õhukese polümeerikattega tablett,600mg,Janssen - Cilag International,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=90a8f621-9e45-4bf7-80d3-75d92d19eae7,2026-03-14T16:11:06.329596
EE,Estonia,RAVIMIAMET,PRINDAL,C09BX01,perindopriil +amlodipiin +indapamiid,tablett,"8mg +5mg +2,5mg",Zentiva k.s.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=3b9a1a27-9e42-495d-9a42-7a3cf36ccaa7,2026-03-14T16:11:06.329596
EE,Estonia,RAVIMIAMET,PRINDAL,C09BX01,perindopriil +amlodipiin +indapamiid,tablett,"8mg +10mg +2,5mg",Zentiva k.s.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=a3c7790d-80e9-4e64-89af-b9597a123752,2026-03-14T16:11:06.329596
EE,Estonia,RAVIMIAMET,PRINDAL,C09BX01,perindopriil +amlodipiin +indapamiid,tablett,"4mg +5mg +1,25mg",Zentiva k.s.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=e788d346-59ba-4d55-93b9-5728a9a19240,2026-03-14T16:11:06.329596
EE,Estonia,RAVIMIAMET,PROCORALAN,C01EB17,ivabradiin,õhukese polümeerikattega tablett,5mg,Les Laboratoires Servier,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=0ee2b7b3-4432-4bc0-905f-e588cafd0eb8,2026-03-14T16:11:06.329596
EE,Estonia,RAVIMIAMET,PROCORALAN,C01EB17,ivabradiin,õhukese polümeerikattega tablett,"7,5mg",Les Laboratoires Servier,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=1992923f-b335-4cf3-ab27-cc3835bb9d0a,2026-03-14T16:11:06.329596
EE,Estonia,RAVIMIAMET,PROKANAZOL,J02AC02,itrakonasool,kõvakapsel,100mg,Pro.Med.Cs Praha a.s.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=62772f3b-43ea-4f94-9209-b9581eabfa76,2026-03-14T16:11:06.329596
EE,Estonia,RAVIMIAMET,Promon Vet,QG03DA02,medroksüprogesteroon,tablett,5mg,Zoetis Belgium,shortage,https://www.ravimiregister.ee/Default.aspx?pv=VetRavimid.Ravim&vid=aaf77a48-b561-4ef1-adad-01a2f8d0b12b,2026-03-14T16:11:06.329596
EE,Estonia,RAVIMIAMET,PROPOFOL FRESENIUS 10 MG/ML,N01AX10,propofool,süste-/infusiooniemulsioon,10mg 1ml,Fresenius Kabi Deutschland GmbH,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=d4e59e17-7d14-4459-884f-8bea7336313d,2026-03-14T16:11:06.329596
EE,Estonia,RAVIMIAMET,PROPRANOLOL ACCORD 40MG,C07AA05,propranolool,õhukese polümeerikattega tablett,40mg,Accord Healthcare B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=c7e21f80-4caf-4af0-a95f-c71c30c76587,2026-03-14T16:11:08.369090
EE,Estonia,RAVIMIAMET,PROPRA-RATIOPHARM 40 MG,C07AA05,propranolool,õhukese polümeerikattega tablett,40mg,Ratiopharm GmbH,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=886222ea-1053-437e-bf2d-557bf8ffe02f,2026-03-14T16:11:08.369090
EE,Estonia,RAVIMIAMET,PROSPAN,R05CA12,luuderohuleht,"suukaudsed tilgad, lahus",20mg 1ml,Engelhard Arzneimittel GmbH & Co. KG,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=e419784b-c0df-4be0-874f-97cae460f3d8,2026-03-14T16:11:08.369090
EE,Estonia,RAVIMIAMET,PROSTENOON-GEEL,G02AD02,dinoprostoon,endotservikaalgeel,1mg 3ml,Aktsiaselts KEVELT,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=3dd56935-cec8-4750-854f-5f39ed7ed45c,2026-03-14T16:11:08.369090
EE,Estonia,RAVIMIAMET,PROSTENOON-GEEL,G02AD02,dinoprostoon,vaginaalgeel,2mg 3.5g,Aktsiaselts KEVELT,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=a25173ab-d59c-4f5a-a5bb-b35047519abe,2026-03-14T16:11:08.369090
EE,Estonia,RAVIMIAMET,PROTELOS,M05BX03,strontsiumranelaat,suukaudse suspensiooni graanulid,2g,Les Laboratoires Servier,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=1e82bca1-6455-474f-b93b-7fa8da7fc734,2026-03-14T16:11:08.369090
EE,Estonia,RAVIMIAMET,PROTELOS,M05BX03,strontsiumranelaat,suukaudse suspensiooni graanulid,2g,Les Laboratoires Servier,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=f478c0d8-0d4d-432a-a72f-c2a5d3b6ce12,2026-03-14T16:11:08.369090
EE,Estonia,RAVIMIAMET,PULMICORT TURBUHALER,R03BA02,budesoniid,inhalatsioonipulber,"0,1mg 1annus",Astrazeneca AB,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=e722dcd4-5112-46ee-bc36-dbff3a12c9a2,2026-03-14T16:11:08.369090
EE,Estonia,RAVIMIAMET,PULMICORT TURBUHALER,R03BA02,budesoniid,inhalatsioonipulber,"0,2mg 1annus",Astrazeneca AB,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=6a16182f-9384-483c-8fd2-74d9ad719b49,2026-03-14T16:11:08.369090
EE,Estonia,RAVIMIAMET,PUREGON,G03GA06,beetafollitropiin,süstelahus,50RÜ 0.5ml,Merck Sharp & Dohme B.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=c6bd1e8f-7db4-417f-b4ec-1c4a563b9a78,2026-03-14T16:11:08.369090
EE,Estonia,RAVIMIAMET,PUREGON,G03GA06,beetafollitropiin,süstelahus,300RÜ 0.36ml,Organon N.V.,shortage,https://www.ravimiregister.ee/Default.aspx?pv=HumRavimid.Ravim&vid=bac3e27c-df08-4709-afab-3ebd4fa89433,2026-03-14T16:11:08.369090
