country_code,country_name,source,medicine_name,active_substance,strength,package_size,barcode,atc_code,license_holder,license_number,suspension_status,status,suspension_date,shortage_start,estimated_end,scraped_at
TR,Turkey,TITCK,"UROFLOW 2 MG FİLM KAPLI TABLET, 28 ADET",tolterodin hidrojen tartarat,,,8699502093133,G04BD07,SANOFİ İLAÇ SAN. VE TİC. A.Ş.,227/25,1,suspended_article_23,2017-12-20 00:00:00,,,2026-03-13T15:43:03.656261
TR,Turkey,TITCK,"UROFLOW 2 MG FİLM KAPLI TABLET, 56 ADET",tolterodin hidrojen tartarat,,,8699502093140,G04BD07,SANOFİ İLAÇ SAN. VE TİC. A.Ş.,227/25,1,suspended_article_23,2017-12-20 00:00:00,,,2026-03-13T15:43:03.656261
TR,Turkey,TITCK,"UROGEN KAPSÜL, 25 ADET",nitrofurantoin,,,8699549150028,J01XE01,AKDENİZ İLAÇ SAN. VE TİC. A.Ş.,122/67,1,suspended_article_23,2025-05-02 00:00:00,,,2026-03-13T15:43:03.656261
TR,Turkey,TITCK,"VALGANIR 450 MG FILM KAPLI TABLET, 60 ADET",valgansiklovir hcl,,,8699502094628,J05AB14,SANOFİ İLAÇ SAN. VE TİC. A.Ş.,2015/931,1,suspended_article_23,2024-12-11 00:00:00,,,2026-03-13T15:43:03.656261
TR,Turkey,TITCK,VASOBAR 5 MG TABLET,nebivolol hidroklorür,,,8699515019472,C07AB12,İLTAŞ İLAÇ SAN. VE TİC. A.Ş.,2014/617,1,suspended_article_23,2022-11-10 00:00:00,,,2026-03-13T15:43:03.656261
TR,Turkey,TITCK,VASOPLAN 100 MG/5 ML IM/IV AMPUL,pentoxifylline,,,8699541751315,C04AD03,GENSENTA İLAÇ SANAYİ VE TİC. A.Ş.,188/33,1,suspended_article_23,2024-07-22 00:00:00,,,2026-03-13T15:43:03.657285
TR,Turkey,TITCK,"VELMETIA 50/1000 MG FILM KAPLI TABLET, 56 ADET",sitagliptin fosfat monohidrat metformin hidroklorür,,,8699379090099,A10BD07,MAYA TIBBİ ÜRÜNLER TİC. LTD. ŞTİ.,2015/899,1,suspended_article_23,2024-04-19 00:00:00,,,2026-03-13T15:43:03.657285
TR,Turkey,TITCK,"VELMETIA 50/500 MG FILM KAPLI TABLET, 56 ADET",sitagliptin fosfat monohidrat metformin hidroklorür,,,8699379090075,A10BD07,MAYA TIBBİ ÜRÜNLER TİC. LTD. ŞTİ.,2015/919,1,suspended_article_23,2024-04-19 00:00:00,,,2026-03-13T15:43:03.657285
TR,Turkey,TITCK,"VELMETIA 50/850 MG FILM KAPLI TABLET, 56 ADET",sitagliptin fosfat monohidrat metformin hidroklorür,,,8699379090082,A10BD07,MAYA TIBBİ ÜRÜNLER TİC. LTD. ŞTİ.,2015/900,1,suspended_article_23,2024-04-19 00:00:00,,,2026-03-13T15:43:03.657285
TR,Turkey,TITCK,"VERMIDON HOT TEK DOZLUK TOZ İÇEREN POŞET, 12 ADET","parasetamol, fenilerin ve klorfeniramin maleat",,,8699516251444,N02BE51 ,SANDOZ İLAÇ SAN. VE TİC. A.Ş.,202/76,1,suspended_article_23,2025-10-28 00:00:00,,,2026-03-13T15:43:03.658271
TR,Turkey,TITCK,"VERXANT 150 MG SC ENJEKSİYON İÇİN LİYOFİLİZE TOZ İÇEREN FLAKON, 1 ADET",secukinumab,,,8699074790508,L04AC10,FARMANOVA SAĞLIK HİZMETLERİ LTD. ŞTİ.,2017/293,1,suspended_article_23,2024-09-11 00:00:00,,,2026-03-13T15:43:03.658271
TR,Turkey,TITCK,"VESCUDEX 250 MG KAPSÜL, 100 ADET",ursodeoksikolik asit,,,8699541153614,A05AA02,GENSENTA İLAÇ SANAYİ VE TİC. A.Ş.,2014/794,1,suspended_article_23,2024-08-08 00:00:00,,,2026-03-13T15:43:03.658785
TR,Turkey,TITCK,"VETEXINE COMBO %1/%0.25 JEL,50 G",nimesulid/tiyokolşikosid,,,8699537340035,M02AA26,ADİLNA İLAÇ SAN. VE TİC. A.Ş.,2014/237,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.658785
TR,Turkey,TITCK,VEXOL 5 ML OFTALMIK SOLUSYON,rimexolone,,,8699760710049,S01BA13,ALCON LABORATUVARLARI TİC. A.Ş.,104/95,1,suspended_article_23,2018-04-16 00:00:00,,,2026-03-13T15:43:03.659736
TR,Turkey,TITCK,"VIPIDIA 12.5 MG FILM KAPLI TABLET, 28 ADET",alogliptin benzoat,,,8699456090028,A10BH04,TAKEDA İLAÇ SAĞLIK SAN. TİC. LTD. ŞTİ.,2017/50,1,suspended_article_23,2024-10-15 00:00:00,,,2026-03-13T15:43:03.659736
TR,Turkey,TITCK,"VIPIDIA 25 MG FILM KAPLI TABLET,28 ADET",aloglipin benzoat,,,8699456090011,A10BH04,TAKEDA İLAÇ SAĞLIK SAN. TİC. LTD. ŞTİ.,2016/744,1,suspended_article_23,2024-10-15 00:00:00,,,2026-03-13T15:43:03.659736
TR,Turkey,TITCK,"VIRAMUNE 200 MG TABLET, 60 ADET",nevirapine,,,8699693010056,J05AG01,BOEHRİNGER INGELHEİM İLAÇ TİC. A.Ş.,106/58,1,suspended_article_23,2024-11-07 00:00:00,,,2026-03-13T15:43:03.659736
TR,Turkey,TITCK,"VIROFO 10 MG TABLET,30 ADET",adefovir dipivoksil,,,8680008010601,J05AF08,HELBA İLAÇ İÇ VE DIŞ SAN. TİC. A.Ş.,2016/311,1,suspended_article_23,,,,2026-03-13T15:43:03.660743
TR,Turkey,TITCK,VITALIPID N-ADULT 10 AMPUL,vitamins,,,8699630757204,B05XC,FRESENİUS KABİ İLAÇ SAN. VE TİC. LTD. ŞTİ.,nan,1,suspended_article_23,2022-11-09 00:00:00,,,2026-03-13T15:43:03.660743
TR,Turkey,TITCK,VITAMIN A-POS 250 IU 5 GR GOZ MERHEMI,retinol,,,8699702441116,S01XA02,BİEM İLAÇ SAN. VE TİC. A.Ş.,115/91,1,suspended_article_23,2019-11-26 00:00:00,,,2026-03-13T15:43:03.660743
TR,Turkey,TITCK,"VIVID 5 MG FİLM KAPLI TABLET, 10 ADET",levosetrizin dihidroklorür,,,8699514092896,R06AE09,ABDİ İBRAHİM İLAÇ SAN. VE TİC. A.Ş.,248/51,1,suspended_article_23,2024-07-05 00:00:00,,,2026-03-13T15:43:03.660743
TR,Turkey,TITCK,"VIVID 5 MG FİLM KAPLI TABLET, 20 ADET",levosetrizin dihidroklorür,,,8699514092902,R06AE09,ABDİ İBRAHİM İLAÇ SAN. VE TİC. A.Ş.,248/51,1,suspended_article_23,2024-07-05 00:00:00,,,2026-03-13T15:43:03.660743
TR,Turkey,TITCK,VİROSTER 250 MG IV İNFUZYON İÇİN TOZ İÇEREN FLAKON ,asiklovir,,,8699508270804,J05AB01,MENARİNİ SAĞLIK VE İLAÇ SAN. TİC. A.Ş.,200/33,1,suspended_article_23,2024-11-20 00:00:00,,,2026-03-13T15:43:03.660743
TR,Turkey,TITCK,"VOLTRAMOS 2.5 MG/160 MG FILM KAPLI TABLET, 28 ADET",levamlodipin besilat (s-amlodipin besilat) valsartan,,,8681309090286,C09DB01,POLPHARMA SAĞLIK ÜRÜNLERİ SAN. VE TİC. A.Ş.,2017/305,3,suspended_article_22,2017-11-14 00:00:00,,,2026-03-13T15:43:03.661755
TR,Turkey,TITCK,"VOLTRAMOS 5 MG/160 MG FILM KAPLI TABLET, 28 ADET",levamlodipin besilat (s-amlodipin besilat) valsartan,,,8681309090293,C09DB01,POLPHARMA SAĞLIK ÜRÜNLERİ SAN. VE TİC. A.Ş.,2017/306,3,suspended_article_22,2017-11-14 00:00:00,,,2026-03-13T15:43:03.661755
TR,Turkey,TITCK,VOLUVEN % 6 500 ML SOLUSYON,hydroxyethylstarch,,,8699630697128,B05AA07,FRESENİUS KABİ İLAÇ SAN. VE TİC. LTD. ŞTİ.,nan,1,suspended_article_23,2022-11-10 00:00:00,,,2026-03-13T15:43:03.661755
TR,Turkey,TITCK,VOMITIN 100 MG 6 AMPUL,other antiemetics,,,8699549750167,R06AA10,AKDENİZ İLAÇ SAN. VE TİC. A.Ş.,121/14,1,suspended_article_23,2025-05-02 00:00:00,,,2026-03-13T15:43:03.662266
TR,Turkey,TITCK,VOMITIN 200 MG 6 AMPUL,other antiemetics,,,8699549750174,R06AA10,AKDENİZ İLAÇ SAN. VE TİC. A.Ş.,103/75,1,suspended_article_23,2025-05-02 00:00:00,,,2026-03-13T15:43:03.662266
TR,Turkey,TITCK,"VOMITIN KAPSÜL 250 MG, 20 ADET",trimethobenzamit,,,8699549010186,R06AA10,AKDENİZ İLAÇ SAN. VE TİC. A.Ş.,113/34,1,suspended_article_23,2025-05-02 00:00:00,,,2026-03-13T15:43:03.662266
TR,Turkey,TITCK,"VOMITIN SUPPOZİTUVAR, 5 ADET",trimethobenzamit,,,8699549890016,R06AA10,AKDENİZ İLAÇ SAN. VE TİC. A.Ş.,103/74,1,suspended_article_23,2025-05-02 00:00:00,,,2026-03-13T15:43:03.662770
TR,Turkey,TITCK,"XELEVIA 100 MG FILM KAPLI TABLET ,TABLET, 14 ADET",sitagliptin fosfat monohidrat,,,8699569092049,A10BH01,MAYA TIBBİ ÜRÜNLER TİC. LTD. ŞTİ.,2015/880,1,suspended_article_23,2024-04-19 00:00:00,,,2026-03-13T15:43:03.662770
TR,Turkey,TITCK,"XELEVIA 100 MG FILM KAPLI TABLET ,TABLET, 28 ADET",sitagliptin fosfat monohidrat,,,8699379090068,A10BH01,MAYA TIBBİ ÜRÜNLER TİC. LTD. ŞTİ.,2015/880,1,suspended_article_23,2024-04-19 00:00:00,,,2026-03-13T15:43:03.662770
TR,Turkey,TITCK,"XENETİX 300 MG/ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN FLAKON, 100 ML",iobitridol,,,8699679774101,V08AB11,GUERBET İLAÇ TIBBİ MALZEME VE CİHAZLAR SAN. VE TİC. A.Ş.,101/82,1,suspended_article_23,2024-11-20 00:00:00,,,2026-03-13T15:43:03.662770
TR,Turkey,TITCK,"XENETİX 300 MG/ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN FLAKON, 100 ML",iobitridol,,,8699679774118,V08AB11,GUERBET İLAÇ TIBBİ MALZEME VE CİHAZLAR SAN. VE TİC. A.Ş.,101/82,1,suspended_article_23,2024-11-20 00:00:00,,,2026-03-13T15:43:03.662770
TR,Turkey,TITCK,"XENETİX 300 MG/ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN FLAKON, 100 ML",iobitridol,,,8699679694409,V08AB11,GUERBET İLAÇ TIBBİ MALZEME VE CİHAZLAR SAN. VE TİC. A.Ş.,101/82,1,suspended_article_23,2024-11-20 00:00:00,,,2026-03-13T15:43:03.662770
TR,Turkey,TITCK,"XENETİX 300 MG/ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN FLAKON, 100 ML",iobitridol,,,8699679774002,V08AB11,GUERBET İLAÇ TIBBİ MALZEME VE CİHAZLAR SAN. VE TİC. A.Ş.,101/82,1,suspended_article_23,2024-11-20 00:00:00,,,2026-03-13T15:43:03.662770
TR,Turkey,TITCK,"XENETİX 300 MG/ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN FLAKON, 100 ML",iobitridol,,,8699679774705,V08AB11,GUERBET İLAÇ TIBBİ MALZEME VE CİHAZLAR SAN. VE TİC. A.Ş.,101/82,1,suspended_article_23,2024-11-20 00:00:00,,,2026-03-13T15:43:03.663780
TR,Turkey,TITCK,"XENETİX 300 MG/ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN FLAKON, 100 ML",iobitridol,,,8699679774309,V08AB11,GUERBET İLAÇ TIBBİ MALZEME VE CİHAZLAR SAN. VE TİC. A.Ş.,101/81,1,suspended_article_23,2024-11-20 00:00:00,,,2026-03-13T15:43:03.663780
TR,Turkey,TITCK,"XENETİX 300 MG/ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN FLAKON, 100 ML",iobitridol,,,8699679774316,V08AB11,GUERBET İLAÇ TIBBİ MALZEME VE CİHAZLAR SAN. VE TİC. A.Ş.,101/81,1,suspended_article_23,2024-11-20 00:00:00,,,2026-03-13T15:43:03.663780
TR,Turkey,TITCK,"XENETİX 300 MG/ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN FLAKON, 100 ML",iobitridol,,,8699679694508,V08AB11,GUERBET İLAÇ TIBBİ MALZEME VE CİHAZLAR SAN. VE TİC. A.Ş.,101/81,1,suspended_article_23,2024-11-20 00:00:00,,,2026-03-13T15:43:03.663780
TR,Turkey,TITCK,"XENETİX 300 MG/ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN FLAKON, 100 ML",iobitridol,,,8699679774200,V08AB11,GUERBET İLAÇ TIBBİ MALZEME VE CİHAZLAR SAN. VE TİC. A.Ş.,101/81,1,suspended_article_23,2024-11-20 00:00:00,,,2026-03-13T15:43:03.664286
TR,Turkey,TITCK,"XENETİX 300 MG/ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN FLAKON, 100 ML",iobitridol,,,8699679774903,V08AB11,GUERBET İLAÇ TIBBİ MALZEME VE CİHAZLAR SAN. VE TİC. A.Ş.,101/81,1,suspended_article_23,2024-11-20 00:00:00,,,2026-03-13T15:43:03.664286
TR,Turkey,TITCK,"ZEMPLAR 1 MCG YUMUSAK KAPSUL, 28 ADET",paricalcitol,,,8680656080223,H05BX02,ABBVİE TIBBİ İLAÇLAR SAN. VE TİC. LTD. ŞTİ.,134/18,1,suspended_article_23,2025-09-11 00:00:00,,,2026-03-13T15:43:03.664286
TR,Turkey,TITCK,"ZEMPLAR 2 MCG YUMUSAK KAPSUL, 28 ADET",paricalcitol,,,8680656080230,H05BX02,ABBVİE TIBBİ İLAÇLAR SAN. VE TİC. LTD. ŞTİ.,134/19,1,suspended_article_23,2025-09-08 00:00:00,,,2026-03-13T15:43:03.664792
TR,Turkey,TITCK,"ZEMPLAR 2 MCG/ML ENJEKSIYONLUK STERIL ÇÖZELTI IÇEREN AMPUL, 1ADET",paricalcitol,,,8680656080278,H05BX02,ABBVİE TIBBİ İLAÇLAR SAN. VE TİC. LTD. ŞTİ.,134/21,1,suspended_article_23,2025-09-08 00:00:00,,,2026-03-13T15:43:03.664792
TR,Turkey,TITCK,"ZEMPLAR 4 MCG YUMUŞAK KAPSÜL, 28 ADET",paricalcitol,,,8680656080247,H05BX02,ABBVİE TIBBİ İLAÇLAR SAN. VE TİC. LTD. ŞTİ.,134/20,1,suspended_article_23,2025-09-11 00:00:00,,,2026-03-13T15:43:03.664792
TR,Turkey,TITCK,"ZEMPLAR 5 MCG/ML ENJEKSIYONLUK COZELTI ICEREN AMPUL 1 ML, AMPUL, 5 ADET",paricalcitol,,,8680656080254,H05BX02,ABBVİE TIBBİ İLAÇLAR SAN. VE TİC. LTD. ŞTİ.,134/1,1,suspended_article_23,2025-09-11 00:00:00,,,2026-03-13T15:43:03.664792
TR,Turkey,TITCK,"ZEMPLAR 5 MCG/ML ENJEKSIYONLUK COZELTI ICEREN AMPUL 2 ML, AMPUL, 5 ADET",paricalcitol,,,8680656080261,H05BX02,ABBVİE TIBBİ İLAÇLAR SAN. VE TİC. LTD. ŞTİ.,134/2,1,suspended_article_23,2025-09-11 00:00:00,,,2026-03-13T15:43:03.664792
TR,Turkey,TITCK,"ZENARO 5 MG FİLM TABLET, 20 ADET",levocetirizine hidroklorür,,,8699502093263,R06AE09,SANOFİ İLAÇ SAN. VE TİC. A.Ş.,237/40,1,suspended_article_23,2025-09-11 00:00:00,,,2026-03-13T15:43:03.664792
TR,Turkey,TITCK,"ZEPAHEX 125 MG FILM KAPLI TABLET, 112 ADET",bosentan monohidrat,,,8699502094093,C02KX01,SANOFİ İLAÇ SAN. VE TİC. A.Ş.,249/92,1,suspended_article_23,2024-12-26 00:00:00,,,2026-03-13T15:43:03.664792
TR,Turkey,TITCK,"ZEPAHEX 125 MG FILM KAPLI TABLET, 56 ADET",bosentan monohidrat,,,8699502094086,C02KX01,SANOFİ İLAÇ SAN. VE TİC. A.Ş.,249/92,1,suspended_article_23,2024-12-26 00:00:00,,,2026-03-13T15:43:03.665801
TR,Turkey,TITCK,"ZEPAHEX 62,5 MG FİLM KAPLI TABLET, 112 ADET",bosentan monohidrat,,,8699502094062,C02KX01,SANOFİ İLAÇ SAN. VE TİC. A.Ş.,249/91,1,suspended_article_23,2024-12-26 00:00:00,,,2026-03-13T15:43:03.665801
TR,Turkey,TITCK,"ZEPAHEX 62,5 MG FİLM KAPLI TABLET, 56 ADET",bosentan monohidrat,,,8699502094055,C02KX01,SANOFİ İLAÇ SAN. VE TİC. A.Ş.,249/91,1,suspended_article_23,2024-12-26 00:00:00,,,2026-03-13T15:43:03.665801
TR,Turkey,TITCK,"ZETLIP 10 MG TABLET, 28 ADET",ezetimib,,,nan,C10AX09,ZENTİVA SAĞLIK ÜRÜNLERİ SAN. VE TİC. A.Ş.,223/86,1,suspended_article_23,2017-12-20 00:00:00,,,2026-03-13T15:43:03.665801
TR,Turkey,TITCK,"ZEVESIN 10 MG FILM KAPLI TABLET, 30 ADET",solifenasin süksinat,,,8699502093638,G04BD08,SANOFİ İLAÇ SAN. VE TİC. A.Ş.,246/64,1,suspended_article_23,2024-12-11 00:00:00,,,2026-03-13T15:43:03.666307
TR,Turkey,TITCK,"ZEVESIN 10 MG FILM KAPLI TABLET, 90 ADET",solifenasin süksinat,,,8699502093669,G04BD08,SANOFİ İLAÇ SAN. VE TİC. A.Ş.,246/64,1,suspended_article_23,2024-12-11 00:00:00,,,2026-03-13T15:43:03.666307
TR,Turkey,TITCK,"ZEVESİN 5 MG FİLM KAPLI TABLET, 30 ADET",solifenasin süksinat,,,8699502093607,G04BD08,SANOFİ İLAÇ SAN. VE TİC. A.Ş.,246/63,1,suspended_article_23,2024-12-11 00:00:00,,,2026-03-13T15:43:03.666307
TR,Turkey,TITCK,"ZEVESİN 5 MG FİLM KAPLI TABLET, 90 ADET",solifenasin süksinat,,,8699502093652,G04BD08,SANOFİ İLAÇ SAN. VE TİC. A.Ş.,246/63,1,suspended_article_23,2024-12-11 00:00:00,,,2026-03-13T15:43:03.666838
TR,Turkey,TITCK,"ZİRİD 50 MG FİLM KAPLI TABLET, 100 ADET",itoprid hcl,,,8699502093447,A03FA07,SANOFİ İLAÇ SAN. VE TİC. A.Ş.,235/39,1,suspended_article_23,2025-09-11 00:00:00,,,2026-03-13T15:43:03.666838
TR,Turkey,TITCK,"ZİRİD 50 MG FİLM KAPLI TABLET, 40 ADET",itoprid hcl,,,8699502093430,A03FA07,SANOFİ İLAÇ SAN. VE TİC. A.Ş.,235/39,1,suspended_article_23,2025-09-11 00:00:00,,,2026-03-13T15:43:03.666838
TR,Turkey,TITCK,ZITROMAX SD 2 G/60 ML ORAL SÜSPANSIYON IÇIN UZATILMIŞ SALIMLI GRANÜL,azitromisin dihidrat,,,8681308221001,J01FA10,PFİZER PFE İLAÇLARI A.Ş.,2014/874,1,suspended_article_23,2021-07-16 00:00:00,,,2026-03-13T15:43:03.666838
TR,Turkey,TITCK,"ZOLADEX DEPOT 3,6 MG (SUBKUTAN IMPLANT)",goserelin,,,8699786880016,L02AE03,ASTRAZENECA İLAÇ SAN. VE TİC. LTD. ŞTİ.,107/61,1,suspended_article_23,2025-11-07 00:00:00,,,2026-03-13T15:43:03.666838
TR,Turkey,TITCK,"ZOLADEX LA 10,8 MG (SUBKUTAN IMPLANT)",goserelin,,,8699786880023,L02AE03,ASTRAZENECA İLAÇ SAN. VE TİC. LTD. ŞTİ.,107/60,1,suspended_article_23,2025-11-07 00:00:00,,,2026-03-13T15:43:03.666838
TR,Turkey,TITCK,"ZOVATIN 10 MG FİLM TABLET, 28 ADET",simvastatin,,,8699502091795,C10AA01,SANOFİ İLAÇ SAN. VE TİC. A.Ş.,214/57,1,suspended_article_23,2017-12-20 00:00:00,,,2026-03-13T15:43:03.666838
TR,Turkey,TITCK,"ZOVATIN 40 MG FİLM TABLET, 28 ADET",simvastatin,,,8699502091818,C10AA01,SANOFİ İLAÇ SAN. VE TİC. A.Ş.,214/55,1,suspended_article_23,2017-12-20 00:00:00,,,2026-03-13T15:43:03.666838
TR,Turkey,TITCK,"ZYDENA 100 MG FILM TABLET, 2 ADET",udenafil,,,8699514091424,G04BE11,ABDİ İBRAHİM İLAÇ SAN. VE TİC. A.Ş.,232/34,1,suspended_article_23,2024-11-20 00:00:00,,,2026-03-13T15:43:03.666838
TR,Turkey,TITCK,"ZYDENA 100 MG FILM TABLET, 4 ADET",udenafil,,,8699514091431,G04BE11,ABDİ İBRAHİM İLAÇ SAN. VE TİC. A.Ş.,232/34,1,suspended_article_23,2024-11-20 00:00:00,,,2026-03-13T15:43:03.666838
TR,Turkey,TITCK,"ZYPREXA 7.5 MG TABLET, 56 ADET",olanzapin,,,8699673098029,N05AH03,LİLLY İLAÇ TİC. LTD. ŞTİ.,104/38,1,suspended_article_23,2025-09-02 00:00:00,,,2026-03-13T15:43:03.666838
TR,Turkey,TITCK,"TachoSil® 5,5 mg/cm2 + 2 IU/cm2 İlaçlı Sünger","insan fibrinojeni, insan trombini",,,8683324499235,B02BC30,TUNİVA İLAÇ VE DANIŞMANLIK LTD. ŞTİ.,2022/132,1,suspended_article_23,2025-09-08 00:00:00,,,2026-03-13T15:43:03.668357
TR,Turkey,TITCK,"ORCIPOL 500 MG/500 MG FILM TABLET, 10 ADET",ornidazol/siprofloksasin hci,,,8680199090161,J01RA12,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,2014/502,3,suspended_article_22,2018-07-30 00:00:00,,,2026-03-13T15:43:03.668357
TR,Turkey,TITCK,"ORCIPOL 500 MG/500 MG FILM TABLET, 14 ADET",ornidazol/siprofloksasin hci,,,8680199091243,J01RA12,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,2014/502,3,suspended_article_22,2018-07-30 00:00:00,,,2026-03-13T15:43:03.668357
TR,Turkey,TITCK,"ORCIPOL 500 MG/500 MG FILM TABLET, 28 ADET",ornidazol/siprofloksasin hci,,,8680199091250,J01RA12,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,2014/502,3,suspended_article_22,2018-07-30 00:00:00,,,2026-03-13T15:43:03.668357
TR,Turkey,TITCK,"DİKLOFLEX %1,16/%0,25 JEL, 50 GRAM",diklofenak dietilamonyum/tiyokolşikosid,,,8680760340046,M03BX55 ,HUMANİS SAĞLIK A.Ş.,2018/161,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.668357
TR,Turkey,TITCK,"DİKLOFLEX %1,16/%0,25 JEL, 30 GRAM",diklofenak dietilamonyum/tiyokolşikosid,,,8680760340060,M03BX55 ,HUMANİS SAĞLIK A.Ş.,2018/161,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.668357
TR,Turkey,TITCK,"SARCOPHEN %1.25+0.25 JEL, 30 GRAM",deksketoprofen trometamol+tiyokolşikosid,,,8681657005420,M03BX55,PHARMA DOR İLAÇ SAN. VE TİC. LTD. ŞTİ.,2018/244,3,suspended_article_22,2021-10-04 00:00:00,,,2026-03-13T15:43:03.668357
TR,Turkey,TITCK,"CABASER 4 MG TABLET, 16 ADET",kabergolin,,,8681308011176,N04BC06,PFİZER PFE İLAÇLARI A.Ş.,114/100,1,suspended_article_23,2022-08-25 00:00:00,,,2026-03-13T15:43:03.669367
TR,Turkey,TITCK,"CLAFORAN 0.25 G FLAKON, 1 ADET",sefotaksim sodyum,,,8699809271241,J01DD01,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,134/76,1,suspended_article_23,2024-12-11 00:00:00,,,2026-03-13T15:43:03.669367
TR,Turkey,TITCK,"CLAFORAN 2.0 G TOZ+10 CC ÇÖZÜCÜ AMPUL, 1 ADET",sefotaksim sodyum,,,8699809271227,J01DD01,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,140/39,1,suspended_article_23,2024-12-26 00:00:00,,,2026-03-13T15:43:03.669367
TR,Turkey,TITCK,CLAFORAN 2G/40 ML IM/IV ENJEKSİYONLUK TOZ VE ÇÖZÜCÜ,sefotaksim sodyum,,,8699809271234,J01DD01,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,140/46,1,suspended_article_23,2024-12-26 00:00:00,,,2026-03-13T15:43:03.669367
TR,Turkey,TITCK,"KANFLEKS İRİGASOL % 1.5 GLİSİN İÇEREN İRİGASOL SOLÜSYONU, 3000 ML SETLİ",glisin,,,8699535680010,B05CX03,KANSUK LABORATUVARI SAN. VE TİC. A.Ş.,197/16,1,suspended_article_23,2024-05-03 00:00:00,,,2026-03-13T15:43:03.670370
TR,Turkey,TITCK,"KANFLEKS İRİGASOL % 1.5 GLİSİN İÇEREN İRİGASOL SOLÜSYONU, 3000 ML SETSİZ",glisin,,,8699535680027,B05CX03,KANSUK LABORATUVARI SAN. VE TİC. A.Ş.,197/16,1,suspended_article_23,2024-05-03 00:00:00,,,2026-03-13T15:43:03.670370
TR,Turkey,TITCK,"MIRCERA 100 MCG/ML SC/IV ENJEKSİYONLUK ÇÖZELTİ İÇEREN FLAKON, 1 ADET",metoksi polietilen glikol/epoetin beta,,,8699505952192,B03XA03,ROCHE MÜSTAHZARLARI SAN.A.Ş.,127/38,1,suspended_article_23,2017-12-20 00:00:00,,,2026-03-13T15:43:03.670370
TR,Turkey,TITCK,"MIRCERA 300 MCG/ML SC/IV ENJEKSİYONLUK ÇÖZELTİ İÇEREN FLAKON, 1 ADET",metoksi polietilen glikol/epoetin beta,,,nan,B03XA03,ROCHE MÜSTAHZARLARI SAN.A.Ş.,127/47,1,suspended_article_23,2017-12-20 00:00:00,,,2026-03-13T15:43:03.670370
TR,Turkey,TITCK,"MIRCERA 360 MCG/0.6 ML SC/IV ENJEKSİYONLUK ÇÖZELTİ İÇEREN FLAKON, 1 ADET",metoksi polietilen glikol/epoetin beta,,,8699505952260,B03XA03,ROCHE MÜSTAHZARLARI SAN.A.Ş.,128/55,1,suspended_article_23,2017-12-20 00:00:00,,,2026-03-13T15:43:03.670370
TR,Turkey,TITCK,"OFLOKS 200 MG FİLM TABLET, 10 ADET",ofloksasin,,,nan,J01MA01,ZENTİVA SAĞLIK ÜRÜNLERİ SAN. VE TİC. A.Ş.,211/34,1,suspended_article_23,2018-02-28 00:00:00,,,2026-03-13T15:43:03.670370
TR,Turkey,TITCK,"ROZITROL 5 MG FİLM TABLET, 28 ADET",rosuvastatin kalsiyum,,,8699772090641,C10AA07,TRIPHARMA İLAÇ SAN. VE TİC. A.Ş.,238/35,1,suspended_article_23,2024-03-08 00:00:00,,,2026-03-13T15:43:03.670370
TR,Turkey,TITCK,"ROZITROL 5 MG FİLM TABLET, 84 ADET",rosuvastatin kalsiyum,,,8699772090658,C10AA07,TRIPHARMA İLAÇ SAN. VE TİC. A.Ş.,238/35,1,suspended_article_23,2024-03-08 00:00:00,,,2026-03-13T15:43:03.671380
TR,Turkey,TITCK,PRELON ŞURUP,oksolamin fosfat,,,nan,R05DB07,ÇAĞDAŞ ECZACILAR LABORATUVARI SAN. VE TİC. A.Ş.,nan,3,suspended_article_22,2023-06-23 00:00:00,,,2026-03-13T15:43:03.671380
TR,Turkey,TITCK,TAMİFEN PEDİATRİK ŞURUP,parasetamol,,,nan,N02BE01 ,ÇAĞDAŞ ECZACILAR LABORATUVARI SAN. VE TİC. A.Ş.,nan,3,suspended_article_22,2023-06-23 00:00:00,,,2026-03-13T15:43:03.671380
