country_code,country_name,source,medicine_name,active_substance,strength,package_size,atc_code,product_no,shortage_start,estimated_end,status,scraped_at
LV,Latvia,ZVA,Blastomat 20 mg hard capsules,Temozolomidum,20 mg,5 pcs,,12-0310-01,2024-05-09,,shortage - end date unknown,2026-03-12T15:53:45.039509
LV,Latvia,ZVA,Bondronat,Acidum ibandronicum,50 mg,28 pcs,,EU/1/96/012/009,2017-10-11,,shortage - end date unknown,2026-03-12T15:53:45.039509
LV,Latvia,ZVA,Bosentan Norameda 62.5 mg film-coated tablets,Bosentanum,"62,5 mg",56 pcs,C02KX01,13-0272-02,2019-12-27,,shortage - end date unknown,2026-03-12T15:53:45.039509
LV,Latvia,ZVA,Bridion,Sugammadexum,200 mg/2 ml,10 pcs,V03AB35,EU/1/08/466/001,2016-10-19,,shortage - end date unknown,2026-03-12T15:53:45.039509
LV,Latvia,ZVA,"Brimonal 2 mg/ml eye drops, solution",Brimonidini tartras,20 mg/10 ml,1 pc,,07-0275-01,2019-03-11,,shortage - end date unknown,2026-03-12T15:53:45.039509
LV,Latvia,ZVA,Bromhexin Sopharma 4 mg/5 ml syrup,Bromhexini hydrochloridum,100 mg/125 ml,1 pc,,00-0092-01,2017-10-23,,shortage - end date unknown,2026-03-12T15:53:45.039509
LV,Latvia,ZVA,Bronchial Balsam oral solution,"Mentholum, Anisi aetheroleum, Capsici tinctura",200 ml,1 pc,,00-0930-01,2026-03-09,2026-08-03,shortage,2026-03-12T15:53:45.040510
LV,Latvia,ZVA,Brotmin 1000 mg film-coated tablets,Metformini hydrochloridum,1000 mg,30 pcs,A10BA02,21-0063-07,2022-12-29,,shortage - end date unknown,2026-03-12T15:53:45.040510
LV,Latvia,ZVA,Brotmin 1000 mg film-coated tablets,Metformini hydrochloridum,1000 mg,120 pcs,A10BA02,21-0063-15,2024-11-25,,shortage - end date unknown,2026-03-12T15:53:45.040510
LV,Latvia,ZVA,Brotmin 500 mg film-coated tablets,Metformini hydrochloridum,500 mg,30 pcs,A10BA02,21-0061-04,2022-12-29,,shortage - end date unknown,2026-03-12T15:53:45.040510
LV,Latvia,ZVA,Brotmin 850 mg film-coated tablets,Metformini hydrochloridum,850 mg,30 pcs,A10BA02,21-0062-07,2022-12-29,,shortage - end date unknown,2026-03-12T15:53:45.040510
LV,Latvia,ZVA,Brotmin 850 mg film-coated tablets,Metformini hydrochloridum,850 mg,120 pcs,A10BA02,21-0062-15,2024-10-31,,shortage - end date unknown,2026-03-12T15:53:45.040510
LV,Latvia,ZVA,Brufen 600 mg effervescent granules,Ibuprofenum,600 mg,30 pcs,M01AE01,13-0172-03,2023-09-07,,shortage - end date unknown,2026-03-12T15:53:45.040510
LV,Latvia,ZVA,Brumare 400 mg effervescent granules,Ibuprofenum,400 mg,20 pcs,M01AE01,13-0078-01,2023-07-01,,shortage - end date unknown,2026-03-12T15:53:45.040510
LV,Latvia,ZVA,Budenofalk 2 mg/dose rectal foam,Budesonidum,2 mg/dose,14 pcs,,10-0283-01,2022-06-14,,shortage - end date unknown,2026-03-12T15:53:45.040510
LV,Latvia,ZVA,"Budesonid Sandoz 50 micrograms nasal spray, suspension",Budesonidum,50 µg/dose,200 pcs,,02-0043-01,2023-06-01,,shortage - end date unknown,2026-03-12T15:53:45.040510
LV,Latvia,ZVA,Budesonide Teva 1 mg/2 ml nebuliser suspension,Budesonidum,1 mg/2 ml,20 pcs,,22-0133-04,2024-12-09,,shortage - end date unknown,2026-03-12T15:53:45.041510
LV,Latvia,ZVA,BYDUREON,Exenatidum,2 mg,4 pcs,,EU/1/11/696/001,2017-10-25,,shortage - end date unknown,2026-03-12T15:53:45.041510
LV,Latvia,ZVA,BYDUREON,Exenatidum,2 mg,4 pcs,,EU/1/11/696/003,2023-01-23,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Byetta,Exenatidum,"5 µg/1,2 ml",1 pc,,EU/1/06/362/001,2017-10-23,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Byetta,Exenatidum,"10 µg/2,4 ml",1 pc,,EU/1/06/362/003,2017-10-23,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Caelyx pegylated liposomal,Doxorubicinum,20 mg/10 ml,1 pc,L01DB01,EU/1/96/011/001,2026-02-24,2026-07-01,shortage,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Calcigran Forte Flex 500 mg/400 IU film-coated tablets,"Calcium, Colecalciferolum",500 mg/10 µg,60 pcs,A11CC05,10-0061-04,2020-10-01,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Calquence,Acalabrutinibum,100 mg,60 pcs,L01EL02,EU/1/20/1479/002,2024-02-06,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Calvinia 10 mg orodispersible tablets,Rizatriptanum,10 mg,6 pcs,N02CC04,19-0040-01,2026-02-19,2026-03-26,shortage,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Camilia oral solution in single-dose container,"Matricaria chamomilla, Phytolacca decandra, Rheum",1 ml,10 pcs,A01A,14-0128-01,2020-05-08,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Cancidas,Caspofunginum,70 mg,1 pc,J02AX04,EU/1/01/196/003,2022-02-28,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Cancidas,Caspofunginum,50 mg,1 pc,J02AX04,EU/1/01/196/001,2022-01-31,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Canocombi 32 mg/12.5 mg tablets,"Candesartanum cilexetilum, Hydrochlorothiazidum","32 mg/12,5 mg",30 pcs,C09CA06,15-0012-04,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Canocombi 32 mg/25 mg tablets,"Candesartanum cilexetilum, Hydrochlorothiazidum",32 mg/25 mg,30 pcs,C09CA06,15-0013-04,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Canocombi 8 mg/12.5 mg tablets,"Candesartanum cilexetilum, Hydrochlorothiazidum","8 mg/12,5 mg",30 pcs,C09CA06,15-0010-04,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Canocord 32 mg tablets,Candesartanum cilexetilum,32 mg,30 pcs,C09CA06,11-0306-03,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Canocord 8 mg tablets,Candesartanum cilexetilum,8 mg,28 pcs,C09CA06,11-0304-02,2018-12-28,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Capecitabine Teva,Capecitabinum,500 mg,120 pcs,,EU/1/12/761/002,2017-08-24,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Capecitabine Teva,Capecitabinum,150 mg,60 pcs,,EU/1/12/761/001,2017-08-24,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Caprelsa,Vandetanibum,100 mg,30 pcs,L01EX04,EU/1/11/749/001,2017-03-09,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,"Carboplatin ""Ebewe"" 10 mg/ml concentrate for solution for infusion",Carboplatinum,150 mg/15 ml,1 pc,L01XA02,05-0604-02,2016-10-28,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Carboplatin Kabi 10 mg/ml concentrate for solution for infusion,Carboplatinum,600 mg/60 ml,1 pc,L01XA02,12-0048-04,2018-08-24,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Carboplatin Kabi 10 mg/ml concentrate for solution for infusion,Carboplatinum,50 mg/5 ml,1 pc,L01XA02,12-0048-01,2020-02-03,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Carboplatin Kabi 10 mg/ml concentrate for solution for infusion,Carboplatinum,450 mg/45 ml,1 pc,L01XA02,12-0048-03,2024-04-30,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Cardace 10 mg tablets,Ramiprilum,10 mg,28 pcs,C09AA05,03-0067-01,2026-02-03,,leaving the market,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Cardace 5 mg tablets,Ramiprilum,5 mg,56 pcs,C09AA05,99-0108-12,2025-01-17,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Cardace 5 mg tablets,Ramiprilum,5 mg,98 pcs,C09AA05,99-0108-02,2025-01-17,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Cardiket retard 20 mg prolonged-release tablets,Isosorbidi dinitras,20 mg,50 pcs,,99-0601-01,2024-12-01,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Cardiket retard 40 mg prolonged-release tablets,Isosorbidi dinitras,40 mg,50 pcs,,99-0602-01,2024-01-01,2026-04-30,shortage,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Cardura XL 4 mg controlled release tablets,Doxazosinum,4 mg,30 pcs,C02CA04,00-0269-01,2022-01-28,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Cardura XL 4 mg controlled release tablets,Doxazosinum,4 mg,90 pcs,C02CA04,00-0269-02,2018-05-11,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Caverject 10 micrograms powder and solvent for solution for injection,Alprostadilum,10 µg,1 pc,G04BE01,I000718-01,2023-08-24,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Cavinton 5 mg tablets,Vinpocetinum,5 mg,50 pcs,,I000204-01,2020-02-12,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Cavinton 5 mg tablets,Vinpocetinum,5 mg,50 pcs,,96-0629-01,2020-01-30,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Cavinton Forte 10 mg tablets,Vinpocetinum,10 mg,60 pcs,,02-0442-05,2018-12-11,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Cavinton Forte 10 mg tablets,Vinpocetinum,10 mg,30 pcs,,02-0442-02,2019-08-21,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Cefazolin MIP 2 g powder for solution for injection/infusion,Cefazolinum,2 g,10 pcs,J01DB04,14-0063-03,2019-07-15,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Cefazolin-BCPP 1000 mg powder for solution for injection/infusion,Cefazolinum,1 g,5 pcs,J01DB04,05-0084-01,2018-12-19,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Cefotaxime MIP 1 g powder for solution for injection/infusion,Cefotaximum,1 g,10 pcs,J01DD01,13-0180-03,2024-11-18,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Cefotaxime MIP 2 g powder for solution for injection/infusion,Cefotaximum,2 g,10 pcs,J01DD01,13-0181-03,2019-11-25,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Ceftriaxone Kalceks 1 g powder for solution for injection/infusion,Ceftriaxonum,1 g,10 pcs,J01DD04,22-0218-02,2024-11-04,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Ceftriaxone-BCPP 1000 mg powder for solution for injection/infusion,Ceftriaxonum,1000 mg,5 pcs,J01DD04,05-0082-01,2018-05-03,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Cefuroxime MIP 1500 mg powder for solution for injection/infusion,Cefuroximum,1500 mg,10 pcs,J01DC02,13-0017-03,2024-11-18,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Cefzil 250 mg/5 ml powder for oral suspension,Cefprozilum,5 g/100 ml,1 pc,,99-0437-01,2017-04-06,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,"Celebrex 100 mg capsule, hard",Celecoxibum,100 mg,30 pcs,M01AH01,01-0288-01,2016-07-01,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,"Celebrex 200 mg capsule, hard",Celecoxibum,200 mg,10 pcs,M01AH01,01-0289-04,2018-03-23,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Celsentri,Maravirocum,300 mg,60 pcs,J05AX09,EU/1/07/418/008,2023-12-31,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Cerebrolysin 215.2 mg/ml solution for injection/concentrate for solution for infusion,Cerebrolysinum,"430,4 mg/2 ml",10 pcs,,95-0065-02,2026-01-30,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Cervarix,"Vaccinum papillomaviri humani [stirpis 16,18], (recombinandorum, cum adjuvante, adsorbatum)","0,5 ml",1 pc,,EU/1/07/419/004,2022-12-01,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Cetirizin Actavis 10 mg film-coated tablets,Cetirizini dihydrochloridum,10 mg,10 pcs,,03-0294-01,2017-05-09,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Cetrix 10 mg film-coated tablets,Cetirizini dihydrochloridum,10 mg,100 pcs,,10-0576-10,2023-06-09,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,"Cevikap 100 mg/ml oral drops, solution",Acidum ascorbicum,1000 mg/10 ml,1 pc,,08-0187-01,2020-08-28,,shortage - end date unknown,2026-03-12T15:53:45.306750
LV,Latvia,ZVA,Champix,Vareniclini tartras,1 UD,25 pcs,,EU/1/06/360/003,2025-08-25,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Champix,Vareniclini tartras,1 mg,28 pcs,,EU/1/06/360/004,2025-08-25,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Chlophazolin 150 micrograms tablets,Clonidini hydrochloridum,150 µg,50 pcs,,I000684-01,2020-08-25,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Cinacalcet Accordpharma,Cinacalcetum hydrochloridum,60 mg,28 pcs,H05BX01,EU/1/20/1429/006,2026-01-26,2027-07-01,shortage,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Ciplacef 1000 mg powder for solution for injection,Ceftriaxonum,1 g,1 pc,J01DD04,03-0219-01,2018-08-07,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Ciplacef 1000 mg powder for solution for injection,Ceftriaxonum,1 g,50 pcs,J01DD04,03-0219-02,2018-08-07,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Ciprofloxacin Olpha 250 mg film-coated tablets,Ciprofloxacinum,250 mg,10 pcs,,11-0223-01,2017-10-02,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Ciprofloxacin Olpha 500 mg film-coated tablets,Ciprofloxacinum,500 mg,10 pcs,,11-0224-01,2026-01-21,2026-03-13,shortage,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Circadin,Melatoninum,2 mg,21 pcs,N05CH01,EU/1/07/392/001,2019-07-23,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Citramon P tablets,"Acidum acetylsalicylicum, Paracetamolum, Coffeinum",1 UD,20 pcs,N02BE01,05-0085-01,2017-02-15,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Citramon P tablets,"Acidum acetylsalicylicum, Paracetamolum, Coffeinum",1 UD,60 pcs,N02BE01,05-0085-03,2025-03-10,2028-12-31,shortage,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Citramons forte tablets,"Coffeinum, Paracetamolum, Acidum acetylsalicylicum",1 UD,60 pcs,N02BE01,01-0188-08,2024-11-07,2026-10-11,shortage,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Citramons forte tablets,"Coffeinum, Paracetamolum, Acidum acetylsalicylicum",1 UD,120 pcs,N02BE01,01-0188-03,2022-04-17,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Citramons forte tablets,"Coffeinum, Paracetamolum, Acidum acetylsalicylicum",1 UD,6 pcs,N02BE01,01-0188-02,2016-11-04,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Citramons forte tablets,"Coffeinum, Paracetamolum, Acidum acetylsalicylicum",1 UD,12 pcs,N02BE01,01-0188-01,2016-11-04,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Clarithromycin Unifarma 500 mg powder for solution for infusion,Clarithromycinum,500 mg,1 pc,J01FA09,20-0011-01,2025-12-10,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Clarithromycin-Teva 500 mg film-coated tablets,Clarithromycinum,500 mg,14 pcs,J01FA09,06-0003-01,2025-01-20,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Clexane 6000 IU (60 mg)/0.6 ml solution for injection in pre-filled syringe,Enoxaparinum natricum,"6000 IU/0,6 ml",2 pcs,B01AB05,98-0719-01,2025-05-31,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Clexane 8000 IU (80 mg)/0.8 ml solution for injection in pre-filled syringe,Enoxaparinum natricum,"8000 IU/0,8 ml",2 pcs,B01AB05,98-0720-01,2025-07-31,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Clotrimazolum GSK 10 mg/g cream,Clotrimazolum,"0,2 g/20 g",1 pc,G01AF02,00-0434-01,2024-08-27,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Clozapine Accord 100 mg tablets,Clozapinum,100 mg,50 pcs,,20-0133-04,2025-10-01,2027-01-21,shortage,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Clozapine Accord 25 mg tablets,Clozapinum,25 mg,50 pcs,,20-0134-05,2025-11-01,2027-01-21,shortage,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Co-Diovan 160 mg/12.5 mg film-coated tablets,"Valsartanum, Hydrochlorothiazidum","160 mg/12,5 mg",28 pcs,C09CA03,02-0393-01,2025-10-01,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Co-Diovan 160 mg/25 mg film-coated tablets,"Valsartanum, Hydrochlorothiazidum",160 mg/25 mg,28 pcs,C09CA03,02-0394-01,2025-11-01,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Co-Diovan 80 mg/12.5 mg film-coated tablets,"Valsartanum, Hydrochlorothiazidum","80 mg/12,5 mg",28 pcs,C09CA03,98-0310-01,2025-09-16,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Co-Perineva 2 mg/0.625 mg tablets,"Tert-butylamini perindoprilum, Indapamidum","2 mg/0,625 mg",30 pcs,C09AA04,10-0235-04,2025-12-16,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Co-Perineva 4 mg/1.25 mg tablets,"Tert-butylamini perindoprilum, Indapamidum","4 mg/1,25 mg",30 pcs,C09AA04,10-0236-04,2024-05-15,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Co-Perineva 8 mg/2.5 mg tablets,"Tert-butylamini perindoprilum, Indapamidum","8 mg/2,5 mg",30 pcs,C09AA04,11-0058-04,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,CoAprovel,"Irbesartanum, Hydrochlorothiazidum","150 mg/12,5 mg",28 pcs,C09CA04,EU/1/98/086/012,2021-10-04,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,CoAprovel,"Irbesartanum, Hydrochlorothiazidum","300 mg/12,5 mg",28 pcs,C09CA04,EU/1/98/086/017,2025-05-06,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Coldrex HotRem Honey & Lemon 750 mg/10 mg/60 mg powder for oral solution,"Paracetamolum, Acidum ascorbicum, Phenylephrini hydrochloridum",1 UD,5 pcs,N02BE01,08-0323-01,2019-01-01,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Colecalciferol KRKA 7000 IU tablets,Colecalciferolum,7000 IU,12 pcs,A11CC05,23-0083-04,2025-12-16,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Columvi,Glofitamabum,"2,5 mg/2,5 ml",1 pc,,EU/1/23/1742/001,2025-10-20,2026-10-20,shortage,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Comirnaty JN.1,COVID-19 mRNA vaccine (nucleoside modified),"0,48 ml/3 dose",10 pcs,,EU/1/20/1528/035,2025-08-14,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Comirnaty JN.1,COVID-19 mRNA vaccine (nucleoside modified),"2,25 ml/6 dose",10 pcs,,EU/1/20/1528/033,2025-08-14,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Comirnaty JN.1,COVID-19 mRNA vaccine (nucleoside modified),"2,25 ml/6 dose",10 pcs,,EU/1/20/1528/029,2025-12-31,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Comirnaty Omicron XBB.1.5,COVID-19 mRNA vaccine (nucleoside modified),"2,25 ml/6 dose",10 pcs,,EU/1/20/1528/019,2025-06-20,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Competact,"Pioglitazonum, Metformini hydrochloridum",15 mg/850 mg,56 pcs,,EU/1/06/354/005,2018-01-01,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,"Convulex 150 mg gastro-resistant capsules, soft",Acidum valproicum,150 mg,100 pcs,,99-0604-01,2022-08-01,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Corbis 5 mg tablets,Bisoprololi fumaras,5 mg,30 pcs,C07AB07,04-0404-01,2025-10-09,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Corinfar retard 20 mg prolonged release film-coated tablets,Nifedipinum,20 mg,30 pcs,,98-0287-01,2019-07-05,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Corlentor,Ivabradinum,"7,5 mg",56 pcs,,EU/1/05/317/010,2019-06-01,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Corneregel 5% eye gel,Dexpanthenolum,500 mg/10 g,1 pc,B05XC,I000755-01,2025-12-08,2026-09-30,shortage,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Corneregel 5% eye gel,Dexpanthenolum,500 mg/10 g,1 pc,B05XC,I000506-01,2025-10-17,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Cosentyx,Secukinumabum,150 mg/ml,2 pcs,L04AC10,EU/1/14/980/005,2021-10-01,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,"Cosopt 20 mg/5 mg/ml eye drops, solution","Dorzolamidum, Timololum",5 ml,1 pc,S01ED51,99-0966-02,2019-12-05,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Crestor 5 mg film-coated tablets,Rosuvastatinum,5 mg,28 pcs,C10AA07,09-0351-01,2019-08-01,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,"Curosurf 80 mg/ml endotracheopulmonary instillation, suspension",Phospholipida ex pulmonibus suum,"120 mg/1,5 ml",2 pcs,,98-0547-02,2019-12-27,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Cyklokapron 500 mg film-coated tablets,Acidum tranexamicum,500 mg,20 pcs,,05-0582-03,2019-12-20,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Cymbalta,Duloxetinum,30 mg,28 pcs,,EU/1/04/296/001,2025-03-01,,shortage - end date unknown,2026-03-12T15:53:45.572526
LV,Latvia,ZVA,Cymbalta,Duloxetinum,60 mg,28 pcs,,EU/1/04/296/002,2025-03-01,,shortage - end date unknown,2026-03-12T15:53:45.868955
LV,Latvia,ZVA,Cytarabine Accord 100 mg/ml solution for injection or infusion,Cytarabinum,100 mg/1 ml,5 pcs,,10-0187-02,2016-09-06,,shortage - end date unknown,2026-03-12T15:53:45.868955
LV,Latvia,ZVA,Cytarabine Kabi 100 mg/ml solution for injection or infusion,Cytarabinum,500 mg/5 ml,1 pc,,12-0204-02,2020-02-03,,shortage - end date unknown,2026-03-12T15:53:45.868955
LV,Latvia,ZVA,Dacogen,Decitabinum,1000 mg/20 ml,1 pc,,EU/1/12/792/001,2025-06-01,,shortage - end date unknown,2026-03-12T15:53:45.869943
LV,Latvia,ZVA,Dalacin 20 mg/g vaginal cream,Clindamycinum,800 mg/40 g,1 pc,J01FF01,98-0608-01,2026-03-02,2026-04-30,shortage,2026-03-12T15:53:45.869943
LV,Latvia,ZVA,Dalnessa 4 mg/10 mg tablets,"Tert-butylamini perindoprilum, Amlodipinum",4 mg/10 mg,30 pcs,C09AA04,11-0405-02,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:45.869943
LV,Latvia,ZVA,Dalnessa 4 mg/5 mg tablets,"Tert-butylamini perindoprilum, Amlodipinum",4 mg/5 mg,30 pcs,C09AA04,11-0406-02,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:45.869943
LV,Latvia,ZVA,Dalnessa 8 mg/10 mg tablets,"Tert-butylamini perindoprilum, Amlodipinum",8 mg/10 mg,30 pcs,C09AA04,11-0407-02,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:45.869943
LV,Latvia,ZVA,Dalnessa 8 mg/5 mg tablets,"Tert-butylamini perindoprilum, Amlodipinum",8 mg/5 mg,30 pcs,C09AA04,11-0408-02,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:45.869943
LV,Latvia,ZVA,Daltex 50 mg/1000 mg film-coated tablets,"Vildagliptinum, Metformini hydrochloridum",50 mg/1000 mg,60 pcs,,17-0208-03,2024-07-01,,shortage - end date unknown,2026-03-12T15:53:45.869943
LV,Latvia,ZVA,Darunavir Krka,Darunavirum,800 mg,30 pcs,J05AE10,EU/1/17/1249/009,2021-06-30,,shortage - end date unknown,2026-03-12T15:53:45.869943
LV,Latvia,ZVA,DaTSCAN,Ioflupanum,"185 MBq/2,5 ml",1 pc,,EU/1/00/135/001,2025-06-01,,shortage - end date unknown,2026-03-12T15:53:45.869943
LV,Latvia,ZVA,DaTSCAN,Ioflupanum,370 MBq/5 ml,1 pc,,EU/1/00/135/002,2025-06-01,,shortage - end date unknown,2026-03-12T15:53:45.869943
LV,Latvia,ZVA,"Delufen nasal spray, solution","Mercurius bijodatus, Luffa, Euphorbium, Sinapis nigra, Pulsatilla nigricans",20 ml,1 pc,,02-0014-01,2025-12-01,2028-12-01,shortage,2026-03-12T15:53:45.870945
